arm	run	operation_index	resident_operation_index	kind	scope	wall_us	name
packed	57	163	-1	lut1	full_executor	18.499	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear
packed	57	164	-1	lut1	full_executor	63.203	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear
packed	57	165	-1	concat	full_executor	95.992	/model.21/Concat
packed	57	166	-1	conv_dense	full_executor	290.975	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv
packed	57	167	-1	conv_dense	full_executor	1172.817	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv
packed	57	168	-1	conv_dense	full_executor	1185.94	/model.22/cv1/conv/Conv
packed	57	169	-1	lut1	full_executor	19.415	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear
packed	57	170	-1	lut1	full_executor	46.413	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear
packed	57	171	-1	split	full_executor	25.748	/model.22/Split
packed	57	172	-1	conv_dense	full_executor	70.119	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv
packed	57	173	-1	conv_grouped	full_executor	800.64	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv
packed	57	174	-1	conv_dense	full_executor	678.567	/model.22/m.0/m.0.0/cv1/conv/Conv
packed	57	175	-1	lut1	full_executor	42.663	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear
packed	57	176	-1	lut1	full_executor	13.665	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear
packed	57	177	-1	conv_dense	full_executor	1004.539	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv
packed	57	178	-1	conv_dense	full_executor	760.351	/model.22/m.0/m.0.0/cv2/conv/Conv
packed	57	179	-1	lut1	full_executor	42.288	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear
packed	57	180	-1	lut2	full_executor	210.69	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear
packed	57	181	-1	conv_dense	full_executor	980.916	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv
packed	57	182	-1	conv_dense	full_executor	918.421	/model.22/m.0/m.0.1/attn/qkv/conv/Conv
packed	57	183	-1	split	full_executor	348.471	/model.22/m.0/m.0.1/attn/Split
packed	57	184	-1	split	full_executor	723.938	/model.22/m.0/m.0.1/attn/Split
packed	57	185	-1	reshape_split_transpose	full_executor	356.053	/model.22/m.0/m.0.1/attn/Transpose
packed	57	186	-1	reshape	full_executor	25.372	/model.22/m.0/m.0.1/attn/Reshape_2
packed	57	187	-1	matmul	full_executor	2864.088	/model.22/m.0/m.0.1/attn/MatMul
packed	57	188	-1	conv_grouped	full_executor	5688.388	/model.22/m.0/m.0.1/attn/pe/conv/Conv
packed	57	189	-1	softmax_transpose	full_executor	3927.205	/model.22/m.0/m.0.1/attn/Transpose_1
packed	57	190	-1	matmul	full_executor	3520.74	/model.22/m.0/m.0.1/attn/MatMul_1
packed	57	191	-1	lut2	full_executor	1800.429	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear
packed	57	192	-1	conv_dense	full_executor	436.713	/model.22/m.0/m.0.1/attn/proj/conv/Conv
packed	57	193	-1	lut2	full_executor	245.979	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear
packed	57	194	-1	conv_dense	full_executor	947.752	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv
packed	57	195	-1	lut1	full_executor	49.913	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
packed	57	196	-1	conv_dense	full_executor	546.453	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv
packed	57	197	-1	lut2	full_executor	237.146	/model.22/m.0/m.0.1/Add_1_output_0@/model.22/Concat_output_0_QuantizeLinear_Output
packed	57	198	-1	concat	full_executor	98.242	/model.22/Concat
packed	57	199	-1	conv_dense	full_executor	1186.065	/model.22/cv2/conv/Conv
packed	57	200	-1	lut1	full_executor	48.204	/model.22/cv2/act/Mul_output_0_QuantizeLinear
packed	57	201	-1	conv_dense	full_executor	692.649	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv
packed	57	202	-1	conv_grouped	full_executor	841.22	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv
packed	57	203	-1	lut1	full_executor	10.915	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear
packed	57	204	-1	lut1	full_executor	33.33	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear
packed	57	205	-1	conv_dense	full_executor	84.618	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv
packed	57	206	-1	conv_dense	full_executor	361.844	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv
packed	57	207	-1	lut1	full_executor	7.499	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear
packed	57	208	-1	lut1	full_executor	16.373	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear
packed	57	209	-1	conv_dense	full_executor	18.915	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv
packed	57	210	-1	conv_grouped	full_executor	256.353	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv
packed	57	211	-1	lut1	full_executor	11.916	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear
packed	57	212	-1	conv_dense	full_executor	257.728	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv
packed	57	213	-1	lut1	full_executor	17.29	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear
packed	57	214	-1	conv_dense	full_executor	271.227	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv
packed	57	-1	-1	head_decode	full_executor	7513.315	final_head_decode
packed	58	0	-1	input_quant	full_executor	11811.238	images_QuantizeLinear
packed	58	1	-1	conv_dense	full_executor	10012.601	/model.0/conv/Conv
packed	58	2	-1	lut1	full_executor	792.64	/model.0/act/Mul_output_0_QuantizeLinear
packed	58	3	-1	conv_dense	full_executor	8103.39	/model.1/conv/Conv
packed	58	4	-1	lut1	full_executor	350.47	/model.1/act/Mul_output_0_QuantizeLinear
packed	58	5	-1	conv_dense	full_executor	5956.531	/model.2/cv1/conv/Conv
packed	58	6	-1	split	full_executor	233.771	/model.2/Split
packed	58	7	-1	conv_dense	full_executor	3058.114	/model.2/m.0/cv1/conv/Conv
packed	58	8	-1	lut1	full_executor	80.493	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	58	9	-1	conv_dense	full_executor	3638.98	/model.2/m.0/cv2/conv/Conv
packed	58	10	-1	lut2	full_executor	1635.527	/model.2/m.0/Add_output_0@/model.2/Concat_output_0_QuantizeLinear_Output
packed	58	11	-1	concat	full_executor	570.16	/model.2/Concat
packed	58	12	-1	conv_dense	full_executor	13037.425	/model.2/cv2/conv/Conv
packed	58	13	-1	lut1	full_executor	870.675	/model.2/cv2/act/Mul_output_0_QuantizeLinear
packed	58	14	-1	conv_dense	full_executor	7011.692	/model.3/conv/Conv
packed	58	15	-1	lut1	full_executor	172.236	/model.3/act/Mul_output_0_QuantizeLinear
packed	58	16	-1	conv_dense	full_executor	3364.296	/model.4/cv1/conv/Conv
packed	58	17	-1	split	full_executor	95.575	/model.4/Split
packed	58	18	-1	conv_dense	full_executor	1666.024	/model.4/m.0/cv1/conv/Conv
packed	58	19	-1	lut1	full_executor	42.33	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	58	20	-1	conv_dense	full_executor	1895.087	/model.4/m.0/cv2/conv/Conv
packed	58	21	-1	lut2	full_executor	875.55	/model.4/m.0/Add_output_0@/model.4/Concat_output_0_QuantizeLinear_Output
packed	58	22	-1	concat	full_executor	348.47	/model.4/Concat
packed	58	23	-1	conv_dense	full_executor	6972.403	/model.4/cv2/conv/Conv
packed	58	-1	0	lut	resident_core	331.722	/model.4/cv2/final_silu
packed	58	25	1	conv	resident_core	3505.95	/model.5/conv/Conv
packed	58	27	2	conv	resident_core	1225.479	/model.6/cv1/conv/Conv
packed	58	29	3	conv	resident_core	251.437	/model.6/m.0/cv1/conv/Conv
packed	58	30	4	conv	resident_core	269.101	/model.6/m.0/cv2/conv/Conv
packed	58	32	5	conv	resident_core	536.371	/model.6/m.0/m/m.0/cv1/conv/Conv
packed	58	34	6	conv	resident_core	601.49	/model.6/m.0/m/m.0/cv2/conv/Conv
packed	58	-1	7	add_silu	resident_core	174.11	/model.6/m.0/m/m.0/Add
packed	58	36	8	conv	resident_core	536.996	/model.6/m.0/m/m.1/cv1/conv/Conv
packed	58	38	9	conv	resident_core	535.829	/model.6/m.0/m/m.1/cv2/conv/Conv
packed	58	-1	10	add_silu	resident_core	212.524	/model.6/m.0/m/m.1/Add
packed	58	40	11	concat	resident_core	6.833	/model.6/m.0/Concat
packed	58	41	12	conv	resident_core	500.79	/model.6/m.0/cv3/conv/Conv
packed	58	42	13	concat	resident_core	53.537	/model.6/Concat
packed	58	43	14	conv	resident_core	1384.798	/model.6/cv2/conv/Conv
packed	58	45	15	conv	resident_core	1812.512	/model.7/conv/Conv
packed	58	47	16	conv	resident_core	716.897	/model.8/cv1/conv/Conv
packed	58	49	17	conv	resident_core	147.779	/model.8/m.0/cv1/conv/Conv
packed	58	50	18	conv	resident_core	154.237	/model.8/m.0/cv2/conv/Conv
packed	58	52	19	conv	resident_core	445.67	/model.8/m.0/m/m.0/cv1/conv/Conv
packed	58	54	20	conv	resident_core	441.42	/model.8/m.0/m/m.0/cv2/conv/Conv
packed	58	-1	21	add_silu	resident_core	80.368	/model.8/m.0/m/m.0/Add
packed	58	56	22	conv	resident_core	477.584	/model.8/m.0/m/m.1/cv1/conv/Conv
packed	58	58	23	conv	resident_core	439.421	/model.8/m.0/m/m.1/cv2/conv/Conv
packed	58	-1	24	add_silu	resident_core	97.742	/model.8/m.0/m/m.1/Add
packed	58	60	25	concat	resident_core	4.916	/model.8/m.0/Concat
packed	58	61	26	conv	resident_core	298.141	/model.8/m.0/cv3/conv/Conv
packed	58	62	27	concat	resident_core	29.123	/model.8/Concat
packed	58	63	28	conv	resident_core	895.34	/model.8/cv2/conv/Conv
packed	58	65	29	conv	resident_core	389.008	/model.9/cv1/conv/Conv
packed	58	-1	30	maxpool	resident_core	489.5	/model.9/m/MaxPool
packed	58	-1	31	maxpool	resident_core	472.501	/model.9/m_1/MaxPool
packed	58	-1	32	maxpool	resident_core	472.376	/model.9/m_2/MaxPool
packed	58	66	33	concat	resident_core	102.616	/model.9/Concat
packed	58	67	34	conv	resident_core	1046.952	/model.9/cv2/conv/Conv
packed	58	-1	35	add_silu	resident_core	310.807	/model.9/Add
packed	58	-1	-1	bridge	resident_bridge	115.489	resident_core_bridge_overhead
packed	58	69	-1	conv_dense	full_executor	1036.744	/model.10/cv1/conv/Conv
packed	58	70	-1	split	full_executor	27.664	/model.10/Split
packed	58	71	-1	conv_dense	full_executor	912.881	/model.10/m/m.0/attn/qkv/conv/Conv
packed	58	72	-1	split	full_executor	346.97	/model.10/m/m.0/attn/Split
packed	58	73	-1	split	full_executor	726.063	/model.10/m/m.0/attn/Split
packed	58	74	-1	reshape_split_transpose	full_executor	351.511	/model.10/m/m.0/attn/Transpose
packed	58	75	-1	reshape	full_executor	24.372	/model.10/m/m.0/attn/Reshape_2
packed	58	76	-1	matmul	full_executor	2870.671	/model.10/m/m.0/attn/MatMul
packed	58	77	-1	conv_grouped	full_executor	5700.886	/model.10/m/m.0/attn/pe/conv/Conv
packed	58	78	-1	softmax_transpose	full_executor	4568.192	/model.10/m/m.0/attn/Transpose_1
packed	58	79	-1	matmul	full_executor	3491.618	/model.10/m/m.0/attn/MatMul_1
packed	58	80	-1	lut2	full_executor	1799.263	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear
packed	58	81	-1	conv_dense	full_executor	439.462	/model.10/m/m.0/attn/proj/conv/Conv
packed	58	82	-1	lut2	full_executor	223.231	/model.10/m/m.0/Add_output_0_QuantizeLinear
packed	58	83	-1	conv_dense	full_executor	966.459	/model.10/m/m.0/ffn/ffn.0/conv/Conv
packed	58	84	-1	lut1	full_executor	44.788	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
packed	58	85	-1	conv_dense	full_executor	543.661	/model.10/m/m.0/ffn/ffn.1/conv/Conv
packed	58	86	-1	lut2	full_executor	238.979	/model.10/m/m.0/Add_1_output_0@/model.10/Concat_output_0_QuantizeLinear_Output
packed	58	87	-1	concat	full_executor	49.996	/model.10/Concat
packed	58	88	-1	conv_dense	full_executor	1096.156	/model.10/cv2/conv/Conv
packed	58	89	-1	concat	full_executor	467.168	/model.12/Concat
packed	58	90	-1	conv_dense	full_executor	2682.062	/model.13/cv1/conv/Conv
packed	58	91	-1	split	full_executor	50.496	/model.13/Split
packed	58	92	-1	conv_dense	full_executor	432.546	/model.13/m.0/cv1/conv/Conv
packed	58	93	-1	conv_dense	full_executor	418.714	/model.13/m.0/cv2/conv/Conv
packed	58	94	-1	lut1	full_executor	23.29	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	58	95	-1	conv_dense	full_executor	598.532	/model.13/m.0/m/m.0/cv1/conv/Conv
packed	58	96	-1	lut1	full_executor	25.29	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	58	97	-1	conv_dense	full_executor	651.861	/model.13/m.0/m/m.0/cv2/conv/Conv
packed	58	98	-1	lut2	full_executor	227.855	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	58	99	-1	conv_dense	full_executor	602.907	/model.13/m.0/m/m.1/cv1/conv/Conv
packed	58	100	-1	lut1	full_executor	19.249	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	58	101	-1	conv_dense	full_executor	607.114	/model.13/m.0/m/m.1/cv2/conv/Conv
packed	58	102	-1	lut2	full_executor	234.98	/model.13/m.0/m/m.1/Add_output_0@/model.13/m.0/Concat_output_0_QuantizeLinear_Output
packed	58	103	-1	concat	full_executor	49.746	/model.13/m.0/Concat
packed	58	104	-1	conv_dense	full_executor	854.552	/model.13/m.0/cv3/conv/Conv
packed	58	105	-1	concat	full_executor	163.194	/model.13/Concat
packed	58	106	-1	conv_dense	full_executor	2031.284	/model.13/cv2/conv/Conv
packed	58	107	-1	concat	full_executor	1216.896	/model.15/Concat
packed	58	108	-1	conv_dense	full_executor	4829.836	/model.16/cv1/conv/Conv
packed	58	109	-1	split	full_executor	96.991	/model.16/Split
packed	58	110	-1	conv_dense	full_executor	788.058	/model.16/m.0/cv1/conv/Conv
packed	58	111	-1	conv_dense	full_executor	814.347	/model.16/m.0/cv2/conv/Conv
packed	58	112	-1	lut1	full_executor	45.663	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	58	113	-1	conv_dense	full_executor	1106.405	/model.16/m.0/m/m.0/cv1/conv/Conv
packed	58	114	-1	lut1	full_executor	43.247	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	58	115	-1	conv_dense	full_executor	1104.155	/model.16/m.0/m/m.0/cv2/conv/Conv
packed	58	116	-1	lut2	full_executor	547.412	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	58	117	-1	conv_dense	full_executor	1126.862	/model.16/m.0/m/m.1/cv1/conv/Conv
packed	58	118	-1	lut1	full_executor	35.414	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	58	119	-1	conv_dense	full_executor	1089.49	/model.16/m.0/m/m.1/cv2/conv/Conv
packed	58	120	-1	lut2	full_executor	487.084	/model.16/m.0/m/m.1/Add_output_0@/model.16/m.0/Concat_output_0_QuantizeLinear_Output
packed	58	121	-1	concat	full_executor	94.076	/model.16/m.0/Concat
packed	58	122	-1	conv_dense	full_executor	1485.831	/model.16/m.0/cv3/conv/Conv
packed	58	123	-1	concat	full_executor	397.299	/model.16/Concat
packed	58	124	-1	conv_dense	full_executor	3651.562	/model.16/cv2/conv/Conv
packed	58	125	-1	lut1	full_executor	226.564	/model.16/cv2/act/Mul_output_0_QuantizeLinear
packed	58	126	-1	conv_dense	full_executor	1717.353	/model.17/conv/Conv
packed	58	127	-1	conv_dense	full_executor	2708.893	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv
packed	58	128	-1	conv_grouped	full_executor	2392.586	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv
packed	58	129	-1	lut1	full_executor	68.702	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear
packed	58	130	-1	lut1	full_executor	202.441	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear
packed	58	131	-1	concat	full_executor	133.114	/model.18/Concat
packed	58	132	-1	conv_dense	full_executor	1161.567	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv
packed	58	133	-1	conv_dense	full_executor	4294.924	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv
packed	58	134	-1	conv_dense	full_executor	2045.741	/model.19/cv1/conv/Conv
packed	58	135	-1	lut1	full_executor	53.828	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear
packed	58	136	-1	lut1	full_executor	305.265	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear
packed	58	137	-1	split	full_executor	49.913	/model.19/Split
packed	58	138	-1	conv_dense	full_executor	241.312	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv
packed	58	139	-1	conv_grouped	full_executor	2901.835	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv
packed	58	140	-1	conv_dense	full_executor	472.918	/model.19/m.0/cv1/conv/Conv
packed	58	141	-1	conv_dense	full_executor	439.379	/model.19/m.0/cv2/conv/Conv
packed	58	142	-1	lut1	full_executor	315.223	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear
packed	58	143	-1	lut1	full_executor	31.58	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	58	144	-1	conv_dense	full_executor	4364.668	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv
packed	58	145	-1	conv_dense	full_executor	649.903	/model.19/m.0/m/m.0/cv1/conv/Conv
packed	58	146	-1	lut1	full_executor	323.639	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear
packed	58	147	-1	lut1	full_executor	31.373	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	58	148	-1	conv_dense	full_executor	4286.257	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv
packed	58	149	-1	conv_dense	full_executor	647.486	/model.19/m.0/m/m.0/cv2/conv/Conv
packed	58	150	-1	lut2	full_executor	254.603	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	58	151	-1	conv_dense	full_executor	595.907	/model.19/m.0/m/m.1/cv1/conv/Conv
packed	58	152	-1	lut1	full_executor	19.748	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	58	153	-1	conv_dense	full_executor	598.657	/model.19/m.0/m/m.1/cv2/conv/Conv
packed	58	154	-1	lut2	full_executor	261.477	/model.19/m.0/m/m.1/Add_output_0@/model.19/m.0/Concat_output_0_QuantizeLinear_Output
packed	58	155	-1	concat	full_executor	56.078	/model.19/m.0/Concat
packed	58	156	-1	conv_dense	full_executor	900.215	/model.19/m.0/cv3/conv/Conv
packed	58	157	-1	concat	full_executor	175.735	/model.19/Concat
packed	58	158	-1	conv_dense	full_executor	2009.702	/model.19/cv2/conv/Conv
packed	58	159	-1	lut1	full_executor	82.701	/model.19/cv2/act/Mul_output_0_QuantizeLinear
packed	58	160	-1	conv_dense	full_executor	1174.732	/model.20/conv/Conv
packed	58	161	-1	conv_dense	full_executor	1297.597	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv
packed	58	162	-1	conv_grouped	full_executor	1339.26	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv
packed	58	163	-1	lut1	full_executor	18.665	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear
packed	58	164	-1	lut1	full_executor	62.661	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear
packed	58	165	-1	concat	full_executor	96.95	/model.21/Concat
packed	58	166	-1	conv_dense	full_executor	293.017	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv
packed	58	167	-1	conv_dense	full_executor	1176.149	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv
packed	58	168	-1	conv_dense	full_executor	1219.521	/model.22/cv1/conv/Conv
packed	58	169	-1	lut1	full_executor	18.915	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear
packed	58	170	-1	lut1	full_executor	51.329	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear
packed	58	171	-1	split	full_executor	28.665	/model.22/Split
packed	58	172	-1	conv_dense	full_executor	68.994	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv
packed	58	173	-1	conv_grouped	full_executor	816.18	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv
packed	58	174	-1	conv_dense	full_executor	673.818	/model.22/m.0/m.0.0/cv1/conv/Conv
packed	58	175	-1	lut1	full_executor	43.705	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear
packed	58	176	-1	lut1	full_executor	13.457	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear
packed	58	177	-1	conv_dense	full_executor	994.499	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv
packed	58	178	-1	conv_dense	full_executor	779.392	/model.22/m.0/m.0.0/cv2/conv/Conv
packed	58	179	-1	lut1	full_executor	44.205	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear
packed	58	180	-1	lut2	full_executor	210.398	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear
packed	58	181	-1	conv_dense	full_executor	985.957	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv
packed	58	182	-1	conv_dense	full_executor	919.13	/model.22/m.0/m.0.1/attn/qkv/conv/Conv
packed	58	183	-1	split	full_executor	346.804	/model.22/m.0/m.0.1/attn/Split
packed	58	184	-1	split	full_executor	723.772	/model.22/m.0/m.0.1/attn/Split
packed	58	185	-1	reshape_split_transpose	full_executor	353.553	/model.22/m.0/m.0.1/attn/Transpose
packed	58	186	-1	reshape	full_executor	28.747	/model.22/m.0/m.0.1/attn/Reshape_2
packed	58	187	-1	matmul	full_executor	2862.547	/model.22/m.0/m.0.1/attn/MatMul
packed	58	188	-1	conv_grouped	full_executor	5700.262	/model.22/m.0/m.0.1/attn/pe/conv/Conv
packed	58	189	-1	softmax_transpose	full_executor	3963.828	/model.22/m.0/m.0.1/attn/Transpose_1
packed	58	190	-1	matmul	full_executor	3540.613	/model.22/m.0/m.0.1/attn/MatMul_1
packed	58	191	-1	lut2	full_executor	1794.513	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear
packed	58	192	-1	conv_dense	full_executor	438.254	/model.22/m.0/m.0.1/attn/proj/conv/Conv
packed	58	193	-1	lut2	full_executor	246.063	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear
packed	58	194	-1	conv_dense	full_executor	945.669	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv
packed	58	195	-1	lut1	full_executor	48.162	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
packed	58	196	-1	conv_dense	full_executor	554.494	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv
packed	58	197	-1	lut2	full_executor	237.355	/model.22/m.0/m.0.1/Add_1_output_0@/model.22/Concat_output_0_QuantizeLinear_Output
packed	58	198	-1	concat	full_executor	99.158	/model.22/Concat
packed	58	199	-1	conv_dense	full_executor	1136.986	/model.22/cv2/conv/Conv
packed	58	200	-1	lut1	full_executor	41.08	/model.22/cv2/act/Mul_output_0_QuantizeLinear
packed	58	201	-1	conv_dense	full_executor	683.942	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv
packed	58	202	-1	conv_grouped	full_executor	835.636	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv
packed	58	203	-1	lut1	full_executor	10.624	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear
packed	58	204	-1	lut1	full_executor	33.039	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear
packed	58	205	-1	conv_dense	full_executor	84.701	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv
packed	58	206	-1	conv_dense	full_executor	364.552	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv
packed	58	207	-1	lut1	full_executor	7.291	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear
packed	58	208	-1	lut1	full_executor	15.416	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear
packed	58	209	-1	conv_dense	full_executor	18.457	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv
packed	58	210	-1	conv_grouped	full_executor	253.104	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv
packed	58	211	-1	lut1	full_executor	11.749	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear
packed	58	212	-1	conv_dense	full_executor	258.062	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv
packed	58	213	-1	lut1	full_executor	17.624	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear
packed	58	214	-1	conv_dense	full_executor	268.727	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv
packed	58	-1	-1	head_decode	full_executor	7530.855	final_head_decode
packed	59	0	-1	input_quant	full_executor	11817.28	images_QuantizeLinear
packed	59	1	-1	conv_dense	full_executor	9995.144	/model.0/conv/Conv
packed	59	2	-1	lut1	full_executor	799.681	/model.0/act/Mul_output_0_QuantizeLinear
packed	59	3	-1	conv_dense	full_executor	8368.534	/model.1/conv/Conv
packed	59	4	-1	lut1	full_executor	347.803	/model.1/act/Mul_output_0_QuantizeLinear
