id	name	shape	dtype	scale	scale_bits	zero_point
194	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear_Output	1x16x20x20	uint8	0.033882509917020798	0x3d0ac863	8
195	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear_Output	1x256x20x20	uint8	0.077747620642185211	0x3d9f3a25	4
196	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv_output_0_QuantizeLinear_Output	1x16x20x20	uint8	0.085621371865272522	0x3daf5a42	79
197	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv_output_0_QuantizeLinear_Output	1x80x20x20	uint8	0.14417745172977448	0x3e13a341	136
198	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear_Output	1x16x20x20	uint8	0.060253933072090149	0x3d76ccd4	5
199	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear_Output	1x80x20x20	uint8	0.068100303411483765	0x3d8b782c	4
200	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0_QuantizeLinear_Output	1x4x20x20	uint8	0.068141959607601166	0x3d8b8e03	1
201	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv_output_0_QuantizeLinear_Output	1x80x20x20	uint8	0.79191499948501587	0x3f4abaf1	131
202	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear_Output	1x80x20x20	uint8	0.38498526811599731	0x3ec51cca	1
203	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv_output_0_QuantizeLinear_Output	1x80x20x20	uint8	0.91585594415664673	0x3f6a7589	100
204	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear_Output	1x80x20x20	uint8	0.55605745315551758	0x3f0e59c8	1
205	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0_QuantizeLinear_Output	1x80x20x20	uint8	0.50942540168762207	0x3f0269b4	249
206	__stage52_internal_model.2__m.0__Add_output_0_at_model.2__Concat_output_0_QuantizeLinear_Output	1x16x160x160	uint8	0.32880854606628418	0x3ea85998	2
207	__stage52_internal_model.4__m.0__Add_output_0_at_model.4__Concat_output_0_QuantizeLinear_Output	1x32x80x80	uint8	0.03763701394200325	0x3d1a2945	15
208	__stage52_internal_model.6__m.0__m__m.1__Add_output_0_at_model.6__m.0__Concat_output_0_QuantizeLinear_Output	1x32x40x40	uint8	0.04803607240319252	0x3d44c179	17
209	__stage52_internal_model.8__m.0__m__m.1__Add_output_0_at_model.8__m.0__Concat_output_0_QuantizeLinear_Output	1x64x20x20	uint8	0.089061781764030457	0x3db66606	9
210	__stage52_internal_model.10__m__m.0__Add_1_output_0_at_model.10__Concat_output_0_QuantizeLinear_Output	1x128x20x20	uint8	0.077799133956432343	0x3d9f5527	97
211	__stage52_internal_model.13__m.0__m__m.1__Add_output_0_at_model.13__m.0__Concat_output_0_QuantizeLinear_Output	1x32x40x40	uint8	0.065601646900177002	0x3d865a28	13
212	__stage52_internal_model.16__m.0__m__m.1__Add_output_0_at_model.16__m.0__Concat_output_0_QuantizeLinear_Output	1x16x80x80	uint8	0.077569164335727692	0x3d9edc95	11
213	__stage52_internal_model.19__m.0__m__m.1__Add_output_0_at_model.19__m.0__Concat_output_0_QuantizeLinear_Output	1x32x40x40	uint8	0.12044448405504227	0x3df6ab99	7
214	__stage52_internal_model.22__m.0__m.0.1__Add_1_output_0_at_model.22__Concat_output_0_QuantizeLinear_Output	1x128x20x20	uint8	0.081260465085506439	0x3da66be3	95
