repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
3	66	133424	2192.57	20244.8	67348.9	15799	11316.4	7387.04	3816.65	2575.11	2648.44	655827	0	1	1	0	0xd43f5e018b415631
3	67	134051	2240.45	20196.1	67726.5	15829.5	11298.1	7486.87	4032.19	2494.2	2658.9	665867	0	0	1	0	0xd43f5e018b415631
3	68	134183	2207.32	20286	67418.7	16056	11363.3	7570	4046.56	2499.32	2644.74	656892	0	1	1	0	0xd43f5e018b415631
3	69	133786	2229.03	20139.4	67332.1	15803	11401.9	7630.38	3983.27	2492.24	2682.74	662762	0	1	1	0	0xd43f5e018b415631
3	70	133649	2335.07	20147.5	67126.7	15912.3	11321.9	7585.54	3951.44	2535.99	2642.86	654647	0	0	1	0	0xd43f5e018b415631
3	71	133547	2228.7	20191	67182.4	15767.1	11376.1	7688.59	3844.4	2493.57	2684.24	663069	0	0	1	0	0xd43f5e018b415631
3	72	133642	2205.07	20267.6	67135.3	15837.7	11391.3	7696.04	3802.31	2559.19	2654.74	656093	0	0	1	0	0xd43f5e018b415631
3	73	134365	2330.74	20275.7	67706.7	15739.3	11393.5	7666.46	3967.6	2494.9	2700.74	665287	0	0	1	0	0xd43f5e018b415631
3	74	134211	2231.16	20226.2	67401.4	15824.7	11425.8	7630.33	4191.48	2503.57	2685.19	670586	0	2	1	0	0xd43f5e018b415631
3	75	133818	2222.82	20313.5	67268.5	15683.4	11355.6	7521	4142.19	2526.95	2688.74	660309	0	2	1	0	0xd43f5e018b415631
3	76	133928	2226.82	20315.2	67295.5	15869.6	11346.2	7490.79	4068.35	2543.86	2679.03	668276	1	1	1	0	0xd43f5e018b415631
3	77	133965	2188.53	20074.4	67670.3	15892.8	11376	7491.34	3958.44	2534.07	2689.94	659678	0	1	1	0	0xd43f5e018b415631
3	78	133925	2230.78	20331.4	67456	15796.5	11423	7531.08	3875.73	2500.11	2692.9	666901	1	0	1	0	0xd43f5e018b415631
3	79	133869	2178.2	20153.1	67554.7	15941.7	11288.3	7582.75	3871.35	2566.03	2638.4	658307	0	0	1	0	0xd43f5e018b415631
3	80	133767	2238.24	20146.2	67272.4	15869	11372.3	7555.67	4062.98	2499.91	2659.44	665725	1	0	1	0	0xd43f5e018b415631
3	81	133902	2537.99	20178.4	67275.1	15758	11307	7601.63	3939.57	2558.53	2651.53	657909	0	1	1	0	0xd43f5e018b415631
3	82	133773	2388.57	20215.5	67134.2	15897.8	11328.1	7582.58	3947.73	2498.28	2684.03	665300	0	0	1	0	0xd43f5e018b415631
3	83	134065	2218.86	20181.1	67541.7	15927.3	11347.4	7647.58	3914.52	2557.9	2635.82	657606	0	0	1	0	0xd43f5e018b415631
3	84	133919	2563.2	20297.7	67131	15713	11471.1	7595.54	3885.94	2494.74	2675.32	664103	0	2	1	0	0xd43f5e018b415631
3	85	133597	2203.7	20090.9	67242.5	15741.2	11361.3	7556.75	4095.06	2566.94	2641.65	655340	0	0	1	0	0xd43f5e018b415631
3	86	133850	2243.28	20211.7	67239	15819	11323.4	7686.33	4068.43	2493.07	2668.99	664186	0	1	1	0	0xd43f5e018b415631
3	87	134650	3302.73	20135.6	67402.7	15813.8	11354.2	7280.76	4085.35	2501.15	2681.61	672764	0	0	1	0	0xd43f5e018b415631
3	88	133600	2230.78	20223.9	67311.4	15713.4	11387.3	7448.5	4016.56	2500.32	2677.74	660001	0	0	1	0	0xd43f5e018b415631
3	89	134139	2370.82	20275.6	67337.4	15934.1	11347.3	7590.88	3961.81	2557.4	2671.19	669062	0	2	1	0	0xd43f5e018b415631
3	90	134105	2189.03	20214.4	67419.2	15891.2	11342.2	7734.51	3929.19	2633.82	2657.86	659621	0	2	1	0	0xd43f5e018b415631
3	91	133901	2387.45	20241.3	67201.1	15848.5	11400.5	7641.17	3912.19	2499.07	2676.61	666078	0	1	1	0	0xd43f5e018b415631
3	92	133609	2186.11	20047.3	67386.6	15871.8	11325.6	7510.46	3954.23	2581.36	2652.86	657322	0	1	1	0	0xd43f5e018b415631
3	93	134041	2263.78	20202.5	67629.2	15856.8	11307.2	7568.83	3939.77	2503.78	2674.57	666317	0	1	1	0	0xd43f5e018b415631
3	94	134220	2191.41	20312	67774.1	15772.9	11332.7	7618.59	3949.27	2525.57	2650.28	657507	0	0	1	0	0xd43f5e018b415631
3	95	133152	2238.61	20168.9	67002.6	15823.2	11375.7	7387.29	3900.61	2498.9	2666.32	662570	1	0	1	0	0xd43f5e018b415631
3	96	133717	2518.28	20162.5	67326.4	15765.6	11328.6	7428.33	3877.27	2563.57	2656.15	657642	0	1	1	0	0xd43f5e018b415631
3	97	134200	2233.95	20169.1	67476.9	15786.8	11399	7738.88	4121.27	2499.65	2681.61	666357	0	1	1	0	0xd43f5e018b415631
3	98	133599	2191.78	20083.3	67420.7	15771	11345.6	7510.5	3966.11	2574.24	2643.49	656039	0	1	1	0	0xd43f5e018b415631
3	99	133318	2230.53	20092.9	67200.3	15817.8	11336	7471.41	3888.28	2508.11	2681.36	664448	0	1	1	0	0xd43f5e018b415631
4	0	133404	2185.91	20156.5	67212.6	15679.2	11333.9	7529.42	4045.35	2489.57	2678.82	658488	0	0	1	0	0xd43f5e018b415631
4	1	133882	2493.99	20182.7	67189.4	15852.8	11420.3	7572	3921.11	2492.99	2665.57	668173	0	0	1	0	0xd43f5e018b415631
4	2	134522	2504.95	20207.3	67782.4	15734.2	11362.8	7629.46	3998.81	2567.19	2642.9	660383	0	0	1	0	0xd43f5e018b415631
4	3	134074	2334.15	20232.6	67529.8	15785.5	11416.4	7486.8	3955.94	2492.57	2747.11	664979	0	0	1	0	0xd43f5e018b415631
4	4	134420	2545.9	20222.1	67446	15806.5	11346.8	7598.5	4183.19	2496.61	2684.65	671896	0	2	1	0	0xd43f5e018b415631
4	5	134350	2199.53	20312.6	67696.9	15837.8	11327.6	7563.71	4116.9	2526.95	2678.57	661393	0	2	1	0	0xd43f5e018b415631
4	6	134242	2241.16	20335.7	67377.2	16012	11320.2	7577	4102.15	2501.19	2680.69	666882	0	2	1	0	0xd43f5e018b415631
4	7	133467	2198.66	20294.1	67386.4	15721.2	11374	7379.09	3811.48	2560.49	2648.49	656336	2	0	1	0	0xd43f5e018b415631
4	8	133684	2245.95	20396.7	67115.9	15870.1	11349.9	7535.58	3898.27	2507.53	2670.86	665815	0	0	1	0	0xd43f5e018b415631
4	9	134043	2430.45	20189.4	67407.2	15759.7	11311.5	7556.3	4094.27	2547.36	2653.82	658576	0	0	1	0	0xd43f5e018b415631
4	10	133941	2240.95	20203.2	67302.2	15932.1	11376.1	7748.55	3870.82	2501.32	2673.07	665285	1	0	1	0	0xd43f5e018b415631
4	11	133600	2199.32	20283.6	67019	15831.3	11380.4	7611.38	3912.73	2627.49	2643.11	656291	0	1	1	0	0xd43f5e018b415631
4	12	133231	2228.99	20142.9	67116.5	15912.5	11373.5	7342.21	3831.98	2501.78	2687.53	664604	0	0	1	0	0xd43f5e018b415631
4	13	133821	2202.36	20282.1	67362.8	15706.7	11341.6	7653.05	3930.02	2563.11	2687.82	659324	0	1	1	0	0xd43f5e018b415631
4	14	133175	2232.86	20220.6	67155.4	15812.3	11349.2	7320.79	3847.28	2503.36	2641.53	650442	0	1	1	0	0xd43f5e018b415631
4	15	134117	2285.11	20305.9	67709.5	15716.9	11356.1	7430.3	4001.4	2540.2	2681.74	661480	0	0	1	0	0xd43f5e018b415631
4	16	133746	2442.03	20266.2	67100.9	15892	11357.4	7551.5	3821.19	2507.24	2687.95	667738	0	0	1	0	0xd43f5e018b415631
4	17	133769	2187.07	20225.6	67373.8	15874.4	11389.6	7554.76	3861.44	2524.53	2684.74	659842	0	0	1	0	0xd43f5e018b415631
4	18	133662	2253.78	20154.6	67187.9	15932.1	11360.5	7599.17	3903.23	2501.78	2676.99	667610	1	1	1	0	0xd43f5e018b415631
4	19	133993	2194.66	20306.3	67299.5	15736.6	11358	7827.62	3951.48	2539.49	2688.78	660420	0	1	1	0	0xd43f5e018b415631
4	20	134079	2444.32	20227.9	67214.3	16011	11415.2	7593.55	3869.86	2528.9	2679.99	667471	0	3	1	0	0xd43f5e018b415631
4	21	133614	2174.41	20204.1	67452.6	15752.5	11329.9	7406.38	3909.94	2616.94	2675.65	657863	0	2	1	0	0xd43f5e018b415631
4	22	133895	2418.45	20240.9	67370.5	15818.7	11368	7462.58	3968.23	2491.4	2663.57	666937	0	0	1	0	0xd43f5e018b415631
4	23	133989	2504.86	20111.7	67266.6	15914.5	11354.1	7503.83	4054.69	2547.15	2638.86	658567	0	0	1	0	0xd43f5e018b415631
4	24	133646	2248.7	20328.5	67120.2	15763.2	11385.2	7623.38	3905.94	2493.57	2684.45	665283	0	1	1	0	0xd43f5e018b415631
4	25	133652	2200.45	20179.3	67568.2	15715.3	11318.2	7397.67	3962.19	2553.16	2664.32	657859	0	0	1	0	0xd43f5e018b415631
4	26	133764	2245.24	20299.2	67306.1	15788.7	11384.1	7504.17	3959.98	2500.78	2681.53	666399	0	1	1	0	0xd43f5e018b415631
4	27	133493	2203.11	20244.2	67181.6	15850.7	11341.2	7450.26	3870.56	2581.4	2678.07	658153	0	0	1	0	0xd43f5e018b415631
4	28	133645	2272.28	20096.5	67254.3	15994.6	11404.8	7444.46	3891.15	2528.19	2666.28	667131	0	1	1	0	0xd43f5e018b415631
4	29	133761	2510.57	20242.2	66945.5	15715.5	11315.9	7699.21	4025.98	2530.9	2682.9	659783	0	1	1	0	0xd43f5e018b415631
4	30	133398	2229.99	20348.1	67029.1	15810.1	11354.8	7491.42	3893.02	2501.78	2647.86	651581	0	0	1	0	0xd43f5e018b415631
4	31	133563	2188.49	20172.6	67475.3	15678.9	11424.2	7447.01	3892.19	2507.24	2686.07	660998	0	0	1	0	0xd43f5e018b415631
4	32	133796	2261.24	20213.2	67427.5	15728.2	11431.1	7462.17	4031.98	2502.45	2644.03	654079	0	0	1	0	0xd43f5e018b415631
4	33	133862	2199.49	20212.7	67354.3	15805.3	11372.6	7602.38	4028.94	2509.36	2684.86	661983	0	1	1	0	0xd43f5e018b415631
4	34	133536	2317.9	20063.6	67092.3	15829.3	11380.7	7531.79	4075.27	2497.95	2651.78	653177	0	1	1	0	0xd43f5e018b415631
4	35	134179	2231.53	20379.1	67464.5	15774.1	11418.8	7745.04	3901.02	2490.65	2680.65	662611	0	3	1	0	0xd43f5e018b415631
4	36	133756	2241.91	20130.4	67183.5	15924.3	11417.7	7578.71	3950.32	2542.78	2683.45	668640	0	2	1	0	0xd43f5e018b415631
4	37	133881	2192.28	20169.5	67562.3	15709.9	11353	7657.08	3909.56	2541.74	2697.36	660936	0	0	1	0	0xd43f5e018b415631
4	38	133717	2240.57	20088.8	66980.8	15991.9	11376.4	7779.25	3981.77	2505.36	2680.24	668345	0	0	1	0	0xd43f5e018b415631
4	39	133661	2184.82	20352.6	67231.7	15752.2	11352.4	7653.59	3868.4	2497.07	2677.28	660523	0	0	1	0	0xd43f5e018b415631
4	40	134563	2527.15	20183.4	67742	15844	11347.8	7768.63	3884.9	2508.45	2663.53	669899	0	0	1	0	0xd43f5e018b415631
4	41	134002	2210.82	20232.4	67350.7	15950.5	11321.9	7562.54	4053.6	2570.2	2658.32	657973	1	2	1	0	0xd43f5e018b415631
4	42	134414	2371.32	20139.2	67791.4	15869	11407.3	7573.38	3990.52	2498.24	2682.9	665406	0	0	1	0	0xd43f5e018b415631
4	43	133927	2545.2	20253	67334.7	15749.1	11379.9	7484.04	3940.94	2489.94	2657.99	654293	0	1	1	0	0xd43f5e018b415631
4	44	133800	2180.53	20266.6	67371.2	15756.6	11431.4	7570.96	3931.19	2521.99	2678.03	661369	0	1	1	0	0xd43f5e018b415631
4	45	133826	2520.15	20338.9	67038.2	15830.7	11345.2	7694.71	3840.19	2492.53	2636.49	669358	0	0	1	0	0xd43f5e018b415631
4	46	133193	2211.36	20089.9	67087.5	15680.6	11429.1	7421.08	4013.27	2503.49	2666.99	660401	0	0	1	0	0xd43f5e018b415631
4	47	133834	2318.36	20279.8	67190.8	15908.7	11401.6	7480.84	4021.4	2493.11	2645.95	655399	0	0	1	0	0xd43f5e018b415631
4	48	133981	2269.53	20040.5	67680.8	15673.2	11435.7	7633.17	3959.65	2496.65	2674.49	663246	0	1	1	0	0xd43f5e018b415631
4	49	133833	2252.24	20066.2	67544.4	15766.2	11385.4	7512.3	4071.36	2494.28	2646.28	654234	0	1	1	0	0xd43f5e018b415631
4	50	134486	2594.03	20403.6	67535.6	15781.7	11343.5	7537.8	3954.23	2562.82	2680.36	662518	0	2	1	0	0xd43f5e018b415631
4	51	133468	2240.32	20144.3	67160.7	15931.9	11341.1	7525.63	3850.69	2493.57	2682.4	666516	0	2	1	0	0xd43f5e018b415631
4	52	134229	2532.61	20305.2	67547.7	15840.3	11311.1	7540.46	3864.6	2552.82	2642.65	660620	0	0	1	0	0xd43f5e018b415631
4	53	134129	2248.95	20372.6	67251.8	15884.6	11379.7	7764.8	3972.85	2501.95	2660.57	666712	0	0	1	0	0xd43f5e018b415631
4	54	133346	2279.78	20265.1	66993.5	15760	11343.7	7392.17	3957.56	2562.78	2698.99	656454	0	0	1	0	0xd43f5e018b415631
4	55	133987	2282.82	20232.5	67368.2	15836.7	11347.9	7740.04	3896.65	2505.32	2682.61	666587	0	0	1	0	0xd43f5e018b415631
4	56	134300	2191.66	20459.5	67418.1	15928	11331.5	7589.88	4088.31	2541.2	2655.9	658013	0	1	1	0	0xd43f5e018b415631
4	57	133873	2252.61	20196.7	67387.6	15726.9	11422.5	7568.59	4044.81	2498.49	2684.03	663455	2	0	1	0	0xd43f5e018b415631
4	58	133888	2184.03	20171	67525.7	15782.6	11363	7577.34	4060.56	2495.49	2637.99	655035	0	1	1	0	0xd43f5e018b415631
4	59	134223	2225.2	20375.2	67131.8	15919.5	11409.9	7769	4115.56	2498.36	2686.65	662821	2	1	1	0	0xd43f5e018b415631
4	60	133828	2228.74	20072.5	67084.3	15930	11386.8	7807.05	3965.94	2573.24	2681.49	668751	0	0	1	0	0xd43f5e018b415631
4	61	134552	2187.91	20288.7	67936.1	15745.3	11323.7	7668.3	4079.81	2573.61	2651.99	661233	0	0	1	0	0xd43f5e018b415631
4	62	133584	2244.66	20221.7	67205.1	15835.9	11385.6	7422.64	3966.56	2510.94	2696.65	665070	0	1	1	0	0xd43f5e018b415631
4	63	134597	2528.82	20232.1	67663.7	15845.2	11374	7749.75	3942.94	2518.98	2649.49	658838	0	1	1	0	0xd43f5e018b415631
4	64	133542	2213.03	20221.4	67249.1	15928	11382.1	7412.38	3890.61	2490.86	2664.95	662520	0	1	1	0	0xd43f5e018b415631
4	65	133829	2200.03	20352.9	67047	15937.8	11370.4	7581.13	4031.98	2566.4	2649.82	655722	0	2	1	0	0xd43f5e018b415631
4	66	133557	2233.66	20146.9	67004.7	15794.8	11364.4	7707.09	4070.15	2486.36	2654.65	663156	0	2	1	0	0xd43f5e018b415631
4	67	134305	2315.2	20066.8	67256.8	15948.1	11382.5	7891.75	4189.19	2516.95	2642.03	656827	0	0	1	0	0xd43f5e018b415631
4	68	133479	2243.91	20087.6	67137	15847.1	11393.1	7574.34	3932.93	2505.86	2666.28	661711	0	0	1	0	0xd43f5e018b415631
4	69	134227	2268.45	20305.8	67560.4	15791	11357.3	7687	4008.73	2499.32	2656.95	655612	0	0	1	0	0xd43f5e018b415631
4	70	134295	2546.78	20323.7	67461.1	15701	11348.2	7408.13	4186.19	2550.44	2677.2	661698	0	0	1	0	0xd43f5e018b415631
4	71	133577	2240.74	20350.3	66883	15948.2	11374.1	7596.5	3906.94	2497.15	2685.36	666874	0	1	1	0	0xd43f5e018b415631
4	72	133570	2286.41	20206.3	67249.7	15738.5	11380.4	7494.97	3941.27	2501.65	2678.49	659754	0	0	1	0	0xd43f5e018b415631
4	73	133881	2236.24	20143.5	67172	15830.2	11419	7678.42	4135.06	2489.4	2686.99	668775	0	2	1	0	0xd43f5e018b415631
4	74	133805	2190.45	20313.1	67271.6	15690.6	11347.9	7754.8	3963.19	2500.78	2682.36	660253	0	1	1	0	0xd43f5e018b415631
4	75	133948	2238.7	20095.9	67627.9	15889.9	11347.8	7615.54	3864.23	2500.4	2678.28	668369	0	0	1	0	0xd43f5e018b415631
4	76	133580	2185.91	20106.9	67253	15792.3	11340.3	7471.25	4116.35	2536.9	2687.65	659269	0	0	1	0	0xd43f5e018b415631
4	77	133897	2491.32	20251.2	67251.5	15899.1	11355.9	7467.12	3894.69	2504.2	2689.74	668388	0	0	1	0	0xd43f5e018b415631
4	78	133883	2303.82	20233.9	67325.1	15753.8	11380.8	7622.92	3971.89	2532.78	2668.24	659880	0	1	1	0	0xd43f5e018b415631
4	79	133778	2253.57	20160	67248.2	15921.5	11376.5	7649.59	3867.27	2517.07	2692.15	667232	1	1	1	0	0xd43f5e018b415631
4	80	133515	2194.82	20173.7	67333.7	15716.3	11305.5	7424.76	4014.44	2570.95	2687.24	658928	0	2	1	0	0xd43f5e018b415631
4	81	133739	2462.15	20168.6	67241.7	15871.8	11370.3	7385.63	3965.19	2502.32	2679.9	668169	0	3	1	0	0xd43f5e018b415631
4	82	134195	2202.82	20133.2	67775.7	15745.1	11312.7	7672.34	3987.27	2597.28	2676.53	660687	0	0	1	0	0xd43f5e018b415631
4	83	133870	2415.4	20331.4	67218.8	15803.6	11365	7577.84	3893.9	2511.74	2662.45	666699	0	0	1	0	0xd43f5e018b415631
4	84	133411	2190.24	20210.5	66939	15708.6	11336.7	7589.5	4111.23	2565.24	2667.65	657830	0	0	1	0	0xd43f5e018b415631
4	85	133458	2249.41	20235.1	66898.3	15784.5	11382.4	7545.29	4108.35	2488.99	2669.53	667297	0	0	1	0	0xd43f5e018b415631
4	86	134032	2518.99	20155	67610.9	15746.4	11311.7	7353.55	3998.19	2556.82	2692.36	661099	0	1	1	0	0xd43f5e018b415631
4	87	133962	2480.99	20245.8	67343.6	15823.3	11394.7	7471.13	3916.48	2501.32	2688.57	668006	0	0	1	0	0xd43f5e018b415631
4	88	133578	2178.49	20198.3	67295.8	15725.7	11312.8	7600.21	4002.35	2497.28	2675.11	658824	0	1	1	0	0xd43f5e018b415631
4	89	133429	2236.28	20185.1	67077.4	15986.3	11392.4	7457.38	3851.4	2507.7	2645.7	651487	0	1	1	0	0xd43f5e018b415631
4	90	133816	2527.07	20188.3	67252.2	15746.2	11351.9	7629.17	3875.52	2486.53	2671.28	661124	0	0	1	0	0xd43f5e018b415631
4	91	134303	2498.91	20315.3	67450.4	15902.4	11377.8	7537.55	3958.94	2493.99	2676.49	669455	0	0	1	0	0xd43f5e018b415631
4	92	133554	2541.36	20128.3	67175.8	15845.2	11288.7	7401.67	3838.27	2567.82	2675.9	658558	0	0	1	0	0xd43f5e018b415631
4	93	134466	2475.49	20331.1	67226.9	15912.1	11334.7	7695	4226.85	2492.45	2677.11	668241	0	1	1	0	0xd43f5e018b415631
4	94	134083	2540.28	20169.3	67214.5	15786.5	11432.2	7547.42	4079.61	2572.07	2649.9	657192	0	1	1	0	0xd43f5e018b415631
4	95	133933	2296.49	20303.1	67325.5	15897.1	11430.9	7470.88	3920.48	2497.11	2695.28	663473	0	2	1	0	0xd43f5e018b415631
4	96	133913	2193.82	20185.1	67513.1	15756.6	11375.1	7580.75	4057.36	2505.11	2652.78	654859	0	2	1	0	0xd43f5e018b415631
4	97	133890	2226.66	20259.7	67117.7	15798.3	11407.4	7825	3979.94	2503.32	2681.86	662396	0	0	1	0	0xd43f5e018b415631
4	98	134064	2239.41	20182.7	67333.8	15841.4	11380.2	7799.88	4005.11	2507.78	2684.7	669997	0	0	1	0	0xd43f5e018b415631
4	99	134725	2198.28	20328.9	67930.5	15947.7	11321.8	7807.54	3892.57	2564.95	2639.57	661569	0	0	1	0	0xd43f5e018b415631
