scope	source_file	sample	operation_index	M	N	K	worker	cpu	event	status	errno	event_id	iterations	raw_u64	time_enabled	time_running	scaled_count	tid
shape	shapes_backend_stalls.log	0	201	400	16	2304	3	3	cycles	available	0	1077	5	4981227	3128834	3128834	4981227.000000
shape	shapes_backend_stalls.log	0	201	400	16	2304	3	3	backend_stalls	available	0	1078	5	2424582	3128834	3128834	2424582.000000
shape	shapes_dtlb_read_miss.log	0	5	25600	32	32	0	0	cycles	available	0	1117	5	15137613	9452334	9452334	15137613.000000
shape	shapes_dtlb_read_miss.log	0	5	25600	32	32	0	0	dtlb_read_miss	available	0	1118	5	2272	9452334	9452334	2272.000000
shape	shapes_dtlb_read_miss.log	0	5	25600	32	32	1	1	cycles	available	0	1111	5	15177067	9480126	9480126	15177067.000000
shape	shapes_dtlb_read_miss.log	0	5	25600	32	32	1	1	dtlb_read_miss	available	0	1114	5	2328	9480126	9480126	2328.000000
shape	shapes_dtlb_read_miss.log	0	5	25600	32	32	2	2	cycles	available	0	1112	5	15144694	9460750	9460750	15144694.000000
shape	shapes_dtlb_read_miss.log	0	5	25600	32	32	2	2	dtlb_read_miss	available	0	1113	5	3714	9460750	9460750	3714.000000
shape	shapes_dtlb_read_miss.log	0	5	25600	32	32	3	3	cycles	available	0	1115	5	15383069	9634501	9634501	15383069.000000
shape	shapes_dtlb_read_miss.log	0	5	25600	32	32	3	3	dtlb_read_miss	available	0	1116	5	2545	9634501	9634501	2545.000000
shape	shapes_dtlb_read_miss.log	0	12	25600	64	48	0	0	cycles	available	0	1117	5	38564715	24092167	24092167	38564715.000000
shape	shapes_dtlb_read_miss.log	0	12	25600	64	48	0	0	dtlb_read_miss	available	0	1118	5	70478	24092167	24092167	70478.000000
shape	shapes_dtlb_read_miss.log	0	12	25600	64	48	1	1	cycles	available	0	1111	5	38572266	24090416	24090416	38572266.000000
shape	shapes_dtlb_read_miss.log	0	12	25600	64	48	1	1	dtlb_read_miss	available	0	1114	5	61823	24090416	24090416	61823.000000
shape	shapes_dtlb_read_miss.log	0	12	25600	64	48	2	2	cycles	available	0	1112	5	38706514	24208873	24208873	38706514.000000
shape	shapes_dtlb_read_miss.log	0	12	25600	64	48	2	2	dtlb_read_miss	available	0	1113	5	90315	24208873	24208873	90315.000000
shape	shapes_dtlb_read_miss.log	0	12	25600	64	48	3	3	cycles	available	0	1115	5	38509501	24077500	24077500	38509501.000000
shape	shapes_dtlb_read_miss.log	0	12	25600	64	48	3	3	dtlb_read_miss	available	0	1116	5	64457	24077500	24077500	64457.000000
shape	shapes_dtlb_read_miss.log	0	124	6400	64	96	0	0	cycles	available	0	1117	5	10683994	6681123	6681123	10683994.000000
shape	shapes_dtlb_read_miss.log	0	124	6400	64	96	0	0	dtlb_read_miss	available	0	1118	5	39798	6681123	6681123	39798.000000
shape	shapes_dtlb_read_miss.log	0	124	6400	64	96	1	1	cycles	available	0	1111	5	10966105	6861958	6861958	10966105.000000
shape	shapes_dtlb_read_miss.log	0	124	6400	64	96	1	1	dtlb_read_miss	available	0	1114	5	39906	6861958	6861958	39906.000000
shape	shapes_dtlb_read_miss.log	0	124	6400	64	96	2	2	cycles	available	0	1112	5	10364546	6473666	6473666	10364546.000000
