surface	repeat	run	wall_us	process_cpu_us	input_wrap_us	ort_run_us	output_copy_us
matched_b120_ort	3	31	459438.617000	1839011.951000	10.417000	459105.483000	284.424000
matched_b120_ort	3	32	457051.799000	1824439.659000	11.542000	456735.332000	261.215000
matched_b120_ort	3	33	456703.331000	1824315.120000	9.833000	456380.031000	266.007000
matched_b120_ort	3	34	457342.260000	1824642.786000	10.126000	457019.417000	264.007000
matched_b120_ort	3	35	458682.335000	1838110.327000	9.542000	458364.535000	259.965000
matched_b120_ort	3	36	461503.655000	1841223.867000	9.709000	461182.563000	265.465000
matched_b120_ort	3	37	459261.886000	1838363.577000	9.000000	458936.878000	268.215000
matched_b120_ort	3	38	459976.443000	1839448.911000	9.542000	459659.144000	265.840000
matched_b120_ort	3	39	462888.057000	1853697.993000	9.459000	462568.424000	264.965000
matched_b120_ort	3	40	458229.685000	1837903.160000	9.750000	457852.633000	327.884000
matched_b120_ort	3	41	456087.082000	1823671.536000	10.334000	455739.573000	297.966000
matched_b120_ort	3	42	460249.274000	1839863.241000	10.167000	459919.682000	283.257000
matched_b120_ort	3	43	459421.330000	1838442.410000	10.667000	459056.988000	316.466000
matched_b120_ort	3	44	459749.589000	1827169.492000	12.083000	459429.789000	260.465000
matched_b120_ort	3	45	459983.672000	1839207.619000	10.209000	459652.163000	277.216000
matched_b120_ort	3	46	457271.643000	1836629.534000	9.834000	456947.884000	275.508000
matched_b120_ort	3	47	458963.557000	1838066.036000	10.750000	458579.256000	284.340000
matched_b120_ort	3	48	461954.926000	1841384.990000	13.626000	461622.292000	275.965000
matched_b120_ort	3	49	459271.727000	1838830.867000	10.084000	458944.593000	278.133000
matched_b120_ort	3	50	458571.415000	1825752.743000	10.625000	458250.281000	264.465000
matched_b120_ort	3	51	457675.097000	1836723.535000	8.375000	457356.839000	267.090000
matched_b120_ort	3	52	459727.731000	1839027.201000	8.708000	459409.139000	270.299000
matched_b120_ort	3	53	462646.222000	1842378.202000	10.459000	462307.129000	278.758000
matched_b120_ort	3	54	456024.461000	1823601.411000	10.709000	455696.744000	268.590000
matched_b120_ort	3	55	460108.359000	1851503.948000	9.625000	459725.891000	277.257000
matched_b120_ort	3	56	457584.038000	1825055.533000	13.375000	457231.529000	297.507000
matched_b120_ort	3	57	460139.063000	1839169.078000	9.833000	459814.888000	272.424000
matched_b120_ort	3	58	456267.915000	1823955.037000	10.208000	455959.699000	256.756000
matched_b120_ort	3	59	460052.304000	1839524.198000	9.375000	459734.171000	265.799000
matched_b120_ort	3	60	458254.086000	1837634.826000	11.209000	457862.951000	342.592000
matched_b120_ort	3	61	463989.942000	1855393.826000	10.459000	463578.515000	359.051000
matched_b120_ort	3	62	457842.738000	1825505.952000	10.167000	457519.604000	267.548000
matched_b120_ort	3	63	457334.180000	1824879.783000	8.542000	457014.630000	262.257000
matched_b120_ort	3	64	460447.259000	1839644.407000	10.209000	460134.084000	254.548000
matched_b120_ort	3	65	459669.526000	1839183.826000	10.417000	459344.434000	270.549000
matched_b120_ort	3	66	458530.330000	1837820.453000	10.958000	458199.238000	273.215000
matched_b120_ort	3	67	458332.569000	1837835.743000	9.501000	457979.601000	303.425000
matched_b120_ort	3	68	458236.817000	1825695.661000	10.751000	457909.308000	266.173000
matched_b120_ort	3	69	458030.430000	1837424.951000	9.792000	457691.630000	288.257000
matched_b120_ort	3	70	461307.057000	1840861.033000	11.792000	460986.674000	266.006000
matched_b120_ort	3	71	457674.583000	1825052.327000	9.541000	457336.658000	280.591000
matched_b120_ort	3	72	460200.939000	1839836.200000	9.584000	459867.930000	275.215000
matched_b120_ort	3	73	458325.095000	1837891.828000	10.959000	457995.753000	269.798000
matched_b120_ort	3	74	459777.172000	1839065.704000	9.875000	459453.622000	270.674000
matched_b120_ort	3	75	460682.693000	1839621.326000	9.334000	460359.851000	264.923000
matched_b120_ort	3	76	459095.399000	1838921.202000	9.792000	458782.015000	264.257000
matched_b120_ort	3	77	458345.752000	1837919.949000	9.334000	457878.032000	416.844000
matched_b120_ort	3	78	462552.107000	1842175.827000	11.166000	462224.016000	269.007000
matched_b120_ort	3	79	457192.135000	1824749.658000	9.084000	456864.792000	268.174000
matched_b120_ort	3	80	459513.814000	1839121.409000	8.417000	459198.556000	259.840000
matched_b120_ort	3	81	459126.096000	1838740.287000	9.792000	458805.838000	263.090000
matched_b120_ort	3	82	461161.102000	1840471.118000	10.667000	460844.843000	258.799000
matched_b120_ort	3	83	460531.751000	1852223.283000	8.959000	460134.657000	347.634000
matched_b120_ort	3	84	457809.885000	1822028.077000	11.959000	457474.126000	279.090000
matched_b120_ort	3	85	457309.662000	1825015.453000	9.167000	456980.862000	275.840000
matched_b120_ort	3	86	456907.815000	1836003.870000	9.626000	456524.888000	334.592000
matched_b120_ort	3	87	463211.726000	1842474.033000	11.250000	462892.301000	262.298000
matched_b120_ort	3	88	459905.180000	1839328.160000	10.209000	459586.129000	261.674000
matched_b120_ort	3	89	458736.479000	1838204.576000	9.792000	458412.971000	268.674000
matched_b120_ort	3	90	460010.594000	1839526.576000	9.375000	459686.003000	268.590000
matched_b120_ort	3	91	456899.592000	1824281.158000	10.291000	456566.876000	274.466000
matched_b120_ort	3	92	459807.834000	1839364.368000	10.334000	459477.492000	271.215000
matched_b120_ort	3	93	459205.521000	1838784.618000	9.875000	458895.722000	256.673000
matched_b120_ort	3	94	457259.846000	1825072.493000	10.042000	456936.546000	264.673000
matched_b120_ort	3	95	462597.729000	1853718.535000	9.792000	462283.637000	260.549000
matched_b120_ort	3	96	462011.088000	1841583.285000	10.083000	461689.122000	264.382000
matched_b120_ort	3	97	457247.670000	1836833.865000	10.125000	456921.411000	275.215000
matched_b120_ort	3	98	458645.829000	1826041.910000	10.292000	458317.529000	270.174000
matched_b120_ort	3	99	457761.220000	1837023.411000	9.876000	457434.253000	273.173000
matched_b120_ort	4	0	462071.703000	1841566.742000	11.417000	461749.361000	264.298000
matched_b120_ort	4	1	460615.705000	1852097.785000	9.376000	460268.862000	296.175000
matched_b120_ort	4	2	459540.090000	1827206.326000	11.375000	459210.916000	268.757000
matched_b120_ort	4	3	458344.309000	1837900.035000	10.501000	458011.341000	273.507000
matched_b120_ort	4	4	458064.588000	1837281.075000	10.500000	457665.537000	348.550000
matched_b120_ort	4	5	462861.336000	1842523.619000	10.334000	462542.745000	262.965000
matched_b120_ort	4	6	457760.783000	1837281.783000	9.376000	457414.982000	298.883000
matched_b120_ort	4	7	459022.691000	1826762.493000	10.250000	458695.474000	268.757000
matched_b120_ort	4	8	460541.058000	1851881.869000	58.418000	460155.840000	290.383000
matched_b120_ort	4	9	459253.357000	1826288.993000	10.709000	458918.432000	275.382000
matched_b120_ort	4	10	458838.884000	1838050.075000	10.542000	458514.960000	266.965000
matched_b120_ort	4	11	459423.189000	1838479.075000	9.376000	459101.139000	267.757000
matched_b120_ort	4	12	458101.737000	1837623.869000	9.750000	457716.393000	336.009000
matched_b120_ort	4	13	459163.052000	1826374.241000	11.625000	458846.960000	257.424000
matched_b120_ort	4	14	458975.587000	1838428.616000	9.375000	458651.662000	267.132000
matched_b120_ort	4	15	459804.312000	1839329.827000	10.751000	459478.721000	271.548000
matched_b120_ort	4	16	459811.521000	1839466.785000	9.751000	459491.387000	268.382000
matched_b120_ort	4	17	460895.085000	1840199.787000	8.792000	460570.160000	267.299000
matched_b120_ort	4	18	460568.286000	1840125.326000	10.083000	460232.485000	277.465000
matched_b120_ort	4	19	458955.697000	1838483.243000	9.709000	458621.730000	276.840000
matched_b120_ort	4	20	460152.977000	1839450.202000	10.126000	459788.509000	311.883000
matched_b120_ort	4	21	459754.212000	1839350.535000	10.583000	459441.580000	255.590000
matched_b120_ort	4	22	464719.463000	1855983.199000	10.625000	464400.122000	263.507000
matched_b120_ort	4	23	458089.999000	1837835.703000	9.417000	457766.990000	276.049000
matched_b120_ort	4	24	459599.243000	1838624.116000	10.875000	459273.027000	277.840000
matched_b120_ort	4	25	457112.802000	1824732.492000	10.709000	456792.461000	268.840000
matched_b120_ort	4	26	457474.183000	1824793.783000	10.084000	457153.674000	262.299000
matched_b120_ort	4	27	461787.917000	1853501.701000	10.209000	461471.284000	265.507000
matched_b120_ort	4	28	458603.290000	1825979.951000	10.709000	458264.947000	278.549000
matched_b120_ort	4	29	459926.406000	1839508.076000	9.042000	459603.898000	263.674000
matched_b120_ort	4	30	459035.129000	1840032.078000	10.708000	458699.912000	282.965000
matched_b120_ort	4	31	463446.658000	1853512.535000	11.375000	463115.608000	276.757000
matched_b120_ort	4	32	457822.759000	1825549.202000	9.792000	457497.584000	269.341000
matched_b120_ort	4	33	458367.315000	1837711.576000	10.417000	458040.056000	269.048000
matched_b120_ort	4	34	457613.374000	1825263.535000	9.125000	457269.949000	262.673000
matched_b120_ort	4	35	460077.686000	1839164.620000	9.084000	459747.844000	272.798000
matched_b120_ort	4	36	460223.436000	1851747.825000	10.334000	459847.176000	327.342000
matched_b120_ort	4	37	459340.619000	1826843.743000	10.834000	459018.653000	264.007000
matched_b120_ort	4	38	460256.516000	1839908.785000	10.917000	459936.967000	263.173000
matched_b120_ort	4	39	458586.262000	1837951.117000	10.042000	458255.836000	273.757000
matched_b120_ort	4	40	462757.575000	1854278.120000	9.125000	462445.735000	263.548000
matched_b120_ort	4	41	459176.479000	1838390.075000	9.667000	458782.844000	344.301000
matched_b120_ort	4	42	459505.529000	1826836.160000	11.209000	459186.854000	261.049000
matched_b120_ort	4	43	462219.344000	1853978.326000	9.541000	461906.836000	258.756000
matched_b120_ort	4	44	460973.102000	1840128.035000	8.876000	460655.719000	262.465000
matched_b120_ort	4	45	458018.314000	1837844.659000	9.334000	457684.139000	284.007000
matched_b120_ort	4	46	457784.975000	1825454.117000	10.667000	457463.258000	263.465000
matched_b120_ort	4	47	459024.586000	1838410.660000	9.542000	458714.078000	258.756000
matched_b120_ort	4	48	459910.690000	1839164.454000	9.459000	459593.223000	265.090000
matched_b120_ort	4	49	457940.345000	1825673.949000	9.459000	457619.504000	262.673000
matched_b120_ort	4	50	461314.512000	1852785.119000	9.834000	460996.795000	271.549000
matched_b120_ort	4	51	458958.950000	1826652.659000	11.208000	458635.442000	264.590000
matched_b120_ort	4	52	459561.045000	1839028.910000	10.583000	459236.037000	266.715000
matched_b120_ort	4	53	462269.822000	1851083.366000	9.834000	461951.313000	267.215000
matched_b120_ort	4	54	457003.808000	1824708.579000	9.876000	456674.715000	271.716000
matched_b120_ort	4	55	455579.730000	1823156.410000	10.834000	455224.304000	300.216000
matched_b120_ort	4	56	457785.989000	1837459.284000	8.667000	457402.813000	333.842000
matched_b120_ort	4	57	463005.288000	1842242.411000	11.584000	462684.488000	264.632000
matched_b120_ort	4	58	459182.853000	1838798.494000	9.750000	458862.928000	262.132000
matched_b120_ort	4	59	461855.629000	1853276.033000	10.084000	461469.743000	336.592000
matched_b120_ort	4	60	457933.151000	1825600.533000	11.167000	457584.433000	271.257000
matched_b120_ort	4	61	458794.670000	1838273.953000	10.000000	458470.829000	274.048000
matched_b120_ort	4	62	460907.513000	1840419.868000	9.875000	460585.547000	271.465000
matched_b120_ort	4	63	458217.108000	1837877.162000	9.876000	457851.307000	261.756000
matched_b120_ort	4	64	457736.887000	1824776.991000	10.833000	457416.295000	269.424000
matched_b120_ort	4	65	456107.132000	1823870.453000	10.042000	455769.124000	281.882000
matched_b120_ort	4	66	462950.556000	1852674.329000	9.709000	462417.042000	466.429000
matched_b120_ort	4	67	488179.108000	1948187.662000	20.334000	487847.392000	272.506000
matched_b120_ort	4	68	487181.500000	1945857.116000	10.375000	486782.740000	350.509000
matched_b120_ort	4	69	481059.964000	1918975.285000	11.209000	480739.080000	271.174000
matched_b120_ort	4	70	475558.782000	1900469.786000	11.208000	475226.191000	284.632000
matched_b120_ort	4	71	474568.710000	1887669.151000	10.625000	474251.536000	261.298000
matched_b120_ort	4	72	477098.358000	1914510.953000	10.167000	476755.724000	295.049000
matched_b120_ort	4	73	472948.123000	1887593.281000	10.667000	472425.901000	450.220000
matched_b120_ort	4	74	474843.086000	1899121.786000	11.792000	474446.992000	344.634000
matched_b120_ort	4	75	479562.952000	1904268.035000	11.292000	479238.194000	266.715000
matched_b120_ort	4	76	467083.967000	1868406.076000	9.334000	466762.542000	263.090000
matched_b120_ort	4	77	459261.183000	1838724.241000	9.209000	458932.132000	271.466000
matched_b120_ort	4	78	461738.993000	1841360.952000	10.625000	461407.068000	272.340000
matched_b120_ort	4	79	462520.927000	1853812.368000	8.625000	462193.669000	270.674000
matched_b120_ort	4	80	461469.564000	1840974.202000	10.917000	461148.390000	264.423000
matched_b120_ort	4	81	460457.454000	1851881.995000	9.625000	460117.196000	291.716000
matched_b120_ort	4	82	459957.146000	1839833.284000	10.792000	459553.843000	352.676000
matched_b120_ort	4	83	460708.039000	1839478.952000	10.417000	460386.281000	272.090000
matched_b120_ort	4	84	457457.118000	1825136.703000	11.208000	457133.069000	264.382000
matched_b120_ort	4	85	461441.345000	1841097.160000	10.375000	461101.086000	279.882000
matched_b120_ort	4	86	461132.041000	1852595.742000	9.292000	460792.948000	289.799000
matched_b120_ort	4	87	459431.497000	1838769.410000	11.834000	459084.529000	296.508000
matched_b120_ort	4	88	460371.766000	1839610.533000	10.042000	460018.341000	302.466000
matched_b120_ort	4	89	455804.941000	1823467.952000	10.000000	455472.058000	284.257000
matched_b120_ort	4	90	461211.617000	1840738.743000	10.459000	460892.650000	265.090000
matched_b120_ort	4	91	456568.371000	1824123.120000	9.125000	456244.489000	267.423000
matched_b120_ort	4	92	461149.944000	1840595.366000	10.750000	460825.686000	267.674000
matched_b120_ort	4	93	458040.445000	1837709.369000	9.167000	457717.396000	273.340000
matched_b120_ort	4	94	458839.048000	1838276.115000	9.500000	458493.581000	294.507000
matched_b120_ort	4	95	457776.684000	1825410.701000	11.542000	457452.801000	269.465000
matched_b120_ort	4	96	457798.600000	1836855.286000	10.583000	457430.008000	319.925000
matched_b120_ort	4	97	461049.969000	1840143.117000	10.750000	460725.003000	276.632000
matched_b120_ort	4	98	458650.159000	1826298.203000	10.542000	458327.234000	264.631000
matched_b120_ort	4	99	460835.668000	1852060.284000	9.083000	460509.451000	279.799000
