block	cycle	position	arm	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
1	0	1	B	0	63	163563	2162.71	19632.3	82970.5	15649.1	20525	7475.33	3928.78	2493.51	8634.63	802656	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	64	163281	2169.33	19503.4	82485.2	15758	20782.6	7456.21	3862.4	2497.6	8673.21	803162	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	65	163656	2218.21	19468.4	82308.8	15782.7	21024.4	7567.5	3937.9	2546.76	8707.09	805424	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	66	166364	2232.96	19510.4	83131.4	16075.5	22485.8	7328.7	3851.81	2960.2	8697.5	824741	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	67	162676	2328.47	19567	82565	15866.8	19760.8	7416.91	3849.36	2590.35	8638.88	810251	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	68	163233	2179.79	19481.2	82945	15629.8	20235.8	7430.79	4125.24	2551.77	8562.83	815189	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	69	163474	2169.83	19393	83100.2	15628.1	20503.1	7610.84	3824.31	2497.39	8658.67	801696	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	70	163657	2162.21	19466.6	82934	15618.6	20577.6	7650.59	4007.53	2488.18	8656.42	802810	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	71	163577	2168.38	19463.5	82685.5	15729.4	20911.8	7426.51	3892.74	2529.14	8676.75	802928	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	72	164272	2196.76	19471.1	83174.1	15742.2	20850.6	7489.99	4036.47	2499.4	8719.26	819891	0	10	1	0	0xd43f5e018b415631
1	0	1	B	0	73	181700	3380.48	23845	92022.9	16288	22355.6	7643.09	3968.59	3409.19	8693.3	898212	0	18	1	0	0xd43f5e018b415631
1	0	1	B	0	74	178845	2238.01	19563.1	91832.4	15936.4	23992.9	9755.01	4062.6	2667.37	8702.84	888150	0	13	1	0	0xd43f5e018b415631
1	0	1	B	0	75	178027	2163.09	22825.9	91637.1	16966.2	20915.8	7917.84	4306.8	2542.57	8657.72	874817	0	14	1	0	0xd43f5e018b415631
1	0	1	B	0	76	180439	2240.35	21637.6	88522.1	19157.7	25297.9	7416.99	4088.3	3269.81	8715.26	899773	0	31	1	0	0xd43f5e018b415631
1	0	1	B	0	77	174799	2166.85	19599.1	89440	17120.7	22002	8337.9	4806.52	2496.54	8736.39	859855	0	58	1	0	0xd43f5e018b415631
1	0	1	B	0	78	175157	2235.68	20217.5	90677.5	15947.5	22166.4	7557.13	4985.16	2616.13	8662.26	862036	0	53	1	0	0xd43f5e018b415631
1	0	1	B	0	79	169564	2231.48	19665.2	88713.8	15642.9	20141.5	7728.72	4108.72	2564.84	8675.92	845860	0	9	1	0	0xd43f5e018b415631
1	0	1	B	0	80	172224	3285.94	19536.8	88241.2	17427	20476.5	8041.2	3856.99	2615.38	8651.09	857473	0	10	1	0	0xd43f5e018b415631
1	0	1	B	0	81	169667	2217.81	24878.3	82815.2	15727.1	21219.7	7386.03	4008.17	2517	8806.85	836876	0	6	1	0	0xd43f5e018b415631
1	0	1	B	0	82	174976	2234.89	19477.5	92934.1	16195.3	21036.1	7627.42	4064.42	2625.18	8689.34	866334	0	10	1	0	0xd43f5e018b415631
1	0	1	B	0	83	169227	2227.52	20525.8	83838.1	17251.3	22282	7469.44	3883.57	2941.62	8716.22	831811	0	14	1	0	0xd43f5e018b415631
1	0	1	B	0	84	175800	2308.32	19676.5	90368.7	17954.1	22114.4	7763.85	3977.12	2881.9	8661.88	862620	0	16	1	0	0xd43f5e018b415631
1	0	1	B	0	85	168593	2242.68	19752.4	83198.9	16541.9	23633.4	7984.32	4068.79	2494.75	8582.87	841094	0	11	1	0	0xd43f5e018b415631
1	0	1	B	0	86	171265	2168.85	19451.6	89288.4	15967.7	20321.1	8388.86	4330.57	2548.17	8704.05	841761	0	11	1	0	0xd43f5e018b415631
1	0	1	B	0	87	170550	2197.06	19566	88893.8	15676.7	21032.7	7703.26	4139.68	2569.75	8677.5	842247	0	5	1	0	0xd43f5e018b415631
1	0	1	B	0	88	169630	2214.39	24551.6	84317.6	15813.8	20087.3	7557.16	3977.24	2506.16	8513.49	846079	0	9	1	0	0xd43f5e018b415631
1	0	1	B	0	89	174764	2170.68	19527.3	92886.9	16112.1	20332.9	8163.09	4258.73	2562.13	8659.21	859613	0	14	1	0	0xd43f5e018b415631
1	0	1	B	0	90	168758	2202.43	21155	83635.5	16872.2	21758	7664.17	3960.08	2894.94	8523.49	842072	0	8	1	0	0xd43f5e018b415631
1	0	1	B	0	91	174727	2165.72	19572.7	90321.1	16495.4	22320.3	8197.3	3965.62	2911.33	8684.88	859820	0	10	1	0	0xd43f5e018b415631
1	0	1	B	0	92	168271	2275.89	19536.7	82838.5	18007.4	22966.6	7554.41	3783.86	2509.67	8704.26	825707	0	10	1	0	0xd43f5e018b415631
1	0	1	B	0	93	174485	2170.47	19548.1	88360.8	17626	23629.4	7915.32	3838.52	2634.26	8668.34	861407	0	14	1	0	0xd43f5e018b415631
1	0	1	B	0	94	169990	2245.48	19491.7	87042.3	15736.7	20543	8605.92	4884.03	2619.43	8732.51	845896	0	7	1	0	0xd43f5e018b415631
1	0	1	B	0	95	172381	2148.64	19508.4	90584.9	16014	20650.1	7918.82	4162.09	2535.88	8762.55	854848	0	11	1	0	0xd43f5e018b415631
1	0	1	B	0	96	172314	3224.22	19523.1	88258.4	16587.7	21245.7	7744.84	4357.32	2571.63	8708.63	852597	0	13	1	0	0xd43f5e018b415631
1	0	1	B	0	97	169863	2238.48	25580.4	83085.8	15774.9	20404.9	7570	3946.49	2503.71	8665.75	848226	0	9	1	0	0xd43f5e018b415631
1	0	1	B	0	98	170272	2175.51	19551.2	88819.6	15669.5	21271.2	7515.24	4011.54	2522.37	8642	840397	0	11	1	0	0xd43f5e018b415631
1	0	1	B	0	99	163807	2232.97	19534.9	82369	15681.5	21309.7	7500.03	3920.65	2503.75	8666.67	808551	0	0	1	0	0xd43f5e018b415631
2	1	0	B	0	0	163897	2241.22	19479.5	82795.8	15728.1	20850.6	7476.32	3987.78	2536.71	8706.29	808865	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	1	163638	2209.26	19515.3	82848.9	15661.1	20820.2	7458.53	3822.23	2490.66	8716.83	803982	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	2	163780	2228.43	19501.7	82994.6	15720.2	20803.6	7443.94	3834.36	2498.58	8662.58	804596	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	3	163808	2220.56	19449.1	82912.3	15752.2	20902.1	7397.73	3800.68	2604.38	8674.17	804605	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	4	164117	2204.39	19666.9	82767.2	15773.3	20693.4	7514.49	4233.43	2484.53	8685	804784	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	5	163982	2151.13	19536.3	82968.7	15701.7	20534.5	7814.43	4004.2	2503.03	8672.12	818936	0	7	1	0	0xd43f5e018b415631
2	1	0	B	0	6	163482	2153.09	19462.7	82892.2	15725.1	20581.5	7570.24	3857.53	2491.12	8652	801653	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	7	164035	2159.47	19628.4	82785.6	15646.8	20462	8092.32	3961.24	2507.58	8695.83	818820	0	7	1	0	0xd43f5e018b415631
2	1	0	B	0	8	165915	2159.38	19463.4	85122.6	15697.9	20686.7	7427.82	3986.62	2591.08	8685.17	818359	0	12	1	0	0xd43f5e018b415631
2	1	0	B	0	9	164466	2238.85	19544.7	82781.6	15759.4	21195.6	7780.22	3862.23	2558.54	8646.7	809824	0	7	1	0	0xd43f5e018b415631
2	1	0	B	0	10	163979	2242.85	19654.4	82559	15802.9	20934.5	7530.82	3938.57	2534.08	8686.67	806850	1	4	1	0	0xd43f5e018b415631
2	1	0	B	0	11	167538	2246.56	19640.1	85863.2	15892.8	21095	7558.61	3940.4	2500.99	8706	825316	0	5	1	0	0xd43f5e018b415631
2	1	0	B	0	12	164158	2309.23	19571.5	82856.3	15665.1	20941.7	7680.75	3776.02	2535.17	8727.25	806837	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	13	164108	2606.96	19453.3	82946.5	15809.3	20736.6	7377.97	3900.69	2499.99	8681.45	805259	0	5	1	0	0xd43f5e018b415631
2	1	0	B	0	14	164018	2171.59	19567.5	83339.5	15623	20441	7672.24	3866.98	2532.49	8706.87	819500	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	15	163642	2162.72	19501.2	82994.5	15684.5	20577.5	7515.15	3914.9	2510.16	8682.12	802186	0	5	1	0	0xd43f5e018b415631
2	1	0	B	0	16	163820	2170.47	19565.9	82891.2	15803.9	20551.5	7647.04	3878.44	2499.08	8719.79	818510	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	17	163938	2153.63	19538.6	83020.4	15780.9	20409.9	7852.72	4006.95	2481.79	8601.53	818749	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	18	163792	2157.84	19620.6	83376.4	15676.7	20344.4	7512.57	3915.65	2501.79	8589.03	817834	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	19	163909	2174.43	19642.7	82961.8	15719.4	20646	7701.96	3901.94	2619.55	8448.02	817855	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	20	163750	2153.3	19541.5	83135.4	15705.7	20201.9	7645.12	4136.5	2504.03	8630.7	817082	0	5	1	0	0xd43f5e018b415631
2	1	0	B	0	21	163413	2162.59	19507.7	82898.1	15731.4	20447.4	7591.99	3768.47	2502.57	8667.83	800913	0	7	1	0	0xd43f5e018b415631
2	1	0	B	0	22	163634	2150.88	19588.3	82819.3	15700.9	20561.4	7417.81	4141.42	2508.45	8654.45	802655	0	3	1	0	0xd43f5e018b415631
2	1	0	B	0	23	167103	2160.97	22101.6	82694.9	15780.2	21133.6	7770.67	4146.88	2537.08	8684.87	822133	0	5	1	0	0xd43f5e018b415631
2	1	0	B	0	24	164197	2230.97	19603.1	83088.5	15767.6	20799.6	7552.4	3854.81	2542	8659.2	806115	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	25	163938	2189.97	19537.8	82936.2	15906.5	20591.1	7421.31	4080.41	2498.04	8684.58	804271	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	26	163650	2169.88	19514.2	82823.8	15654.3	20658.2	7522.74	4036.41	2506.95	8666.7	803040	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	27	164164	2180.09	19456.1	83066.9	15906.8	20687.2	7650.12	3938.36	2494.16	8687.7	819436	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	28	163628	2161.8	19494.4	83282.9	15609.5	20463.8	7496.1	3873.36	2502.54	8646.37	817204	0	8	1	0	0xd43f5e018b415631
2	1	0	B	0	29	163845	2158.34	19495.1	83233.6	15843.4	20469.3	7508.56	3921.07	2497.79	8622.41	818315	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	30	163702	2167.13	19579.4	83123.3	15667.2	20434	7486.11	3912.11	2495.91	8745.71	817431	0	7	1	0	0xd43f5e018b415631
2	1	0	B	0	31	163803	2162.22	19538	82881.5	15706.9	20442.6	7682.29	4163.25	2492.33	8639.61	817975	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	32	163804	2159.92	19546.3	83196.9	15770.2	20479.6	7567.11	3805.22	2502.16	8683.28	818214	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	33	163633	2188.55	19549	83020.9	15641.9	20477.2	7511.4	3935.23	2516.16	8696.24	817736	0	7	1	0	0xd43f5e018b415631
2	1	0	B	0	34	163485	2152.63	19417.9	83166.5	15672.4	20730.3	7272.75	3800.72	2499.62	8676.74	802434	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	35	168136	2183.55	19517.5	85960	15679	21091.4	8179.7	4191.51	2491.62	8744.62	839222	0	9	1	0	0xd43f5e018b415631
2	1	0	B	0	36	163739	2156.05	19543.4	83500.4	15621.7	20350	7370.64	3884.06	2494.16	8727.25	818065	0	6	1	0	0xd43f5e018b415631
2	1	0	B	0	37	164465	2169.93	19590	83899.4	15711.4	20166	7476.23	4159.55	2554.21	8644.86	818706	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	38	164922	2169.51	20295.3	82775.8	15728.9	20546.5	7527.27	3770.8	3284.68	8723.75	815480	2	18	1	0	0xd43f5e018b415631
2	1	0	B	0	39	163978	2244.64	19578.5	82957.6	15812.6	20632.5	7536.07	3851.85	2549.04	8717.66	811124	2	6	1	0	0xd43f5e018b415631
2	1	0	B	0	40	164504	2230.1	19590.8	83109.2	15768.2	21113.6	7488.23	3838.89	2530.37	8740.37	811027	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	41	163668	2239.01	19510.9	82401.2	15723.6	21134.9	7371.88	3955.73	2564.33	8670.07	807064	1	0	1	0	0xd43f5e018b415631
2	1	0	B	0	42	164209	2238.51	19599.1	83041.6	15814.4	20936.8	7357.05	3904.61	2546.58	8677.2	807870	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	43	163928	2245.68	19545.2	82660.1	15749.6	20951.3	7539.61	3930.44	2533.62	8676.11	805826	1	2	1	0	0xd43f5e018b415631
2	1	0	B	0	44	163452	2224.85	19425.9	82427	15747.5	20984.1	7453.64	3879.35	2531.7	8687.7	804942	0	0	1	0	0xd43f5e018b415631
2	1	0	B	0	45	164137	2251.26	19402.1	82913	15718	20871.2	7579.2	4084.54	2535.7	8689.57	806823	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	46	163841	2230.18	19568.8	82914.5	15718.7	20776.8	7520.23	3811.1	2506.74	8699.49	805044	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	47	167464	2218.34	19520.2	83396.9	16310.5	23048.6	7537.98	4125.25	2488.29	8715.08	824029	0	5	1	0	0xd43f5e018b415631
2	1	0	B	0	48	163759	2218.05	19640.1	82590.3	15814.7	20893.7	7365.34	3851.6	2616.08	8675.49	806024	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	49	163801	2236.35	19460.3	83069.6	15715.1	20893.2	7261.96	3882.9	2529.41	8662.11	806144	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	50	164732	2256.26	19749.9	83179.1	15775.9	20600.9	7769.62	3926.98	2502.37	8875.55	822826	0	3	1	0	0xd43f5e018b415631
2	1	0	B	0	51	163895	2157.05	19683.3	83127.4	15811.2	20252.7	7759.08	3887.39	2509	8612.9	818304	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	52	163772	2168.17	19633.9	82953	15662	20273	7619.07	4098.83	2763.31	8504.18	817555	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	53	163079	2177.34	19563.2	82687.6	15687.5	20651.4	7310.71	3755.84	2499.16	8652.24	801011	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	54	164179	2204.3	19440	83484.3	15899.8	20546.1	7452.52	3862.27	2503.03	8692.78	820155	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	55	163834	2199.18	19554.9	83340.6	15668.6	20424.6	7526.82	3819.18	2516.91	8690.86	818534	1	2	1	0	0xd43f5e018b415631
2	1	0	B	0	56	163540	2184.22	19455.6	82880	15755.8	20535.9	7427.34	4040.45	2513.12	8652.61	802168	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	57	163886	2165.92	19488.4	82971.2	15704.3	20526.7	7446.1	4299.3	2501.11	8689.32	819137	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	58	163883	2174.59	19599.5	83202.3	15632.6	20406.3	7680.95	3895.85	2505.32	8688.36	818686	0	3	1	0	0xd43f5e018b415631
2	1	0	B	0	59	163540	2157.59	19488.2	82804.9	15769.8	20529.9	7503.39	4040.2	2500.2	8650.07	802034	0	0	1	0	0xd43f5e018b415631
2	1	0	B	0	60	167611	2165.47	19662.3	86386.5	15638.6	20603.7	8059.56	3830.01	2495.78	8675.82	822410	0	3	1	0	0xd43f5e018b415631
2	1	0	B	0	61	163622	2167.59	19468.9	82782.8	15713.6	20628.3	7455.81	4135.17	2524.75	8656.44	803252	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	62	163343	2187.01	19559.8	82393.5	15691.4	20833.7	7570.32	3850.06	2514.11	8649.23	803686	0	0	1	0	0xd43f5e018b415631
2	1	0	B	0	63	163780	2218.47	19498.4	82631.4	15810	20932.3	7519.73	3866.1	2537.7	8669.19	805716	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	64	164040	2235.35	19549.8	82759.7	15779.6	20837.9	7579.02	3960.06	2540.95	8697.99	805940	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	65	164545	2222.39	19756.8	83475	15787.1	20112.6	8013.47	4095.24	2506.82	8481.39	820412	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	66	164268	2159.76	19615.3	83282.8	15799.5	20099.6	7667.53	4362.64	2533.74	8654.03	817947	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	67	163200	2157.76	19518.2	83053.9	15714.9	20164.9	7515.31	3920.48	2511.08	8551.81	814583	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	68	163571	2157.21	19498.4	83172.5	15658.3	20396.1	7560.82	3881.31	2497.82	8657.27	817224	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	69	163581	2152.17	19362.2	82993.6	15986.9	20586.3	7458.55	3796.51	2505.33	8643.94	802174	0	3	1	0	0xd43f5e018b415631
2	1	0	B	0	70	163659	2209.59	19655.4	82891	15657.4	20656.2	7438.55	3864.1	2511.12	8679.9	802705	1	4	1	0	0xd43f5e018b415631
2	1	0	B	0	71	164157	2153.96	19620.9	83812.5	15723.9	20239.2	7498.18	3996.57	2497.28	8520.97	819008	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	72	166660	2179.47	21143.1	83106.4	15762.6	21279.7	7504.56	4171.29	2765.72	8653.9	820477	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	73	164311	2233.09	19517.5	83291.4	15693.2	20822	7456.56	3990.24	2534.95	8679.32	806826	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	74	163796	2199.97	19674.4	82954.1	15806.8	20689.8	7397.55	3813.8	2506.03	8659.98	803892	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	75	163626	2192.51	19583.1	82714.5	15660.5	20706.8	7627.82	3847.43	2499.04	8700.07	803754	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	76	163583	2221.68	19518.3	82727.3	15741	20805.9	7531.02	3754.92	2541.66	8647.86	804465	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	77	164191	2238.01	20163	82631.8	15802.5	20719.8	7518.18	3800.84	2497.37	8729.7	805411	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	78	163491	2222.34	19587.8	82524.8	15691.9	20789.9	7502.06	3868.35	2536.62	8670.94	803623	0	0	1	0	0xd43f5e018b415631
2	1	0	B	0	79	164063	2233.59	19894.6	82800.1	15750.9	20595.8	7689.7	3821.97	2502.45	8680.98	805010	0	5	1	0	0xd43f5e018b415631
2	1	0	B	0	80	163576	2149.92	19872.8	82581.7	15670.9	20700.6	7452.43	3811.35	2505.62	8683.86	803402	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	81	163590	2196.09	19515	82658.3	15665.9	20817.8	7651.02	3814.34	2503.45	8674.69	803924	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	82	163711	2222.72	19491.3	83039.5	15661.3	20838.2	7320.88	3827.09	2502.16	8713.57	804733	0	3	1	0	0xd43f5e018b415631
2	1	0	B	0	83	164163	2231.34	19469.8	82703.4	16285	20588.6	7570.73	4012.44	2554.91	8650.35	805051	0	3	1	0	0xd43f5e018b415631
2	1	0	B	0	84	167378	2192.84	19476	85010.9	16609	20734.1	7675.27	4358.89	2544.58	8677.52	822992	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	85	163773	2235.8	19607.4	82602.7	15699.4	20854.5	7625.89	3869.85	2522.08	8659.48	805069	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	86	163950	2219.05	19617	82772.6	15802.5	20976	7529.47	3768.72	2502.53	8669.94	805067	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	87	163787	2231.64	19469.3	82836.7	15801.2	20776.8	7366.12	4045.57	2510.2	8654.44	804401	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	88	163642	2238.43	19629.3	82975.6	15659	20713.1	7257.28	3891.64	2499.86	8684.11	803989	2	2	1	0	0xd43f5e018b415631
2	1	0	B	0	89	164161	2225.59	19515.3	83331.6	15754.9	20635.1	7525.52	3921.77	2501.7	8656.23	804581	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	90	163682	2160.09	19498.8	82926.2	15651.3	20555.9	7674.03	3922.31	2503.2	8696.15	802972	0	0	1	0	0xd43f5e018b415631
2	1	0	B	0	91	163948	2148.96	19443.1	83468.2	15664.9	20530.1	7401.46	3972.86	2503.32	8717.15	819210	0	3	1	0	0xd43f5e018b415631
2	1	0	B	0	92	163981	2199.01	19440.3	83345.9	15844.1	20350.2	7606.15	4056.95	2509.66	8537.55	818447	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	93	163788	2158.75	19762.4	83155	15837.8	20330.6	7540.14	3915.64	2489.4	8508.09	817779	0	1	1	0	0xd43f5e018b415631
2	1	0	B	0	94	163598	2155.96	19736.6	82831.8	15760.3	20275.8	7628.52	3959.19	2491.7	8662.35	816961	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	95	164009	2155.34	19488.4	83618.6	15777.8	20364.7	7530.64	3779.3	2500.74	8701.11	817893	0	4	1	0	0xd43f5e018b415631
2	1	0	B	0	96	163795	2158.67	19724	83523	15667.3	20128.5	7533.14	3887.6	2491.7	8589.76	817214	0	0	1	0	0xd43f5e018b415631
2	1	0	B	0	97	163177	2155	19482.4	82484.8	15759.8	20500.5	7730.78	3798.3	2498.53	8673.48	800535	0	0	1	0	0xd43f5e018b415631
2	1	0	B	0	98	163608	2187.3	19445.2	82691.1	16008.1	20571	7400.84	4074.03	2493.61	8644.85	802861	0	2	1	0	0xd43f5e018b415631
2	1	0	B	0	99	164012	2184.21	19584	82946.7	15711.1	20693.3	7687.2	3840.8	2502.07	8766.03	804156	0	2	1	0	0xd43f5e018b415631
3	1	1	A	0	0	151156	2241.3	19487.7	69745.8	15709.7	21243	7487.3	3951.69	2537.08	8661.68	749639	0	0	1	0	0xd43f5e018b415631
3	1	1	A	0	1	150018	2232.34	19733.7	69855.3	15729.4	19876.5	7473.22	3837.93	2542.49	8640.22	746913	0	3	1	0	0xd43f5e018b415631
3	1	1	A	0	2	150340	2186.63	19584.2	69326.2	15741.7	20901.1	7526.14	3787.76	2496.57	8695.23	735913	0	2	1	0	0xd43f5e018b415631
3	1	1	A	0	3	150304	2235.13	19497	69604.9	15826.3	20541.9	7418.5	3836.43	2555.95	8690.48	744323	0	0	1	0	0xd43f5e018b415631
3	1	1	A	0	4	150187	2230.05	19650.4	69825.3	15652.9	20302.6	7459.01	3828.8	2509.2	8630.14	749919	0	4	1	0	0xd43f5e018b415631
3	1	1	A	0	5	151046	2169.42	19613.6	69647.1	15810.9	21183.1	7395.25	3935.6	2544.95	8657.06	741358	0	1	1	0	0xd43f5e018b415631
3	1	1	A	0	6	151419	2208.72	19555.2	69746.2	15827.8	21064.4	7720.27	3886.35	2564.91	8750.4	744684	0	0	1	0	0xd43f5e018b415631
3	1	1	A	0	7	155289	2226.13	19656.5	73337.3	15683.2	21277	7758.86	4042.77	2544.37	8670.52	765962	0	0	1	0	0xd43f5e018b415631
3	1	1	A	0	8	151600	2219.63	19558.5	70081.8	15807.2	21250.5	7515.04	3867.05	2510.66	8698.35	748026	1	1	1	0	0xd43f5e018b415631
3	1	1	A	0	9	149999	2225.47	19636.5	69633.3	15657.8	20041.4	7618.06	3911.22	2501.66	8672.72	747115	0	1	1	0	0xd43f5e018b415631
3	1	1	A	0	10	150620	2177.63	19472.9	69819.2	15635.1	20750.3	7476.3	4009.23	2514.57	8668.81	738649	0	3	1	0	0xd43f5e018b415631
3	1	1	A	0	11	151513	2213.01	19527	70012.5	15829.4	21020.6	7775.4	3787.88	2543.12	8710.68	744338	0	2	1	0	0xd43f5e018b415631
3	1	1	A	0	12	151351	2240.22	19565.7	69632	15796	21239.8	7438.42	4178.79	2506.36	8660.31	745266	0	1	1	0	0xd43f5e018b415631
3	1	1	A	0	13	151314	2228.18	19570.8	69806.2	15691.6	21242	7644.14	3850.8	2518.24	8667.64	746958	0	0	1	0	0xd43f5e018b415631
3	1	1	A	0	14	152466	2582.95	19522.5	70471.5	16039.6	21037.9	7618.93	3881.8	2504.61	8711.1	748483	0	5	1	0	0xd43f5e018b415631
3	1	1	A	0	15	151262	2234.72	19541.8	69953.7	15641	21194.5	7590.01	3827.72	2509.61	8677.56	745446	0	1	1	0	0xd43f5e018b415631
3	1	1	A	0	16	149713	2229.13	19559.7	69500.6	15677.9	19987.6	7444.33	3991.6	2512.15	8715.93	746057	0	0	1	0	0xd43f5e018b415631
3	1	1	A	0	17	150909	2164.59	19525.2	70148.1	15645.1	20738.5	7616.97	3783.13	2503.11	8687.35	739314	0	4	1	0	0xd43f5e018b415631
3	1	1	A	0	18	151157	2311.43	19546.2	69536.1	15821.2	21070.4	7493.17	3926.98	2618.79	8740.35	743073	0	1	1	0	0xd43f5e018b415631
3	1	1	A	0	19	151062	2234.09	19443.8	69811.8	15646.8	21283.3	7539.63	3846.3	2502.2	8662.55	745420	0	1	1	0	0xd43f5e018b415631
3	1	1	A	0	20	153347	2223.09	19556.9	72522	15631	20152.1	7732.73	4225.79	2529.28	8676.93	766596	0	0	1	0	0xd43f5e018b415631
3	1	1	A	0	21	151107	2164.88	19604.6	69730.3	15752	20896.1	7714.44	3934.02	2539.91	8669.81	741855	0	3	1	0	0xd43f5e018b415631
3	1	1	A	0	22	150963	2252.26	19540.6	69462.3	15686.5	21185.6	7489.8	4009.57	2559.32	8682.31	744579	0	0	1	0	0xd43f5e018b415631
3	1	1	A	0	23	149568	2209.3	19542.4	69637.9	15695.6	19901.6	7568.64	3941.35	2505.07	8469.7	746295	0	2	1	0	0xd43f5e018b415631
3	1	1	A	0	24	150766	2151.25	19537	69617.2	15693.6	20854.2	7748.44	3880.22	2501.28	8686.68	740297	0	2	1	0	0xd43f5e018b415631
3	1	1	A	0	25	151251	2226.05	19612.6	69825.3	15699.9	21125.6	7652.18	3817.09	2531.82	8663.84	744772	0	2	1	0	0xd43f5e018b415631
3	1	1	A	0	26	152009	2531.91	19539.1	70069.1	15874.4	21098.9	7551.59	3997.4	2571.95	8677.26	747488	0	2	1	0	0xd43f5e018b415631
3	1	1	A	0	27	151246	2234.01	19505.7	69957.5	15716.2	21284.1	7399.87	3860.76	2521.41	8674.76	745312	0	3	1	0	0xd43f5e018b415631
3	1	1	A	0	28	149779	2225.3	19512.5	69541.8	15686.6	19895.9	7513.55	4052.86	2540.32	8716.68	746185	0	1	1	0	0xd43f5e018b415631
3	1	1	A	0	29	150780	2148.63	19496.5	70035	15824.5	20655.5	7506.71	3862.43	2490.11	8665.55	739319	0	0	1	0	0xd43f5e018b415631
3	1	1	A	0	30	151093	2200.76	19552.3	69571.7	15875.9	21162.8	7473.71	3936.89	2534.66	8692.26	743444	0	3	1	0	0xd43f5e018b415631
3	1	1	A	0	31	151359	2278.14	19559.4	69737.2	15830.5	21261.6	7530.67	3871.39	2514.86	8675.47	746359	1	2	1	0	0xd43f5e018b415631
