selection_group	image_id	model	boundary_index	boundary_label	scale	zero_point	representable_min	representable_max	mean_abs_difference_qsteps	rms_difference_qsteps	max_abs_difference_qsteps
large-loss	2471	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	1.652500031532062	3.5735137444111253	30.00000800814268
large-loss	2471	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.5884687515735854	7.146102532887476	157.99999781066404
small-loss	94439	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.607734382859705	7.219721246967832	57.99999908333284
small-loss	94439	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.6042011969479617	4.86712969633609	49.000010444867385
small-loss	94439	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.037968757162909	5.7014664005469005	69.99999754543455
small-loss	94439	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	2.0306562877977425	3.2569901235055543	56.00000185226304
small-loss	94439	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	3.924999974706504	7.729327078578139	73.99999933291878
small-loss	94439	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.8992187665180356	5.960135820618698	72.99999515739991
small-loss	94439	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.514101534806737	7.0707169583279565	57.00000280438107
small-loss	94439	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.550871067561828	4.80177862052019	47.99999466406237
small-loss	94439	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.854843741810764	5.3647431402172945	66.00000257648412
small-loss	94439	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.4732812634438153	3.923648265946897	63.0000016826679
small-loss	94439	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	3.516874949448599	6.963969825807108	66.9999975975572
small-loss	94439	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	4.41587500471023	6.744025172291949	81.99999545291762
small-loss	237759	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.009453140415047	6.522646856160253	63.00000045833358
small-loss	237759	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.4445781631143793	4.632533172982984	32.00000218454743
small-loss	237759	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.7385937273381344	4.999328079936254	57.000004403779194
small-loss	237759	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.9423359923968073	3.403801928968621	78.9999965270068
small-loss	237759	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	3.0681249197417904	5.625333258495496	48.00000177888325
small-loss	237759	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.233000000513609	4.513590567699871	28.999999266272713
small-loss	237759	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	3.930468756209075	6.397881720360121	61.99999618604174
small-loss	237759	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.3894355139629733	4.560165674476258	32.00000213437505
small-loss	237759	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.572812449572104	4.697938352422473	54.00000230527526
small-loss	237759	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.3512031550952166	4.113371890364431	98.000005608893
small-loss	237759	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.7268748448422357	5.051546704534879	44.0
small-loss	237759	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.7165625130360223	5.152074842923671	32.00000269456734
small-loss	441012	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.762070297371411	7.525163510367277	73.00000320833507
small-loss	441012	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.38091992398048	4.491169500452092	37.99999276368665
small-loss	441012	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.9981249774170955	5.286096159790407	53.99999870052417
small-loss	441012	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.911859515417456	2.8758886465489795	37.00000625138775
small-loss	441012	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	3.3431248713784023	6.289226800311365	52.00000044472081
small-loss	441012	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.4729062571675984	4.819669978462496	30.99999427692717
small-loss	441012	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.669726533470274	7.3797997613623565	70.99999719561893
small-loss	441012	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.33426365903527	4.4405550456280185	39.000001000488304
small-loss	441012	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.8204687692918484	4.975235539533044	51.00000061021992
small-loss	441012	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.3228672414593037	3.465978685008258	45.00001402223253
small-loss	441012	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.9950000020020355	5.665796529467277	46.99999919918573
small-loss	441012	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.9538750038208126	5.485862506621444	36.00000168410459
small-loss	365947	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	3.6596093876578846	6.1079290346880715	70.99999312499628
small-loss	365947	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.2270059000177955	4.309275330743582	40.999996791445966
small-loss	365947	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.2176562434913407	4.445661495533585	69.00000180482753
small-loss	365947	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.5273281325827017	2.412121109636545	32.0
small-loss	365947	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.8506249622682183	5.681383996256975	47.000002557144676
small-loss	365947	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.2735937798902155	5.106396134019722	51.00000073372728
small-loss	365947	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	3.5832812539480425	5.9762747161235525	70.00000067305146
small-loss	365947	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.198632810883065	4.288854093297997	41.00000433544932
small-loss	365947	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.066406219097022	4.166289533858387	64.99999694890039
small-loss	365947	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	1.8987343809769766	2.9677643228773736	40.0
small-loss	365947	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.57374998598575	5.118593597212332	43.00000080081427
small-loss	365947	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.7249375029313945	5.802483303108874	58.9999985685111
small-loss	430122	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.2262499900097605	6.947475934923386	53.99999724999851
small-loss	430122	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.140109354391734	4.159211331819045	39.99998962339973
small-loss	430122	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.551406229300884	4.878155994461091	50.00000418719989
small-loss	430122	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.6543750150948584	2.539398958048797	24.999997916204084
small-loss	430122	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.672500030366093	4.941280246178181	38.99999810993654
small-loss	430122	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	2.756718766330018	3.827315480017279	25.999998532545426
small-loss	430122	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.1378905459296	6.802176661501282	52.00000583311263
small-loss	430122	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.092087867665226	4.10315638743761	38.000003601757896
small-loss	430122	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.3937500047779374	4.576126915810411	46.99999979659336
small-loss	430122	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.052203118707523	3.105134359548433	30.999997195553494
small-loss	430122	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.4025000030030537	4.45785829334859	35.00000080081427
small-loss	430122	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.122093755449657	4.385583637550462	29.000000757847065
small-loss	249184	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	3.9522265572542286	6.4922941139993755	60.99999954166642
small-loss	249184	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.479654331679358	4.666303148123233	44.99999051087212
small-loss	249184	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.405781317117024	4.8645241007637905	51.00000685834465
small-loss	249184	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.6297187586065112	2.4806596134013907	29.00000069459864
small-loss	249184	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	3.0787500938082966	6.645205268459456	46.000003335406106
small-loss	249184	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.0763437607032467	4.697994917192714	50.0000020544364
small-loss	249184	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	3.8702343434200404	6.358465034222164	60.0000031409068
small-loss	249184	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.429734367195149	4.603782396207267	43.99999653164054
small-loss	249184	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.25312497527338	4.562106147881418	48.00000108483542
small-loss	249184	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	1.9915312489395687	2.9799538634739573	33.99999663466419
small-loss	249184	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.789375007007125	5.9873305622206905	40.99999919918573
small-loss	249184	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.5701875221091357	5.456046003029403	59.99999831589541
small-loss	495956	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.654960945252283	7.539461302185216	94.00000458333582
small-loss	495956	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.4461426018372863	4.530694613049598	30.999995016501185
small-loss	495956	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.05781251641265	5.729474260340077	80.00000346526888
small-loss	495956	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	2.0743750771311995	3.65757143432969	76.99999699007256
small-loss	495956	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.261249958446399	4.256465533208575	30.000012229822378
small-loss	495956	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.264406261349844	4.548354780868249	35.000003081654604
small-loss	495956	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.556718735605638	7.379146062741003	91.99999955129903
small-loss	495956	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.3866152057270336	4.450390354555	29.000001400683626
small-loss	495956	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.8754687069244063	5.3876159608075636	74.99999681329597
small-loss	495956	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.5512969081844896	4.484819911704124	95.0000016826679
small-loss	495956	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.0281249699694652	3.8192768322725765	26.00000480488561
small-loss	495956	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.7623437410716143	5.194140322371612	44.000002357746425
small-loss	272807	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	5.770507825641284	9.247974878509849	63.00000229166791
small-loss	272807	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.6232870803416124	4.863620705778779	35.99999590397358
small-loss	272807	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.100781227157652	5.50166164792926	44.00000202140684
small-loss	272807	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.8751954281470558	2.973971852283305	49.99999953693424
small-loss	272807	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.499375049961604	4.685549606437015	30.999993662728404
small-loss	272807	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.2877187281945424	4.848830383026873	48.000002347927314
small-loss	272807	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	5.652109391861341	9.056127067018114	63.00000168262864
small-loss	272807	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.547759763570221	4.773242271574439	35.000011405566674
small-loss	272807	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.925624963100764	5.17146606253784	41.99999769472474
small-loss	272807	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.2976953510611393	3.602318085073908	63.0000016826679
small-loss	272807	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.245624983483206	4.199776748201473	26.999997597557197
small-loss	272807	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.805093740103254	5.641833153812386	55.99999663179083
small-loss	192091	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	5.284062503956708	8.181462470981085	64.0
small-loss	192091	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	4.01608791336928	5.203790534977053	51.00000730458046
small-loss	192091	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.6837499720590134	6.592538410275302	80.00000577544812
small-loss	192091	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.8271172794275974	2.691559565556593	26.999997453138324
small-loss	192091	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	4.401249917865624	8.124115384916804	68.00000044472081
small-loss	192091	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.981343753251329	5.384871740397749	35.000003081654604
small-loss	192091	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	5.173789043999848	8.009674258546083	62.999996298216985
small-loss	192091	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.8957265280837237	5.0519546363568235	52.00000133398441
small-loss	192091	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	3.4634374812484507	6.19957153529594	75.99999810153803
small-loss	192091	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.236273468572391	3.2466148625157203	32.0
small-loss	192091	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	3.9525000850865157	7.318042788496465	60.99999919918573
small-loss	192091	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	4.575906267538371	6.21763371371458	40.00000336820917
small-loss	301783	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.569140613237298	7.285092843287306	69.00000320833507
small-loss	301783	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.5201679721354884	4.661334891413688	38.00001024006606
small-loss	301783	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.8606250531747315	5.541406691947306	73.00000555886882
small-loss	301783	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.865375100774686	2.726112282941242	25.999997684671204
small-loss	301783	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.86749996164283	5.486802333014481	52.999997887576136
small-loss	301783	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.347656290240356	4.862217245732178	38.99999779881814
small-loss	301783	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.472773414806422	7.133829454930234	67.0000039261335
small-loss	301783	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.486540999484831	4.620802763000253	36.99998912802709
small-loss	301783	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.6948437734553283	5.211480745799975	68.99999776252695
small-loss	301783	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.258773461355323	3.2852142994633824	32.0
small-loss	301783	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.590624992492366	4.927917946993558	47.00000080081427
small-loss	301783	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.79503125158148	5.561308852909238	47.99999865271633
small-loss	6522	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.135507802080072	6.880182689080851	76.99999770833209
small-loss	6522	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.037238285764429	3.976628998354585	37.000003072019815
small-loss	6522	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.79468747178829	5.141528172433744	43.00000397062058
small-loss	6522	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.671453248490232	2.4208826258759126	34.99999930540136
small-loss	6522	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.7799999330139276	4.910320736141695	37.999998888197965
small-loss	6522	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.0404687881217183	4.113776445140582	22.000001467454574
small-loss	6522	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.054570276612686	6.741884513661983	73.99999573734077
small-loss	6522	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	2.974154280444976	3.9163302246444074	36.00000026679688
small-loss	6522	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.6348437310577566	4.840309239011995	40.000008136265635
small-loss	6522	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.0558594324604798	2.9678459781703053	42.9999994391107
small-loss	6522	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.508125014514759	4.435862362935263	33.99999839837147
small-loss	6522	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.520906265391137	4.767733373151857	26.9999985685111
small-loss	150867	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.324023454956064	6.615467802651526	56.99999954166642
small-loss	150867	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.1461504402654534	4.129686081940875	41.999995221302505
small-loss	150867	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.5865624803837806	4.53930751663431	42.00000591983432
small-loss	150867	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.7856406954565407	2.68505423512518	48.00000370452607
small-loss	150867	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.4443749943020143	5.249821389585456	42.00000289068529
small-loss	150867	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	2.854218777427643	4.333038081843128	45.00000161420003
small-loss	150867	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.233242172899691	6.4823949752951115	55.99999910259806
small-loss	150867	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.1028281051903317	4.070727226792966	39.00000953798851
small-loss	150867	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.429999934899281	4.263801051058366	40.00000379692396
small-loss	150867	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.144539090978278	3.2235837787386954	58.99999046488188
small-loss	150867	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.21500006006107	4.7476310813819005	37.99999839837147
small-loss	150867	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.244687498123802	4.95167269615068	51.999997642253575
small-loss	184585	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.476992192262372	7.064195034798593	68.0
small-loss	184585	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.6915507967379666	4.950992656945903	49.000010444867385
small-loss	184585	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.0635937474168404	5.753164913535015	67.00000339307577
small-loss	184585	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	2.0319063065880827	3.5234283266236504	80.0
small-loss	184585	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.6087499907581457	4.976946803160468	48.00000177888325
small-loss	184585	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.2098437829305975	4.532759272115437	28.9999969183454
small-loss	184585	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.380234401821276	6.918611689642517	66.99999674691796
small-loss	184585	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.6282753837129027	4.859221451356575	45.000002467871155
small-loss	184585	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.8818749623485833	5.409828998776547	64.00000216967084
small-loss	184585	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.4836797083186335	4.286024721094716	96.9999983173321
small-loss	184585	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.3331250140142497	4.485601918647001	43.99999679674293
small-loss	184585	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.694093749007957	5.194874279465217	33.00000244195165
small-loss	531894	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.704804672783196	7.104534731192822	62.00000091666716
small-loss	531894	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.3336542942348495	4.394496066003518	44.00000081920528
small-loss	531894	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.942343736971401	5.330704161065095	47.99999884491037
small-loss	531894	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.8464688530900146	2.7702212213752806	42.999990044086175
small-loss	531894	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.9293749428811706	5.830040709031838	46.99999899937817
small-loss	531894	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.359812524130456	4.862837426999261	30.00000264141823
small-loss	531894	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.595078138684503	6.94379782221264	58.99999584951601
small-loss	531894	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.313175773937316	4.374108827913873	42.000001734179726
small-loss	531894	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.7565624625180885	5.008960697203601	46.00000284769297
small-loss	531894	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.249789096823796	3.4050066863566317	53.9999988782214
small-loss	531894	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.623125001001018	5.247082533286326	42.9999975975572
small-loss	531894	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.82746875154464	5.532339584992079	34.000007578470644
small-loss	170232	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.185312480305979	6.651685636710572	58.99999862499926
small-loss	170232	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.1226797090809395	4.077916919660706	38.000001501876355
small-loss	170232	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.582499948630096	4.620335449734722	36.999999494648286
small-loss	170232	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.7276250576245542	2.446192911176687	23.999998147736964
small-loss	170232	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.516875071780719	5.131093996813228	47.99999822111675
small-loss	170232	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	2.9710000500035147	4.17733471745596	28.00000058698183
small-loss	170232	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.100585938477152	6.51273091142321	58.000001121752426
small-loss	170232	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.079177718098697	4.026875750486488	37.00000620302749
small-loss	170232	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.4187500102338966	4.341226823093331	34.9999995253845
small-loss	170232	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.0711328412806322	2.9481522645863216	30.000003365335807
small-loss	170232	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.2568750935951676	4.599524593859673	44.0
small-loss	170232	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.4587187748484367	4.847650869557597	30.000003199798716
small-loss	211919	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.18835938538412	6.764677332088233	81.00000320833507
small-loss	211919	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.2635898746960663	4.324210121131173	30.00000532483435
small-loss	211919	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.763906243998948	5.2335306651304725	79.00000310430336
small-loss	211919	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.6949531559530517	2.507139861440275	29.00000069459864
small-loss	211919	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.6925000621219386	5.385513004470199	54.999999888819794
small-loss	211919	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	2.9287500198656664	4.237407828812003	29.00000161420003
small-loss	211919	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.101523444383879	6.622750172137134	77.99999798084563
small-loss	211919	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.206531235678427	4.261643483573913	29.000001400683626
small-loss	211919	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.6009374862594576	4.915631971189993	72.99999640648268
small-loss	211919	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.0718750162789354	3.0517669333361637	36.000002243557205
