selection_group	image_id	model	boundary_index	boundary_label	max_abs_difference	mean_abs_difference	rms_difference	cosine	largest_channel	largest_channel_rms	largest_spatial_y	largest_spatial_x	largest_spatial_rms	top100_jaccard	top100_mean_rank_displacement
large-loss	424632	A1	3	P4_confidence	18.703189849853516	0.9378359955158084	1.3957760911810546	0.9979001201912047	0	2.1794549754855175	38	17	11.985516161012056	0.7094017094017094	10.506024096385541
large-loss	424632	A1	4	P5_bbox	2.6050515174865723	0.15179078247398137	0.3186668972887729	0.9979362898748098	3	0.39948557851169614	1	3	1.304650595152447	nan	nan
large-loss	424632	A1	5	P5_confidence	19.46586513519287	1.3854940911475568	2.1419279782083094	0.9944794239145802	0	3.2885026117145344	11	7	11.82937849919643	0.639344262295082	9.5
large-loss	430175	B2	0	P3_bbox	2.2433009147644043	0.158189286494744	0.24103031728950797	0.995387724923791	2	0.27209903618061587	44	73	1.1991892321259472	nan	nan
large-loss	430175	B2	1	P3_confidence	3.6015758514404297	0.4030712400209159	0.5252457924408217	0.9996750647572705	0	0.6855146758003108	39	53	2.2723064662687396	0.8518518518518519	6.956521739130435
large-loss	430175	B2	2	P4_bbox	2.5284857749938965	0.18360547490476165	0.31041706619710363	0.9958776159330712	2	0.3806612868608516	19	30	1.2770781601035135	nan	nan
large-loss	430175	B2	3	P4_confidence	32.436798095703125	0.9228921427093446	1.3770068946286247	0.9977215416978389	0	2.2763709895426203	35	2	16.93405183911768	0.6949152542372882	13.963414634146341
large-loss	430175	B2	4	P5_bbox	3.14963698387146	0.19182630041614174	0.3830632161162312	0.9971726700211003	2	0.4326398251623294	2	9	1.5765997495908874	nan	nan
large-loss	430175	B2	5	P5_confidence	16.65325927734375	1.5901579627711326	2.161541094624288	0.9945528095292983	0	3.3287321652467337	9	8	9.666460253549836	0.5037593984962406	11.626865671641792
large-loss	430175	A1	0	P3_bbox	2.258249878883362	0.1583654845444835	0.24122227822135578	0.9953811565529437	2	0.2723335579273848	44	73	1.2041613017508281	nan	nan
large-loss	430175	A1	1	P3_confidence	3.686237335205078	0.4041369351778267	0.5262799244108467	0.9996704560146831	0	0.6784246262379428	44	35	2.2814054455534247	0.8691588785046729	6.89247311827957
large-loss	430175	A1	2	P4_bbox	2.5274007320404053	0.18359710777294821	0.31073294450161437	0.9958635363055347	2	0.3812564538478609	19	30	1.2767714209487502	nan	nan
large-loss	430175	A1	3	P4_confidence	31.880435943603516	0.9358999310471118	1.3853725400913293	0.9977091538695785	0	2.304719861321051	35	2	16.367703601106594	0.680672268907563	12.54320987654321
large-loss	430175	A1	4	P5_bbox	3.1260619163513184	0.1929598980024457	0.3835134103112414	0.9971650616168583	2	0.4343488890257884	2	9	1.5639167862948333	nan	nan
large-loss	430175	A1	5	P5_confidence	16.63446807861328	1.60257167301327	2.1775673390364134	0.994478428483824	0	3.3797041824282026	9	8	9.629747971175947	0.5625	9.152777777777779
large-loss	469014	B2	0	P3_bbox	2.210789442062378	0.1288729619444348	0.2005173699451872	0.9972358461396792	1	0.2166928159303396	61	35	1.2419476929197104	nan	nan
large-loss	469014	B2	1	P3_confidence	4.147268295288086	0.3341484743185429	0.44060040724986316	0.9997356455748927	33	0.5706899436763587	46	16	3.1020636369630923	0.7699115044247787	9.10344827586207
large-loss	469014	B2	2	P4_bbox	3.147706985473633	0.12842385242460297	0.24599107690351932	0.9976664224624855	2	0.2789270311975506	23	29	1.5759669028201126	nan	nan
large-loss	469014	B2	3	P4_confidence	23.684011459350586	0.9798696580016986	1.6353614520726059	0.9970679142356035	0	2.6744129552378952	27	4	16.29107366316483	0.6666666666666666	9.925
large-loss	469014	B2	4	P5_bbox	4.288867712020874	0.13205858087632805	0.33277729170275056	0.9974700677491207	3	0.39922307897898035	10	18	2.144433856010437	nan	nan
large-loss	469014	B2	5	P5_confidence	12.59149169921875	1.148998879076913	1.7641897014926857	0.9959781340385805	0	2.6442878424064062	15	6	8.010035091160406	0.7699115044247787	9.781609195402298
large-loss	469014	A1	0	P3_bbox	2.2250401973724365	0.1288803292233206	0.2005498660588131	0.9972354718894793	1	0.21688274276939343	61	35	1.2473493923877337	nan	nan
large-loss	469014	A1	1	P3_confidence	4.133052825927734	0.3377205157374119	0.44555120321463565	0.9997316549030826	33	0.5738597649546571	46	16	2.9975195037211235	0.7699115044247787	9.0
large-loss	469014	A1	2	P4_bbox	3.1867222785949707	0.1277436151425354	0.24561299558429395	0.9976740683717414	2	0.27805219750930427	23	29	1.5954911435747836	nan	nan
large-loss	469014	A1	3	P4_confidence	22.95391273498535	0.9865100901722909	1.6366491894450346	0.9970838308184398	0	2.6387036781701205	27	4	16.13435474399275	0.6949152542372882	9.24390243902439
large-loss	469014	A1	4	P5_bbox	4.3169426918029785	0.1328576299548149	0.33314202126979314	0.9974656725595937	3	0.3981137884695076	10	18	2.1591128879006574	nan	nan
large-loss	469014	A1	5	P5_confidence	12.387367248535156	1.1133369516683742	1.715319574527952	0.9962172290697922	0	2.5926655002535304	15	6	7.868462506597523	0.7857142857142857	11.102272727272727
large-loss	473793	B2	0	P3_bbox	1.7881383895874023	0.16025047053582966	0.23624447417298686	0.9973302758000924	3	0.24939384008598056	27	40	0.9966543605425001	nan	nan
large-loss	473793	B2	1	P3_confidence	4.692962646484375	0.3455372665291652	0.45196576734429983	0.999752409996901	33	0.5690063269527424	57	44	3.2274427219029422	0.7391304347826086	10.941176470588236
large-loss	473793	B2	2	P4_bbox	3.096104860305786	0.1562807364552282	0.27342308764243856	0.9980436794378578	2	0.3214384139606213	19	23	1.5525610161257215	nan	nan
large-loss	473793	B2	3	P4_confidence	21.624530792236328	1.050692441932857	1.524528406560965	0.9971500209084678	0	2.4260764183485497	20	2	10.989335227938868	0.5151515151515151	18.13235294117647
large-loss	473793	B2	4	P5_bbox	4.355881214141846	0.1897740028053522	0.40807140665832775	0.9970061785605343	3	0.5243890796026704	1	13	2.4131860065386728	nan	nan
large-loss	473793	B2	5	P5_confidence	17.05944061279297	1.5750532662831247	2.2857050299170245	0.9929630397844816	0	3.5300622846113563	12	13	10.017331122040373	0.42857142857142855	15.85
large-loss	473793	A1	0	P3_bbox	1.7933158874511719	0.16027114399912534	0.23614433582515623	0.9973321553716645	3	0.24925841584134395	27	40	0.997531307385029	nan	nan
large-loss	473793	A1	1	P3_confidence	4.468166351318359	0.3522584196971729	0.4611518389625177	0.9997476425281855	33	0.585769915319682	57	44	3.040503374069415	0.7543859649122807	11.0
large-loss	473793	A1	2	P4_bbox	3.0768353939056396	0.15588498451514168	0.2728032167048824	0.9980535248080193	2	0.32082894043813415	19	23	1.5442932734870212	nan	nan
large-loss	473793	A1	3	P4_confidence	23.378986358642578	1.0643514901231974	1.5411884859449294	0.9970992912421566	0	2.4635643202621034	20	2	11.90923706018314	0.5037593984962406	18.52238805970149
large-loss	473793	A1	4	P5_bbox	4.391372919082642	0.18923839714378118	0.4087812483883387	0.9969933021579049	3	0.5233046439969702	1	13	2.4306851572295676	nan	nan
large-loss	473793	A1	5	P5_confidence	16.63446807861328	1.5581872823294252	2.28550665410464	0.9929944559546927	0	3.5312318358548858	12	13	10.551917652008035	0.45985401459854014	16.53968253968254
large-loss	533239	B2	0	P3_bbox	1.6580919027328491	0.15244387715356425	0.22561388479158997	0.9971544343447252	2	0.24295527524619592	6	49	1.1395306019103335	nan	nan
large-loss	533239	B2	1	P3_confidence	3.819852828979492	0.3138584899585694	0.4072791548934456	0.9997916453300967	50	0.4839241230296267	37	69	2.5315994436872136	0.680672268907563	9.469135802469136
large-loss	533239	B2	2	P4_bbox	2.5284855365753174	0.13505145100061783	0.23335532380658647	0.9985394679658331	2	0.26264985563327164	38	5	1.2773386703858947	nan	nan
large-loss	533239	B2	3	P4_confidence	17.50557518005371	0.9494360386449844	1.4605517963304653	0.9974662283069612	0	2.30612681797872	6	23	11.737168011901234	0.6528925619834711	14.126582278481013
large-loss	533239	B2	4	P5_bbox	3.8867859840393066	0.15249772176146506	0.34068748146697225	0.9980037162928812	0	0.39949016741000004	8	14	1.9436818216461587	nan	nan
large-loss	533239	B2	5	P5_confidence	16.65325927734375	1.1373466772064567	1.8375642636155365	0.9951917810545816	0	2.8621799352962407	10	9	10.72242178410265	0.5873015873015873	11.513513513513514
large-loss	533239	A1	0	P3_bbox	1.660477876663208	0.1524604117947456	0.22567175216133192	0.9971525734223289	2	0.24292790524115593	6	49	1.152448122386417	nan	nan
large-loss	533239	A1	1	P3_confidence	3.9096450805664062	0.3189243291676976	0.41373182633405087	0.9997875541188228	50	0.49671861919407867	70	1	2.458221328012366	0.7241379310344828	10.642857142857142
large-loss	533239	A1	2	P4_bbox	2.5823439359664917	0.1344741976610385	0.23321473609886076	0.998540871107345	2	0.2618837077785634	38	5	1.302809623590854	nan	nan
large-loss	533239	A1	3	P4_confidence	16.577823638916016	0.9685408268086613	1.4761009428591556	0.9974163586936294	0	2.308000427397354	6	23	11.843531824519825	0.6129032258064516	15.552631578947368
large-loss	533239	A1	4	P5_bbox	3.8703627586364746	0.15118603575974704	0.3388100447711327	0.998024481537038	0	0.3982529352138509	8	14	1.935896923967419	nan	nan
large-loss	533239	A1	5	P5_confidence	17.696239471435547	1.1603647119700908	1.8749041143939364	0.9950071061323514	0	2.911448610829348	10	9	10.876640823226047	0.6129032258064516	11.868421052631579
large-loss	540520	B2	0	P3_bbox	3.2511608600616455	0.16140615912911016	0.24880416955541632	0.9961172667665195	1	0.2724796487526812	60	4	1.778135312445788	nan	nan
large-loss	540520	B2	1	P3_confidence	4.365547180175781	0.373354191546794	0.49330745665423487	0.999715269353074	76	0.6001153221833985	62	3	3.074438267508416	0.8518518518518519	11.108695652173912
large-loss	540520	B2	2	P4_bbox	2.5284857749938965	0.15090286585676949	0.2738313450252773	0.9977283646698978	0	0.35780520707404545	38	20	1.3061971633128315	nan	nan
large-loss	540520	B2	3	P4_confidence	15.960965156555176	1.023243459730409	1.4796441184377633	0.9974914054696624	0	2.4585371088863273	24	1	10.901388202487505	0.5748031496062992	14.356164383561644
large-loss	540520	B2	4	P5_bbox	4.08782696723938	0.1600786270480603	0.3338593390781344	0.9977341273460182	3	0.4220391058983786	2	4	2.0663117253376417	nan	nan
large-loss	540520	B2	5	P5_confidence	26.401512145996094	1.4478690636605025	2.1562371626711268	0.9943465593343653	0	3.3591362413643657	10	16	15.332916565335477	0.6528925619834711	15.974683544303797
large-loss	540520	A1	0	P3_bbox	3.254536986351013	0.16132451080658938	0.24875712252839507	0.996118488699762	1	0.2723816507685041	60	4	1.778572737650487	nan	nan
large-loss	540520	A1	1	P3_confidence	4.468167304992676	0.37868103943997994	0.5014846015944889	0.9997105056101472	79	0.6191414917787421	62	3	3.2011576389642227	0.8348623853211009	10.835164835164836
large-loss	540520	A1	2	P4_bbox	2.5823440551757812	0.1506395978020737	0.27359827619135524	0.9977328372197642	0	0.35685787572075495	23	29	1.29263246846144	nan	nan
large-loss	540520	A1	3	P4_confidence	15.727679252624512	1.0308239040356129	1.4823758373382983	0.9974898401914257	0	2.444397491339664	24	1	10.075202916601398	0.5384615384615384	16.67142857142857
large-loss	540520	A1	4	P5_bbox	4.0936524868011475	0.16030371587723494	0.3347077031823819	0.9977244740713751	3	0.4211221522787497	2	4	2.07404903768934	nan	nan
large-loss	540520	A1	5	P5_confidence	26.54436492919922	1.45047247377038	2.141711403102097	0.9944392185368028	0	3.364008610484011	10	16	15.236197126584297	0.6129032258064516	15.328947368421053
large-loss	2471	B2	0	P3_bbox	1.5930687189102173	0.15417613517027348	0.22570482027265298	0.9973953284333283	1	0.25803815784727163	0	41	0.9802127606230322	nan	nan
large-loss	2471	B2	1	P3_confidence	4.147268295288086	0.3153862167811021	0.4100096064543954	0.9997984417355205	71	0.4819297775085011	71	66	2.819022172099854	0.6949152542372882	11.512195121951219
large-loss	2471	B2	2	P4_bbox	2.2188754081726074	0.1358496643777471	0.23049492999032395	0.9987591140181287	3	0.2518097892793568	36	26	1.1246341410363234	nan	nan
large-loss	2471	B2	3	P4_confidence	9.782526016235352	0.927952311007306	1.3064306803611174	0.9978863722009483	0	1.9921702931998782	36	28	6.7629969884870125	0.5151515151515151	16.102941176470587
large-loss	2471	B2	4	P5_bbox	2.3454747200012207	0.12376565995626151	0.2650055680693393	0.9988854205553925	2	0.343767128801404	16	6	1.213204628599564	nan	nan
large-loss	2471	B2	5	P5_confidence	56.458614349365234	1.2554807452596723	2.5056582409145247	0.9912061474738317	0	3.920187650827443	11	5	35.29889897809494	0.5625	16.416666666666668
large-loss	2471	A1	0	P3_bbox	1.594058871269226	0.15431028675768174	0.2258320516632061	0.9973926059409477	1	0.25856978283454685	0	41	0.9878099596622653	nan	nan
large-loss	2471	A1	1	P3_confidence	4.021350860595703	0.31691692808363586	0.4129382384578522	0.9997954802229333	71	0.4899667432745002	71	66	2.808865454745538	0.7094017094017094	11.710843373493976
large-loss	2471	A1	2	P4_bbox	2.252683162689209	0.13568466631812043	0.23005946849846368	0.9987640452042795	3	0.2509758631235565	36	26	1.1429698990010047	nan	nan
large-loss	2471	A1	3	P4_confidence	10.201738357543945	0.9376367439702153	1.309860609841841	0.9978951838304563	0	2.0031749893356237	22	31	7.118535779354114	0.5503875968992248	18.591549295774648
large-loss	2471	A1	4	P5_bbox	2.2329020500183105	0.12299565743654967	0.2659768011894679	0.9988762757539604	2	0.34328716969364803	16	6	1.1608466022650104	nan	nan
large-loss	2471	A1	5	P5_confidence	55.92012405395508	1.2700482312170789	2.5291832004973545	0.9911094575310527	0	3.9634841732487067	11	5	35.17503729336001	0.5625	16.319444444444443
small-loss	94439	B2	0	P3_bbox	1.88567316532135	0.1498048485518666	0.23472473847710512	0.9948074505582287	3	0.24751095281313765	5	66	1.0531202334810252	nan	nan
small-loss	94439	B2	1	P3_confidence	5.347795486450195	0.3933576894842408	0.5311920137510963	0.99963780295919	33	0.7137182799836479	12	5	3.6888019762159767	0.7699115044247787	6.149425287356322
small-loss	94439	B2	2	P4_bbox	3.6121222972869873	0.1567645010142587	0.2942056376399291	0.995885912321049	0	0.36007244351161033	10	32	1.811397722478411	nan	nan
small-loss	94439	B2	3	P4_confidence	28.83271026611328	1.0455236153490841	1.6769258832950058	0.9965987541086376	0	2.777733363730702	12	1	18.446158144661307	0.6	12.44
small-loss	94439	B2	4	P5_bbox	4.95900297164917	0.2630281988345087	0.5179696796898005	0.9951104266723878	3	0.6293033060023463	1	10	2.5049537738316237	nan	nan
small-loss	94439	B2	5	P5_confidence	29.65092658996582	1.583773384572938	2.4208707042013615	0.9918022012779761	0	3.6081239931264877	10	18	18.875657880325452	0.47058823529411764	13.828125
small-loss	94439	A1	0	P3_bbox	1.8929449319839478	0.1499113193397352	0.23481538900435137	0.9948027117142049	3	0.24765625908797034	5	66	1.0652972198183355	nan	nan
small-loss	94439	A1	1	P3_confidence	5.361799240112305	0.39664708142237215	0.5363786629328283	0.9996327072174949	33	0.7212802402856637	12	5	3.7910564894546854	0.8018018018018018	6.820224719101123
small-loss	94439	A1	2	P4_bbox	3.6262705326080322	0.15685508078779095	0.29475771522640126	0.9958700259893627	0	0.36167625114600355	10	32	1.8185383124904557	nan	nan
small-loss	94439	A1	3	P4_confidence	26.779563903808594	1.0513236805945634	1.6678347090092185	0.996629786885061	0	2.7642784205010775	12	1	18.119631692343777	0.6260162601626016	16.623376623376622
small-loss	94439	A1	4	P5_bbox	4.986813068389893	0.2617611729353666	0.5183286116486957	0.9951058918360084	3	0.6297041566559096	1	10	2.517177522867766	nan	nan
small-loss	94439	A1	5	P5_confidence	29.021835327148438	1.5628878575433045	2.3868780347040475	0.9920651012468426	0	3.606171035142997	10	18	18.307316409139787	0.48148148148148145	15.36923076923077
small-loss	237759	B2	0	P3_bbox	2.0482312440872192	0.1303537640342256	0.2120617299641221	0.9943698306297541	1	0.23317659721458076	21	61	1.1079018504294216	nan	nan
small-loss	237759	B2	1	P3_confidence	3.4924373626708984	0.3759366454452975	0.5055884635205051	0.9996736357870578	33	0.6278956628293745	50	29	2.5030316086615882	0.8691588785046729	7.451612903225806
small-loss	237759	B2	2	P4_bbox	2.9412999153137207	0.14131622589426115	0.2579740723172133	0.9963648739595066	0	0.3021375008067533	34	15	1.4982291509369505	nan	nan
small-loss	237759	B2	3	P4_confidence	40.674713134765625	1.0000501617118716	1.7525148495548442	0.996350106036063	0	2.887864288654672	24	12	25.56271550555349	0.7699115044247787	8.448275862068966
small-loss	237759	B2	4	P5_bbox	3.2166507244110107	0.20560595583170652	0.3769735756333522	0.9968593739005432	3	0.5042742086401688	10	6	1.716057315303513	nan	nan
small-loss	237759	B2	5	P5_confidence	11.779135704040527	1.3131705758869647	1.8333171432609972	0.9956369477204072	0	2.8284775188635356	18	19	7.36514563299941	0.6666666666666666	14.9
small-loss	237759	A1	0	P3_bbox	2.0589925050735474	0.1305291323918209	0.21247082775682918	0.9943469859742899	1	0.23356696697433407	21	61	1.1035621672589457	nan	nan
small-loss	237759	A1	1	P3_confidence	3.574533462524414	0.37861405798827763	0.5093894909638244	0.9996718089718448	33	0.6317784634798468	67	9	2.590928577796407	0.8691588785046729	6.946236559139785
small-loss	237759	A1	2	P4_bbox	2.966948628425598	0.14135929708485492	0.2581211325205113	0.9963606634130966	0	0.30278176088021697	34	15	1.5091968657799537	nan	nan
small-loss	237759	A1	3	P4_confidence	41.657100677490234	0.9994316422380507	1.7484809913655777	0.9963818563149723	0	2.8777866490119623	24	12	26.252825924256893	0.7391304347826086	9.505882352941176
small-loss	237759	A1	4	P5_bbox	3.2749221324920654	0.2029614268615842	0.3759868660454235	0.9968698717139064	3	0.5044111816742219	10	6	1.7399764678497014	nan	nan
small-loss	237759	A1	5	P5_confidence	11.32559585571289	1.315383795335889	1.8234472679980476	0.9957032059522894	0	2.823479647593044	18	19	7.287866016134815	0.6666666666666666	14.9625
small-loss	441012	B2	0	P3_bbox	2.3733474016189575	0.15482255712151527	0.24465515724866096	0.9945237598984253	2	0.2866508840158311	58	15	1.195216216934609	nan	nan
small-loss	441012	B2	1	P3_confidence	4.147268295288086	0.36898907051980495	0.4901602217090197	0.9996952680946585	76	0.5996530782085789	63	6	3.127422566358187	0.8018018018018018	10.325842696629213
small-loss	441012	B2	2	P4_bbox	2.7864943742752075	0.15470849229604938	0.2727718067702614	0.9965992817446133	0	0.3314006590183427	31	18	1.4108148144451094	nan	nan
small-loss	441012	B2	3	P4_confidence	19.050186157226562	0.9843587438259274	1.4807082385873258	0.9976817760268634	0	2.3816555125984116	31	8	9.528396147108971	0.7543859649122807	10.465116279069768
small-loss	441012	B2	4	P5_bbox	3.484704852104187	0.22403468001633883	0.4214634415306758	0.9961582613133517	1	0.4887626932042448	17	15	2.0510417700297983	nan	nan
small-loss	441012	B2	5	P5_confidence	12.591487884521484	1.4106150043308734	1.957639591771497	0.9948344038217622	0	2.894492795694901	6	7	8.069032754166136	0.7094017094017094	11.542168674698795
small-loss	441012	A1	0	P3_bbox	2.357878565788269	0.15507955684879562	0.2450798924566633	0.9945034479843313	2	0.2865419164845069	53	0	1.1917327745293382	nan	nan
small-loss	441012	A1	1	P3_confidence	4.356462478637695	0.37245113209844566	0.49602848575212977	0.9996898865041828	76	0.6137871153444415	63	6	3.2613739612397743	0.8518518518518519	11.16304347826087
small-loss	441012	A1	2	P4_bbox	2.8021180629730225	0.15496639980236068	0.2733568079620216	0.996585111657518	0	0.3315442477010005	31	18	1.4176592114590276	nan	nan
small-loss	441012	A1	3	P4_confidence	19.128265380859375	0.9873868265282363	1.4732919873866028	0.9977146372544428	0	2.3195921043145704	10	14	9.547584995727641	0.7543859649122807	8.825581395348838
small-loss	441012	A1	4	P5_bbox	3.498212218284607	0.22291799530386924	0.42170551028520725	0.9961507956695779	1	0.49133698984516566	17	15	2.064679264717799	nan	nan
small-loss	441012	A1	5	P5_confidence	12.741294860839844	1.3993745808303357	1.941583013696137	0.9949475051380844	0	2.8964591343335093	6	7	8.153052495861395	0.680672268907563	11.530864197530864
small-loss	365947	B2	0	P3_bbox	2.308323860168457	0.11897978149878327	0.19857858721429145	0.9959230971783553	1	0.21537751077081105	13	59	1.1615791333613597	nan	nan
small-loss	365947	B2	1	P3_confidence	4.474684715270996	0.3521911001688568	0.4703085357410493	0.9996984576828887	33	0.6141792731638941	49	32	3.2635469576151985	0.7699115044247787	14.229885057471265
small-loss	365947	B2	2	P4_bbox	3.5605207681655884	0.11443494065315463	0.22940390824705692	0.9964601680174654	2	0.30254207197343364	24	20	1.7821290302340007	nan	nan
small-loss	365947	B2	3	P4_confidence	16.475833892822266	0.7863751441333443	1.2419283353669326	0.9981409185633829	0	2.02295359491136	28	1	8.583244172799844	0.680672268907563	14.753086419753087
small-loss	365947	B2	4	P5_bbox	3.149637222290039	0.1910305106267333	0.38072973479048694	0.9956500294478204	2	0.49167128226838513	1	12	1.6486560730865063	nan	nan
small-loss	365947	B2	5	P5_confidence	20.71503257751465	1.329658839615062	2.074101191138995	0.9941237032121344	0	3.2129097032776768	14	2	13.22198480210687	0.5503875968992248	15.028169014084508
small-loss	365947	A1	0	P3_bbox	2.324669122695923	0.11899918869850808	0.19846944525343735	0.9959278593816944	1	0.21507155551822627	13	59	1.1700185262265226	nan	nan
small-loss	365947	A1	1	P3_confidence	4.57987117767334	0.35730060169426725	0.4790828578073748	0.9996924506275863	33	0.6265725360236435	49	32	3.291792049706936	0.8018018018018018	13.02247191011236
small-loss	365947	A1	2	P4_bbox	3.571326732635498	0.11353557103313505	0.22891049056302545	0.9964717249704407	2	0.3020955306885782	24	20	1.7867196599683182	nan	nan
small-loss	365947	A1	3	P4_confidence	17.002897262573242	0.8070996402166783	1.2615147970353557	0.998086545722507	0	2.0297209114305677	28	1	8.883022316290427	0.680672268907563	14.975308641975309
small-loss	365947	A1	4	P5_bbox	3.2004921436309814	0.1915643361955881	0.38097716951688276	0.9956425791517352	2	0.48981250358099454	1	12	1.6680468878407921	nan	nan
small-loss	365947	A1	5	P5_confidence	20.88156509399414	1.318347912300378	2.0536429786516814	0.9942731139451908	0	3.152862428586851	14	2	13.27212244117521	0.5037593984962406	13.283582089552239
small-loss	430122	B2	0	P3_bbox	1.7556266784667969	0.13740217796643264	0.22587360593537595	0.9940355467442006	2	0.25522581896395724	37	42	1.0075975292400268	nan	nan
small-loss	430122	B2	1	P3_confidence	4.365545272827148	0.3427073276090523	0.4539307519642427	0.999732269110952	9	0.544580326092517	62	54	3.16932258889459	0.8867924528301887	9.680851063829786
small-loss	430122	B2	2	P4_bbox	2.580087661743164	0.13165702362079174	0.2517213807871955	0.9958258232837778	0	0.3272619988910227	38	10	1.3896592278387878	nan	nan
small-loss	430122	B2	3	P4_confidence	12.871744155883789	0.8517877482855692	1.30745985688806	0.997979575563723	0	2.145029204278288	31	29	7.551887025393923	0.8348623853211009	6.835164835164835
small-loss	430122	B2	4	P5_bbox	2.6135284900665283	0.17909372583497316	0.3311327519654241	0.9972435800202826	1	0.38452584863406947	17	12	1.3880057986555443	nan	nan
small-loss	430122	B2	5	P5_confidence	10.560604095458984	1.1197160437256097	1.5545679159285324	0.9965576470630768	0	2.296427767932218	2	14	6.07536935316813	0.6666666666666666	14.05
small-loss	430122	A1	0	P3_bbox	1.7268972396850586	0.13741751846755507	0.22589728428677674	0.9940337574764854	2	0.2549073574339969	78	18	1.0128913922388068	nan	nan
small-loss	430122	A1	1	P3_confidence	4.244758605957031	0.3453990879632474	0.45833965095618157	0.9997295211195586	9	0.5510052683830532	62	54	3.1580881706356196	0.8867924528301887	10.946808510638299
small-loss	430122	A1	2	P4_bbox	2.5823440551757812	0.13152098130143713	0.25142838697691705	0.9958357030214623	0	0.326757906557846	38	10	1.3926847105324063	nan	nan
small-loss	430122	A1	3	P4_confidence	13.177244186401367	0.8723349697329104	1.319907012547204	0.9979511341061499	0	2.1531030801773623	31	29	7.636086394483636	0.7857142857142857	6.8522727272727275
small-loss	430122	A1	4	P5_bbox	2.6050517559051514	0.17881819166243076	0.33179860882728646	0.9972332515230383	1	0.38526088344791665	17	12	1.3779613611192838	nan	nan
small-loss	430122	A1	5	P5_confidence	10.26382064819336	1.104986535012722	1.5521669902470405	0.9965698514185602	0	2.2958103871304147	2	14	5.89486771299286	0.6	14.6
small-loss	249184	B2	0	P3_bbox	1.9832080006599426	0.12849323586327954	0.21107491354530716	0.9949504433298006	1	0.2274785383814248	19	75	1.212774465442139	nan	nan
small-loss	249184	B2	1	P3_confidence	4.911238670349121	0.37976481148507446	0.5092740733600327	0.9996503559283733	33	0.7194917373061352	58	63	3.516992220499131	0.7543859649122807	10.546511627906977
small-loss	249184	B2	2	P4_bbox	2.6316895484924316	0.12414252346672583	0.2510179512314116	0.9965127780288362	2	0.29421200582959417	0	21	1.6548803917709187	nan	nan
small-loss	249184	B2	3	P4_confidence	14.931224822998047	0.8390929862130433	1.2772167417198128	0.998120353419432	0	1.9662196548688522	21	31	10.22684345004859	0.7391304347826086	8.48235294117647
small-loss	249184	B2	4	P5_bbox	3.0826237201690674	0.20631798651069402	0.445318823926662	0.9942431297782683	0	0.5250844720601774	1	6	1.8998668722161873	nan	nan
small-loss	249184	B2	5	P5_confidence	20.30885601043701	1.249540398152545	1.9082179678143867	0.9951719794814957	0	2.993748457360147	11	6	11.426235282466871	0.6260162601626016	15.519480519480519
small-loss	249184	A1	0	P3_bbox	1.992573618888855	0.12852877413199168	0.2111618170096453	0.994946078701045	1	0.2276161075753789	19	75	1.218161824950019	nan	nan
small-loss	249184	A1	1	P3_confidence	4.914982795715332	0.38311560766864566	0.514261660368639	0.9996477515924355	33	0.7236752086009864	58	63	3.4748568629371444	0.7699115044247787	10.74712643678161
small-loss	249184	A1	2	P4_bbox	2.6372876167297363	0.12379455129033885	0.2506580370435739	0.9965233199552103	2	0.2937807508087646	0	21	1.6615296997611122	nan	nan
small-loss	249184	A1	3	P4_confidence	14.452461242675781	0.8465450305230916	1.2666962346963977	0.9981565181118358	0	1.9223369041289413	21	31	9.491710909693348	0.8018018018018018	8.49438202247191
small-loss	249184	A1	4	P5_bbox	3.0516319274902344	0.2076133169606328	0.44563730392642503	0.9942297773344261	0	0.5261683605291819	1	6	1.8943141957454708	nan	nan
small-loss	249184	A1	5	P5_confidence	21.23548984527588	1.2635780499912799	1.9310302124124297	0.9950655578108332	0	3.0460162905494985	11	6	11.858528847703417	0.5873015873015873	14.405405405405405
small-loss	495956	B2	0	P3_bbox	3.0560911893844604	0.151340259979479	0.24512000143453241	0.9944744724446445	2	0.2609553325076688	11	4	2.0371707641346326	nan	nan
small-loss	495956	B2	1	P3_confidence	3.383297920227051	0.37610738619137557	0.4944739395395129	0.9997000751899676	33	0.6058501446069972	66	17	2.0477318265520794	0.8691588785046729	5.612903225806452
small-loss	495956	B2	2	P4_bbox	4.128140091896057	0.15778847369656432	0.2956508921885818	0.9961163384088452	2	0.3518439100971069	7	21	2.1271253474461993	nan	nan
small-loss	495956	B2	3	P4_confidence	39.64497375488281	1.0680331000695005	1.883173106348364	0.9958567071275387	0	2.9055665806427675	32	2	28.21755501342772	0.7699115044247787	13.724137931034482
small-loss	495956	B2	4	P5_bbox	2.0104074478149414	0.15153439681977032	0.28524088402949227	0.9981325729579074	0	0.346807255904084	1	14	1.1884280906856708	nan	nan
small-loss	495956	B2	5	P5_confidence	14.21619987487793	1.3259270799458027	1.847437570671861	0.995453139464815	0	2.8338677316624308	0	8	9.106885585109453	0.4925373134328358	16.196969696969695
small-loss	495956	A1	0	P3_bbox	3.0552793741226196	0.15132661776602618	0.2450581834140062	0.9944760769419752	2	0.26076112854108296	11	4	2.045153420022535	nan	nan
small-loss	495956	A1	1	P3_confidence	3.2394208908081055	0.3782990178166656	0.4971271307061561	0.999698093283649	33	0.611278968189018	66	17	1.9999022517450948	0.8867924528301887	5.340425531914893
