case	frame_gated_fixed	0
raw	repeat=0	run=12	wall_us=149167	input_us=2207.55	core_us=19412	dense_us=69672.6	depthwise_us=15611.7	attention_us=19926.1	lut_us=7365.22	concat_us=3733.01	transform_us=2375.47	head_us=8781.59	process_cpu_us=734955	voluntary_cs=0	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=13	wall_us=148329	input_us=2219.55	core_us=19580.1	dense_us=69472.7	depthwise_us=15654	attention_us=18933.9	lut_us=7263.72	concat_us=4092.77	transform_us=2491.85	head_us=8547.88	process_cpu_us=740490	voluntary_cs=0	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=14	wall_us=149748	input_us=2261.06	core_us=19372.1	dense_us=70386	depthwise_us=15497.3	attention_us=19766.2	lut_us=7295.51	concat_us=3901.51	transform_us=2410.81	head_us=8778.72	process_cpu_us=733365	voluntary_cs=1	involuntary_cs=8	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=15	wall_us=149303	input_us=2183.39	core_us=19899.7	dense_us=69329.8	depthwise_us=15450	attention_us=20047.8	lut_us=7169.76	concat_us=3895.72	transform_us=2397.02	head_us=8853.63	process_cpu_us=737485	voluntary_cs=0	involuntary_cs=4	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=16	wall_us=148885	input_us=2292.81	core_us=19838.3	dense_us=69579.1	depthwise_us=15596.6	attention_us=19342.1	lut_us=7400.76	concat_us=3802.63	transform_us=2479.81	head_us=8477.37	process_cpu_us=742692	voluntary_cs=0	involuntary_cs=5	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=17	wall_us=148854	input_us=2289.72	core_us=19310.2	dense_us=69302.2	depthwise_us=15454.3	attention_us=19822.3	lut_us=7369.72	concat_us=3988.47	transform_us=2434.31	head_us=8798.88	process_cpu_us=734064	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=18	wall_us=149018	input_us=2247.89	core_us=19530.5	dense_us=69553.6	depthwise_us=15584.8	attention_us=19364.4	lut_us=7558.18	concat_us=3775.3	transform_us=2459.19	head_us=8874.59	process_cpu_us=741580	voluntary_cs=1	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=19	wall_us=149143	input_us=2365.64	core_us=19557.4	dense_us=69758.3	depthwise_us=15653.7	attention_us=19786.6	lut_us=7046.3	concat_us=3744.93	transform_us=2367.68	head_us=8786.13	process_cpu_us=732191	voluntary_cs=0	involuntary_cs=4	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
mean_us=149216
median_us=149155
p95_us=150464
p99_us=150763
min_us=148329
max_us=150838
process_time	frame_gated_fixed	5000	user_s=17.75	system_s=0.34	elapsed_s=4.44	maxrss_kb=35788	voluntary_cs=174	involuntary_cs=104
case	frame_gated_fixed	16700
raw	repeat=0	run=0	wall_us=148195	input_us=2244.35	core_us=19378.4	dense_us=68989.4	depthwise_us=15398.8	attention_us=19787.5	lut_us=7261.89	concat_us=3911.18	transform_us=2364.76	head_us=8780.76	process_cpu_us=730167	voluntary_cs=0	involuntary_cs=5	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=1	wall_us=149695	input_us=2171.51	core_us=19361.1	dense_us=69730	depthwise_us=15646.2	attention_us=19954.3	lut_us=7550.14	concat_us=3975.97	transform_us=2448.31	head_us=8774.8	process_cpu_us=739172	voluntary_cs=0	involuntary_cs=4	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=2	wall_us=148040	input_us=2235.18	core_us=19433.5	dense_us=69000.9	depthwise_us=15524.8	attention_us=19539	lut_us=7167.22	concat_us=3893.05	transform_us=2365.68	head_us=8801.05	process_cpu_us=726774	voluntary_cs=1	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=3	wall_us=149096	input_us=2181.09	core_us=19262.3	dense_us=69348.3	depthwise_us=15688.7	attention_us=19823.9	lut_us=7495.77	concat_us=4005.64	transform_us=2462.18	head_us=8749.84	process_cpu_us=739510	voluntary_cs=0	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=4	wall_us=148520	input_us=2252.68	core_us=19298.4	dense_us=69298.6	depthwise_us=15567.6	attention_us=19715.2	lut_us=7314.93	concat_us=3846.72	transform_us=2380.39	head_us=8767.8	process_cpu_us=730731	voluntary_cs=0	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=5	wall_us=148285	input_us=2180.76	core_us=19416.6	dense_us=69755.7	depthwise_us=15625.8	attention_us=18999.6	lut_us=7464.94	concat_us=3852.55	transform_us=2417.89	head_us=8494.04	process_cpu_us=739920	voluntary_cs=1	involuntary_cs=8	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=6	wall_us=149125	input_us=2252.35	core_us=19241.2	dense_us=69467.2	depthwise_us=15468.5	attention_us=20009.4	lut_us=7359.76	concat_us=4092.35	transform_us=2379.35	head_us=8772.42	process_cpu_us=736064	voluntary_cs=0	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=7	wall_us=148615	input_us=2334.6	core_us=19355.8	dense_us=69606.6	depthwise_us=15459.2	attention_us=19310.7	lut_us=7414.97	concat_us=3843.76	transform_us=2397.52	head_us=8814.76	process_cpu_us=742836	voluntary_cs=0	involuntary_cs=4	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=8	wall_us=150313	input_us=2166.68	core_us=19318.3	dense_us=69793.1	depthwise_us=15466.3	attention_us=20618	lut_us=7797.82	concat_us=3801.8	transform_us=2403.39	head_us=8864.17	process_cpu_us=740488	voluntary_cs=0	involuntary_cs=4	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=9	wall_us=149774	input_us=2163.39	core_us=19353.7	dense_us=69260	depthwise_us=15586.3	attention_us=19971.9	lut_us=7211.22	concat_us=4901.12	transform_us=2456.1	head_us=8793.51	process_cpu_us=739252	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=10	wall_us=148656	input_us=2226.76	core_us=19397.2	dense_us=69762.2	depthwise_us=15651.8	attention_us=19388.4	lut_us=7258.22	concat_us=3759.68	transform_us=2364.93	head_us=8768.34	process_cpu_us=728168	voluntary_cs=1	involuntary_cs=0	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=11	wall_us=149342	input_us=2167.59	core_us=19238.7	dense_us=69904	depthwise_us=15481.3	attention_us=19961.2	lut_us=7308.77	concat_us=3956.3	transform_us=2411.06	head_us=8829.59	process_cpu_us=737622	voluntary_cs=0	involuntary_cs=10	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=12	wall_us=148950	input_us=3006.57	core_us=19486.1	dense_us=69395.2	depthwise_us=15510.4	attention_us=19098	lut_us=7361.64	concat_us=3776.14	transform_us=2412.6	head_us=8826.01	process_cpu_us=743494	voluntary_cs=0	involuntary_cs=6	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=13	wall_us=148859	input_us=2162.34	core_us=19337.4	dense_us=69243.1	depthwise_us=15487.7	attention_us=20033	lut_us=7421.22	concat_us=3951.47	transform_us=2365.76	head_us=8780.88	process_cpu_us=736465	voluntary_cs=0	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=14	wall_us=148767	input_us=2226.72	core_us=19341.3	dense_us=69876.6	depthwise_us=15475.8	attention_us=19413.5	lut_us=7334.05	concat_us=3874.09	transform_us=2358.97	head_us=8782.05	process_cpu_us=728139	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=15	wall_us=149058	input_us=2160.51	core_us=19335.3	dense_us=69542.4	depthwise_us=15513.3	attention_us=19996.5	lut_us=7398.77	concat_us=3913.85	transform_us=2378.35	head_us=8744	process_cpu_us=736717	voluntary_cs=0	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=16	wall_us=148476	input_us=2228.1	core_us=19526.9	dense_us=69304.2	depthwise_us=15438.3	attention_us=19483.4	lut_us=7182.88	concat_us=4019.51	transform_us=2375.1	head_us=8833.88	process_cpu_us=727753	voluntary_cs=0	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=17	wall_us=150224	input_us=2258.43	core_us=19461	dense_us=70977.4	depthwise_us=15435.8	attention_us=19769	lut_us=7335.52	concat_us=3708.09	transform_us=2424.81	head_us=8770.96	process_cpu_us=738143	voluntary_cs=0	involuntary_cs=11	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=18	wall_us=149580	input_us=2206.93	core_us=19900.7	dense_us=69249.7	depthwise_us=15553	attention_us=19929.8	lut_us=7512.48	concat_us=3918.22	transform_us=2465.85	head_us=8764.05	process_cpu_us=742004	voluntary_cs=0	involuntary_cs=4	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=19	wall_us=148506	input_us=2258.64	core_us=19443.7	dense_us=69460.3	depthwise_us=15441.9	attention_us=19693.9	lut_us=7282.68	concat_us=3712.3	transform_us=2368.93	head_us=8765.67	process_cpu_us=730294	voluntary_cs=0	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
mean_us=149004
median_us=148904
p95_us=150229
p99_us=150296
min_us=148040
max_us=150313
process_time	frame_gated_fixed	16700	user_s=17.74	system_s=0.31	elapsed_s=4.66	maxrss_kb=35744	voluntary_cs=179	involuntary_cs=101
case	frame_gated_fixed	33300
raw	repeat=0	run=0	wall_us=148953	input_us=2321.47	core_us=19465.9	dense_us=69307.3	depthwise_us=15551	attention_us=19764.2	lut_us=7321.85	concat_us=3912.35	transform_us=2361.23	head_us=8869.51	process_cpu_us=738894	voluntary_cs=0	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=1	wall_us=149677	input_us=2181.97	core_us=19412.5	dense_us=69292	depthwise_us=15540.7	attention_us=19991.5	lut_us=7664.1	concat_us=4271.48	transform_us=2437.77	head_us=8771.84	process_cpu_us=738794	voluntary_cs=1	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=2	wall_us=148025	input_us=2230.26	core_us=19375.8	dense_us=69232.1	depthwise_us=15530.2	attention_us=19227.1	lut_us=7308.05	concat_us=3845.34	transform_us=2358.56	head_us=8840.51	process_cpu_us=740268	voluntary_cs=0	involuntary_cs=0	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=3	wall_us=150475	input_us=2190.43	core_us=19364.5	dense_us=70853.3	depthwise_us=15851.3	attention_us=19809.2	lut_us=7401.85	concat_us=3774.26	transform_us=2371.43	head_us=8784.26	process_cpu_us=750034	voluntary_cs=0	involuntary_cs=15	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=4	wall_us=152693	input_us=2372.18	core_us=19560.6	dense_us=72148.6	depthwise_us=15520.6	attention_us=19964.6	lut_us=7454.64	concat_us=4328.27	transform_us=2493.93	head_us=8772.96	process_cpu_us=753409	voluntary_cs=0	involuntary_cs=4	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=5	wall_us=147940	input_us=2177.93	core_us=19273.1	dense_us=69602.5	depthwise_us=15447.1	attention_us=19169.9	lut_us=7222.39	concat_us=3836.22	transform_us=2381.6	head_us=8753.46	process_cpu_us=723599	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=6	wall_us=148985	input_us=2192.93	core_us=19313	dense_us=69504.6	depthwise_us=15491.4	attention_us=19857.5	lut_us=7599.73	concat_us=3717.89	transform_us=2442.14	head_us=8788.09	process_cpu_us=734614	voluntary_cs=0	involuntary_cs=0	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=7	wall_us=148006	input_us=2260.97	core_us=19419.3	dense_us=69395.2	depthwise_us=15482	attention_us=19016.5	lut_us=7300.05	concat_us=4067.05	transform_us=2418.73	head_us=8575.67	process_cpu_us=738905	voluntary_cs=0	involuntary_cs=8	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=8	wall_us=148507	input_us=2256.89	core_us=19331.8	dense_us=69053	depthwise_us=15475	attention_us=19898.7	lut_us=7357.72	concat_us=3780.26	transform_us=2425.43	head_us=8850.47	process_cpu_us=733316	voluntary_cs=0	involuntary_cs=0	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=9	wall_us=148253	input_us=2258.85	core_us=19383.1	dense_us=69583.1	depthwise_us=15443	attention_us=19395	lut_us=7434.51	concat_us=3663.09	transform_us=2456.48	head_us=8565.12	process_cpu_us=740441	voluntary_cs=0	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=10	wall_us=150280	input_us=2180.55	core_us=19500.6	dense_us=70846.8	depthwise_us=15605	attention_us=19523.4	lut_us=7356.6	concat_us=3829.84	transform_us=2474.93	head_us=8885.63	process_cpu_us=749758	voluntary_cs=1	involuntary_cs=5	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=11	wall_us=148870	input_us=2470.6	core_us=19323.2	dense_us=69424.1	depthwise_us=15463.3	attention_us=19814.2	lut_us=7460.85	concat_us=3673.26	transform_us=2428.06	head_us=8735	process_cpu_us=734134	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=12	wall_us=149189	input_us=2177.64	core_us=19438.2	dense_us=69603.6	depthwise_us=15662.6	attention_us=19854.5	lut_us=7330.05	concat_us=3817.63	transform_us=2476.81	head_us=8754.92	process_cpu_us=740404	voluntary_cs=0	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=13	wall_us=148442	input_us=2236.39	core_us=19258.8	dense_us=69762.2	depthwise_us=15415	attention_us=19511.1	lut_us=7233.13	concat_us=3788.05	transform_us=2367.72	head_us=8794.59	process_cpu_us=728511	voluntary_cs=0	involuntary_cs=7	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=14	wall_us=148766	input_us=2182.14	core_us=19438.1	dense_us=69431.1	depthwise_us=15445.4	attention_us=19951.7	lut_us=7270.43	concat_us=3769.09	transform_us=2378.85	head_us=8797.09	process_cpu_us=735891	voluntary_cs=0	involuntary_cs=4	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=15	wall_us=151791	input_us=2240.68	core_us=20983	dense_us=71109.8	depthwise_us=15425.2	attention_us=19438.6	lut_us=7616.14	concat_us=3799.8	transform_us=2375.81	head_us=8724.46	process_cpu_us=744921	voluntary_cs=0	involuntary_cs=5	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
