block	cycle	arm	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
1	0	family_a	0	12	149184	2190.78	19643.7	69852.4	15221.5	19911.9	7574.81	3970.68	2416.83	8315.2	740946	0	4	1	0	0xd43f5e018b415631
1	0	family_a	0	13	148812	2222.41	19648.8	70492.1	15207.4	19253.8	7534.32	3881.72	2406.58	8081.99	740591	0	7	1	0	0xd43f5e018b415631
1	0	family_a	0	14	148999	2164.53	19582.7	69494.7	15307.3	20365.7	7486.53	3754.22	2456.24	8303.49	740940	0	1	1	0	0xd43f5e018b415631
1	0	family_a	0	15	149829	3296.21	19542.1	70071.9	15213.2	19691.8	7427.48	3788.55	2360.24	8352.5	741721	0	2	1	0	0xd43f5e018b415631
1	0	family_a	0	16	148449	2459.62	19506.7	69907	15237	19195.9	7500.35	4122.52	2425.41	8007.36	740219	0	3	1	0	0xd43f5e018b415631
1	0	family_a	0	17	150133	2180.53	19570.1	70220.9	15335.1	20412.6	7674.11	3858.01	2414.74	8380.16	742146	0	0	1	0	0xd43f5e018b415631
1	0	family_a	0	18	148910	2240.03	19481.7	70001.5	15249.5	19708.7	7522.53	3912.31	2347.45	8361.12	740690	0	2	1	0	0xd43f5e018b415631
1	0	family_a	0	19	150022	2210.95	19665.8	70289.7	15240.3	20493	7526.98	3771.89	2418.04	8317.79	757849	0	2	1	0	0xd43f5e018b415631
1	0	family_a	0	20	149454	2172.82	19597.9	70543.3	15206.5	19734.2	7655.03	3785.72	2364.53	8303.99	741293	0	7	1	0	0xd43f5e018b415631
1	0	family_a	0	21	148281	2219.07	19461.4	69905.7	15295.3	19258.3	7591.52	3855.05	2362.58	8247.78	740282	0	0	1	0	0xd43f5e018b415631
1	0	family_a	0	22	150195	2194.91	19938	70007.7	15308.5	20411.2	7557.95	3940.72	2428.99	8318.33	757843	0	5	1	0	0xd43f5e018b415631
1	0	family_a	0	23	148850	2227.24	19546.8	69857.4	15221.7	19813.7	7499.78	3933.1	2355.12	8309.29	740733	0	2	1	0	0xd43f5e018b415631
1	0	family_a	0	24	148449	2220.32	19662.4	69980.8	15264.2	19141.5	7584.23	3943.31	2404.41	8163.2	740380	0	1	1	0	0xd43f5e018b415631
1	0	family_a	0	25	148543	2190.86	19793.8	69386.8	15269.8	19643.3	7359.94	3920.72	2551.74	8338.74	756311	0	3	1	0	0xd43f5e018b415631
1	0	family_a	0	26	149563	2180.61	19598.6	69579.8	15271.6	20509.2	7585.86	4019.52	2422.37	8312.16	741390	0	7	1	0	0xd43f5e018b415631
1	0	family_a	0	27	148953	2219.41	19751.4	70089	15237.5	19531.9	7438.07	3930.97	2357.2	8315.16	740894	0	1	1	0	0xd43f5e018b415631
1	0	family_a	0	28	148126	2220.99	19643.3	69985.9	15332.7	19072	7476.4	3839.72	2438.2	8029.74	740091	0	1	1	0	0xd43f5e018b415631
1	0	family_a	0	29	151065	2191.66	19544.4	69833.2	15361.9	21714.3	7729.07	3875.31	2400.28	8322.29	758793	0	4	1	0	0xd43f5e018b415631
1	0	family_a	0	30	148529	2231.78	19665.9	70158.7	15301.9	19173.9	7573.31	3829.85	2405.91	8105.11	740360	0	3	1	0	0xd43f5e018b415631
1	0	family_a	0	31	150011	2203.32	19467.9	70090.9	15290.8	20507.3	7555.31	4067.51	2408.37	8334.91	757954	0	1	1	0	0xd43f5e018b415631
1	0	family_a	0	32	148811	2228.61	19529.8	70027.4	15319.8	19815	7365.44	3748.14	2363.74	8324.58	740489	0	3	1	0	0xd43f5e018b415631
1	0	family_a	0	33	148449	2246.99	19632	70088.3	15192.7	19365.6	7286.81	3861.1	2363.45	8326.24	740306	0	6	1	0	0xd43f5e018b415631
1	0	family_a	0	34	149423	2208.16	19592.2	69744.8	15404.1	20316.2	7567.11	3746.59	2456.24	8300.08	757273	0	2	1	0	0xd43f5e018b415631
1	0	family_a	0	35	149663	2175.24	19525.7	70233.2	15349.4	20029.7	7633.24	3914.27	2368.32	8344.58	741357	0	5	1	0	0xd43f5e018b415631
1	0	family_a	0	36	148573	2225.61	19637.3	70220.3	15322.3	19065.9	7693.65	3811.35	2449.91	8063.95	740466	0	2	1	0	0xd43f5e018b415631
1	0	family_a	0	37	149553	2182.36	19601.6	70101.7	15232	20375.9	7436.52	3680.3	2546.16	8309.2	741087	0	1	1	0	0xd43f5e018b415631
1	0	family_a	0	38	149410	2183.45	19710.9	70301.2	15245.9	19834.5	7445.86	3874.06	2419.45	8310.28	741190	0	4	1	0	0xd43f5e018b415631
1	0	family_a	0	39	150212	2217.36	19752.2	70093.5	15239.7	20392.5	7701.11	3972.14	2402.2	8351.74	757921	0	5	1	0	0xd43f5e018b415631
1	0	family_a	0	40	149054	2184.61	19522.9	70068.5	15268.3	19979.7	7470.82	3758.97	2406.45	8308.91	740890	0	6	1	0	0xd43f5e018b415631
1	0	family_a	0	41	148494	2359.91	19707.7	69831.3	15312.4	19168.7	7610.53	3829.35	2446.78	8143.87	740385	0	2	1	0	0xd43f5e018b415631
1	0	family_a	0	42	150632	2207.53	19553.3	70495.7	15545.3	20557.4	7421.31	3969.14	2439.12	8358.91	758495	0	2	1	0	0xd43f5e018b415631
1	0	family_a	0	43	149077	2227.36	19768.8	69695.4	15272.6	19367.1	8009.99	3878.93	2480.28	8289.53	740643	0	3	1	0	0xd43f5e018b415631
1	0	family_a	0	44	159083	2181.16	19516	74431.4	16284.9	21224.1	9909.19	4628.11	2460.24	8360.41	792579	0	23	1	0	0xd43f5e018b415631
1	0	family_a	0	45	160379	3325.05	21154.1	71725.7	18441.1	22839.2	7541.15	3958.93	3069.34	8235.28	798965	0	25	1	0	0xd43f5e018b415631
1	0	family_a	0	46	162608	2194.78	22401.9	78052.7	16461.5	20405.1	8086.7	4085.56	2500.08	8331.12	817416	0	40	1	0	0xd43f5e018b415631
1	0	family_a	0	47	163462	2216.57	19746.2	77504.1	15676.3	23713.3	9693.3	4082.77	2414.16	8325.49	817791	0	39	1	0	0xd43f5e018b415631
1	0	family_a	0	48	159559	2222.2	25061.3	73752.6	15831.3	19933.4	7656.32	3865.47	2824.83	8324.41	798631	0	27	1	0	0xd43f5e018b415631
