block	cycle	position	arm	run	timestamp_start_utc	timestamp_end_utc	temp_start_mC	temp_end_mC	cpu0_start_khz	cpu0_end_khz	repeat	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
21	5	0	v1	22	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166189	2276.76	19508.5	82281.3	15272.2	21694.5	10935.1	3812.34	2408.43	7915.94	838115	0	1	1	0	0xd43f5e018b415631
21	5	0	v1	23	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166718	2246.22	19763.2	82791.4	15284	21336.6	10987.8	3964.43	2399.1	7862.56	838316	0	12	1	0	0xd43f5e018b415631
21	5	0	v1	24	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166758	2246.51	19576.4	82319.6	15210.7	21944.1	11053.6	3890.01	2504.73	7931.06	822756	0	0	1	0	0xd43f5e018b415631
21	5	0	v1	25	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	169021	2270.72	19652.4	85090.8	15246.3	21399.4	11080.4	3780.47	2519.18	7890.85	856904	0	2	1	0	0xd43f5e018b415631
21	5	0	v1	26	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166653	2259.97	19500.7	82662.3	15193.5	21868.5	11053.3	3924.01	2411.1	7697.93	822517	0	2	1	0	0xd43f5e018b415631
21	5	0	v1	27	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166739	2303.35	19408.1	82366.4	15184.3	22256	10946.4	3864.42	2432.18	7889.1	838674	0	1	1	0	0xd43f5e018b415631
21	5	0	v1	28	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	167149	2298.6	19755.3	82441.1	15299.5	21697.8	11279	3936.05	2440.56	7911.27	839148	0	0	1	0	0xd43f5e018b415631
21	5	0	v1	29	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166332	2294.93	19480.1	82512.3	15249.9	21453.8	11176.3	3779.38	2396.06	7902.77	837889	0	11	1	0	0xd43f5e018b415631
21	5	0	v1	30	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166824	2196.34	19696.8	82418.7	15256.4	21960.3	11073.3	3797.17	2437.81	7903.1	822699	0	2	1	0	0xd43f5e018b415631
21	5	0	v1	31	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166980	2294.14	19557.8	82615.3	15120.8	22367.7	10879.9	3757.68	2424.14	7881.19	838820	0	2	1	0	0xd43f5e018b415631
21	5	0	v1	32	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166967	2357.06	19518.5	82553.6	15415.5	21800.4	11179.8	3761.05	2384.35	7911.23	838578	0	5	1	0	0xd43f5e018b415631
21	5	0	v1	33	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166313	2232.09	19668.3	82477.3	15122.3	21514.1	11036.2	3903.51	2381.06	7891.31	838199	0	2	1	0	0xd43f5e018b415631
21	5	0	v1	34	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166935	2240.18	19625.3	82532.8	15203.8	21914.2	11098.5	3802.17	2550.69	7884.06	822867	0	1	1	0	0xd43f5e018b415631
21	5	0	v1	35	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	167499	2288.64	19576.3	82839	15182.1	22210.1	11011.3	4028.6	2382.14	7902.23	839187	0	11	1	0	0xd43f5e018b415631
21	5	0	v1	36	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166443	2276.05	19460.8	82327.7	15182.6	21696.3	11261.1	3848.55	2392.97	7913.48	838433	0	0	1	0	0xd43f5e018b415631
21	5	0	v1	37	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	169626	2236.93	19797.5	85060.4	15269.3	21867.7	11167.2	3954.72	2454.01	7734.14	841504	0	2	1	0	0xd43f5e018b415631
21	5	0	v1	38	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	167439	2269.68	19794.3	82551.2	15185.7	22156.1	11165	3962.93	2390.68	7882.19	839369	0	1	1	0	0xd43f5e018b415631
21	5	0	v1	39	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166422	2253.72	19479.8	82459.8	15227.2	21706.6	11079.2	3807.88	2384.6	7936.44	838277	0	2	1	0	0xd43f5e018b415631
21	5	0	v1	40	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166771	2199.59	19605.1	82978.2	15169.4	21429.4	11214.5	3839.51	2378.93	7874.44	838771	0	0	1	0	0xd43f5e018b415631
21	5	0	v1	41	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166640	2214.09	19491.7	82582.8	15249.4	21878.8	10926	3839.09	2474.81	7897.6	822394	0	8	1	0	0xd43f5e018b415631
21	5	0	v1	42	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	167016	2212.89	19677.3	82191.9	15148.3	22376.5	11181.8	3859.93	2399.97	7885.77	838897	0	2	1	0	0xd43f5e018b415631
21	5	0	v1	43	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166728	2278.97	19656.2	82671.2	15231.3	21636.1	11099.1	3758.46	2390.97	7919.06	838605	0	2	1	0	0xd43f5e018b415631
21	5	0	v1	44	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166236	2229.39	19519	82508.3	15242.6	21626	10953	3804.96	2413.47	7853.56	822163	0	1	1	0	0xd43f5e018b415631
21	5	0	v1	45	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	167036	2233.39	19462.8	82742.5	15197.6	22005.8	11031.6	3893.76	2497.23	7890.85	822974	0	1	1	0	0xd43f5e018b415631
21	5	0	v1	46	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	167117	2283.01	19490.3	82512.1	15151.5	22258.5	11071.9	4005.05	2376.72	7884.23	839043	0	1	1	0	0xd43f5e018b415631
21	5	0	v1	47	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	165991	2264.09	19634.5	82529.1	15152.5	21256.9	11050.4	3723.67	2386.77	7906.36	837665	0	11	1	0	0xd43f5e018b415631
21	5	0	v1	48	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	166419	2232.39	19690.7	82249.6	15245.7	21811.8	10859.1	4040.97	2437.18	7767.85	822426	0	0	1	0	0xd43f5e018b415631
21	5	0	v1	49	2026-07-15T07:07:03Z	2026-07-15T07:07:14Z	61000	61000	1600000	1600000	0	169168	2283.3	19597.1	85070.7	15198.8	21223.4	11308.7	4004.43	2500.02	7894.48	857037	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	0	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166930	2236.18	19665.3	82611.8	15187.2	22251.5	10908.5	4024.89	2381.64	7574.56	838672	0	8	1	0	0xd43f5e018b415631
22	5	1	v2	1	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166949	2246.43	19833.3	82379.4	15164.7	22358.6	11094.7	3759.38	2438.52	7582.81	838688	0	5	1	0	0xd43f5e018b415631
22	5	1	v2	2	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165975	2232.55	19527.7	82506.9	15211.7	21542.8	10908.7	4038.64	2393.68	7523.18	821872	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	3	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166647	2211.97	19774.8	82214.6	15182.3	22055.1	11126.4	3960.39	2448.35	7585.89	822585	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	4	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166154	2255.35	19600.4	82405.1	15272.8	21714.5	11078.1	3781.21	2388.02	7570.89	838084	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	5	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165818	2209.22	19588.6	82451.9	15244	21716.2	10842.4	4083.22	2379.56	7216.42	821604	0	5	1	0	0xd43f5e018b415631
22	5	1	v2	6	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166874	2274.85	19639.8	82432.5	15098.4	22287.7	11009	3995.93	2469.14	7578.22	838639	0	6	1	0	0xd43f5e018b415631
22	5	1	v2	7	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	168619	2288.68	19578.6	84239.2	15767.8	21616.9	11181.7	4007.93	2382.35	7465.55	840512	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	8	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	167134	2260.39	19761.2	82510.8	15126.1	22351.9	11105.7	3963.09	2396.85	7573.18	838988	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	9	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166553	2252.97	19780.7	82355.4	15242.7	21746.5	11270.9	3895.13	2378.39	7545.31	838415	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	10	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165899	2222.68	19618.3	82642.9	15156.9	21763.9	10980	3750.3	2400.22	7277.47	821904	0	0	1	0	0xd43f5e018b415631
22	5	1	v2	11	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166364	2258.93	19605.3	82420.8	15249.9	21684.1	11338.1	3743.67	2425.85	7552.51	838352	0	0	1	0	0xd43f5e018b415631
22	5	1	v2	12	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	167424	3579.5	19608.6	82367.7	15177.6	21911.9	10967.8	3729.34	2411.01	7583.85	839262	0	6	1	0	0xd43f5e018b415631
22	5	1	v2	13	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165645	2206.26	19612.1	82314.9	15289.8	21636.6	10983.6	3821.67	2392.56	7296.3	821588	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	14	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166848	2497.52	19554.4	82519.5	15126.9	22236.1	11009.1	3883.34	2384.68	7548.97	838430	0	7	1	0	0xd43f5e018b415631
22	5	1	v2	15	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165755	2238.68	19687.6	82424.9	15183.9	21198	10898.2	4112.85	2389.47	7530.43	837625	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	16	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166399	2207.14	19545.3	82524.7	15118.3	22036	11018.2	3856.63	2424.52	7585.97	822334	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	17	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166722	2270.47	19713.3	82834.6	15224.2	21587.2	11126.8	3887.3	2428.43	7557.93	838504	0	5	1	0	0xd43f5e018b415631
22	5	1	v2	18	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165753	2255.3	19698.9	82324.2	15272.3	21515.3	10901.7	3758.34	2406.52	7534.05	821755	0	0	1	0	0xd43f5e018b415631
22	5	1	v2	19	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	170000	2568.77	19621.4	84786.8	15197.9	22333.4	11257.2	4083.06	2433.43	7630.85	857640	0	8	1	0	0xd43f5e018b415631
22	5	1	v2	20	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166226	2232.51	19734.6	82720.9	15225.6	21364.4	10917.3	3973.59	2388.85	7580.43	838156	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	21	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166534	2218.34	19643.9	82405	15203.6	22054.2	10903.8	3979.85	2528.73	7510.6	822430	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	22	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166003	2250.55	19503.6	82543.1	15264.5	21681.6	10931.2	3794.21	2399.31	7545.35	837940	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	23	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165930	2224.76	19550.1	82555.9	15265.8	21747.6	11032.2	3789.47	2376.76	7296.42	821811	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	24	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166967	2277.76	19626.7	82536.2	15132.7	22281.9	11014.7	4033.26	2378.55	7600.72	838834	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	25	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165771	2268.3	19545.5	82661.7	15147.2	21169.2	11047.1	3917.18	2373.35	7550.1	837565	0	7	1	0	0xd43f5e018b415631
22	5	1	v2	26	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166501	2201.18	19843.5	82213.5	15246.7	21890.4	10972.2	4112.14	2524.93	7412.55	822279	0	4	1	0	0xd43f5e018b415631
22	5	1	v2	27	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166904	2284.8	19658.9	82560.4	15114.5	22257.3	11146	3855.51	2388.18	7549.22	838770	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	28	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165598	2253.8	19732.8	82433.9	15240.5	21190.5	10942.1	3797.01	2380.81	7533.68	837499	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	29	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166705	2200.34	19537.1	82583.5	15178.5	21992.6	11168.6	3999.22	2440.64	7496.1	822446	0	6	1	0	0xd43f5e018b415631
22	5	1	v2	30	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166334	2260.89	19668.8	82579.4	15199.2	21697.3	10983.5	3894.76	2423.72	7537.35	838325	0	0	1	0	0xd43f5e018b415631
22	5	1	v2	31	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	168715	2261.68	19514.3	82424.5	16643.3	22902.6	10988.5	3973.34	2392.6	7524.64	840387	0	8	1	0	0xd43f5e018b415631
22	5	1	v2	32	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166541	2275.68	19799.8	82419.6	15236.1	21793.8	11036.2	3924.55	2420.3	7550.1	838236	0	3	1	0	0xd43f5e018b415631
22	5	1	v2	33	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165735	2201.76	19528	82455	15217.1	21765.6	10717.5	3990.01	2397.77	7379.63	821619	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	34	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166011	2247.55	19798.3	82302.5	15245	21653.2	10984.7	3740.5	2377.31	7576.01	838006	0	0	1	0	0xd43f5e018b415631
22	5	1	v2	35	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165781	2227.55	19668.3	82246.3	15228.6	21748.3	10940.1	3871.05	2377.35	7383.97	821671	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	36	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166456	2245.93	19395.4	82650.9	15240.5	21717.2	11216.8	3869.47	2493.1	7539.68	838396	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	37	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165973	2621.81	19692.9	82286.3	15243.4	21344.9	10817.5	3985.68	2399.64	7488.89	821737	0	9	1	0	0xd43f5e018b415631
22	5	1	v2	38	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166456	2194.64	19610.1	82360.5	15120.7	22169	11055.1	3891.09	2425.47	7543.85	822279	0	3	1	0	0xd43f5e018b415631
22	5	1	v2	39	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165563	2238.34	19626.1	82465.1	15228.3	21146.2	11051.1	3795.13	2382.85	7538.76	837420	0	2	1	0	0xd43f5e018b415631
22	5	1	v2	40	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166471	2259.09	19673.8	82347.5	15209	21961.9	10932.7	3972.59	2512.35	7518.6	822425	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	41	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	167520	2276.39	19637.3	83286.4	15179.2	22098.2	11210.6	3820.26	2381.64	7542.39	839061	0	8	1	0	0xd43f5e018b415631
22	5	1	v2	42	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166559	2264.8	19810.6	82514.2	15240.7	21655.5	11063.6	3896.67	2441.39	7582.22	838549	0	0	1	0	0xd43f5e018b415631
22	5	1	v2	43	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	168225	2220.01	19441.6	84163.2	15477.6	21405.9	11417.6	4013.51	2415.39	7579.14	839955	0	8	1	0	0xd43f5e018b415631
22	5	1	v2	44	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166167	2264.97	19680.3	82615.9	15246.1	21247.3	11176.2	3913.22	2390.39	7549.14	838100	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	45	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166400	2195.8	19682.4	82522.8	15241.9	21919.5	10793.3	3956.8	2480.39	7521.22	822223	0	3	1	0	0xd43f5e018b415631
22	5	1	v2	46	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	167164	2258.55	19693.6	82686.8	15133.3	22217.9	10949.8	4182.93	2405.64	7549.6	839097	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	47	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165713	2249.76	19591.5	82516.4	15241.1	21314.4	10826.4	3869.05	2401.6	7594.43	837695	0	0	1	0	0xd43f5e018b415631
22	5	1	v2	48	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	166396	2207.8	19601	82417.2	15169.2	21991.1	11094.1	3799.46	2468.48	7562.47	822341	0	1	1	0	0xd43f5e018b415631
22	5	1	v2	49	2026-07-15T07:07:14Z	2026-07-15T07:07:25Z	61000	62000	1600000	1600000	0	165374	2239.76	19658.6	82427.8	15178.9	21137.4	10941.8	3758.46	2406.14	7533.01	837080	0	9	1	0	0xd43f5e018b415631
23	5	2	v2	0	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	167066	2240.51	19957.5	82756.1	15260.7	21740.6	11268.8	3821.17	2391.43	7541.68	838676	0	9	1	0	0xd43f5e018b415631
23	5	2	v2	1	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166415	2189.34	19911.8	82758.9	15169.1	21476.5	11042.6	3845.22	2398.89	7531.64	822184	0	5	1	0	0xd43f5e018b415631
23	5	2	v2	2	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	169269	2204.59	20753	83277.9	15247.9	22453.6	11072.2	3832.76	2759.23	7577.01	856687	0	14	1	0	0xd43f5e018b415631
23	5	2	v2	3	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166717	2184.68	19760.7	82607.1	15237.4	22098.1	10989	3830.46	2389.77	7526.26	838350	0	6	1	0	0xd43f5e018b415631
23	5	2	v2	4	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166651	2179.97	19866.3	82454	15215	21977.6	10951.1	3978.47	2441.02	7495.76	822326	0	5	1	0	0xd43f5e018b415631
23	5	2	v2	5	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166973	2224.68	19697.8	82659.9	15208.9	22305.5	10977.1	3841.47	2420.39	7543.64	838770	0	4	1	0	0xd43f5e018b415631
23	5	2	v2	6	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	165526	2228.47	19574.4	82371.1	15210.2	21354	11068.5	3734	2409.31	7484.55	821392	0	3	1	0	0xd43f5e018b415631
23	5	2	v2	7	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166980	2301.01	19952.9	82518.7	15199.4	22035.6	11035.3	4021.22	2423.81	7401.88	838591	0	7	1	0	0xd43f5e018b415631
23	5	2	v2	8	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	165920	2227.34	19495.7	82297.9	15320.5	21762	11043.3	3767.38	2382.35	7535.1	837475	0	12	1	0	0xd43f5e018b415631
23	5	2	v2	9	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166439	2180.43	19733.1	82679	15307.8	21636.6	10976.2	3949.72	2391.89	7492.3	822194	0	5	1	0	0xd43f5e018b415631
23	5	2	v2	10	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166717	2230.72	19601.1	82316.5	15105	22377.9	10987.3	4052.89	2388.31	7563.76	838454	0	5	1	0	0xd43f5e018b415631
23	5	2	v2	11	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	167161	2249.18	19623.8	82736.8	15251.5	21749.4	11375.3	4096.81	2448.22	7540.72	839014	0	3	1	0	0xd43f5e018b415631
23	5	2	v2	12	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166970	2319.26	19588.9	83004.5	15325.1	21825	11069.9	3819.88	2386.85	7537.93	838561	0	9	1	0	0xd43f5e018b415631
23	5	2	v2	13	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	165884	2183.43	19625.2	82535.9	15316.1	21724.6	10814.6	3806.67	2387.39	7399.39	821685	0	4	1	0	0xd43f5e018b415631
23	5	2	v2	14	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	168671	2244.43	19729.1	82587.8	15210.4	23793.6	11242.2	3849.01	2396.77	7524.85	856103	0	13	1	0	0xd43f5e018b415631
23	5	2	v2	15	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166579	2216.84	19711.1	82378.5	15188.4	21835.3	11165.2	3993.72	2500.85	7495.6	822136	0	8	1	0	0xd43f5e018b415631
23	5	2	v2	16	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166286	2234.05	19620.7	82794.7	15213.9	21619.9	10915.7	3815.01	2431.81	7547.85	838134	0	3	1	0	0xd43f5e018b415631
23	5	2	v2	17	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	167949	3276.87	19807.4	82756.8	15217.6	21732.9	10904.3	4133.1	2479.47	7547.56	839616	0	5	1	0	0xd43f5e018b415631
23	5	2	v2	18	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166118	2185.09	19669.3	82629.3	15119.7	21516.3	11038.4	3916.3	2411.39	7545.18	821935	0	4	1	0	0xd43f5e018b415631
23	5	2	v2	19	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166859	2179.09	19671	82671	15243.5	22057.9	10986	3913.8	2468.35	7576.85	822511	0	7	1	0	0xd43f5e018b415631
23	5	2	v2	20	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166281	2222.34	19595	82628.6	15245.3	21740	10998.1	3787.67	2425.22	7548.64	837836	0	11	1	0	0xd43f5e018b415631
23	5	2	v2	21	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166247	2181.64	19748.5	82615	15244.5	21523.5	11066.4	3887.09	2392.77	7494.68	821857	0	7	1	0	0xd43f5e018b415631
23	5	2	v2	22	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166876	2184.26	19721.8	82535.3	15253.8	22042.7	11195.4	3903.13	2422.85	7524.72	838514	0	5	1	0	0xd43f5e018b415631
23	5	2	v2	23	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166388	2225.26	19715.7	82664.8	15220.4	21646.8	11009.3	3818.38	2463.77	7531.05	838181	0	4	1	0	0xd43f5e018b415631
23	5	2	v2	24	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166582	2179.8	19618	83094	15268	21311.3	11176.6	3899.01	2392.14	7556.01	838150	0	10	1	0	0xd43f5e018b415631
23	5	2	v2	25	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166457	2182.05	19756.3	82398.2	15219	22014.9	10933.9	3885.18	2448.52	7528.93	822306	0	3	1	0	0xd43f5e018b415631
23	5	2	v2	26	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	168885	2235.43	19733.6	84883.9	15345.7	21105.5	11438.7	4113.22	2416.98	7522.8	840525	0	12	1	0	0xd43f5e018b415631
23	5	2	v2	27	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	166616	2182.22	20036.5	82516.4	15224.7	21822.9	10981.1	3865.38	2434.14	7462.68	822348	0	5	1	0	0xd43f5e018b415631
23	5	2	v2	28	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	167106	2245.84	19703.4	82644.9	15096.9	22381	11215.5	3807.55	2396.93	7524.89	838769	0	6	1	0	0xd43f5e018b415631
23	5	2	v2	29	2026-07-15T07:07:25Z	2026-07-15T07:07:36Z	61000	62000	1600000	1600000	0	165867	2236.51	19517.9	82478.4	15282.9	21275.6	11159.1	3859.01	2397.43	7564.97	837614	0	5	1	0	0xd43f5e018b415631
