surface	repeat	run	wall_us	process_cpu_us
custom_region_current	4	87	3572.23	13030.7
custom_region_current	4	88	3990.95	13287.5
custom_region_current	4	89	3764.24	13065.8
custom_region_current	4	90	3549.11	13183.0
custom_region_current	4	91	3493.98	12978.5
custom_region_current	4	92	3521.11	13016.6
custom_region_current	4	93	3448.69	12925.6
custom_region_current	4	94	3459.86	12867.5
custom_region_current	4	95	3449.48	12909.0
custom_region_current	4	96	3401.23	12629.0
custom_region_current	4	97	3483.36	12919.3
custom_region_current	4	98	3440.65	12827.3
custom_region_current	4	99	3490.86	12950.0
custom_combined_current	0	0	21211.4	78957.6
custom_combined_current	0	1	21366.1	79356.4
custom_combined_current	0	2	21245.4	78945.6
custom_combined_current	0	3	21291.7	79259.2
custom_combined_current	0	4	21181.6	78907.6
custom_combined_current	0	5	21248.2	79144.7
custom_combined_current	0	6	21165.9	79117.6
custom_combined_current	0	7	21096.2	78743.7
custom_combined_current	0	8	21234.0	79052.9
custom_combined_current	0	9	21201.7	79194.8
custom_combined_current	0	10	21587.4	79416.1
custom_combined_current	0	11	21067.7	78791.2
custom_combined_current	0	12	21296.7	79195.5
custom_combined_current	0	13	21302.6	79153.6
custom_combined_current	0	14	21271.7	79083.2
custom_combined_current	0	15	21081.9	78829.1
custom_combined_current	0	16	21176.4	78678.7
custom_combined_current	0	17	21147.3	78616.2
custom_combined_current	0	18	21286.6	79403.3
custom_combined_current	0	19	21298.1	78998.9
custom_combined_current	0	20	21180.0	79083.1
custom_combined_current	0	21	21108.9	78987.3
custom_combined_current	0	22	21204.8	78903.0
custom_combined_current	0	23	21136.4	79003.0
custom_combined_current	0	24	21237.5	79004.3
custom_combined_current	0	25	21273.2	79122.3
custom_combined_current	0	26	21352.4	79233.4
custom_combined_current	0	27	21381.7	79146.3
custom_combined_current	0	28	21266.1	78673.8
custom_combined_current	0	29	21215.7	78571.9
custom_combined_current	0	30	21229.2	78689.1
custom_combined_current	0	31	21217.6	79159.4
custom_combined_current	0	32	21144.4	78967.8
custom_combined_current	0	33	21177.2	78911.0
custom_combined_current	0	34	21194.1	79022.7
custom_combined_current	0	35	21305.2	79234.0
custom_combined_current	0	36	21122.2	78761.9
custom_combined_current	0	37	21282.8	79400.8
custom_combined_current	0	38	21197.0	78990.3
custom_combined_current	0	39	21324.6	78835.4
custom_combined_current	0	40	21223.1	78873.0
custom_combined_current	0	41	21536.4	79394.1
custom_combined_current	0	42	21343.9	79067.5
custom_combined_current	0	43	22246.5	78736.2
custom_combined_current	0	44	21279.0	78986.4
custom_combined_current	0	45	21150.6	79078.4
custom_combined_current	0	46	21354.4	79107.0
custom_combined_current	0	47	21117.5	78991.4
custom_combined_current	0	48	21231.6	79067.5
custom_combined_current	0	49	21203.3	79227.0
custom_combined_current	0	50	21174.8	78820.0
custom_combined_current	0	51	21232.9	78837.9
custom_combined_current	0	52	21207.0	78885.9
custom_combined_current	0	53	21327.2	79276.3
custom_combined_current	0	54	21208.2	79237.5
custom_combined_current	0	55	21230.5	78846.8
custom_combined_current	0	56	21168.7	78935.7
custom_combined_current	0	57	21226.4	79068.7
custom_combined_current	0	58	21431.2	79409.8
custom_combined_current	0	59	21156.4	78793.5
custom_combined_current	0	60	21097.1	78668.8
custom_combined_current	0	61	21155.2	79071.8
custom_combined_current	0	62	21225.7	79104.9
custom_combined_current	0	63	21736.8	79098.2
custom_combined_current	0	64	21287.7	78870.3
custom_combined_current	0	65	21616.6	79581.8
custom_combined_current	0	66	21193.9	78723.5
custom_combined_current	0	67	21339.0	79267.8
custom_combined_current	0	68	21192.3	78896.6
custom_combined_current	0	69	21214.2	78349.1
custom_combined_current	0	70	21283.2	79080.0
custom_combined_current	0	71	21222.4	78917.2
custom_combined_current	0	72	21232.2	79094.8
custom_combined_current	0	73	21243.3	78694.5
custom_combined_current	0	74	21150.7	78806.6
custom_combined_current	0	75	21217.9	78922.9
custom_combined_current	0	76	21115.1	78628.5
custom_combined_current	0	77	21260.3	79389.7
custom_combined_current	0	78	21206.7	79110.3
custom_combined_current	0	79	21351.4	79090.1
custom_combined_current	0	80	21266.8	78977.9
custom_combined_current	0	81	21412.4	79134.2
custom_combined_current	0	82	21112.6	78933.3
custom_combined_current	0	83	21116.7	78977.2
custom_combined_current	0	84	23687.3	82227.8
custom_combined_current	0	85	21182.6	78709.0
custom_combined_current	0	86	21093.1	78434.9
custom_combined_current	0	87	21287.5	78940.5
custom_combined_current	0	88	21150.8	78931.9
custom_combined_current	0	89	21205.8	78901.0
custom_combined_current	0	90	21302.5	79240.8
custom_combined_current	0	91	23819.7	82475.8
custom_combined_current	0	92	21143.0	78544.7
custom_combined_current	0	93	21109.7	78708.2
custom_combined_current	0	94	21313.0	78823.6
custom_combined_current	0	95	21153.6	78968.4
custom_combined_current	0	96	21394.9	79087.5
custom_combined_current	0	97	21304.6	79251.8
custom_combined_current	0	98	21248.7	79214.9
custom_combined_current	0	99	21129.1	78582.6
custom_combined_current	1	0	21318.7	78960.0
custom_combined_current	1	1	22463.1	79408.0
custom_combined_current	1	2	21198.2	78352.9
custom_combined_current	1	3	21243.1	79149.3
custom_combined_current	1	4	21405.4	79698.0
custom_combined_current	1	5	21262.2	79144.0
custom_combined_current	1	6	21314.2	79379.6
custom_combined_current	1	7	21290.0	79136.9
custom_combined_current	1	8	21287.0	79201.1
custom_combined_current	1	9	21332.9	79255.5
custom_combined_current	1	10	21417.4	79144.5
custom_combined_current	1	11	21144.0	79020.4
custom_combined_current	1	12	21221.2	79148.6
custom_combined_current	1	13	21287.2	79082.7
custom_combined_current	1	14	21298.9	79431.8
custom_combined_current	1	15	21285.2	79282.0
custom_combined_current	1	16	21257.1	78907.7
custom_combined_current	1	17	20936.2	78322.5
custom_combined_current	1	18	21130.6	78589.7
custom_combined_current	1	19	21393.0	79235.4
custom_combined_current	1	20	21299.1	79110.2
custom_combined_current	1	21	21208.4	79192.9
