surface	category_id	class_name	instances	ap50_95	ap50	ar_100
B3	46	wine glass	341	0.22162925139022377	0.3741086279473776	0.44721407624633436
B3	47	cup	895	0.3032213653459015	0.45162502760133966	0.5975418994413408
B3	48	fork	215	0.1889879180938987	0.31382547798302685	0.467906976744186
B3	49	knife	325	0.08973098011986548	0.16489479016871067	0.34830769230769226
B3	50	spoon	253	0.07383033615985542	0.12562537252869116	0.3383399209486166
B3	51	bowl	623	0.27367393258395367	0.39807398409901945	0.624398073836276
B3	52	banana	370	0.22069525800292863	0.3809670298523917	0.4708108108108108
B3	53	apple	236	0.1110225076234255	0.16497561157965057	0.4822033898305085
B3	54	sandwich	177	0.1778634174238378	0.2649096713586442	0.6372881355932203
B3	55	orange	285	0.24335475873065768	0.3204145007565308	0.5505263157894736
B3	56	broccoli	312	0.19592884593092652	0.3574582774741719	0.5294871794871795
B3	57	carrot	365	0.16383050423585827	0.26980971642564766	0.47232876712328764
B3	58	hot dog	125	0.2871231082718499	0.43996505369745065	0.5104
B3	59	pizza	284	0.34237379797026285	0.503144776914334	0.6598591549295774
B3	60	donut	328	0.4069400119429293	0.5550377320102907	0.6692073170731707
B3	61	cake	310	0.3246985073809401	0.5212573311107709	0.5738709677419356
B3	62	chair	1771	0.22282171480019553	0.3730094280099717	0.5101637492941842
B3	63	couch	261	0.388884906752516	0.5567457607848618	0.7
B3	64	potted plant	342	0.19981557847725703	0.35669341241274716	0.4880116959064328
B3	65	bed	163	0.3915053885163736	0.5439081587233678	0.611042944785276
B3	67	dining table	695	0.23829168841539475	0.36328205897236454	0.5404316546762591
B3	70	toilet	179	0.5728207485726251	0.7480416562996861	0.7670391061452514
B3	72	tv	288	0.4915717418375335	0.6707195402453833	0.6902777777777778
B3	73	laptop	231	0.4368325947227252	0.564664687281461	0.7043290043290045
B3	74	mouse	106	0.4502584476295563	0.6418699880774001	0.6415094339622642
B3	75	remote	283	0.16770237620447556	0.31806931725653087	0.47137809187279156
B3	76	keyboard	153	0.39388915902634886	0.5432125758933183	0.6287581699346406
B3	77	cell phone	262	0.19902240671537774	0.34168198829494606	0.5190839694656488
B3	78	microwave	55	0.48525925521117397	0.6377944832876199	0.7309090909090908
B3	79	oven	143	0.2591189532182597	0.42464331673848066	0.5783216783216784
B3	80	toaster	9	0.28087127438612586	0.404019649069154	0.5444444444444444
B3	81	sink	225	0.26213832182300795	0.3934949140022579	0.5662222222222223
B3	82	refrigerator	126	0.5661937879724929	0.6963784784180329	0.7103174603174602
B3	84	book	1129	0.09630926124616994	0.22160569574376224	0.3752878653675819
B3	85	clock	267	0.4393650810281082	0.6274237954899876	0.6082397003745318
B3	86	vase	274	0.2845451318491601	0.4455985937911211	0.5558394160583943
B3	87	scissors	36	0.24804462571636432	0.30308674005095493	0.3111111111111111
B3	88	teddy bear	190	0.3729596197452114	0.5580946928508033	0.6231578947368421
B3	89	hair drier	11	0.0007616146230007616	0.0019040365575019042	0.03636363636363636
B3	90	toothbrush	57	0.12967300312524072	0.19944700045550307	0.4228070175438595
B4	1	person	10777	0.48889296703405954	0.740541708854754	0.6480560452816182
