lane	graphwise_rank	op	variable	pyramid	branch	snr	mse	cosine	q_min	q_max	f_min	f_max	f_histogram	snr_high_error	cosine_significant_deviation	source_report
B6	332	/model.16/m.0/m/m.1/cv1/conv/Conv[Conv]	model.16.m.0.m.1.cv1.conv.bias[Constant]			0.0	0.0	1.0	-1.114	2.506	-1.117	2.506	6256,2006,4148,0,0,4165,0,2397,7004,2006,0,0,0,0,2312,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	333	/model.16/m.0/m/m.1/cv1/conv/Conv[Conv]	/model.16/m.0/m/m.1/cv1/conv/Conv_output_0			0.0596	0.0627	0.9698	-5.100	3.632	-5.420	4.053	1,2,6,11,14,33,29,51,85,168,273,518,825,1434,2454,4425,5931,5944,4795,3201,1644,615,221,73,47,275,814,596,270,58,2,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	334	/model.6/m.0/cv3/conv/Conv[Conv]	model.6.m.0.cv3.conv.weight[Constant]			0.0001	0.0	1.0	-0.695	0.857	-0.692	0.861	34,0,17,17,68,68,187,153,629,1003,1683,2924,4539,6001,5967,5083,2652,1802,1054,476,204,102,17,51,17,34,0,0,0,17,0,17	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	335	/model.6/m.0/cv3/conv/Conv[Conv]	model.6.m.0.cv3.conv.bias[Constant]			0.0	0.0	1.0	-4.009	4.497	-4.009	4.498	408,476,0,0,0,0,442,612,1394,1309,1700,1802,1190,4063,3944,2091,2550,510,2176,1598,952,527,544,1921,1598,561,629,442,0,714,0,663	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	336	/model.6/m.0/cv3/conv/Conv[Conv]	/model.6/m.0/cv3/conv/Conv_output_0			0.0588	0.1034	0.9702	-7.479	6.810	-7.852	7.771	1,1,1,1,14,16,40,96,159,336,603,1235,2312,4399,5692,4858,4198,3893,3286,2077,902,387,138,60,55,15,15,6,6,4,5,5	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	337	/model.16/Concat[Concat]	/model.16/Split_output_0			0.0367	0.0449	0.9815	-0.283	4.037	-0.278	4.073	885,962,1388,1960,2363,2648,2953,3051,3018,2761,2561,2335,1836,1481,1218,961,767,544,371,261,171,105,88,47,38,16,11,5,3,1,1,6	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	338	/model.16/Concat[Concat]	/model.16/Concat_output_0			0.058	0.0582	0.9706	-0.268	7.533	-0.278	7.512	10434,4018,3538,3301,3107,2776,2194,1654,1295,934,605,416,216,124,69,40,21,11,15,7,6,2,6,2,1,2,3,4,4,4,3,4	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	339	/model.19/m.0/m/m.0/Add[Add]	/model.19/m.0/m/m.0/Add_output_0			0.0559	0.0224	0.9716	-0.559	3.705	-0.557	3.863	3914,4163,4259,4823,4284,3429,2429,1503,905,638,505,458,465,569,593,524,419,289,199,156,89,59,35,33,20,20,17,4,3,6,3,3	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	340	/model.6/cv2/conv/Conv[Conv]	model.6.cv2.conv.weight[Constant]			0.0001	0.0	1.0	-0.496	0.495	-0.494	0.495	17,17,51,102,85,85,238,170,357,323,612,1241,2193,2822,4828,5610,5338,4182,2482,1479,1173,578,425,136,85,119,17,17,17,0,0,17	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	341	/model.6/cv2/conv/Conv[Conv]	model.6.cv2.conv.bias[Constant]			0.0	0.0	1.0	-1.911	2.075	-1.915	2.075	306,0,0,0,0,493,561,476,1207,612,1632,1190,2567,2159,1836,1904,1921,2125,1904,2159,1972,1819,1360,2465,578,1394,646,0,714,0,357,459	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	342	/model.6/cv2/conv/Conv[Conv]	/model.6/cv2/conv/Conv_output_0			0.0556	0.0789	0.9726	-6.100	3.211	-5.911	3.440	3,1,5,2,3,12,40,58,109,253,383,717,971,1602,2265,2742,2889,3048,3317,3261,3257,3627,2611,1901,1142,385,144,43,15,1,5,4	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	343	/model.13/m.0/cv2/act/Sigmoid[Sigmoid]	/model.13/m.0/cv2/act/Sigmoid_output_0			0.054	0.0138	0.9729	0.000	0.995	0.001	1.000	480,769,968,1147,1309,1432,1405,1474,1518,1487,1427,1474,1403,1428,1393,1353,1364,1301,1318,1291,1227,1209,1168,1035,946,847,733,641,498,391,249,131	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	344	/model.16/m.0/cv2/conv/Conv[Conv]	model.16.m.0.cv2.conv.weight[Constant]			0.0	0.0	1.0	-2.340	2.140	-2.331	2.145	85,0,0,0,0,0,0,323,510,595,748,697,2261,2788,3451,3706,5882,4097,2618,2040,1666,1020,663,408,442,119,289,68,187,0,0,153	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	345	/model.16/m.0/cv2/conv/Conv[Conv]	model.16.m.0.cv2.conv.bias[Constant]			0.0	0.0	1.0	-5.445	4.617	-5.449	4.617	2142,0,0,0,0,0,0,2312,0,2006,2193,0,2244,0,0,0,0,2312,0,2261,2414,2074,0,10557,2261,0,0,0,0,0,0,2040	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	346	/model.16/m.0/cv2/conv/Conv[Conv]	/model.16/m.0/cv2/conv/Conv_output_0			0.0525	0.142	0.9736	-7.144	4.639	-7.153	4.659	1,0,3,4,9,26,30,75,165,316,564,922,1120,1283,1604,1712,2056,2645,3300,3386,2864,2196,1955,2455,2341,1633,1124,750,209,51,11,6	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	347	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv[Conv]	model.23.one2one_cv2.0.2.weight[Constant]	P3	bbox	0.0	0.0	1.0	-0.642	1.133	-0.646	1.138	629,578,425,1326,391,510,0,0,0,0,1717,21760,2924,0,0,0,0,0,0,0,0,0,442,0,0,476,442,1513,493,544,0,646	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	348	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv[Conv]	model.23.one2one_cv2.0.2.bias[Constant]	P3	bbox	0.0	0.0	1.0	0.616	0.941	0.616	0.941	8789,9044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8126,0,0,0,0,0,0,0,0,8857	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	349	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv[Conv]	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	P3	bbox	0.0518	0.3224	0.9738	-0.696	7.325	-0.730	7.401	8,63,252,742,1551,1694,2517,2646,3138,2656,2520,2417,2565,2028,1929,1683,1596,1291,969,762,585,372,262,208,140,78,62,37,29,8,5,3	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	350	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv[Conv]	model.23.one2one_cv3.0.1.0.conv.weight[Constant]	P3	confidence	0.0	0.0001	1.0	-12.836	8.873	-12.786	8.908	17,0,0,0,119,0,17,0,51,0,85,289,85,119,136,493,1207,2210,14637,12121,1683,884,119,34,119,0,51,51,68,136,34,51	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	351	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv[Conv]	model.23.one2one_cv3.0.1.0.conv.bias[Constant]	P3	confidence	0.0	0.0	1.0	-3.993	3.754	-3.993	3.744	595,0,0,425,0,0,306,0,0,561,0,0,0,612,1275,2261,2312,1734,2550,2822,3230,1411,2397,1717,867,2125,867,1190,799,1717,1241,1802	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	352	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv[Conv]	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0	P3	confidence	0.0515	0.1561	0.974	-5.360	10.896	-32.595	11.523	1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,2,4,57,477,1412,6062,16258,9962,558,14,0,2,0,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	353	/model.6/m.0/m/m.0/cv1/act/Mul[Mul]	/model.6/m.0/m/m.0/cv1/act/Mul_output_0			0.0507	0.0065	0.9754	-0.282	3.822	-0.278	3.963	21653,4349,2536,1601,1062,852,806,500,411,314,224,144,92,76,49,42,26,19,13,11,10,8,6,4,1,1,2,1,0,1,0,2	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	354	/model.8/m.0/m/m.0/cv1/act/Sigmoid[Sigmoid]	/model.8/m.0/m/m.0/cv1/act/Sigmoid_output_0			0.0505	0.0099	0.9763	0.000	0.992	0.000	1.000	693,1500,1848,2185,1902,1863,1833,1599,1563,1548,1503,1345,1337,1342,1314,1135,1055,1050,945,915,807,811,771,681,676,655,689,462,362,272,92,63	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	355	/model.8/m.0/m/m.1/cv1/act/Sigmoid[Sigmoid]	/model.8/m.0/m/m.1/cv1/act/Sigmoid_output_0			0.0474	0.0118	0.9764	0.000	0.991	0.000	0.997	554,1006,1128,1253,1416,1383,1379,1520,1395,1333,1340,1371,1419,1362,1464,1376,1400,1323,1280,1242,1197,1149,1113,995,923,835,811,684,484,378,247,56	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	356	/model.16/cv2/act/Mul[Mul]	/model.16/cv2/act/Mul_output_0			0.0472	0.0269	0.9761	-0.271	4.670	-0.278	4.868	12730,5507,3947,2723,2009,1743,1487,1306,814,543,397,291,219,151,132,102,71,28,9,10,5,7,9,36,58,103,124,100,126,25,3,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	357	/model.2/m.0/cv2/conv/Conv[Conv]	model.2.m.0.cv2.conv.weight[Constant]			0.0002	0.0023	0.9999	-29.656	23.047	-29.822	23.126	51,0,0,0,0,34,0,0,34,68,34,289,68,340,340,1156,3179,11509,11747,3332,1462,238,255,153,204,34,238,0,17,0,0,34	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	358	/model.2/m.0/cv2/conv/Conv[Conv]	model.2.m.0.cv2.conv.bias[Constant]			0.0003	0.0027	0.9998	-6.033	6.916	-6.008	6.954	2346,2074,0,0,0,0,0,0,0,2159,2142,4352,0,2125,1836,2125,6545,0,4471,0,2278,0,0,0,0,0,0,0,0,0,0,2363	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	359	/model.2/m.0/cv2/conv/Conv[Conv]	/model.2/m.0/cv2/conv/Conv_output_0			0.0469	0.6494	0.9769	-7.072	22.542	-27.810	22.508	2,3,1,5,8,4,9,24,34,70,117,198,367,686,995,1759,3075,13639,5466,3151,2305,1153,642,451,277,222,77,48,15,8,3,2	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	360	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul[Mul]	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0	P3	confidence	0.0461	0.1009	0.9768	-0.247	9.445	-0.278	9.617	5650,2562,3272,3305,3956,4499,4115,2818,1942,1116,976,321,149,72,42,11,4,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	361	/model.10/cv1/act/Sigmoid[Sigmoid]	/model.10/cv1/act/Sigmoid_output_0			0.0461	0.0152	0.9767	0.000	0.997	0.001	1.000	479,787,930,972,992,1025,1108,1131,1101,1167,1131,1150,1168,1172,1239,1208,1185,1215,1210,1218,1195,1260,1291,1244,1244,1383,1317,1311,1168,952,562,301	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	362	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv[Conv]	model.23.one2one_cv2.0.0.conv.weight[Constant]	P3	bbox	0.0003	0.0	0.9999	-2.326	2.691	-2.324	2.702	34,0,0,0,0,34,17,0,85,17,187,374,901,2482,19516,8942,1224,476,272,68,51,51,17,17,0,17,0,17,0,0,0,17	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	363	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv[Conv]	model.23.one2one_cv2.0.0.conv.bias[Constant]	P3	bbox	0.0	0.0001	1.0	-2.697	6.133	-2.699	6.153	2397,0,0,0,0,0,0,0,2380,2448,0,1989,0,0,0,2329,0,0,0,2176,0,2346,4080,0,1836,4624,0,2023,0,0,4471,1717	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	364	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv[Conv]	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv_output_0	P3	bbox	0.0461	0.7892	0.9767	-9.985	15.498	-20.942	15.502	2,0,1,3,4,7,5,12,11,34,61,108,251,313,342,527,907,1621,3399,4989,4942,5977,4321,3352,2117,975,391,102,28,12,0,2	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	365	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul[Mul]	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0	P5	bbox	0.0455	0.1878	0.9782	-0.286	7.591	-0.278	7.474	10812,2028,1524,1462,1279,1343,1271,1296,1251,1276,1264,1268,1220,1322,1578,1308,961,748,633,417,286,140,66,22,14,6,6,7,0,2,3,3	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	366	/model.6/m.0/m/m.1/cv1/act/Mul[Mul]	/model.6/m.0/m/m.1/cv1/act/Mul_output_0			0.045	0.008	0.978	-0.287	3.601	-0.278	3.719	16001,3538,2817,2598,2504,1679,1382,1210,995,695,450,306,233,135,71,67,29,31,18,17,11,7,6,3,6,0,3,1,1,0,0,2	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	367	/model.13/m.0/m/m.1/cv2/conv/Conv[Conv]	model.13.m.0.m.1.cv2.conv.weight[Constant]			0.0001	0.0	0.9999	-0.843	0.842	-0.840	0.845	17,17,0,0,68,102,221,289,374,425,765,1275,2108,3145,4063,4437,4658,3791,3281,1938,1292,952,442,561,102,187,85,119,34,17,17,34	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	368	/model.13/m.0/m/m.1/cv2/conv/Conv[Conv]	model.13.m.0.m.1.cv2.conv.bias[Constant]			0.0	0.0	1.0	-0.616	3.626	-0.616	3.626	2907,1020,0,0,0,0,0,0,0,0,884,0,1156,1105,1156,969,1139,969,0,2312,2363,5321,1054,1258,2482,0,2312,2992,1156,0,1156,1105	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	369	/model.13/m.0/m/m.1/cv2/conv/Conv[Conv]	/model.13/m.0/m/m.1/cv2/conv/Conv_output_0			0.0432	0.2374	0.9782	-10.026	9.793	-10.549	11.037	2,1,0,0,0,1,5,11,18,18,50,87,196,509,1299,1900,2804,5845,7684,7464,4291,1675,588,228,84,33,13,5,1,2,1,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	370	/model.13/m.0/m/m.1/cv2/act/Mul[Mul]	/model.13/m.0/m/m.1/cv2/act/Mul_output_0			0.0431	0.1964	0.9782	-0.282	9.421	-0.278	9.676	4035,1580,1754,2302,2921,3216,3471,3317,3128,2765,2099,1535,929,633,386,257,175,104,63,47,26,23,13,8,6,6,4,7,1,3,1,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	371	/model.19/m.0/cv1/conv/Conv[Conv]	/model.19/Split_output_1			0.1317	0.0422	0.9337	-0.270	5.590	-0.278	7.768	20633,4850,3006,2002,1394,904,587,501,410,232,131,76,52,18,7,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1	1	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	372	/model.19/m.0/cv1/conv/Conv[Conv]	model.19.m.0.cv1.conv.weight[Constant]			0.0	0.0	1.0	-0.335	0.282	-0.333	0.284	17,136,119,0,153,170,187,255,238,425,357,748,1224,1751,2193,4284,4301,5270,4471,3400,1870,1224,493,612,289,204,221,17,0,34,85,68	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	373	/model.19/m.0/cv1/conv/Conv[Conv]	model.19.m.0.cv1.conv.bias[Constant]			0.0	0.0	1.0	-0.955	0.691	-0.955	0.691	2295,1088,2091,1122,0,0,2669,0,0,1105,1020,0,0,935,1003,1122,2210,3383,0,0,1241,0,816,0,0,1173,2278,1139,3247,2890,986,1003	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	374	/model.19/m.0/cv1/conv/Conv[Conv]	/model.19/m.0/cv1/conv/Conv_output_0			0.0425	0.0153	0.9785	-3.769	1.271	-3.721	1.313	2,1,1,2,4,13,12,27,29,51,79,114,189,250,330,473,606,892,1265,1842,2467,2594,3176,3688,3785,3912,3277,2739,2139,718,128,11	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	375	/model.13/m.0/m/m.1/Add[Add]	/model.13/m.0/m/m.1/Add_output_0			0.0422	0.3101	0.9787	-0.835	13.367	-0.831	15.508	954,1941,2230,2943,4331,5016,5050,4162,3046,2085,1404,755,391,243,119,58,34,17,13,7,5,1,2,1,3,2,0,1,0,0,1,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	376	/model.19/m.0/cv1/act/Mul[Mul]	/model.19/m.0/cv1/act/Mul_output_0			0.0422	0.0029	0.9787	-0.276	1.008	-0.278	0.998	4072,2409,2280,2027,1856,1889,1775,1756,1721,1537,1608,1557,1443,1292,1143,954,993,1041,963,775,612,425,271,160,130,66,26,16,9,4,2,4	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	377	/model.16/cv1/conv/Conv[Conv]	model.16.cv1.conv.weight[Constant]			0.0001	0.0	0.9999	-0.705	0.543	-0.703	0.544	17,0,34,34,17,0,34,119,68,85,187,187,510,884,1292,2482,4471,7276,7106,4811,2584,1156,714,255,289,102,51,0,17,17,0,17	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	378	/model.16/cv1/conv/Conv[Conv]	model.16.cv1.conv.bias[Constant]			0.0	0.0	1.0	-1.315	2.627	-1.312	2.626	493,425,646,2380,1071,1547,1003,1530,2125,1547,629,561,1768,969,1241,1513,612,1088,1122,1955,1326,1938,1564,1173,952,1547,374,0,0,612,408,697	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	379	/model.16/cv1/conv/Conv[Conv]	/model.16/cv1/conv/Conv_output_0			0.0412	0.0577	0.9792	-3.585	4.142	-3.763	4.384	1,8,4,17,30,62,120,239,377,581,1026,1394,1746,2029,2275,2591,2939,3335,3571,3637,3219,2170,1481,924,511,296,145,60,19,6,1,2	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	380	/model.6/Concat[Concat]	/model.6/Split_output_0			0.0266	0.0108	0.9866	-0.268	4.270	-0.278	4.346	12715,4185,3299,2506,1856,1553,1672,1359,1794,1130,724,524,381,282,231,158,141,82,69,48,29,20,28,10,12,2,2,2,0,1,0,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	381	/model.6/Concat[Concat]	/model.6/Concat_output_0			0.04	0.0176	0.9798	-0.267	7.304	-0.278	7.616	16128,5182,3683,2662,2410,1928,1016,678,427,274,153,119,63,38,19,13,8,5,5,0,0,1,0,2,1,0,0,0,0,0,0,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	382	/model.7/conv/Conv[Conv]	model.7.conv.weight[Constant]			0.0002	0.0	0.9999	-0.357	0.615	-0.358	0.618	17,0,0,17,17,34,119,323,1071,2618,5848,10268,8942,3553,1105,510,187,34,34,68,17,17,0,0,0,0,0,0,0,0,0,17	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	383	/model.7/conv/Conv[Conv]	model.7.conv.bias[Constant]			0.0	0.0	1.0	-4.924	2.541	-4.942	2.540	136,0,0,0,0,119,0,0,204,323,0,459,323,952,1598,2414,3434,3264,2380,3876,2108,3230,2482,1836,2363,323,833,748,510,136,374,391	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	384	/model.7/conv/Conv[Conv]	/model.7/conv/Conv_output_0			0.0399	0.0579	0.9799	-8.023	4.220	-8.107	4.555	1,1,0,2,7,3,13,16,25,41,70,107,178,380,667,1441,2719,4039,4257,4133,4117,4088,3436,2525,1349,665,379,109,26,17,3,2	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	385	/model.22/m.0/m.0.1/ffn/ffn.0/act/Sigmoid[Sigmoid]	/model.22/m.0/m.0.1/ffn/ffn.0/act/Sigmoid_output_0			0.0395	0.0078	0.9802	0.000	1.000	0.000	1.000	1349,1166,1295,1377,1411,1474,1503,1514,1604,1751,1696,1713,1682,1649,1665,1493,1381,1289,1191,1089,905,834,727,630,543,442,360,316,256,221,163,127	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	386	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv[Conv]	model.23.one2one_cv2.1.2.weight[Constant]	P4	bbox	0.0	0.0	1.0	-0.583	0.873	-0.585	0.876	425,748,493,0,0,0,935,0,0,0,0,0,22865,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,629,850,2703,1003,1224	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	387	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv[Conv]	model.23.one2one_cv2.1.2.bias[Constant]	P4	bbox	0.0	0.0	1.0	1.005	1.936	1.005	1.936	8398,8211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9231,0,0,0,0,0,0,0,0,8976	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	388	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv[Conv]	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	P4	bbox	0.039	0.4857	0.9805	-0.053	11.579	-0.120	12.023	147,2265,1870,1863,2969,2110,2998,2496,2363,3225,2581,2549,2072,1401,1214,763,599,422,323,200,151,103,53,36,16,14,7,3,1,0,1,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	389	/model.20/act/Sigmoid[Sigmoid]	/model.20/act/Sigmoid_output_0			0.0384	0.008	0.9806	0.000	0.987	0.000	0.990	317,642,1003,1205,1377,1455,1666,1773,1714,1767,1853,1908,1891,1685,1696,1550,1466,1381,1243,1114,1036,838,833,729,628,542,444,413,268,205,96,78	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	390	/model.16/m.0/cv2/act/Mul[Mul]	/model.16/m.0/cv2/act/Mul_output_0			0.0382	0.0418	0.981	-0.273	4.524	-0.278	4.623	13035,3872,2148,1573,1316,1099,969,907,924,1018,1088,1097,900,877,854,678,466,468,470,396,238,156,112,71,36,27,8,3,7,1,1,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	391	/model.7/act/Mul[Mul]	/model.7/act/Mul_output_0			0.0381	0.0123	0.981	-0.280	4.113	-0.278	5.684	18866,3901,2818,2126,1791,1323,1199,732,642,394,313,199,171,112,108,45,26,19,9,10,3,5,2,0,0,0,0,0,0,1,0,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	392	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv[Conv]	model.23.one2one_cv2.2.2.weight[Constant]	P5	bbox	0.0	0.0	1.0	-0.618	0.872	-0.617	0.875	969,0,612,0,527,0,0,459,527,0,0,0,3264,23154,0,0,0,0,0,0,0,0,0,0,0,0,544,884,680,1530,1173,493	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	393	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv[Conv]	model.23.one2one_cv2.2.2.bias[Constant]	P5	bbox	0.0	0.0	1.0	1.912	2.698	1.912	2.697	8602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8704,0,0,0,8483,0,0,0,0,0,0,0,0,0,0,9027	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	394	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv[Conv]	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	P5	bbox	0.0374	0.8966	0.9817	0.000	16.038	-0.008	15.731	475,2346,1485,2566,2117,2903,2761,2878,2774,2465,2633,1720,1483,1170,1063,744,705,509,498,434,334,301,190,96,72,25,12,24,15,8,5,5	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	395	/model.6/m.0/m/m.0/cv2/act/Mul[Mul]	/model.6/m.0/m/m.0/cv2/act/Mul_output_0			0.0355	0.0072	0.9848	-0.283	2.889	-0.278	3.024	9109,3683,3069,3385,2464,2288,2173,1937,1643,1228,1219,1022,568,346,208,161,103,69,39,27,26,8,10,8,3,2,9,2,2,1,2,2	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	396	/model.6/m.0/cv1/conv/Conv[Conv]	/model.6/Split_output_1			0.0411	0.0148	0.9793	-0.268	4.628	-0.278	9.547	15020,7422,4720,3305,2320,1164,507,214,84,35,13,6,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	397	/model.6/m.0/cv1/conv/Conv[Conv]	model.6.m.0.cv1.conv.weight[Constant]			0.0001	0.0	1.0	-0.749	0.429	-0.746	0.431	51,0,17,0,0,0,0,34,85,51,204,102,204,527,833,1513,1836,3009,3944,5338,5746,4386,3077,1751,816,646,221,170,119,34,85,17	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	398	/model.6/m.0/cv1/conv/Conv[Conv]	model.6.m.0.cv1.conv.bias[Constant]			0.0	0.0	1.0	-0.488	1.768	-0.490	1.763	1020,0,2210,0,2108,2431,1173,1037,3043,0,0,2091,0,1139,969,1003,1122,0,1224,5202,0,1071,3281,2261,1190,0,0,0,0,0,0,1241	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	399	/model.6/m.0/cv1/conv/Conv[Conv]	/model.6/m.0/cv1/conv/Conv_output_0			0.035	0.0177	0.9825	-4.183	2.891	-4.338	3.075	3,1,2,3,4,4,3,5,12,15,35,59,182,390,1321,1857,1836,2781,4419,4199,4886,4242,3852,3041,1036,370,179,51,19,3,2,4	0	1	stage65b_r1_b6_split_s8_qdq_report.md
B6	400	/model.16/m.0/m/m.1/cv2/conv/Conv[Conv]	model.16.m.0.m.1.cv2.conv.weight[Constant]			0.0001	0.0	0.9999	-2.974	2.221	-2.962	2.230	34,0,0,0,34,0,34,102,102,119,85,289,221,561,969,1632,3315,6902,9112,5542,2584,1547,578,357,255,153,170,17,34,17,34,17	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	401	/model.16/m.0/m/m.1/cv2/conv/Conv[Conv]	model.16.m.0.m.1.cv2.conv.bias[Constant]			0.0	0.0	1.0	-3.447	5.861	-3.446	5.861	2227,0,0,0,0,0,0,0,2142,0,0,2550,2261,2244,0,0,2074,2346,2091,3944,0,2278,0,1972,2244,2125,0,0,0,2159,0,2159	0	0	stage65b_r1_b6_split_s8_qdq_report.md
B6	402	/model.16/m.0/m/m.1/cv2/conv/Conv[Conv]	/model.16/m.0/m/m.1/cv2/conv/Conv_output_0			0.035	0.3634	0.9824	-9.500	13.011	-9.909	13.366	2,4,6,24,20,15,13,15,49,105,231,471,1109,2278,3724,5866,5809,4333,3322,2579,1741,1076,865,482,351,117,94,44,19,22,27,3	0	1	stage65b_r1_b6_split_s8_qdq_report.md
