candidate	image_index	image	fp32_split_vs_unsplit_mae	fp32_split_vs_unsplit_max_abs	fp32_split_vs_unsplit_cosine	s8_vs_fp32_mae	s8_vs_fp32_max_abs	s8_vs_fp32_cosine	candidate_tail_vs_source_mae	candidate_tail_vs_source_max_abs	candidate_tail_vs_source_cosine	confidence_branch_collapsed	status
B2	190	000000533051.jpg	0.0	0.0	0.9999999999999999	75.87673433394896	632.9329771995544	0.8616808803768788	0.0	0.0	0.9999999999999999	0	pass
B2	191	000000491177.jpg	0.0	0.0	1.0	99.62498242732552	563.3695945739746	0.7850640762264801	0.0	0.0	1.0	0	pass
B2	192	000000570738.jpg	0.0	0.0	1.0000000000000002	109.88426932563384	627.9781522750854	0.7108508141765824	0.0	0.0	1.0000000000000002	0	pass
B2	193	000000014592.jpg	0.0	0.0	1.0	76.06769019237822	505.3362121582031	0.9178698088223004	0.0	0.0	1.0	0	pass
B2	194	000000491921.jpg	0.0	0.0	1.0	82.37774089753628	608.3575229644775	0.8329838992503611	0.0	0.0	1.0	0	pass
B2	195	000000096705.jpg	0.0	0.0	0.9999999999999998	107.1474866640899	636.2062911987305	0.8037572333729985	0.0	0.0	0.9999999999999998	0	pass
B2	196	000000360205.jpg	0.0	0.0	0.9999999999999999	114.0406348742048	632.1996021270752	0.7382387726286329	0.0	0.0	0.9999999999999999	0	pass
B2	197	000000399095.jpg	0.0	0.0	1.0	109.1489206929836	631.9945020675659	0.8641649152147571	0.0	0.0	1.0	0	pass
B2	198	000000217393.jpg	0.0	0.0	0.9999999999999998	107.32338226737248	629.2473955154419	0.7970386355666412	0.0	0.0	0.9999999999999998	0	pass
B2	199	000000021595.jpg	0.0	0.0	1.0000000000000002	106.84619941110412	633.0486378669739	0.725961639983468	0.0	0.0	1.0000000000000002	0	pass
B2	200	000000117300.jpg	0.0	0.0	0.9999999999999998	129.90781123626564	571.3219757080078	0.7957945664588559	0.0	0.0	0.9999999999999998	0	pass
B2	201	000000546632.jpg	0.0	0.0	1.0	71.0248525655104	557.6654815673828	0.7963966192800037	0.0	0.0	1.0	0	pass
B2	202	000000363399.jpg	0.0	0.0	1.0000000000000002	55.391148435456884	345.1242370605469	0.9580225094985199	0.0	0.0	1.0000000000000002	0	pass
B2	203	000000209356.jpg	0.0	0.0	0.9999999999999998	96.83278755749265	585.1523513793945	0.8611281101171735	0.0	0.0	0.9999999999999998	0	pass
B2	204	000000379130.jpg	0.0	0.0	1.0	96.88557014346122	632.8602919578552	0.8946762540026795	0.0	0.0	1.0	0	pass
B2	205	000000550000.jpg	0.0	0.0	0.9999999999999998	86.48754845657282	632.1451988220215	0.8590660502727451	0.0	0.0	0.9999999999999998	0	pass
B2	206	000000297011.jpg	0.0	0.0	0.9999999999999999	64.84084670621488	369.5531311035156	0.9291115747954038	0.0	0.0	0.9999999999999999	0	pass
B2	207	000000010145.jpg	0.0	0.0	1.0000000000000002	76.50017996730075	629.6067123413086	0.9172745869202358	0.0	0.0	1.0000000000000002	0	pass
B2	208	000000160243.jpg	0.0	0.0	1.0	82.89119214327799	635.4518823623657	0.8608434223523762	0.0	0.0	1.0	0	pass
B2	209	000000572254.jpg	0.0	0.0	1.0	107.51477452099323	611.0445919036865	0.8483754331829233	0.0	0.0	1.0	0	pass
B2	210	000000364283.jpg	0.0	0.0	1.0	122.51646205797792	633.6722869873047	0.7997854161286	0.0	0.0	1.0	0	pass
B2	211	000000350447.jpg	0.0	0.0	1.0000000000000002	68.86218614968989	517.80029296875	0.8253289082063007	0.0	0.0	1.0000000000000002	0	pass
B2	212	000000532376.jpg	0.0	0.0	0.9999999999999998	89.67813681484924	462.1187744140625	0.8927542609186779	0.0	0.0	0.9999999999999998	0	pass
B2	213	000000284914.jpg	0.0	0.0	1.0	138.52427402680118	633.6883282661438	0.7464784625714258	0.0	0.0	1.0	0	pass
B2	214	000000082904.jpg	0.0	0.0	1.0	64.6786327862574	609.7542672157288	0.9308426904932181	0.0	0.0	1.0	0	pass
B2	215	000000067042.jpg	0.0	0.0	1.0	49.34614255181617	471.20062255859375	0.9488814664691483	0.0	0.0	1.0	0	pass
B2	216	000000329667.jpg	0.0	0.0	1.0000000000000002	87.7630494311783	631.0633506774902	0.8260914337792636	0.0	0.0	1.0000000000000002	0	pass
B2	217	000000137583.jpg	0.0	0.0	1.0	114.17650466723575	666.4271697998047	0.7722057904117884	0.0	0.0	1.0	0	pass
B2	218	000000259115.jpg	0.0	0.0	1.0	115.40630697447392	589.2867279052734	0.8473540887685921	0.0	0.0	1.0	0	pass
B2	219	000000193946.jpg	0.0	0.0	1.0	56.906086415764356	401.67042541503906	0.9423704596905726	0.0	0.0	1.0	0	pass
B2	220	000000346547.jpg	0.0	0.0	1.0	73.96094493392441	469.4186096191406	0.9161000149561491	0.0	0.0	1.0	0	pass
B2	221	000000065842.jpg	0.0	0.0	1.0000000000000002	103.48331142329508	595.7908020019531	0.8545606739089322	0.0	0.0	1.0000000000000002	0	pass
B2	222	000000380724.jpg	0.0	0.0	1.0000000000000002	73.5357008046243	591.2919540405273	0.9216726203932716	0.0	0.0	1.0000000000000002	0	pass
B2	223	000000297620.jpg	0.0	0.0	1.0	108.64379026457668	622.5882682800293	0.8207535309838607	0.0	0.0	1.0	0	pass
B2	224	000000210816.jpg	0.0	0.0	1.0000000000000002	86.44803272992372	572.1817245483398	0.8742426960530318	0.0	0.0	1.0000000000000002	0	pass
B2	225	000000155864.jpg	0.0	0.0	1.0	108.77782689568069	631.4639797210693	0.766294247090857	0.0	0.0	1.0	0	pass
B2	226	000000553074.jpg	0.0	0.0	1.0	107.92277193981741	634.7680172920227	0.8519990903487564	0.0	0.0	1.0	0	pass
B2	227	000000373344.jpg	0.0	0.0	1.0000000000000002	64.26272176489233	401.53226470947266	0.9057520781856442	0.0	0.0	1.0000000000000002	0	pass
B2	228	000000555263.jpg	0.0	0.0	0.9999999999999998	107.56718057673838	472.1203079223633	0.8502799028460949	0.0	0.0	0.9999999999999998	0	pass
B2	229	000000334032.jpg	0.0	0.0	1.0	89.4627951542702	613.0065307617188	0.7975890082389863	0.0	0.0	1.0	0	pass
B2	230	000000317595.jpg	0.0	0.0	1.0	80.14517678461141	604.1670770645142	0.9063601039860268	0.0	0.0	1.0	0	pass
B2	231	000000495956.jpg	0.0	0.0	0.9999999999999999	83.3250986425082	628.984058380127	0.8247149282158147	0.0	0.0	0.9999999999999999	0	pass
B2	232	000000310071.jpg	0.0	0.0	1.0000000000000002	61.813252689639725	405.53843688964844	0.9253282814671133	0.0	0.0	1.0000000000000002	0	pass
B2	233	000000173783.jpg	0.0	0.0	1.0000000000000002	106.48976237325205	621.1854858398438	0.8493852825750299	0.0	0.0	1.0000000000000002	0	pass
B2	234	000000396275.jpg	0.0	0.0	1.0	74.53953441932798	466.892578125	0.9270135422958155	0.0	0.0	1.0	0	pass
B2	235	000000509493.jpg	0.0	0.0	1.0	80.16097250643703	557.2259826660156	0.8192502970598425	0.0	0.0	1.0	0	pass
B2	236	000000297789.jpg	0.0	0.0	1.0	133.65738664560848	626.4022903442383	0.7460769999131744	0.0	0.0	1.0	0	pass
B2	237	000000394244.jpg	0.0	0.0	0.9999999999999998	74.20656881320808	462.28682708740234	0.9029951895879138	0.0	0.0	0.9999999999999998	0	pass
B2	238	000000527260.jpg	0.0	0.0	0.9999999999999998	46.7194945376118	422.1604881286621	0.9611044219331287	0.0	0.0	0.9999999999999998	0	pass
B2	239	000000272036.jpg	0.0	0.0	0.9999999999999998	85.28064390535155	503.9753112792969	0.8772772527301593	0.0	0.0	0.9999999999999998	0	pass
B2	240	000000424632.jpg	0.0	0.0	1.0	92.8925215034518	554.7675018310547	0.8507165821186838	0.0	0.0	1.0	0	pass
B2	241	000000341437.jpg	0.0	0.0	1.0	97.91145220311152	612.6168823242188	0.8816712180982026	0.0	0.0	1.0	0	pass
B2	242	000000371029.jpg	0.0	0.0	1.0000000000000002	96.40502977922559	606.9168548583984	0.8501665775097577	0.0	0.0	1.0000000000000002	0	pass
B2	243	000000419859.jpg	0.0	0.0	0.9999999999999999	74.26064056509071	598.3110809326172	0.9432160546430128	0.0	0.0	0.9999999999999999	0	pass
B2	244	000000239082.jpg	0.0	0.0	1.0	132.63690722573133	636.8917236328125	0.7605063028595954	0.0	0.0	1.0	0	pass
B2	245	000000215522.jpg	0.0	0.0	1.0000000000000002	46.82664083929525	218.8556671142578	0.9557265393365393	0.0	0.0	1.0000000000000002	0	pass
B2	246	000000356791.jpg	0.0	0.0	1.0000000000000002	84.93517925129997	544.6183090209961	0.791253905174128	0.0	0.0	1.0000000000000002	0	pass
B2	247	000000059483.jpg	0.0	0.0	1.0000000000000002	100.51996476723089	624.135913848877	0.8457603334824091	0.0	0.0	1.0000000000000002	0	pass
B2	248	000000458970.jpg	0.0	0.0	1.0000000000000002	79.87969950078262	633.4402389526367	0.908203348371881	0.0	0.0	1.0000000000000002	0	pass
B2	249	000000274409.jpg	0.0	0.0	0.9999999999999998	49.704525342120064	376.04742431640625	0.9421101578076729	0.0	0.0	0.9999999999999998	0	pass
B2	250	000000259374.jpg	0.0	0.0	1.0	90.8136091012756	622.5830383300781	0.9186049520735178	0.0	0.0	1.0	0	pass
B2	251	000000235517.jpg	0.0	0.0	1.0	91.54817319764031	623.5293579101562	0.8604950177503581	0.0	0.0	1.0	0	pass
B2	252	000000292156.jpg	0.0	0.0	1.0	86.71019362135065	564.7697982788086	0.9139792054525139	0.0	0.0	1.0	0	pass
B2	253	000000162346.jpg	0.0	0.0	0.9999999999999999	125.62783851626847	633.6508045196533	0.8256015535555649	0.0	0.0	0.9999999999999999	0	pass
B2	254	000000418397.jpg	0.0	0.0	0.9999999999999999	81.43891067481704	575.4286727905273	0.8617089565056806	0.0	0.0	0.9999999999999999	0	pass
B2	255	000000328730.jpg	0.0	0.0	1.0	86.40704692145188	633.0026226043701	0.8726153301742708	0.0	0.0	1.0	0	pass
B2	256	000000524975.jpg	0.0	0.0	1.0000000000000002	91.73577923286292	568.8475875854492	0.8342163567415629	0.0	0.0	1.0000000000000002	0	pass
B2	257	000000238836.jpg	0.0	0.0	1.0	108.50317292855846	635.213981628418	0.8004855261960584	0.0	0.0	1.0	0	pass
B2	258	000000485179.jpg	0.0	0.0	1.0000000000000002	119.2388563182619	626.388750076294	0.7277690931850725	0.0	0.0	1.0000000000000002	0	pass
B2	259	000000090307.jpg	0.0	0.0	1.0000000000000002	64.81297221006619	608.3183135986328	0.837277116814852	0.0	0.0	1.0000000000000002	0	pass
B2	260	000000014824.jpg	0.0	0.0	0.9999999999999999	122.49924461906154	635.5667572021484	0.6784534283555227	0.0	0.0	0.9999999999999999	0	pass
B2	261	000000478692.jpg	0.0	0.0	1.0	98.15689077418712	565.2246131896973	0.7918618893083449	0.0	0.0	1.0	0	pass
B2	262	000000068414.jpg	0.0	0.0	1.0000000000000002	88.81279833156202	630.8096971511841	0.8396310355979276	0.0	0.0	1.0000000000000002	0	pass
B2	263	000000244862.jpg	0.0	0.0	1.0	56.16663488436076	634.6636438369751	0.9379056578687942	0.0	0.0	1.0	0	pass
B2	264	000000457726.jpg	0.0	0.0	0.9999999999999999	118.74150748332342	633.3841400146484	0.8266715185542691	0.0	0.0	0.9999999999999999	0	pass
B2	265	000000217855.jpg	0.0	0.0	1.0000000000000002	118.42889332390494	594.48193359375	0.7932082851267288	0.0	0.0	1.0000000000000002	0	pass
B2	266	000000245971.jpg	0.0	0.0	1.0000000000000002	124.51394104181064	629.7965354919434	0.7174094690600696	0.0	0.0	1.0000000000000002	0	pass
B2	267	000000330564.jpg	0.0	0.0	1.0	88.52268847291668	633.8717143535614	0.8724898319677851	0.0	0.0	1.0	0	pass
B2	268	000000078077.jpg	0.0	0.0	1.0	101.28439619988202	635.2473440170288	0.7916731444255971	0.0	0.0	1.0	0	pass
B2	269	000000349936.jpg	0.0	0.0	1.0	113.23313748911023	635.3043384552002	0.8184912904497348	0.0	0.0	1.0	0	pass
B2	270	000000018654.jpg	0.0	0.0	1.0000000000000002	109.5145625618928	620.9716167449951	0.7616052995638465	0.0	0.0	1.0000000000000002	0	pass
B2	271	000000383512.jpg	0.0	0.0	0.9999999999999999	117.55083341179622	625.8245277404785	0.6588961735841946	0.0	0.0	0.9999999999999999	0	pass
B2	272	000000326920.jpg	0.0	0.0	1.0	75.38526626257433	600.7611236572266	0.9422103894136774	0.0	0.0	1.0	0	pass
B2	273	000000127843.jpg	0.0	0.0	1.0000000000000002	76.74978854649596	604.8281326293945	0.9197183883573102	0.0	0.0	1.0000000000000002	0	pass
B2	274	000000014773.jpg	0.0	0.0	0.9999999999999999	108.48419178499115	596.9213790893555	0.7805848595149947	0.0	0.0	0.9999999999999999	0	pass
B2	275	000000306178.jpg	0.0	0.0	0.9999999999999999	53.81773206550214	514.5258941650391	0.9172797269304731	0.0	0.0	0.9999999999999999	0	pass
B2	276	000000051291.jpg	0.0	0.0	0.9999999999999999	79.29536108627916	593.3689575195312	0.857829428316524	0.0	0.0	0.9999999999999999	0	pass
B2	277	000000375759.jpg	0.0	0.0	1.0000000000000002	98.66410474982527	594.0597076416016	0.8912612489672764	0.0	0.0	1.0000000000000002	0	pass
B2	278	000000101401.jpg	0.0	0.0	1.0	132.1629944548342	574.5169868469238	0.7846136884045488	0.0	0.0	1.0	0	pass
B2	279	000000455601.jpg	0.0	0.0	1.0	66.09436382123165	613.289701461792	0.9339436694993131	0.0	0.0	1.0	0	pass
B2	280	000000159070.jpg	0.0	0.0	1.0000000000000002	53.60808126846949	285.4717254638672	0.9377873304812024	0.0	0.0	1.0000000000000002	0	pass
B2	281	000000549409.jpg	0.0	0.0	1.0000000000000002	119.40001878367529	634.3832516670227	0.7445983426001168	0.0	0.0	1.0000000000000002	0	pass
B2	282	000000569379.jpg	0.0	0.0	0.9999999999999998	103.74732602200574	634.849865436554	0.7204883668462277	0.0	0.0	0.9999999999999998	0	pass
B2	283	000000451324.jpg	0.0	0.0	0.9999999999999999	103.40970615555842	581.3069152832031	0.8131675146758472	0.0	0.0	0.9999999999999999	0	pass
B2	284	000000539475.jpg	0.0	0.0	1.0	87.87290756238832	485.9682312011719	0.9066042426553804	0.0	0.0	1.0	0	pass
B2	285	000000264615.jpg	0.0	0.0	0.9999999999999998	117.51793547502822	631.3543004989624	0.7669076557169584	0.0	0.0	0.9999999999999998	0	pass
B2	286	000000139914.jpg	0.0	0.0	1.0	117.76030518955655	610.2706317901611	0.7944826358893926	0.0	0.0	1.0	0	pass
B2	287	000000494085.jpg	0.0	0.0	1.0000000000000002	115.03824088129733	606.8784942626953	0.8548196663276407	0.0	0.0	1.0000000000000002	0	pass
B2	288	000000389157.jpg	0.0	0.0	0.9999999999999999	65.46544712391164	632.8843398094177	0.9519864257549221	0.0	0.0	0.9999999999999999	0	pass
B2	289	000000343752.jpg	0.0	0.0	1.0000000000000002	71.51021525540285	520.374626159668	0.8872547099389301	0.0	0.0	1.0000000000000002	0	pass
B2	290	000000388885.jpg	0.0	0.0	0.9999999999999999	78.5208179032306	539.3950576782227	0.8608348965388755	0.0	0.0	0.9999999999999999	0	pass
B2	291	000000524788.jpg	0.0	0.0	1.0	92.00552599012852	609.4196376800537	0.8712773106133234	0.0	0.0	1.0	0	pass
B2	292	000000012959.jpg	0.0	0.0	1.0	85.98208405039377	493.2280807495117	0.8843263192999266	0.0	0.0	1.0	0	pass
B2	293	000000433297.jpg	0.0	0.0	1.0000000000000002	52.476312713523704	503.2053575515747	0.9359652096230152	0.0	0.0	1.0000000000000002	0	pass
B2	294	000000214463.jpg	0.0	0.0	1.0	78.33757217296295	441.0068817138672	0.9087986017022209	0.0	0.0	1.0	0	pass
B2	295	000000020147.jpg	0.0	0.0	0.9999999999999999	106.1200891779032	619.8267831802368	0.6642137563133745	0.0	0.0	0.9999999999999999	0	pass
B2	296	000000256229.jpg	0.0	0.0	1.0	99.51150411975053	569.9574775695801	0.8750134872773745	0.0	0.0	1.0	0	pass
B2	297	000000478550.jpg	0.0	0.0	1.0	54.77685721675555	595.739990234375	0.9458479981362324	0.0	0.0	1.0	0	pass
B2	298	000000513456.jpg	0.0	0.0	0.9999999999999999	121.10831639344494	540.8451538085938	0.8344010157724835	0.0	0.0	0.9999999999999999	0	pass
B2	299	000000512911.jpg	0.0	0.0	1.0	97.08983338299724	512.7153625488281	0.8892082599439746	0.0	0.0	1.0	0	pass
B2	300	000000129071.jpg	0.0	0.0	1.0000000000000002	59.395857854750425	612.9615707397461	0.9489832004852029	0.0	0.0	1.0000000000000002	0	pass
B2	301	000000167613.jpg	0.0	0.0	1.0	90.23548039990995	531.1167831420898	0.8445198591240305	0.0	0.0	1.0	0	pass
B2	302	000000387441.jpg	0.0	0.0	1.0000000000000002	82.5871463190847	623.7346782684326	0.8542590082486244	0.0	0.0	1.0000000000000002	0	pass
B2	303	000000107641.jpg	0.0	0.0	1.0	94.58950146211518	632.257080078125	0.8314130394644209	0.0	0.0	1.0	0	pass
B2	304	000000102400.jpg	0.0	0.0	0.9999999999999998	93.90305686362916	590.9728870391846	0.811588399949739	0.0	0.0	0.9999999999999998	0	pass
B2	305	000000253777.jpg	0.0	0.0	0.9999999999999999	97.1978441826668	632.4793472290039	0.8532278359791549	0.0	0.0	0.9999999999999999	0	pass
B2	306	000000352496.jpg	0.0	0.0	1.0	84.31947486956915	457.98143005371094	0.8406977031168696	0.0	0.0	1.0	0	pass
B2	307	000000104344.jpg	0.0	0.0	1.0	133.13986341852282	628.9384460449219	0.7364608164742628	0.0	0.0	1.0	0	pass
B2	308	000000076081.jpg	0.0	0.0	1.0	67.89454950542914	422.4752502441406	0.9263668537534815	0.0	0.0	1.0	0	pass
B2	309	000000131019.jpg	0.0	0.0	1.0	70.62963236580292	460.3731951713562	0.8795513941460741	0.0	0.0	1.0	0	pass
B2	310	000000017613.jpg	0.0	0.0	1.0	113.15708917978738	635.8006291389465	0.8557444789466366	0.0	0.0	1.0	0	pass
B2	311	000000022811.jpg	0.0	0.0	0.9999999999999999	70.62097247049212	570.2538566589355	0.8965464094244047	0.0	0.0	0.9999999999999999	0	pass
B2	312	000000095295.jpg	0.0	0.0	1.0	125.9064726978706	633.1526756286621	0.7582544349428011	0.0	0.0	1.0	0	pass
B2	313	000000232011.jpg	0.0	0.0	1.0	65.48680788927608	548.8704385757446	0.9149462965954	0.0	0.0	1.0	0	pass
B2	314	000000338960.jpg	0.0	0.0	1.0	85.92257030278444	595.3448486328125	0.9083506433107721	0.0	0.0	1.0	0	pass
B2	315	000000461236.jpg	0.0	0.0	1.0	73.43373334785302	621.543848991394	0.8258953616673324	0.0	0.0	1.0	0	pass
B2	316	000000412167.jpg	0.0	0.0	1.0	113.46524536268579	633.0259389877319	0.6931755703432547	0.0	0.0	1.0	0	pass
B2	317	000000309474.jpg	0.0	0.0	0.9999999999999998	81.32014205652807	630.7633991241455	0.8607139156164703	0.0	0.0	0.9999999999999998	0	pass
B2	318	000000503949.jpg	0.0	0.0	0.9999999999999998	80.59982342888911	595.496039390564	0.8877340062209927	0.0	0.0	0.9999999999999998	0	pass
B2	319	000000252468.jpg	0.0	0.0	1.0	107.77991028510861	623.5857200622559	0.8859485181691729	0.0	0.0	1.0	0	pass
B2	320	000000524118.jpg	0.0	0.0	0.9999999999999998	70.68086650820241	482.1557264328003	0.9161386981580356	0.0	0.0	0.9999999999999998	0	pass
B2	321	000000024207.jpg	0.0	0.0	1.0	72.21149068196614	607.9619903564453	0.8729106288483691	0.0	0.0	1.0	0	pass
B2	322	000000102735.jpg	0.0	0.0	1.0	50.3558135890464	630.7355499267578	0.9448193798974561	0.0	0.0	1.0	0	pass
B2	323	000000150867.jpg	0.0	0.0	0.9999999999999999	82.09480664006537	573.9430694580078	0.8097507923866497	0.0	0.0	0.9999999999999999	0	pass
B2	324	000000207455.jpg	0.0	0.0	1.0	104.40860139105055	632.9583330154419	0.8498339479042989	0.0	0.0	1.0	0	pass
B2	325	000000561670.jpg	0.0	0.0	1.0	85.26150580043594	573.0003509521484	0.8236604279457126	0.0	0.0	1.0	0	pass
B2	326	000000469014.jpg	0.0	0.0	1.0000000000000002	126.92166339760026	628.5978097915649	0.7887665846845272	0.0	0.0	1.0000000000000002	0	pass
B2	327	000000303423.jpg	0.0	0.0	1.0	64.66165154963731	599.0558128356934	0.8859578445908993	0.0	0.0	1.0	0	pass
B2	328	000000275276.jpg	0.0	0.0	1.0	75.48794585714738	480.8828811645508	0.8840365335057291	0.0	0.0	1.0	0	pass
B2	329	000000022621.jpg	0.0	0.0	0.9999999999999999	60.305873105227946	447.54052734375	0.9043987977876496	0.0	0.0	0.9999999999999999	0	pass
B2	330	000000505784.jpg	0.0	0.0	1.0	96.00840725390448	624.765374660492	0.7935040023088841	0.0	0.0	1.0	0	pass
B2	331	000000193529.jpg	0.0	0.0	1.0000000000000002	86.9649541600214	596.7732276916504	0.9073415253087056	0.0	0.0	1.0000000000000002	0	pass
B2	332	000000041300.jpg	0.0	0.0	1.0000000000000002	94.33083035790258	604.1880187988281	0.8986532855807663	0.0	0.0	1.0000000000000002	0	pass
B2	333	000000004092.jpg	0.0	0.0	1.0	95.75493615529604	592.8020324707031	0.9238706788596867	0.0	0.0	1.0	0	pass
B2	334	000000148771.jpg	0.0	0.0	1.0	101.289228248977	638.1173858642578	0.8704376758543124	0.0	0.0	1.0	0	pass
B2	335	000000550993.jpg	0.0	0.0	1.0	107.53638497442007	616.7525329589844	0.793838925036184	0.0	0.0	1.0	0	pass
B2	336	000000432624.jpg	0.0	0.0	1.0	55.4722864905662	445.5993957519531	0.9417668627081004	0.0	0.0	1.0	0	pass
B2	337	000000175210.jpg	0.0	0.0	0.9999999999999999	51.55771769205729	470.58057403564453	0.9240966521278173	0.0	0.0	0.9999999999999999	0	pass
B2	338	000000443541.jpg	0.0	0.0	1.0	81.82426837035351	441.17677307128906	0.833950961341408	0.0	0.0	1.0	0	pass
B2	339	000000496619.jpg	0.0	0.0	1.0	51.44057629802161	407.8491516113281	0.9571927869337303	0.0	0.0	1.0	0	pass
B2	340	000000512118.jpg	0.0	0.0	1.0	110.11246377338966	634.5820727348328	0.8269444757413006	0.0	0.0	1.0	0	pass
B2	341	000000212197.jpg	0.0	0.0	1.0000000000000002	75.92909236813585	632.6071028709412	0.9170078872770083	0.0	0.0	1.0000000000000002	0	pass
B2	342	000000108223.jpg	0.0	0.0	1.0	102.90615581495895	580.6067991256714	0.8162794641161216	0.0	0.0	1.0	0	pass
B2	343	000000023066.jpg	0.0	0.0	1.0	88.0852024035818	632.6752185821533	0.8289753710964304	0.0	0.0	1.0	0	pass
B2	344	000000540520.jpg	0.0	0.0	1.0	125.65867539026671	639.006160736084	0.7431076390554213	0.0	0.0	1.0	0	pass
B2	345	000000288739.jpg	0.0	0.0	1.0	97.09195020632612	625.3069696426392	0.799876143994368	0.0	0.0	1.0	0	pass
B2	346	000000006522.jpg	0.0	0.0	1.0	69.00449726672636	599.8907470703125	0.929832443943325	0.0	0.0	1.0	0	pass
B2	347	000000360071.jpg	0.0	0.0	1.0000000000000002	71.69261985174484	624.1715641021729	0.8154380376242923	0.0	0.0	1.0000000000000002	0	pass
B2	348	000000111707.jpg	0.0	0.0	1.0	65.88009127606948	500.40855407714844	0.8919435544183427	0.0	0.0	1.0	0	pass
B2	349	000000374374.jpg	0.0	0.0	1.0	90.56658031654027	615.7806568145752	0.8985454739804745	0.0	0.0	1.0	0	pass
B2	350	000000304088.jpg	0.0	0.0	1.0	62.854339213503735	513.2805709838867	0.9149031509763541	0.0	0.0	1.0	0	pass
B2	351	000000309382.jpg	0.0	0.0	1.0	91.24836727559567	584.8848342895508	0.804954779679398	0.0	0.0	1.0	0	pass
B2	352	000000072463.jpg	0.0	0.0	1.0	116.46671299277081	627.3281517028809	0.7796687341936946	0.0	0.0	1.0	0	pass
B2	353	000000441363.jpg	0.0	0.0	1.0	107.25435443205966	627.569938659668	0.7365243968952734	0.0	0.0	1.0	0	pass
B2	354	000000551733.jpg	0.0	0.0	1.0000000000000002	109.31557116857833	620.419002532959	0.8068100884406352	0.0	0.0	1.0000000000000002	0	pass
B2	355	000000076608.jpg	0.0	0.0	1.0	55.409134680695004	578.6113681793213	0.9282295612703915	0.0	0.0	1.0	0	pass
B2	356	000000253442.jpg	0.0	0.0	1.0	76.00299514429437	631.075101852417	0.908987625139699	0.0	0.0	1.0	0	pass
B2	357	000000211406.jpg	0.0	0.0	1.0000000000000002	100.578620373408	543.5567626953125	0.8140769765312935	0.0	0.0	1.0000000000000002	0	pass
B2	358	000000526514.jpg	0.0	0.0	1.0	64.19765961913599	566.7662734985352	0.8880074284845438	0.0	0.0	1.0	0	pass
B2	359	000000201220.jpg	0.0	0.0	0.9999999999999999	101.94047835047046	625.3066339492798	0.8817131184149756	0.0	0.0	0.9999999999999999	0	pass
B2	360	000000441323.jpg	0.0	0.0	1.0	106.01441831542385	625.3025512695312	0.8254700774426112	0.0	0.0	1.0	0	pass
B2	361	000000018295.jpg	0.0	0.0	1.0	75.06900490979353	561.1058959960938	0.8191430362807057	0.0	0.0	1.0	0	pass
B2	362	000000343534.jpg	0.0	0.0	1.0	123.27859123031298	587.4620895385742	0.8083804631796161	0.0	0.0	1.0	0	pass
B2	363	000000367860.jpg	0.0	0.0	0.9999999999999999	107.22689737841488	632.1410360336304	0.848129451705706	0.0	0.0	0.9999999999999999	0	pass
B2	364	000000136922.jpg	0.0	0.0	1.0	89.23753543805745	597.4819641113281	0.8663058336225422	0.0	0.0	1.0	0	pass
B2	365	000000461334.jpg	0.0	0.0	1.0	103.420389775104	583.5125389099121	0.8186508999612124	0.0	0.0	1.0	0	pass
B2	366	000000067807.jpg	0.0	0.0	0.9999999999999998	84.09279122766522	553.0778064727783	0.7659284618655356	0.0	0.0	0.9999999999999998	0	pass
B2	367	000000167853.jpg	0.0	0.0	0.9999999999999999	123.77985212572747	633.7124872207642	0.7189138055046741	0.0	0.0	0.9999999999999999	0	pass
B2	368	000000399862.jpg	0.0	0.0	0.9999999999999998	82.27250412318442	448.8148498535156	0.898391607407889	0.0	0.0	0.9999999999999998	0	pass
B2	369	000000171936.jpg	0.0	0.0	1.0	85.13975215860539	592.1848945617676	0.8828795367178811	0.0	0.0	1.0	0	pass
B2	370	000000350557.jpg	0.0	0.0	1.0	68.80692326896721	539.5269107818604	0.9404354782931128	0.0	0.0	1.0	0	pass
B2	371	000000151299.jpg	0.0	0.0	1.0	46.50347868291868	532.6840744018555	0.8911822283079984	0.0	0.0	1.0	0	pass
B2	372	000000058210.jpg	0.0	0.0	0.9999999999999998	92.60441422445906	623.1262969970703	0.8566779681135718	0.0	0.0	0.9999999999999998	0	pass
B2	373	000000008025.jpg	0.0	0.0	1.0	61.905493499471085	527.5155639648438	0.9108220089969348	0.0	0.0	1.0	0	pass
B2	374	000000175745.jpg	0.0	0.0	1.0	94.93512097135186	634.1717348098755	0.8508156781996242	0.0	0.0	1.0	0	pass
B2	375	000000079397.jpg	0.0	0.0	1.0000000000000002	61.135315675917596	637.2198963165283	0.9287231864997558	0.0	0.0	1.0000000000000002	0	pass
B2	376	000000163866.jpg	0.0	0.0	1.0000000000000002	51.8493337720467	566.7505435943604	0.9589674317392249	0.0	0.0	1.0000000000000002	0	pass
B2	377	000000378327.jpg	0.0	0.0	1.0	57.23841864638858	440.36474609375	0.9403263979833832	0.0	0.0	1.0	0	pass
B2	378	000000188727.jpg	0.0	0.0	1.0000000000000002	95.32208176147607	628.6815626621246	0.8825798267363898	0.0	0.0	1.0000000000000002	0	pass
B2	379	000000358425.jpg	0.0	0.0	0.9999999999999998	78.09301860950059	578.1388854980469	0.8254542475750409	0.0	0.0	0.9999999999999998	0	pass
