fixture_scope	candidate	image_index	image	surface	score_min	score_max	score_mean	positive_score_count	score_over_0_25_count	unique_class_count	collapsed
H500-first-100	B3	80	000000178189.jpg	split-fp32	5.933642387390137e-05	0.8370499610900879	0.0044965618290007114	300	1	24	0
H500-first-100	B3	80	000000178189.jpg	candidate-tail-on-fp32-boundaries	5.933642387390137e-05	0.8370499610900879	0.0044965618290007114	300	1	24	0
H500-first-100	B3	80	000000178189.jpg	split-s8	2.956390380859375e-05	0.09668439626693726	0.0007720259018242359	300	0	29	0
H500-first-100	B3	81	000000318495.jpg	source-fp32	3.0547380447387695e-05	0.7789425849914551	0.0056358082219958305	300	2	58	0
H500-first-100	B3	81	000000318495.jpg	split-fp32	3.0547380447387695e-05	0.7789425849914551	0.0056358082219958305	300	2	58	0
H500-first-100	B3	81	000000318495.jpg	candidate-tail-on-fp32-boundaries	3.0547380447387695e-05	0.7789425849914551	0.0056358082219958305	300	2	58	0
H500-first-100	B3	81	000000318495.jpg	split-s8	8.672475814819336e-06	0.09668439626693726	0.0005655853892676532	300	0	49	0
H500-first-100	B3	82	000000467803.jpg	source-fp32	7.143616676330566e-05	0.5256722569465637	0.00585535541176796	300	2	35	0
H500-first-100	B3	82	000000467803.jpg	split-fp32	7.143616676330566e-05	0.5256722569465637	0.00585535541176796	300	2	35	0
H500-first-100	B3	82	000000467803.jpg	candidate-tail-on-fp32-boundaries	7.143616676330566e-05	0.5256722569465637	0.00585535541176796	300	2	35	0
H500-first-100	B3	82	000000467803.jpg	split-s8	1.5079975128173828e-05	0.023559898138046265	0.0005113446968607605	300	0	32	0
H500-first-100	B3	83	000000544983.jpg	source-fp32	0.0008567571640014648	0.9460606575012207	0.019171234220266342	300	6	15	0
H500-first-100	B3	83	000000544983.jpg	split-fp32	0.0008567571640014648	0.9460606575012207	0.019171234220266342	300	6	15	0
H500-first-100	B3	83	000000544983.jpg	candidate-tail-on-fp32-boundaries	0.0008567571640014648	0.9460606575012207	0.019171234220266342	300	6	15	0
H500-first-100	B3	83	000000544983.jpg	split-s8	0.0003905296325683594	0.24787011742591858	0.0060601504519581795	300	0	12	0
H500-first-100	B3	84	000000438993.jpg	source-fp32	0.00040599703788757324	0.9205263257026672	0.015039781108498573	300	5	28	0
H500-first-100	B3	84	000000438993.jpg	split-fp32	0.00040599703788757324	0.9205263257026672	0.015039781108498573	300	5	28	0
H500-first-100	B3	84	000000438993.jpg	candidate-tail-on-fp32-boundaries	0.00040599703788757324	0.9205263257026672	0.015039781108498573	300	5	28	0
H500-first-100	B3	84	000000438993.jpg	split-s8	0.0002422630786895752	0.5	0.007212802767753601	300	2	24	0
H500-first-100	B3	85	000000089124.jpg	source-fp32	0.000248640775680542	0.9210345149040222	0.018372757360339165	300	6	20	0
H500-first-100	B3	85	000000089124.jpg	split-fp32	0.000248640775680542	0.9210345149040222	0.018372757360339165	300	6	20	0
H500-first-100	B3	85	000000089124.jpg	candidate-tail-on-fp32-boundaries	0.000248640775680542	0.9210345149040222	0.018372757360339165	300	6	20	0
H500-first-100	B3	85	000000089124.jpg	split-s8	0.00020495057106018066	0.5	0.007061284501105547	300	3	20	0
H500-first-100	B3	86	000000262686.jpg	source-fp32	0.001277834177017212	0.9373096227645874	0.029271459206938744	300	8	17	0
H500-first-100	B3	86	000000262686.jpg	split-fp32	0.001277834177017212	0.9373096227645874	0.029271459206938744	300	8	17	0
H500-first-100	B3	86	000000262686.jpg	candidate-tail-on-fp32-boundaries	0.001277834177017212	0.9373096227645874	0.029271459206938744	300	8	17	0
H500-first-100	B3	86	000000262686.jpg	split-s8	0.0007440745830535889	0.24787011742591858	0.010273907333612442	300	0	18	0
H500-first-100	B3	87	000000110514.jpg	source-fp32	0.003632068634033203	0.9182164669036865	0.03452356159687042	300	7	19	0
H500-first-100	B3	87	000000110514.jpg	split-fp32	0.003632068634033203	0.9182164669036865	0.03452356159687042	300	7	19	0
H500-first-100	B3	87	000000110514.jpg	candidate-tail-on-fp32-boundaries	0.003632068634033203	0.9182164669036865	0.03452356159687042	300	7	19	0
H500-first-100	B3	87	000000110514.jpg	split-s8	0.0014172792434692383	0.3647046685218811	0.010137648321688175	300	1	21	0
H500-first-100	B3	88	000000407443.jpg	source-fp32	6.80685043334961e-05	0.941716730594635	0.008370686322450638	300	3	24	0
H500-first-100	B3	88	000000407443.jpg	split-fp32	6.80685043334961e-05	0.941716730594635	0.008370686322450638	300	3	24	0
H500-first-100	B3	88	000000407443.jpg	candidate-tail-on-fp32-boundaries	6.80685043334961e-05	0.941716730594635	0.008370686322450638	300	3	24	0
H500-first-100	B3	88	000000407443.jpg	split-s8	3.668665885925293e-05	0.32193946838378906	0.0024849281180649996	300	1	20	0
H500-first-100	B3	89	000000403224.jpg	source-fp32	2.9861927032470703e-05	0.9324193596839905	0.006233372259885073	300	2	37	0
H500-first-100	B3	89	000000403224.jpg	split-fp32	2.9861927032470703e-05	0.9324193596839905	0.006233372259885073	300	2	37	0
H500-first-100	B3	89	000000403224.jpg	candidate-tail-on-fp32-boundaries	2.9861927032470703e-05	0.9324193596839905	0.006233372259885073	300	2	37	0
H500-first-100	B3	89	000000403224.jpg	split-s8	2.384185791015625e-05	0.24651065468788147	0.0013038028264418244	300	0	14	0
H500-first-100	B3	90	000000101090.jpg	source-fp32	0.003379315137863159	0.8081703186035156	0.04029706120491028	300	7	19	0
H500-first-100	B3	90	000000101090.jpg	split-fp32	0.003379315137863159	0.8081703186035156	0.04029706120491028	300	7	19	0
H500-first-100	B3	90	000000101090.jpg	candidate-tail-on-fp32-boundaries	0.003379315137863159	0.8081703186035156	0.04029706120491028	300	7	19	0
H500-first-100	B3	90	000000101090.jpg	split-s8	0.0019556283950805664	0.3647046685218811	0.02660306543111801	300	2	17	0
H500-first-100	B3	91	000000430175.jpg	source-fp32	0.00011089444160461426	0.9150157570838928	0.010460223071277142	300	4	17	0
H500-first-100	B3	91	000000430175.jpg	split-fp32	0.00011089444160461426	0.9150157570838928	0.010460223071277142	300	4	17	0
H500-first-100	B3	91	000000430175.jpg	candidate-tail-on-fp32-boundaries	0.00011089444160461426	0.9150157570838928	0.010460223071277142	300	4	17	0
H500-first-100	B3	91	000000430175.jpg	split-s8	5.644559860229492e-05	0.5	0.0036211537662893534	300	1	17	0
H500-first-100	B3	92	000000499918.jpg	source-fp32	3.2901763916015625e-05	0.9332140684127808	0.008987745270133018	300	3	33	0
H500-first-100	B3	92	000000499918.jpg	split-fp32	3.2901763916015625e-05	0.9332140684127808	0.008987745270133018	300	3	33	0
H500-first-100	B3	92	000000499918.jpg	candidate-tail-on-fp32-boundaries	3.2901763916015625e-05	0.9332140684127808	0.008987745270133018	300	3	33	0
H500-first-100	B3	92	000000499918.jpg	split-s8	2.6285648345947266e-05	0.5	0.003302155062556267	300	1	22	0
H500-first-100	B3	93	000000277563.jpg	source-fp32	0.00046005845069885254	0.5753443241119385	0.009540528059005737	300	3	35	0
H500-first-100	B3	93	000000277563.jpg	split-fp32	0.00046005845069885254	0.5753443241119385	0.009540528059005737	300	3	35	0
H500-first-100	B3	93	000000277563.jpg	candidate-tail-on-fp32-boundaries	0.00046005845069885254	0.5753443241119385	0.009540528059005737	300	3	35	0
H500-first-100	B3	93	000000277563.jpg	split-s8	0.0002422630786895752	0.126194566488266	0.0018438688712194562	300	0	28	0
H500-first-100	B3	94	000000239596.jpg	source-fp32	0.000781714916229248	0.9171165227890015	0.017653726041316986	300	4	27	0
H500-first-100	B3	94	000000239596.jpg	split-fp32	0.000781714916229248	0.9171165227890015	0.017653726041316986	300	4	27	0
H500-first-100	B3	94	000000239596.jpg	candidate-tail-on-fp32-boundaries	0.000781714916229248	0.9171165227890015	0.017653726041316986	300	4	27	0
H500-first-100	B3	94	000000239596.jpg	split-s8	0.0002829134464263916	0.18395978212356567	0.004218312446027994	300	0	20	0
H500-first-100	B3	95	000000164856.jpg	source-fp32	4.869699478149414e-05	0.38454848527908325	0.0038573855999857187	300	1	35	0
H500-first-100	B3	95	000000164856.jpg	split-fp32	4.869699478149414e-05	0.38454848527908325	0.0038573855999857187	300	1	35	0
H500-first-100	B3	95	000000164856.jpg	candidate-tail-on-fp32-boundaries	4.869699478149414e-05	0.38454848527908325	0.0038573855999857187	300	1	35	0
H500-first-100	B3	95	000000164856.jpg	split-s8	1.9282102584838867e-05	0.033832043409347534	0.00047685991739854217	300	0	34	0
H500-first-100	B3	96	000000457271.jpg	source-fp32	0.00017875432968139648	0.9025818705558777	0.008084810338914394	300	2	18	0
H500-first-100	B3	96	000000457271.jpg	split-fp32	0.00017875432968139648	0.9025818705558777	0.008084810338914394	300	2	18	0
H500-first-100	B3	96	000000457271.jpg	candidate-tail-on-fp32-boundaries	0.00017875432968139648	0.9025818705558777	0.008084810338914394	300	2	18	0
H500-first-100	B3	96	000000457271.jpg	split-s8	8.678436279296875e-05	0.1344488263130188	0.0016706506721675396	300	0	13	0
H500-first-100	B3	97	000000373034.jpg	source-fp32	2.9534101486206055e-05	0.9363738298416138	0.0063591343350708485	300	2	43	0
H500-first-100	B3	97	000000373034.jpg	split-fp32	2.9534101486206055e-05	0.9363738298416138	0.0063591343350708485	300	2	43	0
H500-first-100	B3	97	000000373034.jpg	candidate-tail-on-fp32-boundaries	2.9534101486206055e-05	0.9363738298416138	0.0063591343350708485	300	2	43	0
H500-first-100	B3	97	000000373034.jpg	split-s8	1.4096498489379883e-05	0.18395978212356567	0.001007001381367445	300	0	38	0
H500-first-100	B3	98	000000491804.jpg	source-fp32	0.0005284547805786133	0.9493066072463989	0.013566352427005768	300	2	7	0
H500-first-100	B3	98	000000491804.jpg	split-fp32	0.0005284547805786133	0.9493066072463989	0.013566352427005768	300	2	7	0
H500-first-100	B3	98	000000491804.jpg	candidate-tail-on-fp32-boundaries	0.0005284547805786133	0.9493066072463989	0.013566352427005768	300	2	7	0
H500-first-100	B3	98	000000491804.jpg	split-s8	0.0002281665802001953	0.3441147208213806	0.0058249616995453835	300	1	8	0
H500-first-100	B3	99	000000406298.jpg	source-fp32	0.002265423536300659	0.9401018619537354	0.024531500414013863	300	6	16	0
H500-first-100	B3	99	000000406298.jpg	split-fp32	0.002265423536300659	0.9401018619537354	0.024531500414013863	300	6	16	0
H500-first-100	B3	99	000000406298.jpg	candidate-tail-on-fp32-boundaries	0.002265423536300659	0.9401018619537354	0.024531500414013863	300	6	16	0
H500-first-100	B3	99	000000406298.jpg	split-s8	0.0014172792434692383	0.19820937514305115	0.01136098988354206	300	0	16	0
fixed-F0-bus-Zidane-canonical	B3	0	ultralytics_bus.jpg	source-fp32	0.0005604028701782227	0.925345778465271	0.01737271063029766	300	5	27	0
fixed-F0-bus-Zidane-canonical	B3	0	ultralytics_bus.jpg	split-fp32	0.0005604028701782227	0.925345778465271	0.01737271063029766	300	5	27	0
fixed-F0-bus-Zidane-canonical	B3	0	ultralytics_bus.jpg	candidate-tail-on-fp32-boundaries	0.0005604028701782227	0.925345778465271	0.01737271063029766	300	5	27	0
fixed-F0-bus-Zidane-canonical	B3	0	ultralytics_bus.jpg	split-s8	0.0003905296325683594	0.24651065468788147	0.0056300596334040165	300	0	21	0
fixed-F0-bus-Zidane-canonical	B3	1	ultralytics_zidane.jpg	source-fp32	0.00033485889434814453	0.9184516668319702	0.011069698259234428	300	3	19	0
fixed-F0-bus-Zidane-canonical	B3	1	ultralytics_zidane.jpg	split-fp32	0.00033485889434814453	0.9184516668319702	0.011069698259234428	300	3	19	0
fixed-F0-bus-Zidane-canonical	B3	1	ultralytics_zidane.jpg	candidate-tail-on-fp32-boundaries	0.00033485889434814453	0.9184516668319702	0.011069698259234428	300	3	19	0
fixed-F0-bus-Zidane-canonical	B3	1	ultralytics_zidane.jpg	split-s8	0.00014841556549072266	0.18395978212356567	0.0029126927256584167	300	0	22	0
fixed-F0-bus-Zidane-canonical	B3	2	canonical_photo.jpg	source-fp32	0.0016624927520751953	0.9320564270019531	0.04164884239435196	300	11	25	0
fixed-F0-bus-Zidane-canonical	B3	2	canonical_photo.jpg	split-fp32	0.0016624927520751953	0.9320564270019531	0.04164884239435196	300	11	25	0
fixed-F0-bus-Zidane-canonical	B3	2	canonical_photo.jpg	candidate-tail-on-fp32-boundaries	0.0016624927520751953	0.9320564270019531	0.04164884239435196	300	11	25	0
fixed-F0-bus-Zidane-canonical	B3	2	canonical_photo.jpg	split-s8	0.0009223520755767822	0.5	0.014688132330775261	300	4	24	0
H500-first-100	B4	0	000000209933.jpg	source-fp32	1.424551010131836e-05	0.893174409866333	0.00658376794308424	300	2	35	0
H500-first-100	B4	0	000000209933.jpg	split-fp32	1.424551010131836e-05	0.893174409866333	0.00658376794308424	300	2	35	0
H500-first-100	B4	0	000000209933.jpg	candidate-tail-on-fp32-boundaries	1.424551010131836e-05	0.893174409866333	0.00658376794308424	300	2	35	0
H500-first-100	B4	0	000000209933.jpg	split-s8	7.361173629760742e-06	0.2008001208305359	0.0010949342977255583	300	0	28	0
H500-first-100	B4	1	000000300908.jpg	source-fp32	4.464387893676758e-05	0.9347807168960571	0.006611714139580727	300	3	25	0
H500-first-100	B4	1	000000300908.jpg	split-fp32	4.464387893676758e-05	0.9347807168960571	0.006611714139580727	300	3	25	0
H500-first-100	B4	1	000000300908.jpg	candidate-tail-on-fp32-boundaries	4.464387893676758e-05	0.9347807168960571	0.006611714139580727	300	3	25	0
H500-first-100	B4	1	000000300908.jpg	split-s8	2.8699636459350586e-05	0.5	0.0031034715939313173	300	2	24	0
H500-first-100	B4	2	000000221730.jpg	source-fp32	0.00018343329429626465	0.8871041536331177	0.005164002999663353	300	1	61	0
H500-first-100	B4	2	000000221730.jpg	split-fp32	0.00018343329429626465	0.8871041536331177	0.005164002999663353	300	1	61	0
H500-first-100	B4	2	000000221730.jpg	candidate-tail-on-fp32-boundaries	0.00018343329429626465	0.8871041536331177	0.005164002999663353	300	1	61	0
H500-first-100	B4	2	000000221730.jpg	split-s8	6.321072578430176e-05	0.26192721724510193	0.0013039701152592897	300	1	58	0
H500-first-100	B4	3	000000052109.jpg	source-fp32	0.00019672513008117676	0.9083641767501831	0.01612047106027603	300	5	20	0
H500-first-100	B4	3	000000052109.jpg	split-fp32	0.00019672513008117676	0.9083641767501831	0.01612047106027603	300	5	20	0
H500-first-100	B4	3	000000052109.jpg	candidate-tail-on-fp32-boundaries	0.00019672513008117676	0.9083641767501831	0.01612047106027603	300	5	20	0
H500-first-100	B4	3	000000052109.jpg	split-s8	0.00014868378639221191	0.5	0.008738689124584198	300	4	20	0
H500-first-100	B4	4	000000081819.jpg	source-fp32	0.0008813738822937012	0.93614661693573	0.021904177963733673	300	7	18	0
H500-first-100	B4	4	000000081819.jpg	split-fp32	0.0008813738822937012	0.93614661693573	0.021904177963733673	300	7	18	0
H500-first-100	B4	4	000000081819.jpg	candidate-tail-on-fp32-boundaries	0.0008813738822937012	0.93614661693573	0.021904177963733673	300	7	18	0
H500-first-100	B4	4	000000081819.jpg	split-s8	0.00041940808296203613	0.5	0.008151897229254246	300	2	21	0
H500-first-100	B4	5	000000168943.jpg	source-fp32	1.239776611328125e-05	0.9370105266571045	0.006704902742058039	300	2	41	0
H500-first-100	B4	5	000000168943.jpg	split-fp32	1.239776611328125e-05	0.9370105266571045	0.006704902742058039	300	2	41	0
H500-first-100	B4	5	000000168943.jpg	candidate-tail-on-fp32-boundaries	1.239776611328125e-05	0.9370105266571045	0.006704902742058039	300	2	41	0
H500-first-100	B4	5	000000168943.jpg	split-s8	1.1086463928222656e-05	0.5854835510253906	0.004191305488348007	300	2	39	0
H500-first-100	B4	6	000000426831.jpg	source-fp32	0.001825481653213501	0.3435274362564087	0.01429640781134367	300	3	30	0
H500-first-100	B4	6	000000426831.jpg	split-fp32	0.001825481653213501	0.3435274362564087	0.01429640781134367	300	3	30	0
H500-first-100	B4	6	000000426831.jpg	candidate-tail-on-fp32-boundaries	0.001825481653213501	0.3435274362564087	0.01429640781134367	300	3	30	0
H500-first-100	B4	6	000000426831.jpg	split-s8	0.001115173101425171	0.17432957887649536	0.006947468034923077	300	0	25	0
H500-first-100	B4	7	000000054718.jpg	source-fp32	6.535649299621582e-05	0.9340739846229553	0.013741175644099712	300	5	31	0
H500-first-100	B4	7	000000054718.jpg	split-fp32	6.535649299621582e-05	0.9340739846229553	0.013741175644099712	300	5	31	0
H500-first-100	B4	7	000000054718.jpg	candidate-tail-on-fp32-boundaries	6.535649299621582e-05	0.9340739846229553	0.013741175644099712	300	5	31	0
H500-first-100	B4	7	000000054718.jpg	split-s8	2.5898218154907227e-05	0.41451647877693176	0.004144449718296528	300	3	22	0
H500-first-100	B4	8	000000195394.jpg	source-fp32	5.4895877838134766e-05	0.9187237620353699	0.007007656153291464	300	3	23	0
H500-first-100	B4	8	000000195394.jpg	split-fp32	5.4895877838134766e-05	0.9187237620353699	0.007007656153291464	300	3	23	0
H500-first-100	B4	8	000000195394.jpg	candidate-tail-on-fp32-boundaries	5.4895877838134766e-05	0.9187237620353699	0.007007656153291464	300	3	23	0
H500-first-100	B4	8	000000195394.jpg	split-s8	4.4733285903930664e-05	0.5	0.0030351500026881695	300	1	20	0
H500-first-100	B4	9	000000368347.jpg	source-fp32	5.316734313964844e-05	0.8676844239234924	0.008444576524198055	300	3	37	0
H500-first-100	B4	9	000000368347.jpg	split-fp32	5.316734313964844e-05	0.8676844239234924	0.008444576524198055	300	3	37	0
H500-first-100	B4	9	000000368347.jpg	candidate-tail-on-fp32-boundaries	5.316734313964844e-05	0.8676844239234924	0.008444576524198055	300	3	37	0
H500-first-100	B4	9	000000368347.jpg	split-s8	2.8699636459350586e-05	0.24042129516601562	0.0024760598316788673	300	0	35	0
H500-first-100	B4	10	000000349403.jpg	source-fp32	0.0006747543811798096	0.8984994888305664	0.019101271405816078	300	6	23	0
H500-first-100	B4	10	000000349403.jpg	split-fp32	0.0006747543811798096	0.8984994888305664	0.019101271405816078	300	6	23	0
H500-first-100	B4	10	000000349403.jpg	candidate-tail-on-fp32-boundaries	0.0006747543811798096	0.8984994888305664	0.019101271405816078	300	6	23	0
H500-first-100	B4	10	000000349403.jpg	split-s8	0.0004353523254394531	0.5	0.008522857911884785	300	5	21	0
H500-first-100	B4	11	000000312286.jpg	source-fp32	0.001326143741607666	0.8773025870323181	0.03221433609724045	300	13	16	0
H500-first-100	B4	11	000000312286.jpg	split-fp32	0.001326143741607666	0.8773025870323181	0.03221433609724045	300	13	16	0
H500-first-100	B4	11	000000312286.jpg	candidate-tail-on-fp32-boundaries	0.001326143741607666	0.8773025870323181	0.03221433609724045	300	13	16	0
H500-first-100	B4	11	000000312286.jpg	split-s8	0.0008151233196258545	0.41451647877693176	0.011753056198358536	300	4	14	0
H500-first-100	B4	12	000000232612.jpg	source-fp32	0.0008568465709686279	0.9463723301887512	0.024911237880587578	300	7	34	0
H500-first-100	B4	12	000000232612.jpg	split-fp32	0.0008568465709686279	0.9463723301887512	0.024911237880587578	300	7	34	0
H500-first-100	B4	12	000000232612.jpg	candidate-tail-on-fp32-boundaries	0.0008568465709686279	0.9463723301887512	0.024911237880587578	300	7	34	0
H500-first-100	B4	12	000000232612.jpg	split-s8	0.0004833638668060303	0.5854835510253906	0.010103734210133553	300	3	35	0
H500-first-100	B4	13	000000382341.jpg	source-fp32	7.277727127075195e-05	0.9455442428588867	0.013324011117219925	300	4	22	0
H500-first-100	B4	13	000000382341.jpg	split-fp32	7.277727127075195e-05	0.9455442428588867	0.013324011117219925	300	4	22	0
H500-first-100	B4	13	000000382341.jpg	candidate-tail-on-fp32-boundaries	7.277727127075195e-05	0.9455442428588867	0.013324011117219925	300	4	22	0
H500-first-100	B4	13	000000382341.jpg	split-s8	3.927946090698242e-05	0.5854835510253906	0.007241894491016865	300	4	23	0
H500-first-100	B4	14	000000044954.jpg	source-fp32	6.324052810668945e-05	0.6598555445671082	0.007956846617162228	300	1	21	0
H500-first-100	B4	14	000000044954.jpg	split-fp32	6.324052810668945e-05	0.6598555445671082	0.007956846617162228	300	1	21	0
H500-first-100	B4	14	000000044954.jpg	candidate-tail-on-fp32-boundaries	6.324052810668945e-05	0.6598555445671082	0.007956846617162228	300	1	21	0
H500-first-100	B4	14	000000044954.jpg	split-s8	3.170967102050781e-05	0.26192721724510193	0.002398623153567314	300	1	15	0
H500-first-100	B4	15	000000561187.jpg	source-fp32	9.420514106750488e-05	0.7101383209228516	0.005307008977979422	300	1	19	0
H500-first-100	B4	15	000000561187.jpg	split-fp32	9.420514106750488e-05	0.7101383209228516	0.005307008977979422	300	1	19	0
H500-first-100	B4	15	000000561187.jpg	candidate-tail-on-fp32-boundaries	9.420514106750488e-05	0.7101383209228516	0.005307008977979422	300	1	19	0
H500-first-100	B4	15	000000561187.jpg	split-s8	4.366040229797363e-05	0.0818646252155304	0.0007222650456242263	300	0	18	0
H500-first-100	B4	16	000000401320.jpg	source-fp32	0.00015544891357421875	0.9167914390563965	0.00896330177783966	300	3	29	0
H500-first-100	B4	16	000000401320.jpg	split-fp32	0.00015544891357421875	0.9167914390563965	0.00896330177783966	300	3	29	0
H500-first-100	B4	16	000000401320.jpg	candidate-tail-on-fp32-boundaries	0.00015544891357421875	0.9167914390563965	0.00896330177783966	300	3	29	0
H500-first-100	B4	16	000000401320.jpg	split-s8	0.00011178851127624512	0.3732227087020874	0.0048075770027935505	300	3	29	0
H500-first-100	B4	17	000000216524.jpg	source-fp32	0.0002898871898651123	0.9494252800941467	0.014616064727306366	300	5	28	0
H500-first-100	B4	17	000000216524.jpg	split-fp32	0.0002898871898651123	0.9494252800941467	0.014616064727306366	300	5	28	0
H500-first-100	B4	17	000000216524.jpg	candidate-tail-on-fp32-boundaries	0.0002898871898651123	0.9494252800941467	0.014616064727306366	300	5	28	0
H500-first-100	B4	17	000000216524.jpg	split-s8	0.00016990303993225098	0.5854835510253906	0.005907209124416113	300	3	31	0
H500-first-100	B4	18	000000505663.jpg	source-fp32	1.8298625946044922e-05	0.8924131989479065	0.003207670757547021	300	1	53	0
H500-first-100	B4	18	000000505663.jpg	split-fp32	1.8298625946044922e-05	0.8924131989479065	0.003207670757547021	300	1	53	0
H500-first-100	B4	18	000000505663.jpg	candidate-tail-on-fp32-boundaries	1.8298625946044922e-05	0.8924131989479065	0.003207670757547021	300	1	53	0
H500-first-100	B4	18	000000505663.jpg	split-s8	7.361173629760742e-06	0.15101957321166992	0.0005516509409062564	300	0	44	0
H500-first-100	B4	19	000000151833.jpg	source-fp32	0.00015562772750854492	0.9525330066680908	0.020540572702884674	300	8	17	0
H500-first-100	B4	19	000000151833.jpg	split-fp32	0.00015562772750854492	0.9525330066680908	0.020540572702884674	300	8	17	0
H500-first-100	B4	19	000000151833.jpg	candidate-tail-on-fp32-boundaries	0.00015562772750854492	0.9525330066680908	0.020540572702884674	300	8	17	0
H500-first-100	B4	19	000000151833.jpg	split-s8	0.00013783574104309082	0.5854835510253906	0.009445875883102417	300	2	16	0
H500-first-100	B4	20	000000581815.jpg	source-fp32	0.0005851089954376221	0.5734500288963318	0.028119433671236038	300	13	3	0
H500-first-100	B4	20	000000581815.jpg	split-fp32	0.0005851089954376221	0.5734500288963318	0.028119433671236038	300	13	3	0
H500-first-100	B4	20	000000581815.jpg	candidate-tail-on-fp32-boundaries	0.0005851089954376221	0.5734500288963318	0.028119433671236038	300	13	3	0
H500-first-100	B4	20	000000581815.jpg	split-s8	0.00031819939613342285	0.26176172494888306	0.009534459561109543	300	1	3	0
H500-first-100	B4	21	000000099546.jpg	source-fp32	0.0036472678184509277	0.7591687440872192	0.03621445223689079	300	10	14	0
H500-first-100	B4	21	000000099546.jpg	split-fp32	0.0036472678184509277	0.7591687440872192	0.03621445223689079	300	10	14	0
H500-first-100	B4	21	000000099546.jpg	candidate-tail-on-fp32-boundaries	0.0036472678184509277	0.7591687440872192	0.03621445223689079	300	10	14	0
H500-first-100	B4	21	000000099546.jpg	split-s8	0.0013742446899414062	0.26176172494888306	0.011345849372446537	300	3	13	0
H500-first-100	B4	22	000000568009.jpg	source-fp32	0.0002862215042114258	0.9396367073059082	0.011971398256719112	300	4	12	0
H500-first-100	B4	22	000000568009.jpg	split-fp32	0.0002862215042114258	0.9396367073059082	0.011971398256719112	300	4	12	0
H500-first-100	B4	22	000000568009.jpg	candidate-tail-on-fp32-boundaries	0.0002862215042114258	0.9396367073059082	0.011971398256719112	300	4	12	0
H500-first-100	B4	22	000000568009.jpg	split-s8	0.00018864870071411133	0.5	0.007344290614128113	300	4	12	0
H500-first-100	B4	23	000000358024.jpg	source-fp32	0.0002728402614593506	0.915204644203186	0.014295992441475391	300	4	38	0
H500-first-100	B4	23	000000358024.jpg	split-fp32	0.0002728402614593506	0.915204644203186	0.014295992441475391	300	4	38	0
H500-first-100	B4	23	000000358024.jpg	candidate-tail-on-fp32-boundaries	0.0002728402614593506	0.915204644203186	0.014295992441475391	300	4	38	0
H500-first-100	B4	23	000000358024.jpg	split-s8	0.00014868378639221191	0.5	0.00500249769538641	300	2	31	0
H500-first-100	B4	24	000000414609.jpg	source-fp32	2.530217170715332e-05	0.8794223070144653	0.006612562108784914	300	2	63	0
H500-first-100	B4	24	000000414609.jpg	split-fp32	2.530217170715332e-05	0.8794223070144653	0.006612562108784914	300	2	63	0
H500-first-100	B4	24	000000414609.jpg	candidate-tail-on-fp32-boundaries	2.530217170715332e-05	0.8794223070144653	0.006612562108784914	300	2	63	0
H500-first-100	B4	24	000000414609.jpg	split-s8	1.1205673217773438e-05	0.6661115884780884	0.003260771045461297	300	2	52	0
H500-first-100	B4	25	000000342336.jpg	source-fp32	0.0006982386112213135	0.641258716583252	0.008945624344050884	300	1	14	0
H500-first-100	B4	25	000000342336.jpg	split-fp32	0.0006982386112213135	0.641258716583252	0.008945624344050884	300	1	14	0
H500-first-100	B4	25	000000342336.jpg	candidate-tail-on-fp32-boundaries	0.0006982386112213135	0.641258716583252	0.008945624344050884	300	1	14	0
H500-first-100	B4	25	000000342336.jpg	split-s8	0.0004353523254394531	0.172403484582901	0.004776885733008385	300	0	12	0
H500-first-100	B4	26	000000091751.jpg	source-fp32	6.374716758728027e-05	0.9423747062683105	0.009953312575817108	300	3	25	0
H500-first-100	B4	26	000000091751.jpg	split-fp32	6.374716758728027e-05	0.9423747062683105	0.009953312575817108	300	3	25	0
H500-first-100	B4	26	000000091751.jpg	candidate-tail-on-fp32-boundaries	6.374716758728027e-05	0.9423747062683105	0.009953312575817108	300	3	25	0
H500-first-100	B4	26	000000091751.jpg	split-s8	5.27501106262207e-05	0.5854835510253906	0.004820143338292837	300	2	19	0
H500-first-100	B4	27	000000443033.jpg	source-fp32	0.00024265050888061523	0.9822120666503906	0.015449309721589088	300	2	36	0
H500-first-100	B4	27	000000443033.jpg	split-fp32	0.00024265050888061523	0.9822120666503906	0.015449309721589088	300	2	36	0
H500-first-100	B4	27	000000443033.jpg	candidate-tail-on-fp32-boundaries	0.00024265050888061523	0.9822120666503906	0.015449309721589088	300	2	36	0
H500-first-100	B4	27	000000443033.jpg	split-s8	0.00023248791694641113	0.5854835510253906	0.011988706886768341	300	2	21	0
H500-first-100	B4	28	000000329568.jpg	source-fp32	0.0006918609142303467	0.5828347206115723	0.007980599999427795	300	2	25	0
H500-first-100	B4	28	000000329568.jpg	split-fp32	0.0006918609142303467	0.5828347206115723	0.007980599999427795	300	2	25	0
H500-first-100	B4	28	000000329568.jpg	candidate-tail-on-fp32-boundaries	0.0006918609142303467	0.5828347206115723	0.007980599999427795	300	2	25	0
H500-first-100	B4	28	000000329568.jpg	split-s8	0.00035515427589416504	0.0818646252155304	0.0021365846041589975	300	0	22	0
H500-first-100	B4	29	000000299785.jpg	source-fp32	0.00011861324310302734	0.957189679145813	0.011371671222150326	300	3	45	0
