candidate	image_index	image	surface	shape	dtype	sha256	non_finite_count	minimum	maximum	mean	stddev	zero_count	nonzero_count	negative_count	positive_count	inference_ms	tail_ms	total_ms
B4	41	000000130741.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	c45c3a799f8f5dc38f4060c0d94d001de4796a144506eb8c1ea40c48c63d981f	0	0.0	639.830810546875	212.50466918945312	172.59690856933594	40	1760	0	1760	nan	3.097652	nan
B4	41	000000130741.jpg	split-s8	1x300x6	float32	de9506f711be02d77a29f9ea15e6cc25fa96464482e9881f95c4b44fad0564d4	0	0.0	634.6827392578125	219.97671508789062	173.96578979492188	33	1767	0	1767	240.029479	3.428688	243.458167
B4	42	000000519601.jpg	source-fp32	1x300x6	float32	67b38d660d92b0147ca5ac15d2adafa3182cef4e0084be11ac897811c33b6da0	0	0.0	571.236083984375	261.6014404296875	215.70172119140625	153	1647	0	1647	nan	nan	nan
B4	42	000000519601.jpg	split-fp32	1x300x6	float32	67b38d660d92b0147ca5ac15d2adafa3182cef4e0084be11ac897811c33b6da0	0	0.0	571.236083984375	261.6014404296875	215.70172119140625	153	1647	0	1647	172.566435	3.608949	176.175384
B4	42	000000519601.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	67b38d660d92b0147ca5ac15d2adafa3182cef4e0084be11ac897811c33b6da0	0	0.0	571.236083984375	261.6014404296875	215.70172119140625	153	1647	0	1647	nan	3.421668	nan
B4	42	000000519601.jpg	split-s8	1x300x6	float32	ba4754cf723cd631b8c5066c7e783d3033e7c160872faf19105cccc273b018f8	0	0.0	571.4561767578125	265.4635314941406	216.77090454101562	178	1622	0	1622	249.149349	3.674994	252.824343
B4	43	000000470085.jpg	source-fp32	1x300x6	float32	84898db735d83a6b39787d7fe700cdc8fe55e467dc79ec3555798886f6319c4f	0	-0.1550445556640625	644.23828125	256.2808532714844	217.08258056640625	108	1692	2	1690	nan	nan	nan
B4	43	000000470085.jpg	split-fp32	1x300x6	float32	84898db735d83a6b39787d7fe700cdc8fe55e467dc79ec3555798886f6319c4f	0	-0.1550445556640625	644.23828125	256.2808532714844	217.08258056640625	108	1692	2	1690	175.488706	3.513653	179.002359
B4	43	000000470085.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	84898db735d83a6b39787d7fe700cdc8fe55e467dc79ec3555798886f6319c4f	0	-0.1550445556640625	644.23828125	256.2808532714844	217.08258056640625	108	1692	2	1690	nan	3.297587	nan
B4	43	000000470085.jpg	split-s8	1x300x6	float32	e9fe9948a9b9c7d9a3c58c2e1d84c61a944fae4f1b4a0583676e93ead456d35a	0	-2.152496337890625	641.122314453125	249.73521423339844	205.66281127929688	125	1675	1	1674	251.128867	3.613904	254.742771
B4	44	000000425743.jpg	source-fp32	1x300x6	float32	b3f15ebaa252f662d2469adf36122e2f8d4e219a89259edf3c9a91aa00c9aa8d	0	0.0	533.4134521484375	216.97601318359375	158.82028198242188	49	1751	0	1751	nan	nan	nan
B4	44	000000425743.jpg	split-fp32	1x300x6	float32	b3f15ebaa252f662d2469adf36122e2f8d4e219a89259edf3c9a91aa00c9aa8d	0	0.0	533.4134521484375	216.97601318359375	158.82028198242188	49	1751	0	1751	172.925433	3.754353	176.679786
B4	44	000000425743.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	b3f15ebaa252f662d2469adf36122e2f8d4e219a89259edf3c9a91aa00c9aa8d	0	0.0	533.4134521484375	216.97601318359375	158.82028198242188	49	1751	0	1751	nan	3.215967	nan
B4	44	000000425743.jpg	split-s8	1x300x6	float32	ecb2a1ccc87ac520cee3a0e62724dadc18e83d374469e4e75ac5089e451b022b	0	0.0	532.7612915039062	216.65057373046875	156.62757873535156	54	1746	0	1746	250.964232	3.651531	254.61576300000002
B4	45	000000368611.jpg	source-fp32	1x300x6	float32	e6dcbb90d1b76896a1c71b0128596ca4ae117b24b3369960a02452c69f377dcf	0	0.0	639.9932861328125	177.19964599609375	155.9489288330078	100	1700	0	1700	nan	nan	nan
B4	45	000000368611.jpg	split-fp32	1x300x6	float32	e6dcbb90d1b76896a1c71b0128596ca4ae117b24b3369960a02452c69f377dcf	0	0.0	639.9932861328125	177.19964599609375	155.9489288330078	100	1700	0	1700	176.192412	3.644755	179.837167
B4	45	000000368611.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	e6dcbb90d1b76896a1c71b0128596ca4ae117b24b3369960a02452c69f377dcf	0	0.0	639.9932861328125	177.19964599609375	155.9489288330078	100	1700	0	1700	nan	3.247215	nan
B4	45	000000368611.jpg	split-s8	1x300x6	float32	fea8c3dfa572047adb1ac83d70b0a0cfb52ad65d34db9f8b53e71d4e0f1cc7c8	0	0.0	640.459228515625	175.9327392578125	154.56741333007812	117	1683	0	1683	244.336221	3.599435	247.935656
B4	46	000000423445.jpg	source-fp32	1x300x6	float32	bfd05e00babe5ea443e5adc58136708bc60b71bc71216796d5c97580fabf4d39	0	-0.6215171813964844	669.94140625	211.25241088867188	168.416015625	45	1755	2	1753	nan	nan	nan
B4	46	000000423445.jpg	split-fp32	1x300x6	float32	bfd05e00babe5ea443e5adc58136708bc60b71bc71216796d5c97580fabf4d39	0	-0.6215171813964844	669.94140625	211.25241088867188	168.416015625	45	1755	2	1753	175.923905	3.742057	179.66596199999998
B4	46	000000423445.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	bfd05e00babe5ea443e5adc58136708bc60b71bc71216796d5c97580fabf4d39	0	-0.6215171813964844	669.94140625	211.25241088867188	168.416015625	45	1755	2	1753	nan	3.386126	nan
B4	46	000000423445.jpg	split-s8	1x300x6	float32	659950bbd4e77ee762a18edfac66623d5ae9f991194cf91a1131631820e03eb0	0	0.0	639.7582397460938	208.03919982910156	161.8838348388672	53	1747	0	1747	251.617809	3.594519	255.21232799999999
B4	47	000000550481.jpg	source-fp32	1x300x6	float32	f43a918fd5975db7e7515223e338dc848235e7dece515b96bd47518c0b88eccf	0	-0.5591850280761719	640.5578002929688	216.45013427734375	205.722900390625	18	1782	6	1776	nan	nan	nan
B4	47	000000550481.jpg	split-fp32	1x300x6	float32	f43a918fd5975db7e7515223e338dc848235e7dece515b96bd47518c0b88eccf	0	-0.5591850280761719	640.5578002929688	216.45013427734375	205.722900390625	18	1782	6	1776	175.594426	3.489134	179.08356
B4	47	000000550481.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	f43a918fd5975db7e7515223e338dc848235e7dece515b96bd47518c0b88eccf	0	-0.5591850280761719	640.5578002929688	216.45013427734375	205.722900390625	18	1782	6	1776	nan	3.248375	nan
B4	47	000000550481.jpg	split-s8	1x300x6	float32	2c8cdea6996f79bb60b8743fc864d6dcbaa141a7a802e7a3fdf13c1e683b93f0	0	-5.394775390625	640.5316772460938	209.42127990722656	199.9829559326172	9	1791	13	1778	246.286588	3.665543	249.952131
B4	48	000000340868.jpg	source-fp32	1x300x6	float32	f0416f7defa997ba8d336762118464122c727306b7e78f26373dbec7f80c475f	0	-24.571884155273438	642.2349243164062	231.2451171875	193.08230590820312	20	1780	16	1764	nan	nan	nan
B4	48	000000340868.jpg	split-fp32	1x300x6	float32	f0416f7defa997ba8d336762118464122c727306b7e78f26373dbec7f80c475f	0	-24.571884155273438	642.2349243164062	231.2451171875	193.08230590820312	20	1780	16	1764	173.51137	3.540874	177.052244
B4	48	000000340868.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	f0416f7defa997ba8d336762118464122c727306b7e78f26373dbec7f80c475f	0	-24.571884155273438	642.2349243164062	231.2451171875	193.08230590820312	20	1780	16	1764	nan	3.180988	nan
B4	48	000000340868.jpg	split-s8	1x300x6	float32	8d32166185471967b3c8efdb85c4b2fd2b1790a8cff620f82c0d514cd9090478	0	-0.2423229217529297	670.9102172851562	232.78375244140625	192.22914123535156	26	1774	5	1769	245.590851	3.502063	249.09291399999998
B4	49	000000408292.jpg	source-fp32	1x300x6	float32	2e23ad289c646cf0b1cd545cd3347d0b33c8792bcddbbc4cb0fc25a31a39d249	0	-0.6742401123046875	639.994873046875	179.76861572265625	177.56207275390625	55	1745	10	1735	nan	nan	nan
B4	49	000000408292.jpg	split-fp32	1x300x6	float32	2e23ad289c646cf0b1cd545cd3347d0b33c8792bcddbbc4cb0fc25a31a39d249	0	-0.6742401123046875	639.994873046875	179.76861572265625	177.56207275390625	55	1745	10	1735	173.582657	3.337364	176.92002100000002
B4	49	000000408292.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	2e23ad289c646cf0b1cd545cd3347d0b33c8792bcddbbc4cb0fc25a31a39d249	0	-0.6742401123046875	639.994873046875	179.76861572265625	177.56207275390625	55	1745	10	1735	nan	3.272555	nan
B4	49	000000408292.jpg	split-s8	1x300x6	float32	d4c98dc5060627b72820f60c48bafb13be986cab5d32a75b8d8fa977dcc0c53c	0	-4.2128143310546875	639.63671875	170.35382080078125	170.2830810546875	55	1745	14	1731	245.259164	3.629555	248.888719
B4	50	000000378347.jpg	source-fp32	1x300x6	float32	424a4c50bbcfd51c56cf8011eabf97fc0cc5b9c9b7108361526faed3d8105f6c	0	-1.8227043151855469	639.8983154296875	221.91725158691406	170.35888671875	22	1778	1	1777	nan	nan	nan
B4	50	000000378347.jpg	split-fp32	1x300x6	float32	424a4c50bbcfd51c56cf8011eabf97fc0cc5b9c9b7108361526faed3d8105f6c	0	-1.8227043151855469	639.8983154296875	221.91725158691406	170.35888671875	22	1778	1	1777	177.504769	3.709978	181.21474700000002
B4	50	000000378347.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	424a4c50bbcfd51c56cf8011eabf97fc0cc5b9c9b7108361526faed3d8105f6c	0	-1.8227043151855469	639.8983154296875	221.91725158691406	170.35888671875	22	1778	1	1777	nan	3.419278	nan
B4	50	000000378347.jpg	split-s8	1x300x6	float32	62cae0eeb2b7d6e9f32b3478337947ec203fbd2b499db60a3d6ef1fde2ee5f45	0	0.0	639.7582397460938	212.0182342529297	165.00743103027344	31	1769	0	1769	250.118026	3.504202	253.62222799999998
B4	51	000000375325.jpg	source-fp32	1x300x6	float32	5b0bcc9673b162a5d83e58608a8b01b34e1353b9596965cbe3c44df209c3c8f8	0	-6.286529541015625	649.4659423828125	202.9920654296875	196.41421508789062	86	1714	36	1678	nan	nan	nan
B4	51	000000375325.jpg	split-fp32	1x300x6	float32	5b0bcc9673b162a5d83e58608a8b01b34e1353b9596965cbe3c44df209c3c8f8	0	-6.286529541015625	649.4659423828125	202.9920654296875	196.41421508789062	86	1714	36	1678	174.803182	3.573753	178.376935
B4	51	000000375325.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	5b0bcc9673b162a5d83e58608a8b01b34e1353b9596965cbe3c44df209c3c8f8	0	-6.286529541015625	649.4659423828125	202.9920654296875	196.41421508789062	86	1714	36	1678	nan	3.477403	nan
B4	51	000000375325.jpg	split-s8	1x300x6	float32	cd751df105bcda9953e99481b1aa2b35f172c46228dfba3c481a178bb92f130b	0	-12.638427734375	642.60791015625	204.0885009765625	203.3382568359375	95	1705	40	1665	247.49829	3.691336	251.189626
B4	52	000000408206.jpg	source-fp32	1x300x6	float32	c1fe88b19822950d4f1dacd3d5a46ce53e9e7ac503d392ecd9f6514c9a43e7b2	0	-4.841590881347656	643.6939086914062	225.4920196533203	191.58364868164062	128	1672	3	1669	nan	nan	nan
B4	52	000000408206.jpg	split-fp32	1x300x6	float32	c1fe88b19822950d4f1dacd3d5a46ce53e9e7ac503d392ecd9f6514c9a43e7b2	0	-4.841590881347656	643.6939086914062	225.4920196533203	191.58364868164062	128	1672	3	1669	172.201228	3.570134	175.77136199999998
B4	52	000000408206.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	c1fe88b19822950d4f1dacd3d5a46ce53e9e7ac503d392ecd9f6514c9a43e7b2	0	-4.841590881347656	643.6939086914062	225.4920196533203	191.58364868164062	128	1672	3	1669	nan	3.467569	nan
B4	52	000000408206.jpg	split-s8	1x300x6	float32	f986445052d5d43e80eee01db8d2f043901ebfda6fe74bccebae3910601e2654	0	-3.182647705078125	639.78857421875	226.70166015625	189.68045043945312	142	1658	2	1656	243.809577	3.569855	247.37943199999998
B4	53	000000465285.jpg	source-fp32	1x300x6	float32	d66efeee38c4b932059388e8745daae1aff0f458641fbadeeeb550dd1d62a39f	0	0.0	639.6698608398438	256.7796630859375	202.76028442382812	9	1791	0	1791	nan	nan	nan
B4	53	000000465285.jpg	split-fp32	1x300x6	float32	d66efeee38c4b932059388e8745daae1aff0f458641fbadeeeb550dd1d62a39f	0	0.0	639.6698608398438	256.7796630859375	202.76028442382812	9	1791	0	1791	174.787777	3.418773	178.20655
B4	53	000000465285.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	d66efeee38c4b932059388e8745daae1aff0f458641fbadeeeb550dd1d62a39f	0	0.0	639.6698608398438	256.7796630859375	202.76028442382812	9	1791	0	1791	nan	3.481319	nan
B4	53	000000465285.jpg	split-s8	1x300x6	float32	f7f39ae6bfba53dd777a391ec069db132266570b61543012cf1ebe002ef885db	0	0.0	639.61328125	258.5538330078125	202.59759521484375	15	1785	0	1785	252.659396	3.704532	256.363928
B4	54	000000517975.jpg	source-fp32	1x300x6	float32	1cc9a12700dff170cad03c2025bbc163f12b270801373e4d30f159619aec7a95	0	-0.620549201965332	639.9583129882812	218.8392333984375	196.85723876953125	130	1670	7	1663	nan	nan	nan
B4	54	000000517975.jpg	split-fp32	1x300x6	float32	1cc9a12700dff170cad03c2025bbc163f12b270801373e4d30f159619aec7a95	0	-0.620549201965332	639.9583129882812	218.8392333984375	196.85723876953125	130	1670	7	1663	176.998177	3.658108	180.656285
B4	54	000000517975.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	1cc9a12700dff170cad03c2025bbc163f12b270801373e4d30f159619aec7a95	0	-0.620549201965332	639.9583129882812	218.8392333984375	196.85723876953125	130	1670	7	1663	nan	3.475745	nan
B4	54	000000517975.jpg	split-s8	1x300x6	float32	33c645ae6f02631190424ce9b33026c95e35d6065a75d8fe2d07c44f12c3df8d	0	-0.7269687652587891	639.7120361328125	219.51126098632812	194.3206329345703	132	1668	7	1661	253.379219	3.86998	257.24919900000003
B4	55	000000449888.jpg	source-fp32	1x300x6	float32	2ddae7c5f0e7cd29a8eb84d5d13fff7d62bb364f14d030043a93edd5864a2f73	0	-8.300048828125	653.6987915039062	255.25582885742188	241.79014587402344	11	1789	68	1721	nan	nan	nan
B4	55	000000449888.jpg	split-fp32	1x300x6	float32	2ddae7c5f0e7cd29a8eb84d5d13fff7d62bb364f14d030043a93edd5864a2f73	0	-8.300048828125	653.6987915039062	255.25582885742188	241.79014587402344	11	1789	68	1721	177.166077	3.638146	180.804223
B4	55	000000449888.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	2ddae7c5f0e7cd29a8eb84d5d13fff7d62bb364f14d030043a93edd5864a2f73	0	-8.300048828125	653.6987915039062	255.25582885742188	241.79014587402344	11	1789	68	1721	nan	3.447501	nan
B4	55	000000449888.jpg	split-s8	1x300x6	float32	54a41774fffdc1fb31d01843fe1110c0772f183f9b60d057418bda45b40aec65	0	-11.6082763671875	646.15380859375	257.6907043457031	236.3244171142578	9	1791	55	1736	252.817114	3.655682	256.472796
B4	56	000000066754.jpg	source-fp32	1x300x6	float32	9b87e340fe921672e684f5840c0ac8382901615c6cad9fdf1aae4b177456356e	0	-0.26944637298583984	639.8642578125	239.2404022216797	196.7700958251953	177	1623	10	1613	nan	nan	nan
B4	56	000000066754.jpg	split-fp32	1x300x6	float32	9b87e340fe921672e684f5840c0ac8382901615c6cad9fdf1aae4b177456356e	0	-0.26944637298583984	639.8642578125	239.2404022216797	196.7700958251953	177	1623	10	1613	174.876279	3.586047	178.46232600000002
B4	56	000000066754.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	9b87e340fe921672e684f5840c0ac8382901615c6cad9fdf1aae4b177456356e	0	-0.26944637298583984	639.8642578125	239.2404022216797	196.7700958251953	177	1623	10	1613	nan	3.437525	nan
B4	56	000000066754.jpg	split-s8	1x300x6	float32	a877858bf2c95b1dbcb8abc07bd470c7d421b4bc8390360a85e51d7901c94532	0	-0.5316886901855469	639.7120361328125	237.4796905517578	194.79144287109375	209	1591	14	1577	249.745009	3.765549	253.510558
B4	57	000000165464.jpg	source-fp32	1x300x6	float32	66d35bdf1bf87518056dfcf6b649daada5a70b9d1c76e898911c2ae0a3a6a913	0	-10.55426025390625	642.1437377929688	229.13963317871094	207.83213806152344	46	1754	32	1722	nan	nan	nan
B4	57	000000165464.jpg	split-fp32	1x300x6	float32	66d35bdf1bf87518056dfcf6b649daada5a70b9d1c76e898911c2ae0a3a6a913	0	-10.55426025390625	642.1437377929688	229.13963317871094	207.83213806152344	46	1754	32	1722	174.166611	3.507429	177.67404
B4	57	000000165464.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	66d35bdf1bf87518056dfcf6b649daada5a70b9d1c76e898911c2ae0a3a6a913	0	-10.55426025390625	642.1437377929688	229.13963317871094	207.83213806152344	46	1754	32	1722	nan	3.141293	nan
B4	57	000000165464.jpg	split-s8	1x300x6	float32	4257f9401fd20e38662404f42d3f523314b763b0bd92ce0b79b5d3d6eadaaa4d	0	-11.6082763671875	641.274169921875	231.3755340576172	204.6166229248047	41	1759	33	1726	245.527606	3.471863	248.999469
B4	58	000000042947.jpg	source-fp32	1x300x6	float32	e130c0fa346db1ff3441f97226e400f63f77fb61b103e6fd15fb6d056e0d2738	0	0.0	616.597412109375	249.3948211669922	186.51327514648438	157	1643	0	1643	nan	nan	nan
B4	58	000000042947.jpg	split-fp32	1x300x6	float32	e130c0fa346db1ff3441f97226e400f63f77fb61b103e6fd15fb6d056e0d2738	0	0.0	616.597412109375	249.3948211669922	186.51327514648438	157	1643	0	1643	171.00397	3.38873	174.39270000000002
B4	58	000000042947.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	e130c0fa346db1ff3441f97226e400f63f77fb61b103e6fd15fb6d056e0d2738	0	0.0	616.597412109375	249.3948211669922	186.51327514648438	157	1643	0	1643	nan	3.411034	nan
B4	58	000000042947.jpg	split-s8	1x300x6	float32	169d92437d875869cc4a047ef5fb8efc4d0296729b9100da2f39332c5773991a	0	0.0	615.455078125	248.23818969726562	185.98326110839844	167	1633	0	1633	244.141558	3.743145	247.884703
B4	59	000000199403.jpg	source-fp32	1x300x6	float32	8ce7a3b4a4ff0453b3e4e3eabcbbd24a029decaa50f31456f53167d082884626	0	-0.21146106719970703	644.6029663085938	243.5157012939453	208.8795928955078	19	1781	5	1776	nan	nan	nan
B4	59	000000199403.jpg	split-fp32	1x300x6	float32	8ce7a3b4a4ff0453b3e4e3eabcbbd24a029decaa50f31456f53167d082884626	0	-0.21146106719970703	644.6029663085938	243.5157012939453	208.8795928955078	19	1781	5	1776	175.232348	3.388046	178.620394
B4	59	000000199403.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	8ce7a3b4a4ff0453b3e4e3eabcbbd24a029decaa50f31456f53167d082884626	0	-0.21146106719970703	644.6029663085938	243.5157012939453	208.8795928955078	19	1781	5	1776	nan	3.128247	nan
B4	59	000000199403.jpg	split-s8	1x300x6	float32	8d01ee83b3ff4d2ce9a9a1e87bb86b3f0c74e7aecad0f26bf1718e9d0350db3e	0	-0.45920372009277344	648.2141723632812	247.44149780273438	209.72198486328125	13	1787	2	1785	246.429154	3.442531	249.871685
B4	60	000000237723.jpg	source-fp32	1x300x6	float32	8bde37ca0f73927fc344821adf06fd9496b3b6718fce725406d2ed412d6af944	0	0.0	646.7884521484375	241.1116943359375	192.23138427734375	1	1799	0	1799	nan	nan	nan
B4	60	000000237723.jpg	split-fp32	1x300x6	float32	8bde37ca0f73927fc344821adf06fd9496b3b6718fce725406d2ed412d6af944	0	0.0	646.7884521484375	241.1116943359375	192.23138427734375	1	1799	0	1799	174.938844	3.567069	178.505913
B4	60	000000237723.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	8bde37ca0f73927fc344821adf06fd9496b3b6718fce725406d2ed412d6af944	0	0.0	646.7884521484375	241.1116943359375	192.23138427734375	1	1799	0	1799	nan	3.243219	nan
B4	60	000000237723.jpg	split-s8	1x300x6	float32	b80ad5349ee59ff4145734c834a88645a404afe18aa65724b892876c5e129f91	0	0.0	640.8187255859375	230.92892456054688	184.21881103515625	1	1799	0	1799	250.85614	3.619241	254.475381
B4	61	000000295589.jpg	source-fp32	1x300x6	float32	78114b4ded29463e7dcd93c47389508c8acc4834a4b69e311341c1dcaa773e97	0	-0.24471187591552734	639.7637329101562	130.85372924804688	174.07421875	262	1538	4	1534	nan	nan	nan
B4	61	000000295589.jpg	split-fp32	1x300x6	float32	78114b4ded29463e7dcd93c47389508c8acc4834a4b69e311341c1dcaa773e97	0	-0.24471187591552734	639.7637329101562	130.85372924804688	174.07421875	262	1538	4	1534	172.421335	3.371052	175.792387
B4	61	000000295589.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	78114b4ded29463e7dcd93c47389508c8acc4834a4b69e311341c1dcaa773e97	0	-0.24471187591552734	639.7637329101562	130.85372924804688	174.07421875	262	1538	4	1534	nan	3.151016	nan
B4	61	000000295589.jpg	split-s8	1x300x6	float32	04cd68757c7cd6ea722254e04115c74ef14832642b47b5bbb73ac3108d7eccc2	0	-0.4618234634399414	639.7120361328125	131.43597412109375	174.0424041748047	266	1534	7	1527	246.22283	3.49997	249.72279999999998
B4	62	000000277088.jpg	source-fp32	1x300x6	float32	1bb9305966bc9cef258569424a4acad71ba0824b2568bf640747caf62f131371	0	0.0	640.0822143554688	219.5026092529297	173.89952087402344	35	1765	0	1765	nan	nan	nan
B4	62	000000277088.jpg	split-fp32	1x300x6	float32	1bb9305966bc9cef258569424a4acad71ba0824b2568bf640747caf62f131371	0	0.0	640.0822143554688	219.5026092529297	173.89952087402344	35	1765	0	1765	174.352772	3.67312	178.025892
B4	62	000000277088.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	1bb9305966bc9cef258569424a4acad71ba0824b2568bf640747caf62f131371	0	0.0	640.0822143554688	219.5026092529297	173.89952087402344	35	1765	0	1765	nan	3.177631	nan
B4	62	000000277088.jpg	split-s8	1x300x6	float32	1cb2025849c2a8b4f6479b90619de1fccdb86eaa531dc8f1aac275518c24c5df	0	-0.5316886901855469	639.685791015625	220.86688232421875	175.44580078125	35	1765	2	1763	246.55494	3.631154	250.186094
B4	63	000000068646.jpg	source-fp32	1x300x6	float32	4311dbb5bb25b6e1fad35d00220ce75969bcaac96c57875e049ce1563faccb4f	0	-4.54962158203125	650.752685546875	208.07345581054688	216.59005737304688	24	1776	27	1749	nan	nan	nan
B4	63	000000068646.jpg	split-fp32	1x300x6	float32	4311dbb5bb25b6e1fad35d00220ce75969bcaac96c57875e049ce1563faccb4f	0	-4.54962158203125	650.752685546875	208.07345581054688	216.59005737304688	24	1776	27	1749	172.852642	3.466183	176.318825
B4	63	000000068646.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	4311dbb5bb25b6e1fad35d00220ce75969bcaac96c57875e049ce1563faccb4f	0	-4.54962158203125	650.752685546875	208.07345581054688	216.59005737304688	24	1776	27	1749	nan	3.34806	nan
B4	63	000000068646.jpg	split-s8	1x300x6	float32	28ca6765125eb7c0235a5575ef49a8a7cb6d29d6aec4c5bf7004f9ea9a42d815	0	-12.334808349609375	645.546630859375	185.9478759765625	208.23861694335938	35	1765	55	1710	242.175626	3.497765	245.67339099999998
B4	64	000000207074.jpg	source-fp32	1x300x6	float32	c8c3c667a502a9210a386dbb78d9dffe5687c662df2e94f1f1f87d707c462f5e	0	0.0	537.6984252929688	249.7353057861328	194.3865966796875	64	1736	0	1736	nan	nan	nan
B4	64	000000207074.jpg	split-fp32	1x300x6	float32	c8c3c667a502a9210a386dbb78d9dffe5687c662df2e94f1f1f87d707c462f5e	0	0.0	537.6984252929688	249.7353057861328	194.3865966796875	64	1736	0	1736	177.131397	3.775562	180.906959
B4	64	000000207074.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	c8c3c667a502a9210a386dbb78d9dffe5687c662df2e94f1f1f87d707c462f5e	0	0.0	537.6984252929688	249.7353057861328	194.3865966796875	64	1736	0	1736	nan	3.32143	nan
B4	64	000000207074.jpg	split-s8	1x300x6	float32	97bcf1549adbf3d7a4892527feb1ba63c27ccab3c0139666e1761987e4693944	0	0.0	537.7643432617188	260.7067565917969	197.9752960205078	69	1731	0	1731	252.920807	3.775492	256.696299
B4	65	000000509718.jpg	source-fp32	1x300x6	float32	b9d06488c698008d332e37c0bfe251f061bebb30fd6310aaf0aecd912f1b42c5	0	0.0	639.8033447265625	233.1263885498047	187.3402862548828	69	1731	0	1731	nan	nan	nan
B4	65	000000509718.jpg	split-fp32	1x300x6	float32	b9d06488c698008d332e37c0bfe251f061bebb30fd6310aaf0aecd912f1b42c5	0	0.0	639.8033447265625	233.1263885498047	187.3402862548828	69	1731	0	1731	173.900252	3.698096	177.598348
B4	65	000000509718.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	b9d06488c698008d332e37c0bfe251f061bebb30fd6310aaf0aecd912f1b42c5	0	0.0	639.8033447265625	233.1263885498047	187.3402862548828	69	1731	0	1731	nan	3.364959	nan
B4	65	000000509718.jpg	split-s8	1x300x6	float32	e766621b770f97490ea8a26671606121fd9d646fc8486b623b197d0fee603580	0	0.0	639.7120361328125	232.9545135498047	186.088623046875	62	1738	0	1738	248.346022	3.707769	252.05379100000002
B4	66	000000014283.jpg	source-fp32	1x300x6	float32	a1e98db058c3359d933f38f30648d1635ce0b095b0e440c04985395929ff97a1	0	0.0	639.6751098632812	248.73931884765625	199.86053466796875	30	1770	0	1770	nan	nan	nan
B4	66	000000014283.jpg	split-fp32	1x300x6	float32	a1e98db058c3359d933f38f30648d1635ce0b095b0e440c04985395929ff97a1	0	0.0	639.6751098632812	248.73931884765625	199.86053466796875	30	1770	0	1770	172.31406	3.577323	175.89138300000002
B4	66	000000014283.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	a1e98db058c3359d933f38f30648d1635ce0b095b0e440c04985395929ff97a1	0	0.0	639.6751098632812	248.73931884765625	199.86053466796875	30	1770	0	1770	nan	3.422403	nan
B4	66	000000014283.jpg	split-s8	1x300x6	float32	9e55e6464406bea30f8c05f25a72ec3bb9ff3d3b108b4be493a659605e238ea3	0	0.0	639.7120361328125	244.1302947998047	197.0807342529297	35	1765	0	1765	243.74939	3.293846	247.043236
B4	67	000000566968.jpg	source-fp32	1x300x6	float32	c28acc10d81758dfedaff18ebe0963fd6e7dc8278033f20df3a4216ae063ff96	0	-8.703826904296875	640.911865234375	178.74342346191406	175.413330078125	3	1797	41	1756	nan	nan	nan
B4	67	000000566968.jpg	split-fp32	1x300x6	float32	c28acc10d81758dfedaff18ebe0963fd6e7dc8278033f20df3a4216ae063ff96	0	-8.703826904296875	640.911865234375	178.74342346191406	175.413330078125	3	1797	41	1756	175.643197	3.712759	179.355956
B4	67	000000566968.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	c28acc10d81758dfedaff18ebe0963fd6e7dc8278033f20df3a4216ae063ff96	0	-8.703826904296875	640.911865234375	178.74342346191406	175.413330078125	3	1797	41	1756	nan	3.380116	nan
B4	67	000000566968.jpg	split-s8	1x300x6	float32	a1213ec5d1b7dab790cd54c1b79f2504a2affec3b135aae22ff74021c81b090f	0	-12.48663330078125	642.4561157226562	176.38975524902344	171.70703125	1	1799	33	1766	253.037352	3.799014	256.836366
B4	68	000000129712.jpg	source-fp32	1x300x6	float32	ae1e995fe2ebbd03294392e218e93f4976acf3efb88cefe54e3bded230989cc7	0	0.0	640.4967041015625	279.963623046875	233.9056854248047	146	1654	0	1654	nan	nan	nan
