fixture_scope	candidate	image_index	image	fp32_split_vs_unsplit_mae	fp32_split_vs_unsplit_max_abs	fp32_split_vs_unsplit_cosine	s8_vs_fp32_mae	s8_vs_fp32_max_abs	s8_vs_fp32_cosine	candidate_tail_vs_source_mae	candidate_tail_vs_source_max_abs	candidate_tail_vs_source_cosine	confidence_branch_collapsed	status
H500-first-100	B2	19	000000151833.jpg	0.0	0.0	1.0000000000000002	62.35775009216534	511.4667320251465	0.9507497615243119	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	20	000000581815.jpg	0.0	0.0	1.0	72.2359975671437	598.0956134796143	0.8867562617750481	0.0	0.0	1.0	0	pass
H500-first-100	B2	21	000000099546.jpg	0.0	0.0	1.0	109.1990181038777	629.3395156860352	0.8471921111621215	0.0	0.0	1.0	0	pass
H500-first-100	B2	22	000000568009.jpg	0.0	0.0	1.0	59.393140327235066	426.76445388793945	0.9520309159526027	0.0	0.0	1.0	0	pass
H500-first-100	B2	23	000000358024.jpg	0.0	0.0	1.0	142.41436752325959	633.0415573120117	0.6658349512591858	0.0	0.0	1.0	0	pass
H500-first-100	B2	24	000000414609.jpg	0.0	0.0	1.0	107.39935762820973	536.7145385742188	0.8167412174615085	0.0	0.0	1.0	0	pass
H500-first-100	B2	25	000000342336.jpg	0.0	0.0	1.0000000000000002	84.09145771081249	588.3165149688721	0.8566592680308236	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	26	000000091751.jpg	0.0	0.0	0.9999999999999999	102.84617941568295	629.8086071014404	0.7897468726590775	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	27	000000443033.jpg	0.0	0.0	1.0	84.46556655524506	636.7163953781128	0.846439467439665	0.0	0.0	1.0	0	pass
H500-first-100	B2	28	000000329568.jpg	0.0	0.0	1.0	85.92606445039313	631.1266403198242	0.9019701884789985	0.0	0.0	1.0	0	pass
H500-first-100	B2	29	000000299785.jpg	0.0	0.0	1.0	95.20244908102684	627.7803344726562	0.8119881021911388	0.0	0.0	1.0	0	pass
H500-first-100	B2	30	000000065554.jpg	0.0	0.0	1.0	94.34479133859277	633.2768421173096	0.8134243520782686	0.0	0.0	1.0	0	pass
H500-first-100	B2	31	000000357076.jpg	0.0	0.0	1.0	46.88186101971401	511.3643341064453	0.9534956748041602	0.0	0.0	1.0	0	pass
H500-first-100	B2	32	000000530934.jpg	0.0	0.0	1.0	88.21851264292995	546.4561920166016	0.8968789099881781	0.0	0.0	1.0	0	pass
H500-first-100	B2	33	000000167115.jpg	0.0	0.0	0.9999999999999999	84.58780759703782	533.9038009643555	0.9260170875293862	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	34	000000425359.jpg	0.0	0.0	1.0	64.07548754144047	567.6315612792969	0.8567312457729089	0.0	0.0	1.0	0	pass
H500-first-100	B2	35	000000523304.jpg	0.0	0.0	1.0	69.36535690915254	401.08941650390625	0.935427128163044	0.0	0.0	1.0	0	pass
H500-first-100	B2	36	000000158334.jpg	0.0	0.0	1.0	64.30827406171295	464.2197952270508	0.943921276069301	0.0	0.0	1.0	0	pass
H500-first-100	B2	37	000000075990.jpg	0.0	0.0	1.0	78.53462922092942	633.0414485931396	0.7912778154479421	0.0	0.0	1.0	0	pass
H500-first-100	B2	38	000000222313.jpg	0.0	0.0	1.0	124.35438902947638	653.7618865966797	0.7860454118338478	0.0	0.0	1.0	0	pass
H500-first-100	B2	39	000000249184.jpg	0.0	0.0	0.9999999999999999	100.79457617455058	613.7791500091553	0.8740296729914148	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	40	000000488726.jpg	0.0	0.0	0.9999999999999999	94.54061591386795	607.1555709838867	0.8503975131738212	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	41	000000130741.jpg	0.0	0.0	1.0	44.41614276973738	467.34584045410156	0.9609255591879936	0.0	0.0	1.0	0	pass
H500-first-100	B2	42	000000519601.jpg	0.0	0.0	1.0	77.15984061880245	464.9851303100586	0.9186807364625155	0.0	0.0	1.0	0	pass
H500-first-100	B2	43	000000470085.jpg	0.0	0.0	0.9999999999999999	92.56252013332313	631.8372459411621	0.8813865919149481	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	44	000000425743.jpg	0.0	0.0	1.0	36.552437938153744	361.54519271850586	0.9726940356911158	0.0	0.0	1.0	0	pass
H500-first-100	B2	45	000000368611.jpg	0.0	0.0	0.9999999999999999	83.80591639834974	571.3419494628906	0.8446104689979106	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	46	000000423445.jpg	0.0	0.0	1.0000000000000002	65.98107103006707	520.5969696044922	0.9157067579860955	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	47	000000550481.jpg	0.0	0.0	1.0	116.66097809066375	630.1135673522949	0.7998914124932527	0.0	0.0	1.0	0	pass
H500-first-100	B2	48	000000340868.jpg	0.0	0.0	1.0	84.31788279362851	602.8628878593445	0.8609941548419501	0.0	0.0	1.0	0	pass
H500-first-100	B2	49	000000408292.jpg	0.0	0.0	1.0	105.98587069786257	582.2240219116211	0.7890953323920616	0.0	0.0	1.0	0	pass
H500-first-100	B2	50	000000378347.jpg	0.0	0.0	0.9999999999999998	83.27464259114531	465.62892150878906	0.901137395693962	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B2	51	000000375325.jpg	0.0	0.0	1.0	95.01522435271077	618.1242084503174	0.8698801128997024	0.0	0.0	1.0	0	pass
H500-first-100	B2	52	000000408206.jpg	0.0	0.0	1.0000000000000002	86.97546502802108	631.1152138710022	0.8884175913116888	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	53	000000465285.jpg	0.0	0.0	1.0	104.94883628913098	463.7515563964844	0.8776649410685843	0.0	0.0	1.0	0	pass
H500-first-100	B2	54	000000517975.jpg	0.0	0.0	0.9999999999999998	92.37347074723905	622.7475452423096	0.8516840802137923	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B2	55	000000449888.jpg	0.0	0.0	1.0000000000000002	93.84898911802306	603.3123779296875	0.8917573700366596	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	56	000000066754.jpg	0.0	0.0	1.0	83.12661452488767	635.0489449501038	0.8963008544079791	0.0	0.0	1.0	0	pass
H500-first-100	B2	57	000000165464.jpg	0.0	0.0	1.0000000000000002	105.23169046546022	633.6698913574219	0.8500887086840733	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	58	000000042947.jpg	0.0	0.0	1.0	60.355060224533084	416.1502151489258	0.9476462171066532	0.0	0.0	1.0	0	pass
H500-first-100	B2	59	000000199403.jpg	0.0	0.0	1.0	97.98315346868502	625.5386610031128	0.8753830631927602	0.0	0.0	1.0	0	pass
H500-first-100	B2	60	000000237723.jpg	0.0	0.0	1.0	78.46044030997489	496.3118896484375	0.9194881341934178	0.0	0.0	1.0	0	pass
H500-first-100	B2	61	000000295589.jpg	0.0	0.0	1.0000000000000002	89.23705367853245	632.0286102294922	0.7129884654724611	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	62	000000277088.jpg	0.0	0.0	0.9999999999999998	54.89978373025854	605.2400894165039	0.9175133012410971	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B2	63	000000068646.jpg	0.0	0.0	0.9999999999999998	134.41124512736997	634.4168748855591	0.7282038952198111	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B2	64	000000207074.jpg	0.0	0.0	1.0	57.22145914639036	433.8385009765625	0.9485798927834168	0.0	0.0	1.0	0	pass
H500-first-100	B2	65	000000509718.jpg	0.0	0.0	1.0	76.6862639340924	444.1469268798828	0.9164970587315516	0.0	0.0	1.0	0	pass
H500-first-100	B2	66	000000014283.jpg	0.0	0.0	1.0000000000000002	75.18666417388452	440.6077575683594	0.9225455323763093	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	67	000000566968.jpg	0.0	0.0	1.0	108.74119591317243	584.7615394592285	0.7685893346831244	0.0	0.0	1.0	0	pass
H500-first-100	B2	68	000000129712.jpg	0.0	0.0	1.0	75.7526237087614	442.32135009765625	0.9383386439010076	0.0	0.0	1.0	0	pass
H500-first-100	B2	69	000000464695.jpg	0.0	0.0	1.0000000000000002	90.66973200852672	610.9675784111023	0.812022470127901	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	70	000000031041.jpg	0.0	0.0	1.0000000000000002	103.76695203946696	606.493465423584	0.8687418517296666	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	71	000000506659.jpg	0.0	0.0	1.0	113.52101832545466	540.9086990356445	0.8625146578407653	0.0	0.0	1.0	0	pass
H500-first-100	B2	72	000000167267.jpg	0.0	0.0	1.0000000000000002	125.84415973699755	635.2812957763672	0.8135902695024462	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	73	000000360307.jpg	0.0	0.0	0.9999999999999998	120.16998887416389	634.5790176391602	0.8157715497603192	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B2	74	000000102610.jpg	0.0	0.0	0.9999999999999999	102.97438239218461	634.6016705036163	0.8115278333390381	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	75	000000210736.jpg	0.0	0.0	0.9999999999999998	100.1813743898107	611.694206237793	0.8722603334827225	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B2	76	000000197576.jpg	0.0	0.0	1.0	117.2371533644365	634.0923919677734	0.8127991443842535	0.0	0.0	1.0	0	pass
H500-first-100	B2	77	000000342715.jpg	0.0	0.0	0.9999999999999999	83.07160902097822	632.2441492080688	0.8307156376993493	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	78	000000556698.jpg	0.0	0.0	0.9999999999999998	130.7576706380811	633.5558319091797	0.7360332811755024	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B2	79	000000065420.jpg	0.0	0.0	1.0	96.70584650508232	631.9362487792969	0.8890191692153665	0.0	0.0	1.0	0	pass
H500-first-100	B2	80	000000178189.jpg	0.0	0.0	1.0	104.28811074248618	634.6125826835632	0.8090356251752351	0.0	0.0	1.0	0	pass
H500-first-100	B2	81	000000318495.jpg	0.0	0.0	1.0	89.19320274346404	520.0508880615234	0.8923717144597126	0.0	0.0	1.0	0	pass
H500-first-100	B2	82	000000467803.jpg	0.0	0.0	0.9999999999999999	72.16275573843055	491.02276611328125	0.9143254988589947	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	83	000000544983.jpg	0.0	0.0	1.0000000000000002	69.58172561243177	625.5852994918823	0.8256329210048846	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	84	000000438993.jpg	0.0	0.0	1.0	76.41787409769164	535.1869239807129	0.9101035285393477	0.0	0.0	1.0	0	pass
H500-first-100	B2	85	000000089124.jpg	0.0	0.0	1.0	93.08554933114185	592.5524559020996	0.8328199757452681	0.0	0.0	1.0	0	pass
H500-first-100	B2	86	000000262686.jpg	0.0	0.0	1.0000000000000002	78.09780991799302	467.73980712890625	0.8933289294837171	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	87	000000110514.jpg	0.0	0.0	1.0	129.87204648716582	636.8983545303345	0.7087100900419889	0.0	0.0	1.0	0	pass
H500-first-100	B2	88	000000407443.jpg	0.0	0.0	1.0000000000000002	81.86798573980728	553.516845703125	0.9128990525797697	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	89	000000403224.jpg	0.0	0.0	1.0000000000000002	95.16140511881974	508.32716369628906	0.880466724019097	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	90	000000101090.jpg	0.0	0.0	1.0000000000000002	85.72126199275255	596.8007011413574	0.8481340696694925	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	91	000000430175.jpg	0.0	0.0	1.0	79.17938524668415	633.2858572006226	0.7307026866182575	0.0	0.0	1.0	0	pass
H500-first-100	B2	92	000000499918.jpg	0.0	0.0	1.0	64.56561940380269	510.2478485107422	0.9091328988448683	0.0	0.0	1.0	0	pass
H500-first-100	B2	93	000000277563.jpg	0.0	0.0	0.9999999999999999	90.48302892017696	630.8128433227539	0.8308882496580673	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	94	000000239596.jpg	0.0	0.0	0.9999999999999999	66.53886481058267	605.076000213623	0.8960871080774545	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	95	000000164856.jpg	0.0	0.0	0.9999999999999999	114.12374289780855	630.5951766967773	0.8456986877720865	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B2	96	000000457271.jpg	0.0	0.0	1.0000000000000002	97.79502209602131	634.4310684204102	0.8542617565486512	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	97	000000373034.jpg	0.0	0.0	1.0000000000000002	124.8498100269172	628.4113035202026	0.7273434605033539	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B2	98	000000491804.jpg	0.0	0.0	1.0	44.545668538990945	424.93785095214844	0.9429126598279823	0.0	0.0	1.0	0	pass
H500-first-100	B2	99	000000406298.jpg	0.0	0.0	0.9999999999999998	101.10244552246398	632.1538715362549	0.8111125141469946	0.0	0.0	0.9999999999999998	0	pass
fixed-F0-bus-Zidane-canonical	B2	0	ultralytics_bus.jpg	0.0	0.0	1.0	98.97965653926134	504.0792045593262	0.8162840214098757	0.0	0.0	1.0	0	pass
fixed-F0-bus-Zidane-canonical	B2	1	ultralytics_zidane.jpg	0.0	0.0	0.9999999999999999	81.47120175212622	580.944580078125	0.9151134986036772	0.0	0.0	0.9999999999999999	0	pass
fixed-F0-bus-Zidane-canonical	B2	2	canonical_photo.jpg	0.0	0.0	1.0000000000000002	107.31054782099194	633.3534259796143	0.816773509603788	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	0	000000209933.jpg	0.0	0.0	1.0	87.71068518797557	660.9651489257812	0.8615930261545667	0.0	0.0	1.0	0	pass
H500-first-100	B3	1	000000300908.jpg	0.0	0.0	1.0	95.37621370994383	468.0181198120117	0.8901174568258533	0.0	0.0	1.0	0	pass
H500-first-100	B3	2	000000221730.jpg	0.0	0.0	1.0	116.71335533718268	622.7759323120117	0.8233165802478608	0.0	0.0	1.0	0	pass
H500-first-100	B3	3	000000052109.jpg	0.0	0.0	1.0	92.60947486095958	633.2196407318115	0.7957844460040441	0.0	0.0	1.0	0	pass
H500-first-100	B3	4	000000081819.jpg	0.0	0.0	1.0	82.40429305316674	473.7980194091797	0.8613575873101763	0.0	0.0	1.0	0	pass
H500-first-100	B3	5	000000168943.jpg	0.0	0.0	1.0	54.55619062261449	437.70481872558594	0.9183641344654273	0.0	0.0	1.0	0	pass
H500-first-100	B3	6	000000426831.jpg	0.0	0.0	1.0000000000000002	75.6848511992726	615.5174026489258	0.8465051443632444	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	7	000000054718.jpg	0.0	0.0	1.0	117.09457810754577	638.4327239990234	0.781643008800243	0.0	0.0	1.0	0	pass
H500-first-100	B3	8	000000195394.jpg	0.0	0.0	1.0000000000000002	60.9234525639481	479.3257522583008	0.9533748408024836	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	9	000000368347.jpg	0.0	0.0	1.0000000000000002	68.056769408832	525.2175750732422	0.8902575243247131	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	10	000000349403.jpg	0.0	0.0	0.9999999999999999	86.09514633182022	634.1348400115967	0.7493698029542883	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	11	000000312286.jpg	0.0	0.0	1.0	101.52594975456596	635.9076838493347	0.7481772026907685	0.0	0.0	1.0	0	pass
H500-first-100	B3	12	000000232612.jpg	0.0	0.0	1.0	115.0923392084241	626.3899011611938	0.8101535295537412	0.0	0.0	1.0	0	pass
H500-first-100	B3	13	000000382341.jpg	0.0	0.0	0.9999999999999999	108.27013158144223	584.3775434494019	0.8545964625203076	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	14	000000044954.jpg	0.0	0.0	1.0	83.07750168646375	598.139356136322	0.8699273506587026	0.0	0.0	1.0	0	pass
H500-first-100	B3	15	000000561187.jpg	0.0	0.0	1.0000000000000002	71.1912528520657	442.22174072265625	0.9328705752115595	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	16	000000401320.jpg	0.0	0.0	0.9999999999999999	93.7509895756344	633.3128371238708	0.8142435524164147	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	17	000000216524.jpg	0.0	0.0	1.0000000000000002	107.58262551993131	632.6358394622803	0.8025921559070094	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	18	000000505663.jpg	0.0	0.0	1.0	98.095905004955	638.7117309570312	0.8829690176741619	0.0	0.0	1.0	0	pass
H500-first-100	B3	19	000000151833.jpg	0.0	0.0	1.0000000000000002	58.74348238507907	449.1541748046875	0.9543318040653304	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	20	000000581815.jpg	0.0	0.0	1.0	68.37294604276617	624.1250419616699	0.8938265868526428	0.0	0.0	1.0	0	pass
H500-first-100	B3	21	000000099546.jpg	0.0	0.0	1.0	103.70256065332228	627.7357387542725	0.8621596193957028	0.0	0.0	1.0	0	pass
H500-first-100	B3	22	000000568009.jpg	0.0	0.0	1.0	55.790157750331694	462.93184661865234	0.955828929647722	0.0	0.0	1.0	0	pass
H500-first-100	B3	23	000000358024.jpg	0.0	0.0	1.0	136.36063255934252	632.1839261054993	0.7100441974512222	0.0	0.0	1.0	0	pass
H500-first-100	B3	24	000000414609.jpg	0.0	0.0	1.0	88.76386429679063	626.700439453125	0.8512532450240597	0.0	0.0	1.0	0	pass
H500-first-100	B3	25	000000342336.jpg	0.0	0.0	1.0000000000000002	85.88493107582131	629.9079990386963	0.8502187898048498	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	26	000000091751.jpg	0.0	0.0	0.9999999999999999	102.33317444538076	626.3291320800781	0.7863818346632548	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	27	000000443033.jpg	0.0	0.0	1.0	80.68544388613768	623.0508162975311	0.862659972816319	0.0	0.0	1.0	0	pass
H500-first-100	B3	28	000000329568.jpg	0.0	0.0	1.0	85.64207970951995	631.2330017089844	0.9073683260216405	0.0	0.0	1.0	0	pass
H500-first-100	B3	29	000000299785.jpg	0.0	0.0	1.0	106.01915790191956	629.345892906189	0.7508623822142996	0.0	0.0	1.0	0	pass
H500-first-100	B3	30	000000065554.jpg	0.0	0.0	1.0	94.3901168994771	632.6550664901733	0.8157722856273238	0.0	0.0	1.0	0	pass
H500-first-100	B3	31	000000357076.jpg	0.0	0.0	1.0	41.80326285706626	500.1627655029297	0.9642736833334962	0.0	0.0	1.0	0	pass
H500-first-100	B3	32	000000530934.jpg	0.0	0.0	1.0	97.83100689108173	572.7826652526855	0.884433701435886	0.0	0.0	1.0	0	pass
H500-first-100	B3	33	000000167115.jpg	0.0	0.0	0.9999999999999999	74.46110444307327	526.5276336669922	0.9405332859764105	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	34	000000425359.jpg	0.0	0.0	1.0	62.270945582158035	557.9029998779297	0.8643265020468999	0.0	0.0	1.0	0	pass
H500-first-100	B3	35	000000523304.jpg	0.0	0.0	1.0	72.95617478152116	375.3463592529297	0.9304933672072917	0.0	0.0	1.0	0	pass
H500-first-100	B3	36	000000158334.jpg	0.0	0.0	1.0	57.91808870106936	453.4775085449219	0.9536679183510749	0.0	0.0	1.0	0	pass
H500-first-100	B3	37	000000075990.jpg	0.0	0.0	1.0	79.14927934216128	634.0135669708252	0.8033813172745913	0.0	0.0	1.0	0	pass
H500-first-100	B3	38	000000222313.jpg	0.0	0.0	1.0	125.60688235287866	636.2092247009277	0.7775146826796367	0.0	0.0	1.0	0	pass
H500-first-100	B3	39	000000249184.jpg	0.0	0.0	0.9999999999999999	99.72799296081067	612.5759944915771	0.88294376211356	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	40	000000488726.jpg	0.0	0.0	0.9999999999999999	91.30022650849489	601.1380805969238	0.850925505885317	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	41	000000130741.jpg	0.0	0.0	1.0	44.747982563856574	472.7392578125	0.9559490510308807	0.0	0.0	1.0	0	pass
H500-first-100	B3	42	000000519601.jpg	0.0	0.0	1.0	82.84159850153658	455.79390716552734	0.9078393878556076	0.0	0.0	1.0	0	pass
H500-first-100	B3	43	000000470085.jpg	0.0	0.0	0.9999999999999999	91.55730379073157	616.7637233734131	0.8830678229662069	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	44	000000425743.jpg	0.0	0.0	1.0	34.60357747928964	316.95287895202637	0.9761087436113558	0.0	0.0	1.0	0	pass
H500-first-100	B3	45	000000368611.jpg	0.0	0.0	0.9999999999999999	75.71528391728799	459.0016326904297	0.8699556803696132	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	46	000000423445.jpg	0.0	0.0	1.0000000000000002	65.08523058229022	483.4163055419922	0.9158865676155664	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	47	000000550481.jpg	0.0	0.0	1.0	118.40226027761896	631.1451625823975	0.791495848898095	0.0	0.0	1.0	0	pass
H500-first-100	B3	48	000000340868.jpg	0.0	0.0	1.0	74.59693490035004	601.9232921600342	0.8797771216778734	0.0	0.0	1.0	0	pass
H500-first-100	B3	49	000000408292.jpg	0.0	0.0	1.0	106.02314459360308	552.1633453369141	0.7753369885146292	0.0	0.0	1.0	0	pass
H500-first-100	B3	50	000000378347.jpg	0.0	0.0	0.9999999999999998	75.88624073038498	435.18079376220703	0.9142664611104581	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B3	51	000000375325.jpg	0.0	0.0	1.0	94.05653879397445	577.987681388855	0.863909289701646	0.0	0.0	1.0	0	pass
H500-first-100	B3	52	000000408206.jpg	0.0	0.0	1.0000000000000002	84.62127611506317	527.1439895629883	0.8946230416932203	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	53	000000465285.jpg	0.0	0.0	1.0	101.4376983107792	567.0819778442383	0.8861987454450992	0.0	0.0	1.0	0	pass
H500-first-100	B3	54	000000517975.jpg	0.0	0.0	0.9999999999999998	96.24085246157316	610.2908506393433	0.8377474160566712	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B3	55	000000449888.jpg	0.0	0.0	1.0000000000000002	107.45151178234153	608.0814819335938	0.8739584231898753	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	56	000000066754.jpg	0.0	0.0	1.0	83.51359076268143	564.2907791137695	0.8928268364472305	0.0	0.0	1.0	0	pass
H500-first-100	B3	57	000000165464.jpg	0.0	0.0	1.0000000000000002	103.71950544150339	626.1104278564453	0.8611987517566008	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	58	000000042947.jpg	0.0	0.0	1.0	61.50699983134866	419.4521942138672	0.9461548543619566	0.0	0.0	1.0	0	pass
H500-first-100	B3	59	000000199403.jpg	0.0	0.0	1.0	86.39250872971283	624.0502729415894	0.8934583557702103	0.0	0.0	1.0	0	pass
H500-first-100	B3	60	000000237723.jpg	0.0	0.0	1.0	75.15623203429911	462.1706085205078	0.9191970215397229	0.0	0.0	1.0	0	pass
H500-first-100	B3	61	000000295589.jpg	0.0	0.0	1.0000000000000002	85.24100220263004	612.5849299430847	0.7404248806265995	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	62	000000277088.jpg	0.0	0.0	0.9999999999999998	54.197134683628875	610.0598449707031	0.9233094420965057	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B3	63	000000068646.jpg	0.0	0.0	0.9999999999999998	143.69168532293705	633.9325971603394	0.6706730837781494	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B3	64	000000207074.jpg	0.0	0.0	1.0	57.28458920520213	448.8453674316406	0.9487257220225781	0.0	0.0	1.0	0	pass
H500-first-100	B3	65	000000509718.jpg	0.0	0.0	1.0	78.57810662811	509.0874786376953	0.9135709156712908	0.0	0.0	1.0	0	pass
H500-first-100	B3	66	000000014283.jpg	0.0	0.0	1.0000000000000002	70.02964222422905	437.3155212402344	0.9304646121726432	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	67	000000566968.jpg	0.0	0.0	1.0	106.18198598638178	627.862087726593	0.7708855099406388	0.0	0.0	1.0	0	pass
H500-first-100	B3	68	000000129712.jpg	0.0	0.0	1.0	71.46850897232692	437.2728958129883	0.9444826896962911	0.0	0.0	1.0	0	pass
H500-first-100	B3	69	000000464695.jpg	0.0	0.0	1.0000000000000002	87.60549945717057	603.6287384033203	0.8269685876492306	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	70	000000031041.jpg	0.0	0.0	1.0000000000000002	110.07730911201901	544.5698738098145	0.8561666849206162	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	71	000000506659.jpg	0.0	0.0	1.0	116.40694638053576	566.6611022949219	0.856194292799694	0.0	0.0	1.0	0	pass
H500-first-100	B3	72	000000167267.jpg	0.0	0.0	1.0000000000000002	127.7204016989304	635.405517578125	0.8083464523346462	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	73	000000360307.jpg	0.0	0.0	0.9999999999999998	117.22004018621313	605.8359031677246	0.825384379189269	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B3	74	000000102610.jpg	0.0	0.0	0.9999999999999999	102.78751805976033	569.6469573974609	0.8001426956551095	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	75	000000210736.jpg	0.0	0.0	0.9999999999999998	100.78860949181848	577.7363128662109	0.8766386310631914	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B3	76	000000197576.jpg	0.0	0.0	1.0	117.87984675841199	633.8917942047119	0.8085445767809761	0.0	0.0	1.0	0	pass
H500-first-100	B3	77	000000342715.jpg	0.0	0.0	0.9999999999999999	84.26517014478644	625.3974771499634	0.824163823194288	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	78	000000556698.jpg	0.0	0.0	0.9999999999999998	147.3271346118053	631.569438457489	0.6804149583209719	0.0	0.0	0.9999999999999998	0	pass
H500-first-100	B3	79	000000065420.jpg	0.0	0.0	1.0	91.9637282506956	632.1602478027344	0.895689759522705	0.0	0.0	1.0	0	pass
H500-first-100	B3	80	000000178189.jpg	0.0	0.0	1.0	103.12591349886523	633.2356276512146	0.8127570356234407	0.0	0.0	1.0	0	pass
H500-first-100	B3	81	000000318495.jpg	0.0	0.0	1.0	87.38037527089318	518.4831085205078	0.8950830447487572	0.0	0.0	1.0	0	pass
H500-first-100	B3	82	000000467803.jpg	0.0	0.0	0.9999999999999999	69.64059822105699	448.23785400390625	0.9190662505203412	0.0	0.0	0.9999999999999999	0	pass
H500-first-100	B3	83	000000544983.jpg	0.0	0.0	1.0000000000000002	68.95130062394672	612.1245803833008	0.8226200869166383	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	84	000000438993.jpg	0.0	0.0	1.0	75.44603754901223	531.0945167541504	0.9094834289688037	0.0	0.0	1.0	0	pass
H500-first-100	B3	85	000000089124.jpg	0.0	0.0	1.0	90.74229791747199	583.2190704345703	0.8420506446753604	0.0	0.0	1.0	0	pass
H500-first-100	B3	86	000000262686.jpg	0.0	0.0	1.0000000000000002	82.70623432543543	463.11876678466797	0.8804856481141035	0.0	0.0	1.0000000000000002	0	pass
H500-first-100	B3	87	000000110514.jpg	0.0	0.0	1.0	131.14491365257237	635.6340999603271	0.689007340837197	0.0	0.0	1.0	0	pass
H500-first-100	B3	88	000000407443.jpg	0.0	0.0	1.0000000000000002	75.61111690170235	415.26695251464844	0.9226023306138297	0.0	0.0	1.0000000000000002	0	pass
