surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage53_condition_variable_safe_default	0	89	251854	12337.4	21653.6	139948	20130.1	22168.6	17332.3	5889.28	4249.67	8016.05	926788	1310	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	90	252193	12319.9	21681.6	139668	20122.3	21959.2	17914.2	6086.02	4290.29	8013.38	926981	1298	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	91	252055	12283.9	21611	139780	20151.2	21933.8	17853.1	5991.36	4269.09	8050.13	926410	1309	7	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	92	252072	12306.1	21641.7	140261	20243.3	21830.5	17421.4	5942.94	4311.16	7985.3	926262	1315	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	93	251695	12255.3	21601.7	139949	20084.3	21781	17784.2	5854.24	4241.17	8011.59	925628	1304	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	94	254518	14842.7	21790.3	140021	19997.1	22181.1	17385.5	5906.11	4270.62	7992.09	928606	1298	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	95	251748	12303.2	21633.6	139623	20186.5	22235.7	17525.7	5949.11	4198.38	7965.38	926442	1300	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	96	252315	12298.5	21887.5	139778	20099.6	22165.7	17769.4	5874.82	4317.37	7992.84	927534	1298	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	97	252411	12288.7	21740.8	139816	20171.1	21898.2	18027	6003.65	4342.71	7996.59	928077	1319	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	98	251767	12313.3	21821.9	139413	20382.2	21868.6	17506.4	6019.32	4305.75	8007.63	925868	1312	3	1	0	0xd43f5e018b415631
