surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage52_reproduced	1	17	503145	33003.4	19489.5	140686	102535	45542	66123.3	35621.4	19770.2	40309.6	1807530.0	1187	2	1	0	0xd43f5e018b415631
stage52_reproduced	1	18	504208	32785.1	19466.8	141275	104186	44921.2	65678.4	35684.1	19770.3	40377.8	1807730.0	1190	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	19	501703	32788.8	19317.8	140978	102416	44464	65710.5	35645.3	19844.8	40474.8	1803900.0	1212	11	1	0	0xd43f5e018b415631
stage52_reproduced	1	20	502768	32856.4	19478.7	141117	102486	44934.3	65825.3	35733	19898.5	40370.6	1806840.0	1195	4	1	0	0xd43f5e018b415631
stage52_reproduced	1	21	503444	32986.2	19399	141153	102501	45313.3	66001.6	35590.7	19978.9	40459.5	1807660.0	1206	16	1	0	0xd43f5e018b415631
stage52_reproduced	1	22	504733	32802.7	19440	142535	103006	45025.1	66068	35859.4	19516.3	40413.1	1809710.0	1201	12	1	0	0xd43f5e018b415631
stage52_reproduced	1	23	502537	32804.6	19468.7	140991	102480	45195.9	65882.5	35516.4	19743.9	40388.4	1807820.0	1205	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	24	502705	32828.6	19427.2	141130	102593	45605.1	65406.2	35719.6	19587.2	40344.3	1805480.0	1210	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	25	501667	32918.7	19339.4	140818	102478	44705	65586.6	35666.3	19753.5	40335.4	1805540.0	1188	6	1	0	0xd43f5e018b415631
stage52_reproduced	1	26	504841	32913.4	19486.8	143432	102606	44798.9	65946	35583.6	19611.7	40395.7	1810370.0	1197	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	27	502477	32809.7	19551.7	140946	102511	45007.1	65786.6	35533.9	19907	40357.9	1807760.0	1201	5	1	0	0xd43f5e018b415631
stage52_reproduced	1	28	502491	32809.6	19337.5	140602	102666	45506.2	65914.3	35541.3	19635.1	40416	1806490.0	1212	5	1	0	0xd43f5e018b415631
