resample	seed	metric	delta_k1x_minus_semantic
1265	52001	per_image_iou_averaged_f1_delta	-0.001811655957859367
1266	52001	per_image_iou_averaged_f1_delta	-0.001009506894005162
1267	52001	per_image_iou_averaged_f1_delta	7.338199364610176e-06
1268	52001	per_image_iou_averaged_f1_delta	-0.0005109594337608983
1269	52001	per_image_iou_averaged_f1_delta	-9.376472114012058e-05
1270	52001	per_image_iou_averaged_f1_delta	-0.0010676488564833324
1271	52001	per_image_iou_averaged_f1_delta	-0.000913621245042872
1272	52001	per_image_iou_averaged_f1_delta	-0.0009526511040857938
1273	52001	per_image_iou_averaged_f1_delta	-0.0005372245121211295
1274	52001	per_image_iou_averaged_f1_delta	-0.0002738096147116711
1275	52001	per_image_iou_averaged_f1_delta	-0.0014639674125245458
1276	52001	per_image_iou_averaged_f1_delta	-0.0003739577447721688
1277	52001	per_image_iou_averaged_f1_delta	-0.0016943594729211795
1278	52001	per_image_iou_averaged_f1_delta	0.00019031808876309792
1279	52001	per_image_iou_averaged_f1_delta	0.00019521096519744906
1280	52001	per_image_iou_averaged_f1_delta	-0.0007309521418309656
1281	52001	per_image_iou_averaged_f1_delta	-0.001091373445360744
1282	52001	per_image_iou_averaged_f1_delta	-0.00037084266777821106
1283	52001	per_image_iou_averaged_f1_delta	-0.00047484404416182115
1284	52001	per_image_iou_averaged_f1_delta	-0.0011933525515892753
1285	52001	per_image_iou_averaged_f1_delta	0.0002069301962633016
1286	52001	per_image_iou_averaged_f1_delta	0.00038222803323876653
1287	52001	per_image_iou_averaged_f1_delta	-0.00046102942270645356
1288	52001	per_image_iou_averaged_f1_delta	-0.0008677787213677515
1289	52001	per_image_iou_averaged_f1_delta	-0.00017370755966840198
1290	52001	per_image_iou_averaged_f1_delta	-8.01743850155779e-05
1291	52001	per_image_iou_averaged_f1_delta	-0.0009641433757331967
1292	52001	per_image_iou_averaged_f1_delta	-0.0005286921828891592
1293	52001	per_image_iou_averaged_f1_delta	-0.0006061724172074616
1294	52001	per_image_iou_averaged_f1_delta	-0.0019669984959538086
1295	52001	per_image_iou_averaged_f1_delta	-0.0018818636575990933
1296	52001	per_image_iou_averaged_f1_delta	2.394953354553806e-05
1297	52001	per_image_iou_averaged_f1_delta	-0.0005049828240215609
1298	52001	per_image_iou_averaged_f1_delta	-0.000966544028173302
1299	52001	per_image_iou_averaged_f1_delta	-0.0007106297288057378
1300	52001	per_image_iou_averaged_f1_delta	-0.0005602015170590754
1301	52001	per_image_iou_averaged_f1_delta	-0.00033322211430370316
1302	52001	per_image_iou_averaged_f1_delta	-0.0001961542050911869
1303	52001	per_image_iou_averaged_f1_delta	-0.0014167942020117475
1304	52001	per_image_iou_averaged_f1_delta	-0.0008484690235075751
1305	52001	per_image_iou_averaged_f1_delta	-0.0013716193904848907
1306	52001	per_image_iou_averaged_f1_delta	-0.0017252621711533766
1307	52001	per_image_iou_averaged_f1_delta	-0.0003789172732436951
1308	52001	per_image_iou_averaged_f1_delta	-0.0011347633816494531
1309	52001	per_image_iou_averaged_f1_delta	-0.002004574295482284
1310	52001	per_image_iou_averaged_f1_delta	-0.0009032485284804498
1311	52001	per_image_iou_averaged_f1_delta	-0.00038297554141378384
1312	52001	per_image_iou_averaged_f1_delta	-0.0007656690778609218
1313	52001	per_image_iou_averaged_f1_delta	-0.0004143463085389073
1314	52001	per_image_iou_averaged_f1_delta	-0.0006405823132599084
1315	52001	per_image_iou_averaged_f1_delta	-9.140657991257645e-05
1316	52001	per_image_iou_averaged_f1_delta	5.91569582775362e-06
1317	52001	per_image_iou_averaged_f1_delta	-0.00026780836793810096
1318	52001	per_image_iou_averaged_f1_delta	-0.0009716735274815564
1319	52001	per_image_iou_averaged_f1_delta	-0.0009128038769907928
1320	52001	per_image_iou_averaged_f1_delta	-0.0014726456466009523
1321	52001	per_image_iou_averaged_f1_delta	-0.0006258799603833058
1322	52001	per_image_iou_averaged_f1_delta	-0.0005036738167491343
1323	52001	per_image_iou_averaged_f1_delta	-0.0005921230476134409
1324	52001	per_image_iou_averaged_f1_delta	4.16248431208599e-05
1325	52001	per_image_iou_averaged_f1_delta	-0.0015695586845629
1326	52001	per_image_iou_averaged_f1_delta	-0.00016835215566507204
1327	52001	per_image_iou_averaged_f1_delta	-1.572852668226228e-05
1328	52001	per_image_iou_averaged_f1_delta	-0.0008835681018828666
1329	52001	per_image_iou_averaged_f1_delta	-0.00047028806848277167
1330	52001	per_image_iou_averaged_f1_delta	-0.0002538722978743039
1331	52001	per_image_iou_averaged_f1_delta	-0.0009818802308013232
1332	52001	per_image_iou_averaged_f1_delta	-5.9478295895590184e-05
1333	52001	per_image_iou_averaged_f1_delta	-0.0009063273079111823
1334	52001	per_image_iou_averaged_f1_delta	-0.0009182388303929171
1335	52001	per_image_iou_averaged_f1_delta	0.00028629853018410543
1336	52001	per_image_iou_averaged_f1_delta	-0.0019936601400315944
1337	52001	per_image_iou_averaged_f1_delta	0.00015865765665497492
1338	52001	per_image_iou_averaged_f1_delta	-0.0002488044465672138
1339	52001	per_image_iou_averaged_f1_delta	-0.001338520010414993
1340	52001	per_image_iou_averaged_f1_delta	-0.0010122811270654435
1341	52001	per_image_iou_averaged_f1_delta	0.0001214089372462561
1342	52001	per_image_iou_averaged_f1_delta	-0.0012425963469943578
1343	52001	per_image_iou_averaged_f1_delta	0.0006778719100381217
1344	52001	per_image_iou_averaged_f1_delta	-0.0008836899045016476
1345	52001	per_image_iou_averaged_f1_delta	-0.001219118539778566
1346	52001	per_image_iou_averaged_f1_delta	-0.00025511765382496706
1347	52001	per_image_iou_averaged_f1_delta	-0.0007319227883153647
1348	52001	per_image_iou_averaged_f1_delta	-0.000853089334986856
1349	52001	per_image_iou_averaged_f1_delta	-0.0010606288587266788
1350	52001	per_image_iou_averaged_f1_delta	-0.0016194385429984654
1351	52001	per_image_iou_averaged_f1_delta	-0.0006201462500320346
1352	52001	per_image_iou_averaged_f1_delta	-0.0011216088664124338
1353	52001	per_image_iou_averaged_f1_delta	-0.0005057531226594591
1354	52001	per_image_iou_averaged_f1_delta	-0.0009706472289138079
1355	52001	per_image_iou_averaged_f1_delta	-0.0007652932314308702
1356	52001	per_image_iou_averaged_f1_delta	-0.0013086835264478354
1357	52001	per_image_iou_averaged_f1_delta	-0.0007159161204340112
1358	52001	per_image_iou_averaged_f1_delta	-0.00018309603912175577
1359	52001	per_image_iou_averaged_f1_delta	-0.00048707359368604654
1360	52001	per_image_iou_averaged_f1_delta	-0.0003389971102847543
1361	52001	per_image_iou_averaged_f1_delta	-0.0005748054318843893
1362	52001	per_image_iou_averaged_f1_delta	-0.0006458249059737547
1363	52001	per_image_iou_averaged_f1_delta	-0.0005638011785907954
1364	52001	per_image_iou_averaged_f1_delta	-0.00033113433367926756
1365	52001	per_image_iou_averaged_f1_delta	0.00026054102582480425
1366	52001	per_image_iou_averaged_f1_delta	-0.0005249669274184133
1367	52001	per_image_iou_averaged_f1_delta	-5.918775336694708e-05
1368	52001	per_image_iou_averaged_f1_delta	-0.00012156145259601004
1369	52001	per_image_iou_averaged_f1_delta	0.0002157067170843573
1370	52001	per_image_iou_averaged_f1_delta	-0.0007100054808251399
1371	52001	per_image_iou_averaged_f1_delta	-0.0017345937053380052
1372	52001	per_image_iou_averaged_f1_delta	-7.965115263159337e-05
1373	52001	per_image_iou_averaged_f1_delta	-0.0010610272515607143
1374	52001	per_image_iou_averaged_f1_delta	-0.0005106960977620792
1375	52001	per_image_iou_averaged_f1_delta	-0.0009580612742955253
1376	52001	per_image_iou_averaged_f1_delta	-0.0004195797388773987
1377	52001	per_image_iou_averaged_f1_delta	-0.0010559180227906965
1378	52001	per_image_iou_averaged_f1_delta	-0.0007340033997837459
1379	52001	per_image_iou_averaged_f1_delta	-0.001258931434250484
1380	52001	per_image_iou_averaged_f1_delta	-0.0011084682620812335
1381	52001	per_image_iou_averaged_f1_delta	-0.0008970055446309111
1382	52001	per_image_iou_averaged_f1_delta	-0.0009801460759002157
1383	52001	per_image_iou_averaged_f1_delta	-9.870653805146184e-05
1384	52001	per_image_iou_averaged_f1_delta	-0.0006196307565982137
1385	52001	per_image_iou_averaged_f1_delta	-0.0002612280503986738
1386	52001	per_image_iou_averaged_f1_delta	-0.0006767336865791378
1387	52001	per_image_iou_averaged_f1_delta	-0.00035259667978885243
1388	52001	per_image_iou_averaged_f1_delta	0.0005290630732807806
1389	52001	per_image_iou_averaged_f1_delta	-0.0007088986715972236
1390	52001	per_image_iou_averaged_f1_delta	-8.082750974328646e-05
1391	52001	per_image_iou_averaged_f1_delta	-0.0012091473206609698
1392	52001	per_image_iou_averaged_f1_delta	-0.0007643746055606022
1393	52001	per_image_iou_averaged_f1_delta	-0.0010826411149606585
1394	52001	per_image_iou_averaged_f1_delta	0.0004942383821633333
1395	52001	per_image_iou_averaged_f1_delta	-0.0013469990488119035
1396	52001	per_image_iou_averaged_f1_delta	-0.00015544912728911623
1397	52001	per_image_iou_averaged_f1_delta	-0.0007089554076560049
1398	52001	per_image_iou_averaged_f1_delta	-0.0013313289316586934
1399	52001	per_image_iou_averaged_f1_delta	-0.0008601190477151002
1400	52001	per_image_iou_averaged_f1_delta	-0.0009163864470050278
1401	52001	per_image_iou_averaged_f1_delta	-0.0007341347148231804
1402	52001	per_image_iou_averaged_f1_delta	-0.00012617404764703058
1403	52001	per_image_iou_averaged_f1_delta	-0.0017651724236447202
1404	52001	per_image_iou_averaged_f1_delta	-0.001229827288784775
1405	52001	per_image_iou_averaged_f1_delta	-0.001373772760589938
1406	52001	per_image_iou_averaged_f1_delta	-0.0008037441482529422
1407	52001	per_image_iou_averaged_f1_delta	-0.0016549717993849678
1408	52001	per_image_iou_averaged_f1_delta	-0.0025225884708826277
1409	52001	per_image_iou_averaged_f1_delta	-0.0012199816045723193
1410	52001	per_image_iou_averaged_f1_delta	-0.0012463809775209883
1411	52001	per_image_iou_averaged_f1_delta	-0.0008431745910618513
1412	52001	per_image_iou_averaged_f1_delta	-0.0005781911287129392
1413	52001	per_image_iou_averaged_f1_delta	-0.0011361908320000128
1414	52001	per_image_iou_averaged_f1_delta	-0.0006630006161032937
1415	52001	per_image_iou_averaged_f1_delta	-0.00036593044165345685
1416	52001	per_image_iou_averaged_f1_delta	-0.0007241467713287189
1417	52001	per_image_iou_averaged_f1_delta	-0.0004395986754835911
1418	52001	per_image_iou_averaged_f1_delta	-4.501341430791905e-05
1419	52001	per_image_iou_averaged_f1_delta	-0.001411812611314674
1420	52001	per_image_iou_averaged_f1_delta	-0.0006428970080061515
1421	52001	per_image_iou_averaged_f1_delta	-2.1224560588888375e-05
1422	52001	per_image_iou_averaged_f1_delta	-0.0012408238508659281
1423	52001	per_image_iou_averaged_f1_delta	-0.000981177371773436
1424	52001	per_image_iou_averaged_f1_delta	-0.0006941943805120664
1425	52001	per_image_iou_averaged_f1_delta	-0.0006984592127248525
1426	52001	per_image_iou_averaged_f1_delta	-0.0011673399681443267
1427	52001	per_image_iou_averaged_f1_delta	-0.0007758791986774012
1428	52001	per_image_iou_averaged_f1_delta	-0.00046845594212714057
1429	52001	per_image_iou_averaged_f1_delta	-0.0004658960371250785
1430	52001	per_image_iou_averaged_f1_delta	0.00045033788779716595
1431	52001	per_image_iou_averaged_f1_delta	-0.0009561523061521826
1432	52001	per_image_iou_averaged_f1_delta	-0.00021892702541679836
1433	52001	per_image_iou_averaged_f1_delta	-0.0006243971359990091
1434	52001	per_image_iou_averaged_f1_delta	-0.00024255897104886017
1435	52001	per_image_iou_averaged_f1_delta	-0.0012844558402350132
1436	52001	per_image_iou_averaged_f1_delta	-4.594498800478446e-05
1437	52001	per_image_iou_averaged_f1_delta	-0.0005341299812293489
1438	52001	per_image_iou_averaged_f1_delta	-0.00027209384418139205
1439	52001	per_image_iou_averaged_f1_delta	-0.0009714618385924724
1440	52001	per_image_iou_averaged_f1_delta	-0.00015522933000031177
1441	52001	per_image_iou_averaged_f1_delta	-0.00036330232829258954
1442	52001	per_image_iou_averaged_f1_delta	0.00012923038449416072
1443	52001	per_image_iou_averaged_f1_delta	-0.0009955402796840334
1444	52001	per_image_iou_averaged_f1_delta	-0.0011009480068399104
1445	52001	per_image_iou_averaged_f1_delta	-8.529598440443706e-05
1446	52001	per_image_iou_averaged_f1_delta	-0.00042185286081402256
1447	52001	per_image_iou_averaged_f1_delta	-0.0012285421011087568
1448	52001	per_image_iou_averaged_f1_delta	5.929327286732411e-05
1449	52001	per_image_iou_averaged_f1_delta	0.0001391463143370732
1450	52001	per_image_iou_averaged_f1_delta	-0.0018217096443876074
1451	52001	per_image_iou_averaged_f1_delta	-0.001037256189115127
1452	52001	per_image_iou_averaged_f1_delta	-0.0003139016137004752
1453	52001	per_image_iou_averaged_f1_delta	-0.0004568502540739169
1454	52001	per_image_iou_averaged_f1_delta	-0.0008944260458932423
1455	52001	per_image_iou_averaged_f1_delta	-0.0012020391161103685
1456	52001	per_image_iou_averaged_f1_delta	-0.0008129652664364494
1457	52001	per_image_iou_averaged_f1_delta	-0.0007112208996747242
1458	52001	per_image_iou_averaged_f1_delta	-0.00037894837739166815
1459	52001	per_image_iou_averaged_f1_delta	-0.0010917416909377836
1460	52001	per_image_iou_averaged_f1_delta	-0.0006546207982552419
1461	52001	per_image_iou_averaged_f1_delta	-0.00014630080112862772
1462	52001	per_image_iou_averaged_f1_delta	6.809131803270584e-07
1463	52001	per_image_iou_averaged_f1_delta	-0.0010113737988785378
1464	52001	per_image_iou_averaged_f1_delta	-0.0008388420810981745
1465	52001	per_image_iou_averaged_f1_delta	-0.001213414453518081
1466	52001	per_image_iou_averaged_f1_delta	-0.000920664499513438
1467	52001	per_image_iou_averaged_f1_delta	-0.0012718717474779818
1468	52001	per_image_iou_averaged_f1_delta	0.0005912300508094239
1469	52001	per_image_iou_averaged_f1_delta	-0.0003818390775650313
1470	52001	per_image_iou_averaged_f1_delta	-0.00036146848343464766
1471	52001	per_image_iou_averaged_f1_delta	-0.0021104103668986604
1472	52001	per_image_iou_averaged_f1_delta	-0.0010536064930596997
1473	52001	per_image_iou_averaged_f1_delta	-0.0003333435797121383
1474	52001	per_image_iou_averaged_f1_delta	-0.0011933704933060356
1475	52001	per_image_iou_averaged_f1_delta	0.00017116997238219257
1476	52001	per_image_iou_averaged_f1_delta	0.00013451246735461596
1477	52001	per_image_iou_averaged_f1_delta	-0.0004453145574815351
1478	52001	per_image_iou_averaged_f1_delta	-0.0009592635302023478
1479	52001	per_image_iou_averaged_f1_delta	-0.0012138944616270628
1480	52001	per_image_iou_averaged_f1_delta	-0.0011915667734673228
1481	52001	per_image_iou_averaged_f1_delta	-0.0015776761566719984
1482	52001	per_image_iou_averaged_f1_delta	-0.000797305556603033
1483	52001	per_image_iou_averaged_f1_delta	-0.0009137041992063333
1484	52001	per_image_iou_averaged_f1_delta	-0.000879918790095326
1485	52001	per_image_iou_averaged_f1_delta	0.00024015122473518074
1486	52001	per_image_iou_averaged_f1_delta	-0.0017309994148489458
1487	52001	per_image_iou_averaged_f1_delta	-0.0011439180783161728
1488	52001	per_image_iou_averaged_f1_delta	-0.0002752097344638801
1489	52001	per_image_iou_averaged_f1_delta	-0.00029263437263154514
1490	52001	per_image_iou_averaged_f1_delta	-0.00039520061555941107
1491	52001	per_image_iou_averaged_f1_delta	-0.0009164463440265539
1492	52001	per_image_iou_averaged_f1_delta	-0.0011649877784643044
1493	52001	per_image_iou_averaged_f1_delta	-0.0012900649556757543
1494	52001	per_image_iou_averaged_f1_delta	-0.00017701224424938178
1495	52001	per_image_iou_averaged_f1_delta	-0.0011651116901197727
1496	52001	per_image_iou_averaged_f1_delta	-0.0004624629546126243
1497	52001	per_image_iou_averaged_f1_delta	-0.000835636841214852
1498	52001	per_image_iou_averaged_f1_delta	-0.0011306438454103847
1499	52001	per_image_iou_averaged_f1_delta	-0.0012425842027510101
1500	52001	per_image_iou_averaged_f1_delta	0.0003583999967990947
1501	52001	per_image_iou_averaged_f1_delta	-0.0012961163750674668
1502	52001	per_image_iou_averaged_f1_delta	-0.0006601984522413789
1503	52001	per_image_iou_averaged_f1_delta	-0.002171210787237756
1504	52001	per_image_iou_averaged_f1_delta	-0.0009363098435723893
1505	52001	per_image_iou_averaged_f1_delta	0.000180111728017325
1506	52001	per_image_iou_averaged_f1_delta	-0.00018648541676966044
1507	52001	per_image_iou_averaged_f1_delta	-0.00019032871298683867
1508	52001	per_image_iou_averaged_f1_delta	-0.0006562957086004354
1509	52001	per_image_iou_averaged_f1_delta	-0.0010381687827213622
1510	52001	per_image_iou_averaged_f1_delta	-0.000569815438455065
1511	52001	per_image_iou_averaged_f1_delta	-0.0009378924690596691
1512	52001	per_image_iou_averaged_f1_delta	-0.00035632416897132097
1513	52001	per_image_iou_averaged_f1_delta	-0.001751174439782995
1514	52001	per_image_iou_averaged_f1_delta	-4.413455306736496e-05
1515	52001	per_image_iou_averaged_f1_delta	-0.001032334335379581
1516	52001	per_image_iou_averaged_f1_delta	-0.00038903925361119936
1517	52001	per_image_iou_averaged_f1_delta	-0.0005990137806084469
1518	52001	per_image_iou_averaged_f1_delta	-0.00013604456497430284
1519	52001	per_image_iou_averaged_f1_delta	-0.0003045925363827989
1520	52001	per_image_iou_averaged_f1_delta	-0.0008231553697584761
1521	52001	per_image_iou_averaged_f1_delta	-5.0150778651536544e-05
1522	52001	per_image_iou_averaged_f1_delta	-0.0004623910028741379
1523	52001	per_image_iou_averaged_f1_delta	-0.0009157927277323255
1524	52001	per_image_iou_averaged_f1_delta	-0.001302812629182264
1525	52001	per_image_iou_averaged_f1_delta	-2.375604271088032e-05
1526	52001	per_image_iou_averaged_f1_delta	-0.0008943445734742388
1527	52001	per_image_iou_averaged_f1_delta	0.0002915916119735398
1528	52001	per_image_iou_averaged_f1_delta	-0.0008035238028634407
1529	52001	per_image_iou_averaged_f1_delta	-0.0007231706573834291
1530	52001	per_image_iou_averaged_f1_delta	-0.0013463279949404272
1531	52001	per_image_iou_averaged_f1_delta	-0.0007380189542638634
1532	52001	per_image_iou_averaged_f1_delta	-0.0006603184609408225
1533	52001	per_image_iou_averaged_f1_delta	-0.0003916499655577468
1534	52001	per_image_iou_averaged_f1_delta	-0.0009829460841400603
1535	52001	per_image_iou_averaged_f1_delta	-0.0011305141935208458
1536	52001	per_image_iou_averaged_f1_delta	0.0003492747286820276
1537	52001	per_image_iou_averaged_f1_delta	-0.0015732487737125077
1538	52001	per_image_iou_averaged_f1_delta	-0.0014970508580024334
1539	52001	per_image_iou_averaged_f1_delta	-0.0008430289136428526
1540	52001	per_image_iou_averaged_f1_delta	-0.0020680593288370168
1541	52001	per_image_iou_averaged_f1_delta	-0.0014722529798873705
1542	52001	per_image_iou_averaged_f1_delta	0.0003464168935077845
1543	52001	per_image_iou_averaged_f1_delta	-0.0008220076628254699
1544	52001	per_image_iou_averaged_f1_delta	-0.0005725200779740897
1545	52001	per_image_iou_averaged_f1_delta	-0.0017694385560831916
1546	52001	per_image_iou_averaged_f1_delta	-0.0005722968430078058
1547	52001	per_image_iou_averaged_f1_delta	-0.0015071751257951522
1548	52001	per_image_iou_averaged_f1_delta	-0.0006875033311623017
1549	52001	per_image_iou_averaged_f1_delta	-0.0005145326924545063
1550	52001	per_image_iou_averaged_f1_delta	-0.0008103951699773629
1551	52001	per_image_iou_averaged_f1_delta	-0.0008460101218112136
1552	52001	per_image_iou_averaged_f1_delta	0.000272108785715624
1553	52001	per_image_iou_averaged_f1_delta	-0.0007689219648268768
1554	52001	per_image_iou_averaged_f1_delta	-0.0014095542178023013
1555	52001	per_image_iou_averaged_f1_delta	-0.0007985448293998614
1556	52001	per_image_iou_averaged_f1_delta	-0.0017135108405354285
1557	52001	per_image_iou_averaged_f1_delta	-0.0008112747202907716
1558	52001	per_image_iou_averaged_f1_delta	0.00017506593544884327
1559	52001	per_image_iou_averaged_f1_delta	-0.0002732603327469406
1560	52001	per_image_iou_averaged_f1_delta	0.0003115769747265648
1561	52001	per_image_iou_averaged_f1_delta	-0.0002878092790908577
1562	52001	per_image_iou_averaged_f1_delta	-7.933749102058152e-05
1563	52001	per_image_iou_averaged_f1_delta	-0.0008085306957560999
1564	52001	per_image_iou_averaged_f1_delta	-0.001091360015724231
1565	52001	per_image_iou_averaged_f1_delta	-0.0013379146182298603
1566	52001	per_image_iou_averaged_f1_delta	-0.0005839030423366748
1567	52001	per_image_iou_averaged_f1_delta	0.00041290826027399704
1568	52001	per_image_iou_averaged_f1_delta	-0.0010960111354586892
1569	52001	per_image_iou_averaged_f1_delta	-0.0009683280402206808
1570	52001	per_image_iou_averaged_f1_delta	-0.0006988873925127632
1571	52001	per_image_iou_averaged_f1_delta	-0.00042243817894996896
1572	52001	per_image_iou_averaged_f1_delta	-0.0005945759291762344
1573	52001	per_image_iou_averaged_f1_delta	0.00024558392464530277
1574	52001	per_image_iou_averaged_f1_delta	6.598758154390624e-05
1575	52001	per_image_iou_averaged_f1_delta	-0.0009709504957610639
1576	52001	per_image_iou_averaged_f1_delta	-0.002011088530044206
1577	52001	per_image_iou_averaged_f1_delta	-9.63083711299916e-05
1578	52001	per_image_iou_averaged_f1_delta	-0.0012407645542734918
1579	52001	per_image_iou_averaged_f1_delta	-0.00026126918099900475
1580	52001	per_image_iou_averaged_f1_delta	-0.00018031595488077708
1581	52001	per_image_iou_averaged_f1_delta	-0.0007873910987859975
1582	52001	per_image_iou_averaged_f1_delta	-0.0006718863493401604
1583	52001	per_image_iou_averaged_f1_delta	-0.00016125029180335924
1584	52001	per_image_iou_averaged_f1_delta	-0.0006132028397167266
1585	52001	per_image_iou_averaged_f1_delta	-3.412713541550092e-05
1586	52001	per_image_iou_averaged_f1_delta	-0.0016328318328914587
1587	52001	per_image_iou_averaged_f1_delta	-0.0009780068989664295
1588	52001	per_image_iou_averaged_f1_delta	-0.0013173763298189676
1589	52001	per_image_iou_averaged_f1_delta	-0.0010674820308247711
1590	52001	per_image_iou_averaged_f1_delta	-0.0008014843766312297
1591	52001	per_image_iou_averaged_f1_delta	-0.0003268678813278177
1592	52001	per_image_iou_averaged_f1_delta	-0.0016551915787928757
1593	52001	per_image_iou_averaged_f1_delta	-0.0008704999385067346
1594	52001	per_image_iou_averaged_f1_delta	-0.0010335167893904568
1595	52001	per_image_iou_averaged_f1_delta	-0.0018486587522421381
1596	52001	per_image_iou_averaged_f1_delta	-0.0013392802909924853
1597	52001	per_image_iou_averaged_f1_delta	-0.0012124692634701594
1598	52001	per_image_iou_averaged_f1_delta	-0.00047850993730793993
1599	52001	per_image_iou_averaged_f1_delta	-0.0009256710789394473
1600	52001	per_image_iou_averaged_f1_delta	-0.0014934410367918006
1601	52001	per_image_iou_averaged_f1_delta	-0.0009739224752182558
1602	52001	per_image_iou_averaged_f1_delta	0.00031966469029777727
1603	52001	per_image_iou_averaged_f1_delta	0.0002631583791902439
1604	52001	per_image_iou_averaged_f1_delta	-0.00025581339557999283
1605	52001	per_image_iou_averaged_f1_delta	-0.0006476487357368325
1606	52001	per_image_iou_averaged_f1_delta	-0.000918439884308488
1607	52001	per_image_iou_averaged_f1_delta	-0.0003138098288330343
1608	52001	per_image_iou_averaged_f1_delta	-0.00010498214325411893
1609	52001	per_image_iou_averaged_f1_delta	-0.001528541060793372
1610	52001	per_image_iou_averaged_f1_delta	-0.0003656969822096802
1611	52001	per_image_iou_averaged_f1_delta	0.0004423162090159453
1612	52001	per_image_iou_averaged_f1_delta	-0.0003167323223804164
1613	52001	per_image_iou_averaged_f1_delta	-0.0008336386471194363
1614	52001	per_image_iou_averaged_f1_delta	-0.0008390702600643762
1615	52001	per_image_iou_averaged_f1_delta	-0.0006564544415154528
1616	52001	per_image_iou_averaged_f1_delta	-0.00033396807457080556
1617	52001	per_image_iou_averaged_f1_delta	-0.000369319662537972
1618	52001	per_image_iou_averaged_f1_delta	-0.0005631165406766066
1619	52001	per_image_iou_averaged_f1_delta	-0.00037547625803934236
1620	52001	per_image_iou_averaged_f1_delta	-0.0004356593600669417
1621	52001	per_image_iou_averaged_f1_delta	-0.0012244573748932967
1622	52001	per_image_iou_averaged_f1_delta	-0.0013241098982345128
1623	52001	per_image_iou_averaged_f1_delta	-0.00022122477809679664
1624	52001	per_image_iou_averaged_f1_delta	-0.0010426415116975268
1625	52001	per_image_iou_averaged_f1_delta	0.00012078073845409778
1626	52001	per_image_iou_averaged_f1_delta	-0.0014216276040440107
1627	52001	per_image_iou_averaged_f1_delta	3.54093997815292e-05
1628	52001	per_image_iou_averaged_f1_delta	-0.0007373528477336302
1629	52001	per_image_iou_averaged_f1_delta	-0.0014146960567672355
1630	52001	per_image_iou_averaged_f1_delta	-0.00019583685730312065
1631	52001	per_image_iou_averaged_f1_delta	-0.0010162996957837737
1632	52001	per_image_iou_averaged_f1_delta	-0.0007724652433078154
1633	52001	per_image_iou_averaged_f1_delta	9.938965735902627e-05
1634	52001	per_image_iou_averaged_f1_delta	-0.0010923817709363487
1635	52001	per_image_iou_averaged_f1_delta	-0.0007406277960642333
1636	52001	per_image_iou_averaged_f1_delta	-0.002109107865228877
1637	52001	per_image_iou_averaged_f1_delta	-0.0010335945089030155
1638	52001	per_image_iou_averaged_f1_delta	-4.293837379706566e-05
1639	52001	per_image_iou_averaged_f1_delta	-0.0009853380352007298
1640	52001	per_image_iou_averaged_f1_delta	-0.00035551338656723613
1641	52001	per_image_iou_averaged_f1_delta	-0.0017816228133301544
1642	52001	per_image_iou_averaged_f1_delta	-0.00015267580264862195
1643	52001	per_image_iou_averaged_f1_delta	0.000413070252867038
1644	52001	per_image_iou_averaged_f1_delta	0.0006165847583684116
1645	52001	per_image_iou_averaged_f1_delta	4.5333278668350996e-05
1646	52001	per_image_iou_averaged_f1_delta	-0.0008789810795514459
1647	52001	per_image_iou_averaged_f1_delta	-0.0009858367985792513
1648	52001	per_image_iou_averaged_f1_delta	-0.0008468122891699387
1649	52001	per_image_iou_averaged_f1_delta	-0.00020311843212180504
1650	52001	per_image_iou_averaged_f1_delta	-0.00020259354432401256
1651	52001	per_image_iou_averaged_f1_delta	-0.00020834557800279162
1652	52001	per_image_iou_averaged_f1_delta	-0.0004507590042344014
1653	52001	per_image_iou_averaged_f1_delta	-0.0008385205504364124
1654	52001	per_image_iou_averaged_f1_delta	-0.0005559249467016132
1655	52001	per_image_iou_averaged_f1_delta	-0.0003966603884546556
1656	52001	per_image_iou_averaged_f1_delta	-0.00046530844406538873
1657	52001	per_image_iou_averaged_f1_delta	-0.0009357472143803612
1658	52001	per_image_iou_averaged_f1_delta	0.000256095512788409
1659	52001	per_image_iou_averaged_f1_delta	3.75312176204444e-05
1660	52001	per_image_iou_averaged_f1_delta	-0.00109713742099605
1661	52001	per_image_iou_averaged_f1_delta	-0.0010985494629687331
1662	52001	per_image_iou_averaged_f1_delta	-0.0009793083386939246
1663	52001	per_image_iou_averaged_f1_delta	-0.0011511465512797608
1664	52001	per_image_iou_averaged_f1_delta	0.00026308073013483666
1665	52001	per_image_iou_averaged_f1_delta	-0.0005231389264745287
1666	52001	per_image_iou_averaged_f1_delta	-0.0010049609288064036
1667	52001	per_image_iou_averaged_f1_delta	-0.0008931256540743241
1668	52001	per_image_iou_averaged_f1_delta	-0.0007266346666991346
1669	52001	per_image_iou_averaged_f1_delta	-0.001627830374485449
1670	52001	per_image_iou_averaged_f1_delta	-0.0007746858768222586
1671	52001	per_image_iou_averaged_f1_delta	-0.0014555580118740927
1672	52001	per_image_iou_averaged_f1_delta	-0.0014369423969442855
1673	52001	per_image_iou_averaged_f1_delta	-0.0006886810044589037
1674	52001	per_image_iou_averaged_f1_delta	-0.0013220339714788301
1675	52001	per_image_iou_averaged_f1_delta	-0.0011163913107279943
1676	52001	per_image_iou_averaged_f1_delta	-0.00041197129131657564
