run	operation_index	resident_operation_index	kind	scope	wall_us	name
47	45	15	conv	resident_core	1872.862	/model.7/conv/Conv
47	47	16	conv	resident_core	728.345	/model.8/cv1/conv/Conv
47	49	17	conv	resident_core	149.71	/model.8/m.0/cv1/conv/Conv
47	50	18	conv	resident_core	154.877	/model.8/m.0/cv2/conv/Conv
47	52	19	conv	resident_core	448.257	/model.8/m.0/m/m.0/cv1/conv/Conv
47	54	20	conv	resident_core	442.84	/model.8/m.0/m/m.0/cv2/conv/Conv
47	-1	21	add_silu	resident_core	86.793	/model.8/m.0/m/m.0/Add
47	56	22	conv	resident_core	433.423	/model.8/m.0/m/m.1/cv1/conv/Conv
47	58	23	conv	resident_core	475.549	/model.8/m.0/m/m.1/cv2/conv/Conv
47	-1	24	add_silu	resident_core	101.127	/model.8/m.0/m/m.1/Add
47	60	25	concat	resident_core	5.75	/model.8/m.0/Concat
47	61	26	conv	resident_core	300.379	/model.8/m.0/cv3/conv/Conv
47	62	27	concat	resident_core	31.292	/model.8/Concat
47	63	28	conv	resident_core	829.68	/model.8/cv2/conv/Conv
47	65	29	conv	resident_core	397.381	/model.9/cv1/conv/Conv
47	-1	30	maxpool	resident_core	471.466	/model.9/m/MaxPool
47	-1	31	maxpool	resident_core	467.674	/model.9/m_1/MaxPool
47	-1	32	maxpool	resident_core	467.632	/model.9/m_2/MaxPool
47	66	33	concat	resident_core	102.919	/model.9/Concat
47	67	34	conv	resident_core	983.056	/model.9/cv2/conv/Conv
47	-1	35	add_silu	resident_core	333.131	/model.9/Add
47	-1	-1	bridge	resident_bridge	122.996	resident_core_bridge_overhead
47	69	-1	conv_dense	full_executor	1027.932	/model.10/cv1/conv/Conv
47	70	-1	split	full_executor	28.0	/model.10/Split
47	71	-1	conv_dense	full_executor	884.68	/model.10/m/m.0/attn/qkv/conv/Conv
47	72	-1	split	full_executor	346.838	/model.10/m/m.0/attn/Split
47	73	-1	split	full_executor	693.093	/model.10/m/m.0/attn/Split
47	74	-1	reshape_split_transpose	full_executor	395.547	/model.10/m/m.0/attn/Transpose
47	75	-1	reshape	full_executor	29.292	/model.10/m/m.0/attn/Reshape_2
47	76	-1	matmul	full_executor	3057.254	/model.10/m/m.0/attn/MatMul
47	77	-1	conv_grouped	full_executor	5719.378	/model.10/m/m.0/attn/pe/conv/Conv
47	78	-1	softmax_transpose	full_executor	4639.986	/model.10/m/m.0/attn/Transpose_1
47	79	-1	matmul	full_executor	3730.598	/model.10/m/m.0/attn/MatMul_1
47	80	-1	lut2	full_executor	1819.527	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear
47	81	-1	conv_dense	full_executor	436.84	/model.10/m/m.0/attn/proj/conv/Conv
47	82	-1	lut2	full_executor	230.837	/model.10/m/m.0/Add_output_0_QuantizeLinear
47	83	-1	conv_dense	full_executor	936.472	/model.10/m/m.0/ffn/ffn.0/conv/Conv
47	84	-1	lut1	full_executor	42.125	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
47	85	-1	conv_dense	full_executor	543.925	/model.10/m/m.0/ffn/ffn.1/conv/Conv
47	86	-1	lut2	full_executor	244.92	/model.10/m/m.0/Add_1_output_0@/model.10/Concat_output_0_QuantizeLinear_Output
47	87	-1	concat	full_executor	49.834	/model.10/Concat
47	88	-1	conv_dense	full_executor	1005.432	/model.10/cv2/conv/Conv
47	89	-1	concat	full_executor	470.048	/model.12/Concat
47	90	-1	conv_dense	full_executor	2670.832	/model.13/cv1/conv/Conv
47	91	-1	split	full_executor	53.584	/model.13/Split
47	92	-1	conv_dense	full_executor	434.465	/model.13/m.0/cv1/conv/Conv
47	93	-1	conv_dense	full_executor	407.798	/model.13/m.0/cv2/conv/Conv
47	94	-1	lut1	full_executor	26.167	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear
47	95	-1	conv_dense	full_executor	594.426	/model.13/m.0/m/m.0/cv1/conv/Conv
47	96	-1	lut1	full_executor	24.917	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
47	97	-1	conv_dense	full_executor	669.344	/model.13/m.0/m/m.0/cv2/conv/Conv
47	98	-1	lut2	full_executor	225.545	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear
47	99	-1	conv_dense	full_executor	607.217	/model.13/m.0/m/m.1/cv1/conv/Conv
47	100	-1	lut1	full_executor	19.792	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
47	101	-1	conv_dense	full_executor	601.759	/model.13/m.0/m/m.1/cv2/conv/Conv
47	102	-1	lut2	full_executor	239.962	/model.13/m.0/m/m.1/Add_output_0@/model.13/m.0/Concat_output_0_QuantizeLinear_Output
47	103	-1	concat	full_executor	51.25	/model.13/m.0/Concat
47	104	-1	conv_dense	full_executor	817.095	/model.13/m.0/cv3/conv/Conv
47	105	-1	concat	full_executor	160.211	/model.13/Concat
47	106	-1	conv_dense	full_executor	2016.864	/model.13/cv2/conv/Conv
47	107	-1	concat	full_executor	1206.685	/model.15/Concat
47	108	-1	conv_dense	full_executor	5058.035	/model.16/cv1/conv/Conv
47	109	-1	split	full_executor	96.043	/model.16/Split
47	110	-1	conv_dense	full_executor	898.139	/model.16/m.0/cv1/conv/Conv
47	111	-1	conv_dense	full_executor	772.678	/model.16/m.0/cv2/conv/Conv
47	112	-1	lut1	full_executor	42.584	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear
47	113	-1	conv_dense	full_executor	1108.808	/model.16/m.0/m/m.0/cv1/conv/Conv
47	114	-1	lut1	full_executor	42.417	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
47	115	-1	conv_dense	full_executor	1096.808	/model.16/m.0/m/m.0/cv2/conv/Conv
47	116	-1	lut2	full_executor	574.384	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear
47	117	-1	conv_dense	full_executor	1109.934	/model.16/m.0/m/m.1/cv1/conv/Conv
47	118	-1	lut1	full_executor	35.668	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
47	119	-1	conv_dense	full_executor	1087.35	/model.16/m.0/m/m.1/cv2/conv/Conv
47	120	-1	lut2	full_executor	494.216	/model.16/m.0/m/m.1/Add_output_0@/model.16/m.0/Concat_output_0_QuantizeLinear_Output
47	121	-1	concat	full_executor	98.126	/model.16/m.0/Concat
47	122	-1	conv_dense	full_executor	1511.398	/model.16/m.0/cv3/conv/Conv
47	123	-1	concat	full_executor	343.255	/model.16/Concat
47	124	-1	conv_dense	full_executor	3663.513	/model.16/cv2/conv/Conv
47	125	-1	lut1	full_executor	157.835	/model.16/cv2/act/Mul_output_0_QuantizeLinear
47	126	-1	conv_dense	full_executor	1733.86	/model.17/conv/Conv
47	127	-1	conv_dense	full_executor	2701.124	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv
47	128	-1	conv_grouped	full_executor	2232.825	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv
47	129	-1	lut1	full_executor	63.459	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear
47	130	-1	lut1	full_executor	175.836	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear
47	131	-1	concat	full_executor	132.71	/model.18/Concat
47	132	-1	conv_dense	full_executor	1162.809	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv
47	133	-1	conv_dense	full_executor	4257.522	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv
47	134	-1	conv_dense	full_executor	2015.614	/model.19/cv1/conv/Conv
47	135	-1	lut1	full_executor	53.209	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear
47	136	-1	lut1	full_executor	301.046	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear
47	137	-1	split	full_executor	47.75	/model.19/Split
47	138	-1	conv_dense	full_executor	229.046	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv
47	139	-1	conv_grouped	full_executor	2898.502	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv
47	140	-1	conv_dense	full_executor	471.674	/model.19/m.0/cv1/conv/Conv
47	141	-1	conv_dense	full_executor	441.381	/model.19/m.0/cv2/conv/Conv
47	142	-1	lut1	full_executor	325.797	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear
47	143	-1	lut1	full_executor	30.834	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear
47	144	-1	conv_dense	full_executor	4312.648	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv
47	145	-1	conv_dense	full_executor	682.844	/model.19/m.0/m/m.0/cv1/conv/Conv
47	146	-1	lut1	full_executor	270.212	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear
47	147	-1	lut1	full_executor	34.542	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
47	148	-1	conv_dense	full_executor	4262.647	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv
47	149	-1	conv_dense	full_executor	661.968	/model.19/m.0/m/m.0/cv2/conv/Conv
47	150	-1	lut2	full_executor	241.212	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear
47	151	-1	conv_dense	full_executor	616.176	/model.19/m.0/m/m.1/cv1/conv/Conv
47	152	-1	lut1	full_executor	21.834	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
47	153	-1	conv_dense	full_executor	612.342	/model.19/m.0/m/m.1/cv2/conv/Conv
47	154	-1	lut2	full_executor	278.796	/model.19/m.0/m/m.1/Add_output_0@/model.19/m.0/Concat_output_0_QuantizeLinear_Output
47	155	-1	concat	full_executor	55.584	/model.19/m.0/Concat
47	156	-1	conv_dense	full_executor	900.555	/model.19/m.0/cv3/conv/Conv
47	157	-1	concat	full_executor	159.669	/model.19/Concat
47	158	-1	conv_dense	full_executor	2005.239	/model.19/cv2/conv/Conv
47	159	-1	lut1	full_executor	82.918	/model.19/cv2/act/Mul_output_0_QuantizeLinear
47	160	-1	conv_dense	full_executor	1099.891	/model.20/conv/Conv
47	161	-1	conv_dense	full_executor	1321.479	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv
47	162	-1	conv_grouped	full_executor	1266.561	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv
47	163	-1	lut1	full_executor	17.833	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear
47	164	-1	lut1	full_executor	62.335	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear
47	165	-1	concat	full_executor	100.377	/model.21/Concat
47	166	-1	conv_dense	full_executor	290.755	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv
47	167	-1	conv_dense	full_executor	1188.768	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv
47	168	-1	conv_dense	full_executor	1176.934	/model.22/cv1/conv/Conv
47	169	-1	lut1	full_executor	18.376	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear
47	170	-1	lut1	full_executor	40.042	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear
47	171	-1	split	full_executor	26.126	/model.22/Split
47	172	-1	conv_dense	full_executor	66.168	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv
47	173	-1	conv_grouped	full_executor	794.387	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv
47	174	-1	conv_dense	full_executor	685.427	/model.22/m.0/m.0.0/cv1/conv/Conv
47	175	-1	lut1	full_executor	44.167	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear
47	176	-1	lut1	full_executor	12.75	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear
47	177	-1	conv_dense	full_executor	1002.057	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv
47	178	-1	conv_dense	full_executor	747.219	/model.22/m.0/m.0.0/cv2/conv/Conv
47	179	-1	lut1	full_executor	42.709	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear
47	180	-1	lut2	full_executor	216.794	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear
47	181	-1	conv_dense	full_executor	969.098	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv
47	182	-1	conv_dense	full_executor	913.764	/model.22/m.0/m.0.1/attn/qkv/conv/Conv
47	183	-1	split	full_executor	347.964	/model.22/m.0/m.0.1/attn/Split
47	184	-1	split	full_executor	729.219	/model.22/m.0/m.0.1/attn/Split
47	185	-1	reshape_split_transpose	full_executor	353.589	/model.22/m.0/m.0.1/attn/Transpose
47	186	-1	reshape	full_executor	28.667	/model.22/m.0/m.0.1/attn/Reshape_2
47	187	-1	matmul	full_executor	3023.004	/model.22/m.0/m.0.1/attn/MatMul
47	188	-1	conv_grouped	full_executor	5835.505	/model.22/m.0/m.0.1/attn/pe/conv/Conv
47	189	-1	softmax_transpose	full_executor	4091.77	/model.22/m.0/m.0.1/attn/Transpose_1
47	190	-1	matmul	full_executor	3723.723	/model.22/m.0/m.0.1/attn/MatMul_1
47	191	-1	lut2	full_executor	1829.902	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear
47	192	-1	conv_dense	full_executor	438.548	/model.22/m.0/m.0.1/attn/proj/conv/Conv
47	193	-1	lut2	full_executor	250.921	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear
47	194	-1	conv_dense	full_executor	958.098	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv
47	195	-1	lut1	full_executor	47.209	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
47	196	-1	conv_dense	full_executor	544.425	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv
47	197	-1	lut2	full_executor	239.753	/model.22/m.0/m.0.1/Add_1_output_0@/model.22/Concat_output_0_QuantizeLinear_Output
47	198	-1	concat	full_executor	98.334	/model.22/Concat
47	199	-1	conv_dense	full_executor	1233.227	/model.22/cv2/conv/Conv
47	200	-1	lut1	full_executor	40.459	/model.22/cv2/act/Mul_output_0_QuantizeLinear
47	201	-1	conv_dense	full_executor	662.176	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv
47	202	-1	conv_grouped	full_executor	821.763	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv
47	203	-1	lut1	full_executor	11.625	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear
47	204	-1	lut1	full_executor	33.501	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear
47	205	-1	conv_dense	full_executor	84.751	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv
47	206	-1	conv_dense	full_executor	365.38	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv
47	207	-1	lut1	full_executor	7.75	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear
47	208	-1	lut1	full_executor	16.417	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear
47	209	-1	conv_dense	full_executor	19.625	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv
47	210	-1	conv_grouped	full_executor	251.379	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv
47	211	-1	lut1	full_executor	12.417	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear
47	212	-1	conv_dense	full_executor	258.587	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv
47	213	-1	lut1	full_executor	18.167	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear
47	214	-1	conv_dense	full_executor	270.837	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv
47	-1	-1	head_decode	full_executor	8026.995	final_head_decode
48	0	-1	input_quant	full_executor	12597.69	images_QuantizeLinear
48	1	-1	conv_dense	full_executor	9547.851	/model.0/conv/Conv
48	2	-1	lut1	full_executor	849.138	/model.0/act/Mul_output_0_QuantizeLinear
48	3	-1	conv_dense	full_executor	8212.29	/model.1/conv/Conv
48	4	-1	lut1	full_executor	348.297	/model.1/act/Mul_output_0_QuantizeLinear
48	5	-1	conv_dense	full_executor	6031.591	/model.2/cv1/conv/Conv
48	6	-1	split	full_executor	199.544	/model.2/Split
48	7	-1	conv_dense	full_executor	3013.629	/model.2/m.0/cv1/conv/Conv
48	8	-1	lut1	full_executor	80.126	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear
48	9	-1	conv_dense	full_executor	3579.012	/model.2/m.0/cv2/conv/Conv
48	10	-1	lut2	full_executor	1707.109	/model.2/m.0/Add_output_0@/model.2/Concat_output_0_QuantizeLinear_Output
48	11	-1	concat	full_executor	537.925	/model.2/Concat
48	12	-1	conv_dense	full_executor	12921.902	/model.2/cv2/conv/Conv
48	13	-1	lut1	full_executor	874.555	/model.2/cv2/act/Mul_output_0_QuantizeLinear
48	14	-1	conv_dense	full_executor	7071.231	/model.3/conv/Conv
48	15	-1	lut1	full_executor	176.794	/model.3/act/Mul_output_0_QuantizeLinear
48	16	-1	conv_dense	full_executor	3387.718	/model.4/cv1/conv/Conv
48	17	-1	split	full_executor	92.376	/model.4/Split
48	18	-1	conv_dense	full_executor	1692.442	/model.4/m.0/cv1/conv/Conv
48	19	-1	lut1	full_executor	44.709	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear
48	20	-1	conv_dense	full_executor	1992.488	/model.4/m.0/cv2/conv/Conv
48	21	-1	lut2	full_executor	897.764	/model.4/m.0/Add_output_0@/model.4/Concat_output_0_QuantizeLinear_Output
48	22	-1	concat	full_executor	333.672	/model.4/Concat
48	23	-1	conv_dense	full_executor	6765.643	/model.4/cv2/conv/Conv
48	-1	0	lut	resident_core	371.13	/model.4/cv2/final_silu
48	25	1	conv	resident_core	3452.177	/model.5/conv/Conv
48	27	2	conv	resident_core	1227.976	/model.6/cv1/conv/Conv
48	29	3	conv	resident_core	250.045	/model.6/m.0/cv1/conv/Conv
48	30	4	conv	resident_core	270.546	/model.6/m.0/cv2/conv/Conv
48	32	5	conv	resident_core	541.217	/model.6/m.0/m/m.0/cv1/conv/Conv
48	34	6	conv	resident_core	588.509	/model.6/m.0/m/m.0/cv2/conv/Conv
48	-1	7	add_silu	resident_core	190.086	/model.6/m.0/m/m.0/Add
48	36	8	conv	resident_core	540.341	/model.6/m.0/m/m.1/cv1/conv/Conv
48	38	9	conv	resident_core	540.091	/model.6/m.0/m/m.1/cv2/conv/Conv
48	-1	10	add_silu	resident_core	212.628	/model.6/m.0/m/m.1/Add
48	40	11	concat	resident_core	6.458	/model.6/m.0/Concat
48	41	12	conv	resident_core	509.425	/model.6/m.0/cv3/conv/Conv
48	42	13	concat	resident_core	52.542	/model.6/Concat
48	43	14	conv	resident_core	1349.854	/model.6/cv2/conv/Conv
48	45	15	conv	resident_core	1748.568	/model.7/conv/Conv
48	47	16	conv	resident_core	729.886	/model.8/cv1/conv/Conv
48	49	17	conv	resident_core	149.461	/model.8/m.0/cv1/conv/Conv
48	50	18	conv	resident_core	157.878	/model.8/m.0/cv2/conv/Conv
48	52	19	conv	resident_core	451.84	/model.8/m.0/m/m.0/cv1/conv/Conv
48	54	20	conv	resident_core	437.506	/model.8/m.0/m/m.0/cv2/conv/Conv
48	-1	21	add_silu	resident_core	85.876	/model.8/m.0/m/m.0/Add
48	56	22	conv	resident_core	468.841	/model.8/m.0/m/m.1/cv1/conv/Conv
48	58	23	conv	resident_core	438.256	/model.8/m.0/m/m.1/cv2/conv/Conv
48	-1	24	add_silu	resident_core	99.71	/model.8/m.0/m/m.1/Add
48	60	25	concat	resident_core	5.667	/model.8/m.0/Concat
48	61	26	conv	resident_core	304.755	/model.8/m.0/cv3/conv/Conv
48	62	27	concat	resident_core	29.001	/model.8/Concat
48	63	28	conv	resident_core	846.429	/model.8/cv2/conv/Conv
48	65	29	conv	resident_core	400.506	/model.9/cv1/conv/Conv
48	-1	30	maxpool	resident_core	469.507	/model.9/m/MaxPool
48	-1	31	maxpool	resident_core	460.048	/model.9/m_1/MaxPool
48	-1	32	maxpool	resident_core	458.591	/model.9/m_2/MaxPool
48	66	33	concat	resident_core	107.544	/model.9/Concat
48	67	34	conv	resident_core	973.765	/model.9/cv2/conv/Conv
48	-1	35	add_silu	resident_core	333.547	/model.9/Add
48	-1	-1	bridge	resident_bridge	120.001	resident_core_bridge_overhead
48	69	-1	conv_dense	full_executor	1018.807	/model.10/cv1/conv/Conv
48	70	-1	split	full_executor	29.959	/model.10/Split
48	71	-1	conv_dense	full_executor	897.639	/model.10/m/m.0/attn/qkv/conv/Conv
48	72	-1	split	full_executor	346.839	/model.10/m/m.0/attn/Split
48	73	-1	split	full_executor	736.886	/model.10/m/m.0/attn/Split
48	74	-1	reshape_split_transpose	full_executor	353.922	/model.10/m/m.0/attn/Transpose
48	75	-1	reshape	full_executor	26.001	/model.10/m/m.0/attn/Reshape_2
48	76	-1	matmul	full_executor	3042.088	/model.10/m/m.0/attn/MatMul
48	77	-1	conv_grouped	full_executor	5685.669	/model.10/m/m.0/attn/pe/conv/Conv
48	78	-1	softmax_transpose	full_executor	4631.444	/model.10/m/m.0/attn/Transpose_1
48	79	-1	matmul	full_executor	3624.304	/model.10/m/m.0/attn/MatMul_1
48	80	-1	lut2	full_executor	1813.068	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear
48	81	-1	conv_dense	full_executor	447.09	/model.10/m/m.0/attn/proj/conv/Conv
48	82	-1	lut2	full_executor	270.629	/model.10/m/m.0/Add_output_0_QuantizeLinear
48	83	-1	conv_dense	full_executor	915.18	/model.10/m/m.0/ffn/ffn.0/conv/Conv
48	84	-1	lut1	full_executor	49.418	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
48	85	-1	conv_dense	full_executor	542.508	/model.10/m/m.0/ffn/ffn.1/conv/Conv
48	86	-1	lut2	full_executor	245.962	/model.10/m/m.0/Add_1_output_0@/model.10/Concat_output_0_QuantizeLinear_Output
48	87	-1	concat	full_executor	48.376	/model.10/Concat
48	88	-1	conv_dense	full_executor	1006.098	/model.10/cv2/conv/Conv
48	89	-1	concat	full_executor	490.715	/model.12/Concat
48	90	-1	conv_dense	full_executor	2660.415	/model.13/cv1/conv/Conv
48	91	-1	split	full_executor	53.709	/model.13/Split
48	92	-1	conv_dense	full_executor	438.632	/model.13/m.0/cv1/conv/Conv
48	93	-1	conv_dense	full_executor	423.59	/model.13/m.0/cv2/conv/Conv
48	94	-1	lut1	full_executor	23.375	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear
48	95	-1	conv_dense	full_executor	592.967	/model.13/m.0/m/m.0/cv1/conv/Conv
48	96	-1	lut1	full_executor	25.125	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
48	97	-1	conv_dense	full_executor	667.76	/model.13/m.0/m/m.0/cv2/conv/Conv
48	98	-1	lut2	full_executor	226.254	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear
48	99	-1	conv_dense	full_executor	607.301	/model.13/m.0/m/m.1/cv1/conv/Conv
48	100	-1	lut1	full_executor	19.917	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
48	101	-1	conv_dense	full_executor	600.801	/model.13/m.0/m/m.1/cv2/conv/Conv
48	102	-1	lut2	full_executor	238.837	/model.13/m.0/m/m.1/Add_output_0@/model.13/m.0/Concat_output_0_QuantizeLinear_Output
48	103	-1	concat	full_executor	49.209	/model.13/m.0/Concat
48	104	-1	conv_dense	full_executor	826.304	/model.13/m.0/cv3/conv/Conv
48	105	-1	concat	full_executor	165.044	/model.13/Concat
48	106	-1	conv_dense	full_executor	2021.155	/model.13/cv2/conv/Conv
48	107	-1	concat	full_executor	1241.102	/model.15/Concat
48	108	-1	conv_dense	full_executor	5222.62	/model.16/cv1/conv/Conv
48	109	-1	split	full_executor	96.668	/model.16/Split
48	110	-1	conv_dense	full_executor	817.804	/model.16/m.0/cv1/conv/Conv
48	111	-1	conv_dense	full_executor	783.595	/model.16/m.0/cv2/conv/Conv
48	112	-1	lut1	full_executor	42.709	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear
48	113	-1	conv_dense	full_executor	1103.517	/model.16/m.0/m/m.0/cv1/conv/Conv
48	114	-1	lut1	full_executor	43.375	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
48	115	-1	conv_dense	full_executor	1103.558	/model.16/m.0/m/m.0/cv2/conv/Conv
48	116	-1	lut2	full_executor	620.884	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear
48	117	-1	conv_dense	full_executor	1085.225	/model.16/m.0/m/m.1/cv1/conv/Conv
48	118	-1	lut1	full_executor	34.75	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
48	119	-1	conv_dense	full_executor	1086.266	/model.16/m.0/m/m.1/cv2/conv/Conv
48	120	-1	lut2	full_executor	491.799	/model.16/m.0/m/m.1/Add_output_0@/model.16/m.0/Concat_output_0_QuantizeLinear_Output
48	121	-1	concat	full_executor	98.96	/model.16/m.0/Concat
48	122	-1	conv_dense	full_executor	1522.731	/model.16/m.0/cv3/conv/Conv
48	123	-1	concat	full_executor	351.839	/model.16/Concat
48	124	-1	conv_dense	full_executor	3693.763	/model.16/cv2/conv/Conv
48	125	-1	lut1	full_executor	156.877	/model.16/cv2/act/Mul_output_0_QuantizeLinear
48	126	-1	conv_dense	full_executor	1726.193	/model.17/conv/Conv
48	127	-1	conv_dense	full_executor	2704.041	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv
48	128	-1	conv_grouped	full_executor	2236.7	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv
48	129	-1	lut1	full_executor	63.834	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear
48	130	-1	lut1	full_executor	167.545	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear
48	131	-1	concat	full_executor	131.294	/model.18/Concat
48	132	-1	conv_dense	full_executor	1169.476	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv
48	133	-1	conv_dense	full_executor	4289.856	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv
48	134	-1	conv_dense	full_executor	2034.239	/model.19/cv1/conv/Conv
48	135	-1	lut1	full_executor	54.334	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear
48	136	-1	lut1	full_executor	363.505	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear
48	137	-1	split	full_executor	45.209	/model.19/Split
48	138	-1	conv_dense	full_executor	272.088	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv
