resolution	id	name	rank	shape	dim0	dim1	dim2	dim3	logical_elements	storage_bytes	layout	scale	scale_bits	zero_point	dtype	first_op	last_op	arena_offset
384	28	/model.6/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.11293179541826248	0x3de748c9	167	uint8	30	40	1161216
384	29	/model.6/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.016115730628371239	0x3c840523	17	uint8	31	35	221184
384	30	/model.6/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.062696672976016998	0x3d80671d	141	uint8	32	33	1142784
384	31	/model.6/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.029125306755304337	0x3cee9832	10	uint8	33	34	239616
384	32	/model.6/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.044328935444355011	0x3d359242	146	uint8	34	35	1142784
384	33	/model.6/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.025938993319869041	0x3cd47e03	21	uint8	35	39	239616
384	34	/model.6/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.052987053990364075	0x3d5908f4	135	uint8	36	37	221184
384	35	/model.6/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.026028813794255257	0x3cd53a61	11	uint8	37	38	1142784
384	36	/model.6/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.076533496379852295	0x3d9cbd98	132	uint8	38	39	221184
384	37	/model.6/m.0/Concat_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.04803607240319252	0x3d44c179	17	uint8	40	41	258048
384	38	/model.6/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.071232005953788757	0x3d91e216	121	uint8	41	42	516096
384	39	/model.6/Concat_output_0_QuantizeLinear_Output	4	1x192x24x24	1	192	24	24	110592	110592	NCHWc8_SPATIAL_INNER_V1	0.038419272750616074	0x3d1d5d87	7	uint8	42	43	0
384	40	/model.6/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.061128184199333191	0x3d7a618c	142	uint8	43	44	147456
384	41	/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.028037777170538902	0x3ce5af7b	10	uint8	44	89	1032192
384	42	/model.7/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.075696587562561035	0x3d9b06d0	144	uint8	45	46	110592
384	43	/model.7/act/Mul_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.034168541431427002	0x3d0bf450	8	uint8	46	47	258048
384	44	/model.8/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.076210573315620422	0x3d9c144a	122	uint8	47	62	110592
384	45	/model.8/Split_output_1_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.037084359675645828	0x3d17e5c5	8	uint8	48	62	221184
384	46	/model.8/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.078175202012062073	0x3da01a52	153	uint8	49	51	239616
384	47	/model.8/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.096425510942935944	0x3dc57abd	127	uint8	50	60	248832
384	48	/model.8/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.032495331019163132	0x3d0519d3	9	uint8	51	55	1142784
384	49	/model.8/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.095939099788665771	0x3dc47bb8	120	uint8	52	53	239616
384	50	/model.8/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.0519237220287323	0x3d54adf8	5	uint8	53	54	1152000
384	51	/model.8/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.090949535369873047	0x3dba43c0	115	uint8	54	55	239616
384	52	/model.8/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.054633613675832748	0x3d5fc77f	10	uint8	55	59	1152000
384	53	/model.8/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.099580615758895874	0x3dcbf0ec	94	uint8	56	57	239616
384	54	/model.8/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.064043141901493073	0x3d83290d	4	uint8	57	58	1142784
384	55	/model.8/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x12x12	1	64	12	12	9216	9216	NCHWc8_SPATIAL_INNER_V1	0.13001835346221924	0x3e052388	132	uint8	58	59	239616
384	56	/model.8/m.0/Concat_output_0_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.089061781764030457	0x3db66606	9	uint8	60	61	1161216
384	57	/model.8/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.08362184464931488	0x3dab41ee	121	uint8	61	62	258048
384	58	/model.8/Concat_output_0_QuantizeLinear_Output	4	1x384x12x12	1	384	12	12	55296	55296	NCHWc8_SPATIAL_INNER_V1	0.045013688504695892	0x3d386046	6	uint8	62	63	147456
384	59	/model.8/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.071746848523616791	0x3d92f003	143	uint8	63	64	110592
384	60	/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.032615300267934799	0x3d05979f	9	uint8	64	68	516096
384	61	/model.9/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	65	66	202752
384	62	/model.9/Concat_output_0_QuantizeLinear_Output	4	1x512x12x12	1	512	12	12	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	66	67	0
384	63	/model.9/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.094948738813400269	0x3dc2747c	147	uint8	67	68	73728
384	64	/model.9/Add_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.054341588169336319	0x3d5e9549	10	uint8	68	69	110592
384	65	/model.10/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.088547512888908386	0x3db55866	135	uint8	69	87	73728
384	66	/model.10/Split_output_1_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.042742777615785599	0x3d2f130d	7	uint8	70	82	202752
384	67	/model.10/m/m.0/attn/qkv/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.11401121318340302	0x3de97eb6	121	uint8	71	74	110592
384	68	/model.10/m/m.0/attn/Split_output_1_QuantizeLinear_Output	4	1x2x32x144	1	2	32	144	9216	9216	ROW_MAJOR_U8_V1	0.059319499880075455	0x3d72f901	126	uint8	72	76	239616
384	69	/model.10/m/m.0/attn/Split_output_2_QuantizeLinear_Output	4	1x2x64x144	1	2	64	144	18432	18432	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	73	79	221184
384	70	/model.10/m/m.0/attn/Transpose_output_0_QuantizeLinear_Output	4	1x2x144x32	1	2	144	32	9216	9216	ROW_MAJOR_U8_V1	0.046277262270450592	0x3d3d8d3a	128	uint8	74	76	248832
384	71	/model.10/m/m.0/attn/Reshape_2_output_0_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	75	77	258048
384	72	/model.10/m/m.0/attn/MatMul_output_0_QuantizeLinear_Output	4	1x2x144x144	1	2	144	144	41472	41472	ROW_MAJOR_U8_V1	0.62591516971588135	0x3f203bfa	122	uint8	76	78	147456
384	73	/model.10/m/m.0/attn/pe/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.052911285310983658	0x3d58b981	116	uint8	77	80	276480
384	74	/model.10/m/m.0/attn/Transpose_1_output_0_QuantizeLinear_Output	4	1x2x144x144	1	2	144	144	41472	41472	ROW_MAJOR_U8_V1	0.0033711211290210485	0x3b5cee07	0	uint8	78	79	0
384	75	/model.10/m/m.0/attn/MatMul_1_output_0_QuantizeLinear_Output	4	1x2x64x144	1	2	64	144	18432	18432	ROW_MAJOR_U8_V1	0.054226145148277283	0x3d5e1c3c	126	uint8	79	80	258048
384	76	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.033318508416414261	0x3d0878fd	129	uint8	80	81	221184
384	77	/model.10/m/m.0/attn/proj/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.045027930289506912	0x3d386f35	126	uint8	81	82	258048
384	78	/model.10/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.058968964964151382	0x3d718971	91	uint8	82	86	221184
384	79	/model.10/m/m.0/ffn/ffn.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.047968927770853043	0x3d447b11	175	uint8	83	84	110592
384	80	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.015778223052620888	0x3c814155	18	uint8	84	85	516096
384	81	/model.10/m/m.0/ffn/ffn.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x12x12	1	128	12	12	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.051271319389343262	0x3d5201e0	131	uint8	85	86	202752
384	82	/model.10/Concat_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.077799133956432343	0x3d9f5527	97	uint8	87	88	110592
384	83	/model.10/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x12x12	1	256	12	12	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.083518043160438538	0x3dab0b82	150	uint8	88	165	73728
384	84	/model.12/Concat_output_0_QuantizeLinear_Output	4	1x384x24x24	1	384	24	24	221184	221184	NCHWc8_SPATIAL_INNER_V1	0.035356689244508743	0x3d10d22d	8	uint8	89	90	294912
384	85	/model.13/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.066355191171169281	0x3d87e53b	154	uint8	90	105	1032192
384	86	/model.13/Split_output_1_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.027117649093270302	0x3cde25d5	10	uint8	91	105	110592
384	87	/model.13/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.040932368487119675	0x3d27a8b3	160	uint8	92	94	202752
384	88	/model.13/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.10580915957689285	0x3dd8b279	161	uint8	93	103	221184
384	89	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.016063911840319633	0x3c839877	17	uint8	94	98	258048
384	90	/model.13/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.062664590775966644	0x3d80564b	124	uint8	95	96	202752
384	91	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.033377349376678467	0x3d08b6b0	8	uint8	96	97	276480
384	92	/model.13/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.075904160737991333	0x3d9b73a4	126	uint8	97	98	202752
384	93	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.043123185634613037	0x3d30a1f0	13	uint8	98	102	276480
384	94	/model.13/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.060453910380601883	0x3d779e85	136	uint8	99	100	202752
384	95	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.029237372800707817	0x3cef8337	10	uint8	100	101	258048
384	96	/model.13/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.10801505297422409	0x3ddd36ff	123	uint8	101	102	202752
384	97	/model.13/m.0/Concat_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.065601646900177002	0x3d865a28	13	uint8	103	104	516096
384	98	/model.13/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.079337522387504578	0x3da27bb6	109	uint8	104	105	552960
384	99	/model.13/Concat_output_0_QuantizeLinear_Output	4	1x192x24x24	1	192	24	24	110592	110592	NCHWc8_SPATIAL_INNER_V1	0.04654398187994957	0x3d3ea4e7	6	uint8	105	106	884736
384	100	/model.13/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.063790217041969299	0x3d82a472	144	uint8	106	131	1032192
384	101	/model.15/Concat_output_0_QuantizeLinear_Output	4	1x256x48x48	1	256	48	48	589824	589824	NCHWc8_SPATIAL_INNER_V1	0.030298452824354172	0x3cf83476	9	uint8	107	108	1769472
384	102	/model.16/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.054235920310020447	0x3d5e267c	123	uint8	108	123	1474560
384	103	/model.16/Split_output_1_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.01984323188662529	0x3ca28e46	14	uint8	109	123	884736
384	104	/model.16/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.015949631109833717	0x3c82a8cd	158	uint8	110	112	110592
384	105	/model.16/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.062029197812080383	0x3d7e1254	137	uint8	111	121	516096
384	106	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.0060616806149482727	0x3bc6a110	46	uint8	112	116	552960
384	107	/model.16/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.042971029877662659	0x3d300264	126	uint8	113	114	110592
384	108	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.022775871679186821	0x3cba9477	12	uint8	114	115	958464
384	109	/model.16/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.048800412565469742	0x3d47e2f1	134	uint8	115	116	110592
384	110	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.025245258584618568	0x3ccecf25	22	uint8	116	120	958464
384	111	/model.16/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.045118827372789383	0x3d38ce85	160	uint8	117	118	110592
384	112	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.01763974130153656	0x3c908138	16	uint8	118	119	552960
384	113	/model.16/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.11747727543115616	0x3df097ed	112	uint8	119	120	110592
384	114	/model.16/m.0/Concat_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.077569164335727692	0x3d9edc95	11	uint8	121	122	1622016
384	115	/model.16/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.10998081415891647	0x3de13d9f	135	uint8	122	123	1695744
384	116	/model.16/Concat_output_0_QuantizeLinear_Output	4	1x96x48x48	1	96	48	48	221184	221184	NCHWc8_SPATIAL_INNER_V1	0.052772171795368195	0x3d5827a2	5	uint8	123	124	294912
384	117	/model.16/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.19224680960178375	0x3e44dc59	228	uint8	124	125	1474560
384	118	/model.16/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.021654414013028145	0x3cb16499	13	uint8	125	128	294912
384	119	/model.17/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.051576007157564163	0x3d53415d	149	uint8	126	131	110592
384	120	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.19740384817123413	0x3e4a243c	163	uint8	127	129	516096
384	121	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.08443024754524231	0x3dace9c4	72	uint8	128	130	1474560
384	122	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.07254529744386673	0x3d9492a1	4	uint8	129	132	552960
384	123	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.061842020601034164	0x3d7d4e0f	5	uint8	130	133	294912
384	124	/model.18/Concat_output_0_QuantizeLinear_Output	4	1x192x24x24	1	192	24	24	110592	110592	NCHWc8_SPATIAL_INNER_V1	0.028906181454658508	0x3ceccca8	10	uint8	131	134	1474560
384	125	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.082968197762966156	0x3da9eb3b	196	uint8	132	135	110592
384	126	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x48x48	1	80	48	48	184320	184320	NCHWc8_SPATIAL_INNER_V1	0.079637132585048676	0x3da318cb	124	uint8	133	136	589824
384	127	/model.19/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.070608995854854584	0x3d909b73	149	uint8	134	157	442368
384	128	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x48x48	1	16	48	48	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.020312905311584473	0x3ca66740	14	uint8	135	138	516096
384	129	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x48x48	1	80	48	48	184320	184320	NCHWc8_SPATIAL_INNER_V1	0.041948772966861725	0x3d2bd27a	7	uint8	136	139	1179648
384	130	/model.19/Split_output_1_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.029936756938695908	0x3cf53dee	9	uint8	137	157	110592
384	131	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0_QuantizeLinear_Output	4	1x4x48x48	1	4	48	48	9216	18432	NCHWc8_SPATIAL_INNER_V1	0.035863187164068222	0x3d12e547	20	uint8	138	215	202752
384	132	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x48x48	1	80	48	48	184320	184320	NCHWc8_SPATIAL_INNER_V1	0.27134561538696289	0x3e8aedd0	158	uint8	139	142	589824
384	133	/model.19/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.026612542569637299	0x3cda028c	163	uint8	140	143	221184
384	134	/model.19/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.1017024964094162	0x3dd04966	146	uint8	141	155	258048
384	135	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x80x48x48	1	80	48	48	184320	184320	NCHWc8_SPATIAL_INNER_V1	0.104732945561409	0x3dd67e3a	3	uint8	142	144	1179648
384	136	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.009935133159160614	0x3c22c6f8	28	uint8	143	150	276480
384	137	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x48x48	1	80	48	48	184320	184320	NCHWc8_SPATIAL_INNER_V1	0.42859676480293274	0x3edb7109	126	uint8	144	146	589824
384	138	/model.19/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.051157128065824509	0x3d518a23	148	uint8	145	147	221184
384	139	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x48x48	1	80	48	48	184320	184320	NCHWc8_SPATIAL_INNER_V1	0.21858373284339905	0x3e5fd46a	1	uint8	146	148	1179648
384	140	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.022386122494935989	0x3cb7631a	12	uint8	147	149	1161216
384	141	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0_QuantizeLinear_Output	4	1x80x48x48	1	80	48	48	184320	184320	NCHWc8_SPATIAL_INNER_V1	0.13677093386650085	0x3e0c0dae	250	uint8	148	215	589824
384	142	/model.19/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.056255169212818146	0x3d666bd2	150	uint8	149	150	221184
384	143	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.024330643936991692	0x3cc7510f	23	uint8	150	154	1161216
384	144	/model.19/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.064189933240413666	0x3d837603	159	uint8	151	152	221184
384	145	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x24x24	1	32	24	24	18432	18432	NCHWc8_SPATIAL_INNER_V1	0.025236953049898148	0x3ccebdba	11	uint8	152	153	276480
