candidate	image_index	image	fp32_split_vs_unsplit_mae	fp32_split_vs_unsplit_max_abs	fp32_split_vs_unsplit_cosine	s8_vs_fp32_mae	s8_vs_fp32_max_abs	s8_vs_fp32_cosine	candidate_tail_vs_source_mae	candidate_tail_vs_source_max_abs	candidate_tail_vs_source_cosine	confidence_branch_collapsed	status
R211_PROJECT_EXACT_SPLIT_run1	60	000000009891.jpg	0.0	0.0	1.0000000000000002	81.75820083230734	599.6380920410156	0.8807380600683029	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	61	000000010092.jpg	0.0	0.0	1.0000000000000002	110.0091887721585	631.7073173522949	0.8680034509588688	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	62	000000010363.jpg	0.0	0.0	0.9999999999999999	105.15696769161357	622.4002017974854	0.7781612184071854	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	63	000000010583.jpg	0.0	0.0	0.9999999999999999	130.08306453317402	629.166877746582	0.6485444411435498	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	64	000000010764.jpg	0.0	0.0	1.0000000000000002	94.03343825098541	593.4545693397522	0.8413686632996625	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	65	000000010977.jpg	0.0	0.0	1.0	43.68340617113643	481.9490966796875	0.9753251956442093	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	66	000000011511.jpg	0.0	0.0	0.9999999999999999	104.57713901177048	520.980598449707	0.7400014504888615	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	67	000000011699.jpg	0.0	0.0	1.0	88.00490236908198	434.3948516845703	0.8866742595224055	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	68	000000011813.jpg	0.0	0.0	1.0	106.00069442903002	538.5390472412109	0.884204844818155	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	69	000000012120.jpg	0.0	0.0	1.0000000000000002	88.30580414601498	586.8686676025391	0.8778371551211	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	70	000000012280.jpg	0.0	0.0	1.0000000000000002	59.38638512619668	392.3620910644531	0.933187805304507	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	71	000000012576.jpg	0.0	0.0	1.0	97.3855589378708	505.7833557128906	0.8589508293370263	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	72	000000012639.jpg	0.0	0.0	0.9999999999999998	54.30578437609805	383.9917297363281	0.9053359173760667	0.0	0.0	0.9999999999999998	0	pass
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	0.0	0.0	0.9999999999999999	108.7039815236628	641.3459892272949	0.792146468544135	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	0.0	0.0	1.0	80.04347245756122	459.3512878417969	0.9404203085352248	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	0.0	0.0	1.0000000000000002	90.37769375873937	626.4238586425781	0.8794568690223787	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	0.0	0.0	1.0	114.83099958600269	633.7981033325195	0.7901558874149153	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	0.0	0.0	1.0	85.36645659761297	518.5671615600586	0.9019949234495629	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	0.0	0.0	0.9999999999999999	73.5675240691503	618.100664138794	0.8801138830367836	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	0.0	0.0	0.9999999999999999	74.55614893583788	631.4850158691406	0.825874195818307	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	80	000000013546.jpg	0.0	0.0	1.0000000000000002	79.12590973466635	630.9777510166168	0.8684607554972552	0.0	0.0	1.0000000000000002	0	pass
