candidate	image_index	image	boundary_index	boundary_name	branch_kind	branch_collapsed	reference_shape	reference_dtype	reference_sha256	reference_non_finite_count	reference_minimum	reference_maximum	reference_mean	reference_stddev	reference_zero_count	reference_nonzero_count	reference_negative_count	reference_positive_count	candidate_shape	candidate_dtype	candidate_sha256	candidate_non_finite_count	candidate_minimum	candidate_maximum	candidate_mean	candidate_stddev	candidate_zero_count	candidate_nonzero_count	candidate_negative_count	candidate_positive_count	mae	max_abs_difference	cosine_similarity
R211_PROJECT_EXACT_SPLIT_run1	72	000000012639.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	bd61efea3b42a7d575bb804243f1e6b861f933a339cdbbbbc714dc5603a780f2	0	0.05186331272125244	9.508844375610352	2.494229793548584	1.512070894241333	0	6400	0	6400	1x4x40x40	float32	63ca03554a9436cad7adb2c1f9fdfe33c73e0a011832fde8f4911b7156f9f149	0	0.0	9.385178565979004	2.483027935028076	1.4394581317901611	1	6399	0	6399	0.3105350159050431	5.481089353561401	0.9777087392207983
R211_PROJECT_EXACT_SPLIT_run1	72	000000012639.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	16c15deaaffb8f4fd1d1b908de2d9f4ac0271bfb80cabd9b1d7daf3c18327949	0	-147.11575317382812	2.175729751586914	-19.70540428161621	4.935469627380371	0	128000	127996	4	1x80x40x40	float32	4b09057b37f488387dc19ef4e59a19edb4aeab499d74b95473ea0a7b3f1e83f0	0	-114.56047821044922	0.0	-19.501628875732422	4.886605262756348	3	127997	127997	0	1.6509391527515835	34.979835510253906	0.9908727592567901
R211_PROJECT_EXACT_SPLIT_run1	72	000000012639.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	94696ac7c5fa8b625157b88a21d59cf877eb0845c8bcb2d6a866e2b6412dabde	0	0.12121033668518066	10.895963668823242	3.368952751159668	2.105992078781128	0	1600	0	1600	1x4x20x20	float32	4964a0eac5384c5443ea8d046a0f97559dc08eb678c76e037c5731e541284362	0	0.13369260728359222	11.029640197753906	3.2931830883026123	2.024433135986328	0	1600	0	1600	0.2831585167441517	5.572762489318848	0.9890139175487683
R211_PROJECT_EXACT_SPLIT_run1	72	000000012639.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	91e34da5f5bb55b13b25083c91310e9b026932b4e1a62294f60905d5bf67861c	0	-110.62621307373047	2.6472997665405273	-19.149887084960938	4.97059965133667	0	32000	31998	2	1x80x20x20	float32	6bef8eb143ee9740d243a3c1e717071a1c0d714e79c6a9b23317fd0af572e3bd	0	-77.51541900634766	0.42826196551322937	-17.400711059570312	4.245544910430908	0	32000	31998	2	2.045215432079509	33.11079406738281	0.9931244469161897
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	d4f78abc04b9a77d505e397d5b6a9aef85dd82f20a91100fe3f081c46450c684	0	-0.4244128465652466	7.704411506652832	2.989778995513916	1.4369373321533203	0	25600	151	25449	1x4x80x80	float32	a23dd7c782776af54ae52b8be761b0be2e562fa84d4b0621815cfee4a1b43756	0	-0.461916446685791	7.2256927490234375	2.9332196712493896	1.4135751724243164	20	25580	200	25380	0.3232319466385525	2.969815731048584	0.9885171262474334
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	459fed7c144c85e69d6de849c4e33e05d9971a09fa2655b552d8e2150d7bcf20	0	-28.194185256958008	-6.025449275970459	-20.459720611572266	1.9053407907485962	0	512000	512000	0	1x80x80x80	float32	bccd5525b650d2b9d6cab31ec3627159193c9831745fa6e5c4af51513e9186c1	0	-28.939476013183594	-4.920882225036621	-20.093299865722656	1.8977149724960327	0	512000	512000	0	0.6253658838178963	7.304342269897461	0.9991223250172819
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	5810cbc25b11dddb68e2c423d20ab40b8958445750599fe40e636bac6e49d12a	0	0.1434505581855774	11.050897598266602	4.145244598388672	2.2329177856445312	0	6400	0	6400	1x4x40x40	float32	249f795ebf2dae29664efa1399e2b566615eea9243a1f9f959cd534f9ec2e0ef	0	0.04939567670226097	11.657380104064941	4.212740898132324	2.363616943359375	0	6400	0	6400	0.40901274163567	7.2878217697143555	0.9827253335380652
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	640b48cb39a6b4d474f8ce22291186ecd296387e1da41855cec93ec49d41087d	0	-83.61042022705078	-4.9507551193237305	-20.628034591674805	3.9644615650177	0	128000	128000	0	1x80x40x40	float32	3cee90e67204859288cf19d051ff573df7f7e14f2d8924407b46164cf571f550	0	-85.46575164794922	-4.849120616912842	-20.269495010375977	3.8447415828704834	0	128000	128000	0	1.475536890514195	23.486902236938477	0.9946119129784278
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	4464892fb9638256f0460e243e79611a13c1b6214a3998efcbcbb224230f2f5c	0	0.0681912899017334	17.341642379760742	4.68816614151001	3.0746755599975586	0	1600	0	1600	1x4x20x20	float32	68d8c39a613199a3bb90990f83b21ceaa8abc266f2f74da1e439e6d774f8b821	0	0.13369260728359222	16.978961944580078	4.79116678237915	3.3885130882263184	0	1600	0	1600	0.49408135859295726	9.270892143249512	0.9797424322532938
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	0d4ac746af7a86804560be2f2cf1535cbcb8410e3b5ac90d41e9b3235d8197ee	0	-62.48768615722656	2.1762256622314453	-19.92852783203125	5.577361106872559	0	32000	31999	1	1x80x20x20	float32	74836ee824fcccc0e54453b86c48be493aad8e7165522f8c55d641348b86a7a6	0	-56.53057861328125	0.42826196551322937	-18.1556453704834	5.3163018226623535	0	32000	31999	1	2.70062298902031	42.35937309265137	0.9852824964487005
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	8886f1b6686a499a680d70d5fdab0f2b9fb3c0098fabc5c73423fbd1f7737449	0	-0.680282711982727	6.829873561859131	2.58365535736084	1.3496992588043213	0	25600	159	25441	1x4x80x80	float32	cdd8b7b5b4f4685ef30c4f6f950f95e542315a3853f2d010e8c37ad285962d2a	0	-0.6928746700286865	6.763776779174805	2.5568156242370605	1.3256165981292725	18	25582	176	25406	0.2687571253976785	3.1055026054382324	0.989694732822848
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	7bacd66469366f835f953dfea7808cd5d72893eac423e90e9ad7cd7b51746924	0	-27.958080291748047	-4.556693077087402	-19.930795669555664	2.136021852493286	0	512000	512000	0	1x80x80x80	float32	3c7040bf84749346795944310c62bf015e2545ff3f7fbcda63516f3d3371af87	0	-28.4708194732666	-3.163424491882324	-19.390851974487305	2.0544960498809814	0	512000	512000	0	0.7347557591479271	7.504473686218262	0.998982673561723
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	a4cd0cbf7d6cc059065568de488ce41b7cd6097e6a48396f728b4a567f699988	0	0.20823049545288086	10.634186744689941	3.7267072200775146	1.989630937576294	0	6400	0	6400	1x4x40x40	float32	1507fbdabb67124c69df7fda25a38f362797118313d6f2185262e170857aac86	0	0.14818702638149261	9.236991882324219	3.641788959503174	1.8564767837524414	0	6400	0	6400	0.35336561509175224	4.868269920349121	0.9858692299726002
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	f5d217762411369829464a3558026980ce1b03b6606d29276f3d51e41407297a	0	-62.240177154541016	-2.309206008911133	-19.79605484008789	3.772751569747925	0	128000	128000	0	1x80x40x40	float32	40ce34160dd723d3e020f5eb059153baec7ec3c06498ecc4b014f3756c714d1c	0	-56.371028900146484	-3.030700445175171	-19.424076080322266	3.813585042953491	0	128000	128000	0	1.6685411450173706	34.9638729095459	0.9915123793511335
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	19e0a870020983bc58e116d4201f20729ab8d3c6e4330085e47de5e1a2a6cbe5	0	0.06785869598388672	12.83768081665039	4.3602213859558105	2.675849676132202	0	1600	0	1600	1x4x20x20	float32	5e3335a9da902d1014035c4e6ec5f996077585afe6218a15963ad6ae24f5d657	0	0.0	13.569799423217773	4.301183700561523	2.6263673305511475	1	1599	0	1599	0.30555755737703294	6.034870624542236	0.9912681421958144
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	9e1abea196a9e311724fefa9e292bab0e1bf24c96580718f8b5b36aaffa17b19	0	-50.5886344909668	2.3810319900512695	-18.852163314819336	4.26220178604126	0	32000	31997	3	1x80x20x20	float32	bb89ee88a18f3fc3e0625e94eef94fcfde241225471c464f2f78d4a4cbe3ed76	0	-49.250125885009766	0.42826196551322937	-17.482175827026367	4.2772603034973145	0	32000	31997	3	2.0450196360582487	25.0789155960083	0.991312840527629
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	cd418c6d5cbf2bf002496b9d24252f6d216830076ef12030b7baaf6c2fb7f322	0	-0.3261082172393799	7.338578224182129	2.9767956733703613	1.324159026145935	0	25600	109	25491	1x4x80x80	float32	ef082bd178a6a024d944cd310fd0d1fcfa626f46aa4c92b852de8021bb867edc	0	-0.4289224147796631	7.15970516204834	3.047405958175659	1.3419981002807617	13	25587	111	25476	0.32723424694500863	3.570912182331085	0.988804893835909
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	f71a6dbad87b32a5846be76f36d2905090abd3a70c7598fa87a7f0a744636973	0	-26.316505432128906	-8.706619262695312	-20.508214950561523	1.8031283617019653	0	512000	512000	0	1x80x80x80	float32	c86f4fa0d79cdfd6f949ad55d71cd8b181a758a6f6ed42aa138c1f7a17ece65e	0	-26.12754249572754	-8.904454231262207	-20.080718994140625	1.7878546714782715	0	512000	512000	0	0.6730279798526317	9.021353721618652	0.9990267399923938
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	b6401a6bb95f34f51dc7573a2729084fc25bf6d88ecc75af122511cebfb37926	0	0.16211169958114624	10.923927307128906	4.266294002532959	2.219709634780884	0	6400	0	6400	1x4x40x40	float32	3dd1469d3cd491049890cceb800171e45fb13186db98aee58f8fa2fc65916ef2	0	0.09879135340452194	10.916444778442383	4.32024621963501	2.205293893814087	0	6400	0	6400	0.31474620873341336	3.6744255423545837	0.9939208722335705
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	242d638bd37859a7b42012c3423fc4b840be128dea72d2a4a4c164ebdb5e039e	0	-66.85801696777344	-3.2320199012756348	-20.536855697631836	2.947207450866699	0	128000	128000	0	1x80x40x40	float32	315b854fa8dc7049547824505ff14d354a85699a3c461c7bf8cc757cd3bfed76	0	-70.91838836669922	-4.242980480194092	-20.474863052368164	3.3421339988708496	0	128000	128000	0	1.441678031437099	21.070310592651367	0.9944802768725353
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	2cd478e3facdb4de87d5a3cf37da5abf023ab0b27a5ec4f62f9c39aadbb63064	0	0.18609678745269775	17.02625274658203	5.353916168212891	3.467832326889038	0	1600	0	1600	1x4x20x20	float32	7f9586696a3300983142e5e58acf0766223fe21fd746921553c6a2d7779f5584	0	0.26738521456718445	16.77842140197754	5.419313430786133	3.490502119064331	0	1600	0	1600	0.33219018295407293	5.885357856750488	0.9950058408181703
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	a02652e57e8ec566f8f165013eb482cfe116baa44474061f831e8655f1de1f80	0	-45.88267135620117	-0.3005485534667969	-19.563884735107422	3.843808650970459	0	32000	32000	0	1x80x20x20	float32	f6cac1aa5b8118f7c63b766e79b819257c29a15992f37ced0e69acd0537e1755	0	-47.10881805419922	0.0	-17.858604431152344	3.9137890338897705	1	31999	31999	0	2.2909802100732923	15.564608097076416	0.9917243587734829
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	35d1440cd8e5ae90ba2c991972f157f965719d1d7be0c8eb688e54667f39a89d	0	-0.25111591815948486	8.071758270263672	2.7291321754455566	1.4274367094039917	0	25600	55	25545	1x4x80x80	float32	ca4fbffbb3947c1141cab76829d5c8c98294d462a50a9e9e827d5da55b191fc0	0	-0.461916446685791	7.2256927490234375	2.57399320602417	1.3892499208450317	46	25554	153	25401	0.2960127177496906	3.586948871612549	0.9881110824693832
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	f76139ed55f54a56a38aa9c3467b7ed973d281e19f645cfe558cb7bbfd1c9f87	0	-29.98699378967285	-4.526580810546875	-19.52117919921875	2.385113000869751	0	512000	512000	0	1x80x80x80	float32	1e14f9bf77a2bf9e6010c479dd369a71a6b5920f169551682335f3b4a6f083ac	0	-28.587984085083008	-3.866407632827759	-18.989940643310547	2.2105841636657715	0	512000	512000	0	0.7358264165730216	11.701367378234863	0.9988136904461485
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	25c1d79981eee04ef2c3e73dcf1f1ccf545a57a5492cff1b59944536aa155c66	0	0.030916929244995117	10.927533149719238	3.7738022804260254	1.9355058670043945	0	6400	0	6400	1x4x40x40	float32	53e823a30949a96396c2185c756922646e8019341ca4a2273565741cc7a9c19f	0	0.0	11.311610221862793	3.7506601810455322	2.025352716445923	6	6394	0	6394	0.37874615520471705	7.152577877044678	0.9810750082800975
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	0f89df33d72307546b1651064df99b142a7ac3f65ef2427132ccd42f4edbf9b3	0	-72.44587707519531	-2.288947105407715	-19.626178741455078	4.2944769859313965	0	128000	128000	0	1x80x40x40	float32	1144e9c0bb3dcd8fcd94f0fb23a2ac38c793592bb64fe598437e6216e6db1e18	0	-84.25347137451172	-3.030700445175171	-19.22026252746582	4.2154927253723145	0	128000	128000	0	1.548519056936726	54.37993049621582	0.9921554275640746
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	c0704929670e709ce1897488eaed621735b763d240f0de22b9de3f6076abf996	0	0.07893490791320801	13.684941291809082	4.420465469360352	2.7119863033294678	0	1600	0	1600	1x4x20x20	float32	dafeb2963018c8e088b6f97ed164b30d39aca27a26f2071f61f768ba2badb14e	0	0.06684630364179611	14.238263130187988	4.354033946990967	2.82926869392395	0	1600	0	1600	0.2990070548886433	5.890194416046143	0.9913051535837437
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	c62f666ef8db69fddfcd6357bd872697ab37cbe736af059ed2bf69cb8b534804	0	-59.37938690185547	2.3686017990112305	-19.623363494873047	5.680027008056641	0	32000	31999	1	1x80x20x20	float32	5e64f3b050f5df36b4b8cf051a4f5af62a60ad68060bff79a7ae91b76f75ff17	0	-59.9566764831543	0.42826196551322937	-17.998737335205078	5.538549900054932	0	32000	31998	2	2.2368566966615617	23.6623592376709	0.9907728437597048
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	2c0442a1e85ae731d4ab603082903049fd900c5c3a6b1c4ad9fe17fb2fc42768	0	-0.3557816743850708	6.5878825187683105	2.0286004543304443	1.082106113433838	0	25600	72	25528	1x4x80x80	float32	c1e566d5a89b13886dd374130c1fda8217873bfe899876b38ac24f21ee9ce0d7	0	-0.4289224147796631	6.763776779174805	2.1714324951171875	1.1369106769561768	46	25554	131	25423	0.406616393069271	3.9866098165512085	0.9632381941606807
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	c02cb81bcbee74a66307cf6b900bb5baaab83b5236e826d0cf3f6fb0c52c2482	0	-27.209753036499023	-4.714608669281006	-20.446016311645508	2.067634344100952	0	512000	512000	0	1x80x80x80	float32	cf8fb917586da4e9f7814f809231d624bb37646313f3dd4e655567184a4ee1e0	0	-27.182016372680664	-5.038046360015869	-20.013519287109375	1.9631770849227905	0	512000	512000	0	0.8736523973215371	8.164850234985352	0.9982149252635619
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	923b8d3c104d3265a8e4241fd356f91b7b454913888b78ad18cffad6be9d4082	0	-0.015511631965637207	10.52877426147461	3.014572858810425	1.6859431266784668	0	6400	2	6398	1x4x40x40	float32	4b4981b5808e3f1751127d6f30c27d27afce77147e0ffe3ed7c5d4029aeeb61a	0	-0.04939567670226097	10.126113891601562	3.160057306289673	1.6747454404830933	9	6391	5	6386	0.4493668503046501	4.552112579345703	0.9765625945831069
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	00d061aa037370a7629d27c478da6f6cc9c39d266f26c8054f30452b69d2263f	0	-147.8261260986328	2.1077451705932617	-20.20716094970703	4.602651596069336	0	128000	127999	1	1x80x40x40	float32	1cfe61e1580787888d833e3f639e75d080332a9e9fa4bac43bcd6d4346322386	0	-123.65257263183594	0.0	-20.203561782836914	4.254395961761475	1	127999	127999	0	1.6960851811803876	25.315298080444336	0.991609243335099
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	c7630ba06b560853195774f5416a1130443a1db6af84febdd253c894c9abb008	0	0.43859660625457764	10.739557266235352	3.928788661956787	2.0611276626586914	0	1600	0	1600	1x4x20x20	float32	95498abd401348d321710ee780cbd5ef13a9cb83a5bf0eafaf1b7a545e39633e	0	0.33423152565956116	13.369260787963867	4.0574870109558105	2.3864240646362305	0	1600	0	1600	0.49209580263122915	5.5762858390808105	0.9818881080410397
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	b82a21e8dca2397d2d36989888fe6668923bb82a38f353bf04bb803d3c5b42d8	0	-34.15087127685547	2.287443161010742	-19.510948181152344	3.0154130458831787	0	32000	31999	1	1x80x20x20	float32	30d14a2a21a358f88be245a3210d872e416c19b651fe2a41f42d63abfd90005e	0	-65.52407836914062	0.42826196551322937	-18.113340377807617	3.6005260944366455	0	32000	31999	1	2.3726244083857164	67.81152153015137	0.9831503953538546
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	b18a864fbabbdaab869e371eba8d88394e78b79963f5417c5dacee0e1c93da47	0	-0.5764394998550415	6.700072765350342	2.0401699542999268	1.0946458578109741	0	25600	321	25279	1x4x80x80	float32	c781bf8f216b845812654ab70bac0c6578b21461ad35a8c405224241ac25ae1f	0	-0.6598806381225586	6.697788238525391	2.0195891857147217	1.1087491512298584	39	25561	285	25276	0.34729124808101913	4.037548065185547	0.9696628638249581
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	1397ecba6ad2dcb6ccc7d715d1195b702fb64684499d695dbe2a48043bd49c84	0	-28.614730834960938	-1.1444740295410156	-20.191387176513672	2.4839673042297363	0	512000	512000	0	1x80x80x80	float32	e2c66d28e9b771c7b89510d0542bed3e1f88051b572462aa1a9cdb6a393d3a81	0	-26.83052635192871	-1.4059664011001587	-19.31968879699707	2.2343924045562744	0	512000	512000	0	1.1016435434299054	12.202383041381836	0.9976074834291021
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	aa685d3436ce6bddbc4b3354f76fcf80a1710ae3eb97ff817f0c088a90923539	0	0.08968925476074219	8.355279922485352	2.968743324279785	1.5235100984573364	0	6400	0	6400	1x4x40x40	float32	de9267c829d3af8f760af17d16064c8905de00923e81b7f449e578f1bb1ada9d	0	0.0	10.32369613647461	3.021857500076294	1.7027019262313843	2	6398	0	6398	0.4084278417733731	5.2527852058410645	0.9741732030372277
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	45321c74f339c974dac9015b791439bc26f5f9d1b5ff76c7481ee65e93ab2b1f	0	-123.33292388916016	1.8296775817871094	-20.175649642944336	3.981085777282715	0	128000	127997	3	1x80x40x40	float32	c215659978bf19700ea8e1a30a148c23bab3571dd5eb200251e37118d702964c	0	-94.55785369873047	0.0	-19.907306671142578	3.7159321308135986	3	127997	127997	0	1.706955398041755	28.775070190429688	0.991745762036182
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	3623c31eb8b65c7b2b77ee554c283c540e37c6e4c710b7d21dd7308feb0d2a0b	0	0.26572656631469727	12.333234786987305	4.3420000076293945	2.5044798851013184	0	1600	0	1600	1x4x20x20	float32	8a3ccbf37b685e4d87385fb9e18dfb568905f4a56dbad2e3f99a4cb84f3e8640	0	0.33423152565956116	13.83718490600586	4.256605625152588	2.697826862335205	0	1600	0	1600	0.4114164388179779	6.6422200202941895	0.9847562367777546
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	3e6dba0ff13684133baa8ff627559fdd406be3a907f88374a9b59182d0d23499	0	-101.5347671508789	2.6237010955810547	-19.736799240112305	4.947190761566162	0	32000	31996	4	1x80x20x20	float32	6ddfdba8f57d24e80d93fc5b9dbca885ab5c3af1cbd3911f3f38e6f66e0cf7d0	0	-90.79153442382812	0.42826196551322937	-18.75174331665039	5.019645690917969	0	32000	31996	4	2.1031713310647757	16.237625122070312	0.9907716561253654
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	a34b492bd2c404868939f0b8b0edb217e075f32cc76bfc2fe63a7572c4b9baeb	0	-0.5873545408248901	6.969869613647461	1.9555495977401733	1.1685795783996582	0	25600	300	25300	1x4x80x80	float32	f89c97dac614e5158dbe36475e5581d6c584f9f30dbdf714281abc07980e3806	0	-0.6268866062164307	7.027729034423828	1.8975861072540283	1.1856672763824463	61	25539	350	25189	0.3594893381209113	3.979775905609131	0.9656973159779456
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	9ae179883f035a804b9588d263f0566a3fb4b7648ee2486a996c52dc42c34909	0	-28.01421356201172	-1.0665345191955566	-20.455350875854492	2.5136334896087646	0	512000	512000	0	1x80x80x80	float32	4bb388256d52628c860163969beef1809ea7f9e3b47cba4b7d01067e0e2ce18c	0	-29.173803329467773	-1.757457971572876	-19.526554107666016	2.333611488342285	0	512000	512000	0	1.0956995930378326	12.335140228271484	0.9979662065710577
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	e076b03a7fb019590cd4c66f166507ccaf19eb025a864aa1a3b8a3eca898c75e	0	-0.0013042688369750977	11.498698234558105	3.0271692276000977	1.6563211679458618	0	6400	1	6399	1x4x40x40	float32	f8dc2bd138d25f42183bbbee532a4fdb43f7ac18c03c5f3fda4911a24979f518	0	0.0	11.657380104064941	3.0297534465789795	1.8770639896392822	8	6392	0	6392	0.4663735561084468	7.636147737503052	0.9683249953328108
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	1a84ad4760f3d4cbf3290eb1281bfa98da334741d3dfb17c344779e0cf3a3c70	0	-64.43104553222656	-0.42243003845214844	-20.734113693237305	3.565096139907837	0	128000	128000	0	1x80x40x40	float32	4fa7605375f70a7cf4dea7e969f38e1d81babaed72f064aae0c197f28ed8f29d	0	-73.94908905029297	-3.030700445175171	-20.036516189575195	3.4306252002716064	0	128000	128000	0	1.879487982712686	49.9437141418457	0.9907011876541825
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	598f0b86d1bb9da8fabc38153c8a34ed3d6a754fc6a50863f5ccc07900f9e4ea	0	0.17714571952819824	14.092999458312988	4.443727493286133	2.8636786937713623	0	1600	0	1600	1x4x20x20	float32	b21320cf1b7a6d0b8d786a8c7af02d9e0e8f168452856bfe32ca449d666db6ba	0	0.13369260728359222	14.037723541259766	4.408806324005127	3.160642623901367	0	1600	0	1600	0.5221499041281641	5.9391257762908936	0.9828892855497618
