candidate	image_index	image	surface	score_min	score_max	score_mean	positive_score_count	score_over_0_25_count	unique_class_count	collapsed
R211_PROJECT_EXACT_SPLIT_run1	88	000000014226.jpg	source-fp32	0.0002034604549407959	0.9057852625846863	0.01243456918746233	300	5	26	0
R211_PROJECT_EXACT_SPLIT_run1	88	000000014226.jpg	split-fp32	0.0002034604549407959	0.9057852625846863	0.01243456918746233	300	5	26	0
R211_PROJECT_EXACT_SPLIT_run1	88	000000014226.jpg	candidate-tail-on-fp32-boundaries	0.0002034604549407959	0.9057852625846863	0.01243456918746233	300	5	26	0
R211_PROJECT_EXACT_SPLIT_run1	88	000000014226.jpg	split-s8	0.0002924203872680664	0.6054585576057434	0.011961022391915321	300	4	24	0
R211_PROJECT_EXACT_SPLIT_run1	89	000000014380.jpg	source-fp32	0.0005236566066741943	0.8544882535934448	0.005839013960212469	300	1	9	0
R211_PROJECT_EXACT_SPLIT_run1	89	000000014380.jpg	split-fp32	0.0005236566066741943	0.8544882535934448	0.005839013960212469	300	1	9	0
R211_PROJECT_EXACT_SPLIT_run1	89	000000014380.jpg	candidate-tail-on-fp32-boundaries	0.0005236566066741943	0.8544882535934448	0.005839013960212469	300	1	9	0
R211_PROJECT_EXACT_SPLIT_run1	89	000000014380.jpg	split-s8	0.0005535483360290527	0.6054585576057434	0.005742143373936415	300	2	13	0
R211_PROJECT_EXACT_SPLIT_run1	90	000000014439.jpg	source-fp32	0.0026563405990600586	0.8321596384048462	0.04638897627592087	300	15	14	0
R211_PROJECT_EXACT_SPLIT_run1	90	000000014439.jpg	split-fp32	0.0026563405990600586	0.8321596384048462	0.04638897627592087	300	15	14	0
R211_PROJECT_EXACT_SPLIT_run1	90	000000014439.jpg	candidate-tail-on-fp32-boundaries	0.0026563405990600586	0.8321596384048462	0.04638897627592087	300	15	14	0
R211_PROJECT_EXACT_SPLIT_run1	90	000000014439.jpg	split-s8	0.002534151077270508	0.6054585576057434	0.036089807748794556	300	13	16	0
R211_PROJECT_EXACT_SPLIT_run1	91	000000014473.jpg	source-fp32	0.00020119547843933105	0.8354439735412598	0.018522951751947403	300	9	20	0
R211_PROJECT_EXACT_SPLIT_run1	91	000000014473.jpg	split-fp32	0.00020119547843933105	0.8354439735412598	0.018522951751947403	300	9	20	0
R211_PROJECT_EXACT_SPLIT_run1	91	000000014473.jpg	candidate-tail-on-fp32-boundaries	0.00020119547843933105	0.8354439735412598	0.018522951751947403	300	9	20	0
R211_PROJECT_EXACT_SPLIT_run1	91	000000014473.jpg	split-s8	0.00021693110466003418	0.6054585576057434	0.015469652600586414	300	8	23	0
R211_PROJECT_EXACT_SPLIT_run1	92	000000014831.jpg	source-fp32	8.761882781982422e-06	0.815030574798584	0.004786979407072067	300	2	71	0
R211_PROJECT_EXACT_SPLIT_run1	92	000000014831.jpg	split-fp32	8.761882781982422e-06	0.815030574798584	0.004786979407072067	300	2	71	0
R211_PROJECT_EXACT_SPLIT_run1	92	000000014831.jpg	candidate-tail-on-fp32-boundaries	8.761882781982422e-06	0.815030574798584	0.004786979407072067	300	2	71	0
R211_PROJECT_EXACT_SPLIT_run1	92	000000014831.jpg	split-s8	3.4362077713012695e-05	0.6054585576057434	0.0035821993369609118	300	1	65	0
R211_PROJECT_EXACT_SPLIT_run1	93	000000014888.jpg	source-fp32	0.00013524293899536133	0.23350626230239868	0.0054237921722233295	300	0	54	0
R211_PROJECT_EXACT_SPLIT_run1	93	000000014888.jpg	split-fp32	0.00013524293899536133	0.23350626230239868	0.0054237921722233295	300	0	54	0
R211_PROJECT_EXACT_SPLIT_run1	93	000000014888.jpg	candidate-tail-on-fp32-boundaries	0.00013524293899536133	0.23350626230239868	0.0054237921722233295	300	0	54	0
R211_PROJECT_EXACT_SPLIT_run1	93	000000014888.jpg	split-s8	0.0002924203872680664	0.21673664450645447	0.004477949347347021	300	0	54	0
R211_PROJECT_EXACT_SPLIT_run1	94	000000015079.jpg	source-fp32	0.00011113286018371582	0.6877739429473877	0.010450257919728756	300	5	30	0
R211_PROJECT_EXACT_SPLIT_run1	94	000000015079.jpg	split-fp32	0.00011113286018371582	0.6877739429473877	0.010450257919728756	300	5	30	0
R211_PROJECT_EXACT_SPLIT_run1	94	000000015079.jpg	candidate-tail-on-fp32-boundaries	0.00011113286018371582	0.6877739429473877	0.010450257919728756	300	5	30	0
R211_PROJECT_EXACT_SPLIT_run1	94	000000015079.jpg	split-s8	0.00019058585166931152	0.6054585576057434	0.011779163032770157	300	7	39	0
R211_PROJECT_EXACT_SPLIT_run1	95	000000015254.jpg	source-fp32	0.001900792121887207	0.9173678159713745	0.02609861083328724	300	7	10	0
R211_PROJECT_EXACT_SPLIT_run1	95	000000015254.jpg	split-fp32	0.001900792121887207	0.9173678159713745	0.02609861083328724	300	7	10	0
R211_PROJECT_EXACT_SPLIT_run1	95	000000015254.jpg	candidate-tail-on-fp32-boundaries	0.001900792121887207	0.9173678159713745	0.02609861083328724	300	7	10	0
R211_PROJECT_EXACT_SPLIT_run1	95	000000015254.jpg	split-s8	0.0020058155059814453	0.6054585576057434	0.020999930799007416	300	6	13	0
R211_PROJECT_EXACT_SPLIT_run1	96	000000015272.jpg	source-fp32	7.44163990020752e-05	0.5272813439369202	0.0036279610358178616	300	1	51	0
R211_PROJECT_EXACT_SPLIT_run1	96	000000015272.jpg	split-fp32	7.44163990020752e-05	0.5272813439369202	0.0036279610358178616	300	1	51	0
R211_PROJECT_EXACT_SPLIT_run1	96	000000015272.jpg	candidate-tail-on-fp32-boundaries	7.44163990020752e-05	0.5272813439369202	0.0036279610358178616	300	1	51	0
R211_PROJECT_EXACT_SPLIT_run1	96	000000015272.jpg	split-s8	8.091330528259277e-05	0.5	0.0037981620989739895	300	1	45	0
R211_PROJECT_EXACT_SPLIT_run1	97	000000015278.jpg	source-fp32	0.0007651448249816895	0.6313323974609375	0.016756875440478325	300	3	14	0
R211_PROJECT_EXACT_SPLIT_run1	97	000000015278.jpg	split-fp32	0.0007651448249816895	0.6313323974609375	0.016756875440478325	300	3	14	0
R211_PROJECT_EXACT_SPLIT_run1	97	000000015278.jpg	candidate-tail-on-fp32-boundaries	0.0007651448249816895	0.6313323974609375	0.016756875440478325	300	3	14	0
R211_PROJECT_EXACT_SPLIT_run1	97	000000015278.jpg	split-s8	0.0006930828094482422	0.5	0.014791876077651978	300	3	16	0
R211_PROJECT_EXACT_SPLIT_run1	98	000000015335.jpg	source-fp32	0.0015998780727386475	0.8980388641357422	0.025967109948396683	300	8	22	0
R211_PROJECT_EXACT_SPLIT_run1	98	000000015335.jpg	split-fp32	0.0015998780727386475	0.8980388641357422	0.025967109948396683	300	8	22	0
R211_PROJECT_EXACT_SPLIT_run1	98	000000015335.jpg	candidate-tail-on-fp32-boundaries	0.0015998780727386475	0.8980388641357422	0.025967109948396683	300	8	22	0
R211_PROJECT_EXACT_SPLIT_run1	98	000000015335.jpg	split-s8	0.0023257434368133545	0.6054585576057434	0.02407614327967167	300	8	19	0
R211_PROJECT_EXACT_SPLIT_run1	99	000000015338.jpg	source-fp32	0.0009317398071289062	0.6797330379486084	0.011764999479055405	300	4	13	0
R211_PROJECT_EXACT_SPLIT_run1	99	000000015338.jpg	split-fp32	0.0009317398071289062	0.6797330379486084	0.011764999479055405	300	4	13	0
R211_PROJECT_EXACT_SPLIT_run1	99	000000015338.jpg	candidate-tail-on-fp32-boundaries	0.0009317398071289062	0.6797330379486084	0.011764999479055405	300	4	13	0
R211_PROJECT_EXACT_SPLIT_run1	99	000000015338.jpg	split-s8	0.0008842349052429199	0.5	0.009342196397483349	300	3	15	0
R211_VENDOR_LITERAL_SPLIT	0	000000000139.jpg	source-fp32	0.002553105354309082	0.897213339805603	0.038332682102918625	300	12	18	0
R211_VENDOR_LITERAL_SPLIT	0	000000000139.jpg	split-fp32	0.002553105354309082	0.897213339805603	0.038332682102918625	300	12	18	0
R211_VENDOR_LITERAL_SPLIT	0	000000000139.jpg	split-s8	0.002442270517349243	0.5	0.027075497433543205	300	8	21	0
R211_VENDOR_LITERAL_SPLIT	1	000000000632.jpg	source-fp32	0.006760507822036743	0.9032719731330872	0.036459535360336304	300	5	7	0
R211_VENDOR_LITERAL_SPLIT	1	000000000632.jpg	split-fp32	0.006760507822036743	0.9032719731330872	0.036459535360336304	300	5	7	0
R211_VENDOR_LITERAL_SPLIT	1	000000000632.jpg	split-s8	0.0050859153270721436	0.5	0.027561962604522705	300	4	9	0
R211_VENDOR_LITERAL_SPLIT	2	000000000724.jpg	source-fp32	0.0001805126667022705	0.9771718978881836	0.005005388054996729	300	2	14	0
R211_VENDOR_LITERAL_SPLIT	2	000000000724.jpg	split-fp32	0.0001805126667022705	0.9771718978881836	0.005005388054996729	300	2	14	0
R211_VENDOR_LITERAL_SPLIT	2	000000000724.jpg	split-s8	0.00018608570098876953	0.5	0.003127636155113578	300	1	16	0
R211_VENDOR_LITERAL_SPLIT	3	000000000802.jpg	source-fp32	2.6911497116088867e-05	0.8175134658813477	0.0058286539278924465	300	2	28	0
R211_VENDOR_LITERAL_SPLIT	3	000000000802.jpg	split-fp32	2.6911497116088867e-05	0.8175134658813477	0.0058286539278924465	300	2	28	0
R211_VENDOR_LITERAL_SPLIT	3	000000000802.jpg	split-s8	2.9593706130981445e-05	0.5	0.004256965592503548	300	2	33	0
R211_VENDOR_LITERAL_SPLIT	4	000000000885.jpg	source-fp32	0.0007550418376922607	0.9303073287010193	0.02419411577284336	300	6	11	0
R211_VENDOR_LITERAL_SPLIT	4	000000000885.jpg	split-fp32	0.0007550418376922607	0.9303073287010193	0.02419411577284336	300	6	11	0
R211_VENDOR_LITERAL_SPLIT	4	000000000885.jpg	split-s8	0.0007172226905822754	0.5	0.01723392680287361	300	4	12	0
R211_VENDOR_LITERAL_SPLIT	5	000000001268.jpg	source-fp32	0.0015617609024047852	0.9150125980377197	0.028206637129187584	300	7	18	0
R211_VENDOR_LITERAL_SPLIT	5	000000001268.jpg	split-fp32	0.0015617609024047852	0.9150125980377197	0.028206637129187584	300	7	18	0
R211_VENDOR_LITERAL_SPLIT	5	000000001268.jpg	split-s8	0.0018157660961151123	0.5	0.021100126206874847	300	6	15	0
R211_VENDOR_LITERAL_SPLIT	6	000000001353.jpg	source-fp32	0.0003757476806640625	0.5355275869369507	0.016588471829891205	300	8	35	0
R211_VENDOR_LITERAL_SPLIT	6	000000001353.jpg	split-fp32	0.0003757476806640625	0.5355275869369507	0.016588471829891205	300	8	35	0
R211_VENDOR_LITERAL_SPLIT	6	000000001353.jpg	split-s8	0.0004239082336425781	0.5	0.018378499895334244	300	9	38	0
R211_VENDOR_LITERAL_SPLIT	7	000000001425.jpg	source-fp32	0.0002804398536682129	0.6884334087371826	0.008143585175275803	300	3	39	0
R211_VENDOR_LITERAL_SPLIT	7	000000001425.jpg	split-fp32	0.0002804398536682129	0.6884334087371826	0.008143585175275803	300	3	39	0
R211_VENDOR_LITERAL_SPLIT	7	000000001425.jpg	split-s8	0.0002688467502593994	0.5	0.00886954739689827	300	4	40	0
R211_VENDOR_LITERAL_SPLIT	8	000000001503.jpg	source-fp32	0.00025260448455810547	0.936506986618042	0.013494542799890041	300	4	39	0
R211_VENDOR_LITERAL_SPLIT	8	000000001503.jpg	split-fp32	0.00025260448455810547	0.936506986618042	0.013494542799890041	300	4	39	0
R211_VENDOR_LITERAL_SPLIT	8	000000001503.jpg	split-s8	0.0001646280288696289	0.5	0.008455347269773483	300	4	41	0
R211_VENDOR_LITERAL_SPLIT	9	000000001532.jpg	source-fp32	0.0015269219875335693	0.8679360151290894	0.026363324373960495	300	9	8	0
R211_VENDOR_LITERAL_SPLIT	9	000000001532.jpg	split-fp32	0.0015269219875335693	0.8679360151290894	0.026363324373960495	300	9	8	0
R211_VENDOR_LITERAL_SPLIT	9	000000001532.jpg	split-s8	0.0016914010047912598	0.5	0.01912715844810009	300	4	8	0
R211_VENDOR_LITERAL_SPLIT	10	000000001584.jpg	source-fp32	0.00090065598487854	0.9561581611633301	0.020545225590467453	300	6	17	0
R211_VENDOR_LITERAL_SPLIT	10	000000001584.jpg	split-fp32	0.00090065598487854	0.9561581611633301	0.020545225590467453	300	6	17	0
R211_VENDOR_LITERAL_SPLIT	10	000000001584.jpg	split-s8	0.0009165108203887939	0.5	0.016358600929379463	300	6	17	0
R211_VENDOR_LITERAL_SPLIT	11	000000001675.jpg	source-fp32	0.000248640775680542	0.9031744003295898	0.00773735623806715	300	2	25	0
R211_VENDOR_LITERAL_SPLIT	11	000000001675.jpg	split-fp32	0.000248640775680542	0.9031744003295898	0.00773735623806715	300	2	25	0
R211_VENDOR_LITERAL_SPLIT	11	000000001675.jpg	split-s8	0.0003039836883544922	0.5	0.010157118551433086	300	5	27	0
R211_VENDOR_LITERAL_SPLIT	12	000000001761.jpg	source-fp32	0.00027626752853393555	0.9227302074432373	0.007897257804870605	300	2	18	0
R211_VENDOR_LITERAL_SPLIT	12	000000001761.jpg	split-fp32	0.00027626752853393555	0.9227302074432373	0.007897257804870605	300	2	18	0
R211_VENDOR_LITERAL_SPLIT	12	000000001761.jpg	split-s8	0.0002378225326538086	0.5	0.004795425105839968	300	2	14	0
R211_VENDOR_LITERAL_SPLIT	13	000000001818.jpg	source-fp32	2.9325485229492188e-05	0.6456921696662903	0.00721346540376544	300	4	38	0
R211_VENDOR_LITERAL_SPLIT	13	000000001818.jpg	split-fp32	2.9325485229492188e-05	0.6456921696662903	0.00721346540376544	300	4	38	0
R211_VENDOR_LITERAL_SPLIT	13	000000001818.jpg	split-s8	3.740191459655762e-05	0.5	0.01002899743616581	300	5	40	0
R211_VENDOR_LITERAL_SPLIT	14	000000001993.jpg	source-fp32	0.0004133880138397217	0.9039047360420227	0.01164842490106821	300	3	27	0
R211_VENDOR_LITERAL_SPLIT	14	000000001993.jpg	split-fp32	0.0004133880138397217	0.9039047360420227	0.01164842490106821	300	3	27	0
R211_VENDOR_LITERAL_SPLIT	14	000000001993.jpg	split-s8	0.0002688467502593994	0.5	0.008776656351983547	300	4	26	0
R211_VENDOR_LITERAL_SPLIT	15	000000002006.jpg	source-fp32	0.0007161796092987061	0.9291515350341797	0.01339052990078926	300	3	16	0
R211_VENDOR_LITERAL_SPLIT	15	000000002006.jpg	split-fp32	0.0007161796092987061	0.9291515350341797	0.01339052990078926	300	3	16	0
R211_VENDOR_LITERAL_SPLIT	15	000000002006.jpg	split-s8	0.0007172226905822754	0.5	0.009079638868570328	300	3	16	0
R211_VENDOR_LITERAL_SPLIT	16	000000002149.jpg	source-fp32	0.00017645955085754395	0.6641854047775269	0.014124398119747639	300	5	24	0
R211_VENDOR_LITERAL_SPLIT	16	000000002149.jpg	split-fp32	0.00017645955085754395	0.6641854047775269	0.014124398119747639	300	5	24	0
R211_VENDOR_LITERAL_SPLIT	16	000000002149.jpg	split-s8	0.00026094913482666016	0.5	0.011118418537080288	300	3	24	0
R211_VENDOR_LITERAL_SPLIT	17	000000002153.jpg	source-fp32	0.00012701749801635742	0.9099692106246948	0.01595328561961651	300	6	13	0
R211_VENDOR_LITERAL_SPLIT	17	000000002153.jpg	split-fp32	0.00012701749801635742	0.9099692106246948	0.01595328561961651	300	6	13	0
R211_VENDOR_LITERAL_SPLIT	17	000000002153.jpg	split-s8	0.00016063451766967773	0.5	0.011467544361948967	300	6	14	0
R211_VENDOR_LITERAL_SPLIT	18	000000002261.jpg	source-fp32	3.999471664428711e-05	0.5759124755859375	0.0036949587520211935	300	2	17	0
R211_VENDOR_LITERAL_SPLIT	18	000000002261.jpg	split-fp32	3.999471664428711e-05	0.5759124755859375	0.0036949587520211935	300	2	17	0
R211_VENDOR_LITERAL_SPLIT	18	000000002261.jpg	split-s8	3.740191459655762e-05	0.5	0.004690114408731461	300	2	26	0
R211_VENDOR_LITERAL_SPLIT	19	000000002532.jpg	source-fp32	0.0001983940601348877	0.7809064984321594	0.007060742471367121	300	3	13	0
R211_VENDOR_LITERAL_SPLIT	19	000000002532.jpg	split-fp32	0.0001983940601348877	0.7809064984321594	0.007060742471367121	300	3	13	0
R211_VENDOR_LITERAL_SPLIT	19	000000002532.jpg	split-s8	0.00018608570098876953	0.5	0.003608063096180558	300	1	10	0
R211_VENDOR_LITERAL_SPLIT	20	000000002587.jpg	source-fp32	0.00011438131332397461	0.9242622256278992	0.005022317636758089	300	2	60	0
R211_VENDOR_LITERAL_SPLIT	20	000000002587.jpg	split-fp32	0.00011438131332397461	0.9242622256278992	0.005022317636758089	300	2	60	0
R211_VENDOR_LITERAL_SPLIT	20	000000002587.jpg	split-s8	0.00026094913482666016	0.5	0.0038460076320916414	300	2	65	0
R211_VENDOR_LITERAL_SPLIT	21	000000002592.jpg	source-fp32	2.1964311599731445e-05	0.9605072736740112	0.007336742710322142	300	2	57	0
R211_VENDOR_LITERAL_SPLIT	21	000000002592.jpg	split-fp32	2.1964311599731445e-05	0.9605072736740112	0.007336742710322142	300	2	57	0
R211_VENDOR_LITERAL_SPLIT	21	000000002592.jpg	split-s8	3.7282705307006836e-05	0.5	0.005342481657862663	300	2	57	0
R211_VENDOR_LITERAL_SPLIT	22	000000003156.jpg	source-fp32	0.00038498640060424805	0.9045009613037109	0.0070433951914310455	300	1	29	0
R211_VENDOR_LITERAL_SPLIT	22	000000003156.jpg	split-fp32	0.00038498640060424805	0.9045009613037109	0.0070433951914310455	300	1	29	0
R211_VENDOR_LITERAL_SPLIT	22	000000003156.jpg	split-s8	0.0004239082336425781	0.5	0.007293829694390297	300	2	27	0
R211_VENDOR_LITERAL_SPLIT	23	000000003255.jpg	source-fp32	8.812546730041504e-05	0.775739312171936	0.011328163556754589	300	4	11	0
R211_VENDOR_LITERAL_SPLIT	23	000000003255.jpg	split-fp32	8.812546730041504e-05	0.775739312171936	0.011328163556754589	300	4	11	0
R211_VENDOR_LITERAL_SPLIT	23	000000003255.jpg	split-s8	8.916854858398438e-05	0.5	0.009033320471644402	300	4	12	0
R211_VENDOR_LITERAL_SPLIT	24	000000003501.jpg	source-fp32	0.00011202692985534668	0.5135862827301025	0.009982611984014511	300	4	17	0
R211_VENDOR_LITERAL_SPLIT	24	000000003501.jpg	split-fp32	0.00011202692985534668	0.5135862827301025	0.009982611984014511	300	4	17	0
R211_VENDOR_LITERAL_SPLIT	24	000000003501.jpg	split-s8	0.00020396709442138672	0.5	0.010926819406449795	300	6	21	0
R211_VENDOR_LITERAL_SPLIT	25	000000003661.jpg	source-fp32	0.0002696216106414795	0.8074312806129456	0.013322534039616585	300	5	37	0
R211_VENDOR_LITERAL_SPLIT	25	000000003661.jpg	split-fp32	0.0002696216106414795	0.8074312806129456	0.013322534039616585	300	5	37	0
R211_VENDOR_LITERAL_SPLIT	25	000000003661.jpg	split-s8	0.00035941600799560547	0.5	0.013375626876950264	300	5	48	0
R211_VENDOR_LITERAL_SPLIT	26	000000004134.jpg	source-fp32	0.006761491298675537	0.9470182657241821	0.05184714496135712	300	12	19	0
R211_VENDOR_LITERAL_SPLIT	26	000000004134.jpg	split-fp32	0.006761491298675537	0.9470182657241821	0.05184714496135712	300	12	19	0
R211_VENDOR_LITERAL_SPLIT	26	000000004134.jpg	split-s8	0.0050859153270721436	0.5	0.03754708543419838	300	11	18	0
R211_VENDOR_LITERAL_SPLIT	27	000000004395.jpg	source-fp32	6.073713302612305e-05	0.9518100023269653	0.007009035907685757	300	2	39	0
R211_VENDOR_LITERAL_SPLIT	27	000000004395.jpg	split-fp32	6.073713302612305e-05	0.9518100023269653	0.007009035907685757	300	2	39	0
R211_VENDOR_LITERAL_SPLIT	27	000000004395.jpg	split-s8	7.88271427154541e-05	0.5	0.004929445218294859	300	3	38	0
R211_VENDOR_LITERAL_SPLIT	28	000000005001.jpg	source-fp32	0.0025718510150909424	0.8148142099380493	0.04556708037853241	300	17	20	0
R211_VENDOR_LITERAL_SPLIT	28	000000005001.jpg	split-fp32	0.0025718510150909424	0.8148142099380493	0.04556708037853241	300	17	20	0
R211_VENDOR_LITERAL_SPLIT	28	000000005001.jpg	split-s8	0.002160876989364624	0.5	0.038662947714328766	300	15	22	0
R211_VENDOR_LITERAL_SPLIT	29	000000005037.jpg	source-fp32	0.0012404322624206543	0.9569529891014099	0.020483002066612244	300	4	16	0
R211_VENDOR_LITERAL_SPLIT	29	000000005037.jpg	split-fp32	0.0012404322624206543	0.9569529891014099	0.020483002066612244	300	4	16	0
R211_VENDOR_LITERAL_SPLIT	29	000000005037.jpg	split-s8	0.0013238489627838135	0.5	0.015701794996857643	300	3	17	0
R211_VENDOR_LITERAL_SPLIT	30	000000005193.jpg	source-fp32	0.00099259614944458	0.915048360824585	0.02800045907497406	300	9	33	0
R211_VENDOR_LITERAL_SPLIT	30	000000005193.jpg	split-fp32	0.00099259614944458	0.915048360824585	0.02800045907497406	300	9	33	0
R211_VENDOR_LITERAL_SPLIT	30	000000005193.jpg	split-s8	0.0011150836944580078	0.5	0.02122168429195881	300	9	32	0
R211_VENDOR_LITERAL_SPLIT	31	000000005477.jpg	source-fp32	0.0001691877841949463	0.9227269887924194	0.005105442833155394	300	1	14	0
R211_VENDOR_LITERAL_SPLIT	31	000000005477.jpg	split-fp32	0.0001691877841949463	0.9227269887924194	0.005105442833155394	300	1	14	0
R211_VENDOR_LITERAL_SPLIT	31	000000005477.jpg	split-s8	0.00018608570098876953	0.5	0.00335046648979187	300	1	15	0
R211_VENDOR_LITERAL_SPLIT	32	000000005586.jpg	source-fp32	0.002647697925567627	0.8805252313613892	0.022075658664107323	300	4	10	0
R211_VENDOR_LITERAL_SPLIT	32	000000005586.jpg	split-fp32	0.002647697925567627	0.8805252313613892	0.022075658664107323	300	4	10	0
R211_VENDOR_LITERAL_SPLIT	32	000000005586.jpg	split-s8	0.002160876989364624	0.5	0.015595730394124985	300	4	12	0
R211_VENDOR_LITERAL_SPLIT	33	000000005992.jpg	source-fp32	0.0001634061336517334	0.9295677542686462	0.01608772948384285	300	5	36	0
R211_VENDOR_LITERAL_SPLIT	33	000000005992.jpg	split-fp32	0.0001634061336517334	0.9295677542686462	0.01608772948384285	300	5	36	0
R211_VENDOR_LITERAL_SPLIT	33	000000005992.jpg	split-s8	0.00020396709442138672	0.5	0.010613732971251011	300	6	35	0
R211_VENDOR_LITERAL_SPLIT	34	000000006012.jpg	source-fp32	2.682209014892578e-05	0.5127950310707092	0.006472592242062092	300	3	38	0
R211_VENDOR_LITERAL_SPLIT	34	000000006012.jpg	split-fp32	2.682209014892578e-05	0.5127950310707092	0.006472592242062092	300	3	38	0
R211_VENDOR_LITERAL_SPLIT	34	000000006012.jpg	split-s8	3.740191459655762e-05	0.5	0.007632606662809849	300	3	38	0
R211_VENDOR_LITERAL_SPLIT	35	000000006040.jpg	source-fp32	0.0006107091903686523	0.9436836242675781	0.014419962652027607	300	3	17	0
R211_VENDOR_LITERAL_SPLIT	35	000000006040.jpg	split-fp32	0.0006107091903686523	0.9436836242675781	0.014419962652027607	300	3	17	0
R211_VENDOR_LITERAL_SPLIT	35	000000006040.jpg	split-s8	0.0006331205368041992	0.5	0.009418290108442307	300	2	14	0
R211_VENDOR_LITERAL_SPLIT	36	000000006614.jpg	source-fp32	0.0004718005657196045	0.4494367837905884	0.009210258722305298	300	1	14	0
R211_VENDOR_LITERAL_SPLIT	36	000000006614.jpg	split-fp32	0.0004718005657196045	0.4494367837905884	0.009210258722305298	300	1	14	0
R211_VENDOR_LITERAL_SPLIT	36	000000006614.jpg	split-s8	0.0006344616413116455	0.5	0.013552555814385414	300	4	16	0
R211_VENDOR_LITERAL_SPLIT	37	000000006818.jpg	source-fp32	0.00011271238327026367	0.5162665843963623	0.002789295045658946	300	1	31	0
R211_VENDOR_LITERAL_SPLIT	37	000000006818.jpg	split-fp32	0.00011271238327026367	0.5162665843963623	0.002789295045658946	300	1	31	0
R211_VENDOR_LITERAL_SPLIT	37	000000006818.jpg	split-s8	9.885430335998535e-05	0.36204978823661804	0.002674420364201069	300	1	35	0
R211_VENDOR_LITERAL_SPLIT	38	000000007108.jpg	source-fp32	4.1365623474121094e-05	0.9523028135299683	0.0127598587423563	300	4	30	0
R211_VENDOR_LITERAL_SPLIT	38	000000007108.jpg	split-fp32	4.1365623474121094e-05	0.9523028135299683	0.0127598587423563	300	4	30	0
R211_VENDOR_LITERAL_SPLIT	38	000000007108.jpg	split-s8	6.082653999328613e-05	0.5	0.008027429692447186	300	4	36	0
R211_VENDOR_LITERAL_SPLIT	39	000000007278.jpg	source-fp32	6.747245788574219e-05	0.9111942052841187	0.004970005713403225	300	2	19	0
R211_VENDOR_LITERAL_SPLIT	39	000000007278.jpg	split-fp32	6.747245788574219e-05	0.9111942052841187	0.004970005713403225	300	2	19	0
R211_VENDOR_LITERAL_SPLIT	39	000000007278.jpg	split-s8	9.885430335998535e-05	0.5	0.002811223501339555	300	1	15	0
R211_VENDOR_LITERAL_SPLIT	40	000000007281.jpg	source-fp32	0.000429302453994751	0.8731534481048584	0.024043675512075424	300	9	19	0
R211_VENDOR_LITERAL_SPLIT	40	000000007281.jpg	split-fp32	0.000429302453994751	0.8731534481048584	0.024043675512075424	300	9	19	0
R211_VENDOR_LITERAL_SPLIT	40	000000007281.jpg	split-s8	0.0005612075328826904	0.5	0.016773536801338196	300	8	19	0
R211_VENDOR_LITERAL_SPLIT	41	000000007386.jpg	source-fp32	0.00029781460762023926	0.6982189416885376	0.005178345367312431	300	1	32	0
R211_VENDOR_LITERAL_SPLIT	41	000000007386.jpg	split-fp32	0.00029781460762023926	0.6982189416885376	0.005178345367312431	300	1	32	0
R211_VENDOR_LITERAL_SPLIT	41	000000007386.jpg	split-s8	0.00035941600799560547	0.5	0.0054299733601510525	300	1	35	0
R211_VENDOR_LITERAL_SPLIT	42	000000007511.jpg	source-fp32	0.0013415813446044922	0.9267679452896118	0.025470929220318794	300	6	17	0
R211_VENDOR_LITERAL_SPLIT	42	000000007511.jpg	split-fp32	0.0013415813446044922	0.9267679452896118	0.025470929220318794	300	6	17	0
R211_VENDOR_LITERAL_SPLIT	42	000000007511.jpg	split-s8	0.0014964044094085693	0.5	0.021775897592306137	300	6	16	0
R211_VENDOR_LITERAL_SPLIT	43	000000007574.jpg	source-fp32	0.0024077892303466797	0.703095555305481	0.02411169745028019	300	6	19	0
R211_VENDOR_LITERAL_SPLIT	43	000000007574.jpg	split-fp32	0.0024077892303466797	0.703095555305481	0.02411169745028019	300	6	19	0
R211_VENDOR_LITERAL_SPLIT	43	000000007574.jpg	split-s8	0.001963108777999878	0.5	0.020483629778027534	300	6	19	0
R211_VENDOR_LITERAL_SPLIT	44	000000007795.jpg	source-fp32	0.0002650320529937744	0.828110933303833	0.007443015463650227	300	2	32	0
R211_VENDOR_LITERAL_SPLIT	44	000000007795.jpg	split-fp32	0.0002650320529937744	0.828110933303833	0.007443015463650227	300	2	32	0
R211_VENDOR_LITERAL_SPLIT	44	000000007795.jpg	split-s8	0.0001646280288696289	0.5	0.006139981560409069	300	2	35	0
R211_VENDOR_LITERAL_SPLIT	45	000000007816.jpg	source-fp32	0.0003148317337036133	0.8906618356704712	0.019322386011481285	300	6	18	0
R211_VENDOR_LITERAL_SPLIT	45	000000007816.jpg	split-fp32	0.0003148317337036133	0.8906618356704712	0.019322386011481285	300	6	18	0
R211_VENDOR_LITERAL_SPLIT	45	000000007816.jpg	split-s8	0.00034365057945251465	0.5	0.015615668147802353	300	6	17	0
R211_VENDOR_LITERAL_SPLIT	46	000000007818.jpg	source-fp32	0.0006843805313110352	0.7806293964385986	0.01141133438795805	300	3	25	0
R211_VENDOR_LITERAL_SPLIT	46	000000007818.jpg	split-fp32	0.0006843805313110352	0.7806293964385986	0.01141133438795805	300	3	25	0
