candidate	model	index	node_name	op_type	classification	zero_point_name	zero_point_dtype	zero_point_shape	zero_point_min	zero_point_max	zero_point_unique_count	zero_point_values
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	449	PPQ_Operation_963	DequantizeLinear	activation	PPQ_Variable_1406	int8	scalar	10	10	1	10
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	452	PPQ_Operation_964	QuantizeLinear	activation	PPQ_Variable_1409	int8	scalar	-7	-7	1	-7
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	453	PPQ_Operation_965	DequantizeLinear	activation	PPQ_Variable_1412	int8	scalar	-7	-7	1	-7
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	455	PPQ_Operation_967	QuantizeLinear	activation	PPQ_Variable_1418	int8	scalar	3	3	1	3
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	456	PPQ_Operation_968	DequantizeLinear	activation	PPQ_Variable_1421	int8	scalar	3	3	1	3
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	458	PPQ_Operation_969	QuantizeLinear	activation	PPQ_Variable_1424	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	459	PPQ_Operation_970	DequantizeLinear	activation	PPQ_Variable_1427	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	461	PPQ_Operation_971	QuantizeLinear	activation	PPQ_Variable_1430	int8	scalar	-119	-119	1	-119
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	462	PPQ_Operation_972	DequantizeLinear	activation	PPQ_Variable_1433	int8	scalar	-119	-119	1	-119
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	464	PPQ_Operation_973	QuantizeLinear	activation	PPQ_Variable_1436	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	465	PPQ_Operation_974	DequantizeLinear	activation	PPQ_Variable_1439	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	467	PPQ_Operation_976	QuantizeLinear	activation	PPQ_Variable_1445	int8	scalar	10	10	1	10
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	468	PPQ_Operation_977	DequantizeLinear	activation	PPQ_Variable_1448	int8	scalar	10	10	1	10
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	470	PPQ_Operation_978	QuantizeLinear	activation	PPQ_Variable_1451	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	471	PPQ_Operation_979	DequantizeLinear	activation	PPQ_Variable_1454	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	473	PPQ_Operation_980	QuantizeLinear	activation	PPQ_Variable_1457	int8	scalar	-120	-120	1	-120
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	474	PPQ_Operation_981	DequantizeLinear	activation	PPQ_Variable_1460	int8	scalar	-120	-120	1	-120
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	476	PPQ_Operation_982	QuantizeLinear	activation	PPQ_Variable_1463	int8	scalar	-120	-120	1	-120
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	477	PPQ_Operation_984	QuantizeLinear	activation	PPQ_Variable_1469	int8	scalar	-120	-120	1	-120
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	478	PPQ_Operation_983	DequantizeLinear	activation	PPQ_Variable_1466	int8	scalar	-120	-120	1	-120
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	479	PPQ_Operation_985	DequantizeLinear	activation	PPQ_Variable_1472	int8	scalar	-120	-120	1	-120
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	481	PPQ_Operation_987	QuantizeLinear	activation	PPQ_Variable_1478	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	482	PPQ_Operation_988	DequantizeLinear	activation	PPQ_Variable_1481	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	484	PPQ_Operation_989	QuantizeLinear	activation	PPQ_Variable_1484	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	485	PPQ_Operation_990	DequantizeLinear	activation	PPQ_Variable_1487	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	487	PPQ_Operation_991	QuantizeLinear	activation	PPQ_Variable_1490	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	488	PPQ_Operation_993	QuantizeLinear	activation	PPQ_Variable_1496	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	489	PPQ_Operation_995	QuantizeLinear	activation	PPQ_Variable_1502	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	490	PPQ_Operation_992	DequantizeLinear	activation	PPQ_Variable_1493	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	491	PPQ_Operation_994	DequantizeLinear	activation	PPQ_Variable_1499	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	492	PPQ_Operation_996	DequantizeLinear	activation	PPQ_Variable_1505	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	497	PPQ_Operation_997	QuantizeLinear	activation	PPQ_Variable_1508	int8	scalar	2	2	1	2
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	498	PPQ_Operation_1000	QuantizeLinear	activation	PPQ_Variable_1517	int8	scalar	20	20	1	20
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	499	PPQ_Operation_998	DequantizeLinear	activation	PPQ_Variable_1511	int8	scalar	2	2	1	2
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	500	PPQ_Operation_1001	DequantizeLinear	activation	PPQ_Variable_1520	int8	scalar	20	20	1	20
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	502	PPQ_Operation_1003	QuantizeLinear	activation	PPQ_Variable_1526	int8	scalar	2	2	1	2
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	503	PPQ_Operation_1004	DequantizeLinear	activation	PPQ_Variable_1529	int8	scalar	2	2	1	2
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	506	PPQ_Operation_1005	QuantizeLinear	activation	PPQ_Variable_1532	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	507	PPQ_Operation_1006	DequantizeLinear	activation	PPQ_Variable_1535	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	509	PPQ_Operation_1007	QuantizeLinear	activation	PPQ_Variable_1538	int8	scalar	17	17	1	17
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	510	PPQ_Operation_1008	DequantizeLinear	activation	PPQ_Variable_1541	int8	scalar	17	17	1	17
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	513	PPQ_Operation_1009	QuantizeLinear	activation	PPQ_Variable_1544	int8	scalar	5	5	1	5
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	514	PPQ_Operation_1010	DequantizeLinear	activation	PPQ_Variable_1547	int8	scalar	5	5	1	5
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	516	PPQ_Operation_1012	QuantizeLinear	activation	PPQ_Variable_1553	int8	scalar	-6	-6	1	-6
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	517	PPQ_Operation_1013	DequantizeLinear	activation	PPQ_Variable_1556	int8	scalar	-6	-6	1	-6
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	519	PPQ_Operation_1014	QuantizeLinear	activation	PPQ_Variable_1559	int8	scalar	-28	-28	1	-28
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	520	PPQ_Operation_1015	DequantizeLinear	activation	PPQ_Variable_1562	int8	scalar	-28	-28	1	-28
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	522	PPQ_Operation_1017	QuantizeLinear	activation	PPQ_Variable_1568	int8	scalar	54	54	1	54
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	523	PPQ_Operation_1018	DequantizeLinear	activation	PPQ_Variable_1571	int8	scalar	54	54	1	54
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	525	PPQ_Operation_1019	QuantizeLinear	activation	PPQ_Variable_1574	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	526	PPQ_Operation_1020	DequantizeLinear	activation	PPQ_Variable_1577	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	528	PPQ_Operation_1021	QuantizeLinear	activation	PPQ_Variable_1580	int8	scalar	-105	-105	1	-105
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	529	PPQ_Operation_1022	DequantizeLinear	activation	PPQ_Variable_1583	int8	scalar	-105	-105	1	-105
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	531	PPQ_Operation_1024	QuantizeLinear	activation	PPQ_Variable_1589	int8	scalar	3	3	1	3
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	532	PPQ_Operation_1025	DequantizeLinear	activation	PPQ_Variable_1592	int8	scalar	3	3	1	3
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	534	PPQ_Operation_1026	QuantizeLinear	activation	PPQ_Variable_1595	int8	scalar	-28	-28	1	-28
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	535	PPQ_Operation_1027	DequantizeLinear	activation	PPQ_Variable_1598	int8	scalar	-28	-28	1	-28
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	537	PPQ_Operation_1028	QuantizeLinear	activation	PPQ_Variable_1601	int8	scalar	-21	-21	1	-21
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	538	PPQ_Operation_1029	DequantizeLinear	activation	PPQ_Variable_1604	int8	scalar	-21	-21	1	-21
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	540	PPQ_Operation_1031	QuantizeLinear	activation	PPQ_Variable_1610	int8	scalar	34	34	1	34
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	541	PPQ_Operation_1032	DequantizeLinear	activation	PPQ_Variable_1613	int8	scalar	34	34	1	34
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	543	PPQ_Operation_1033	QuantizeLinear	activation	PPQ_Variable_1616	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	544	PPQ_Operation_1034	DequantizeLinear	activation	PPQ_Variable_1619	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	546	PPQ_Operation_1035	QuantizeLinear	activation	PPQ_Variable_1622	int8	scalar	-117	-117	1	-117
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	547	PPQ_Operation_1036	DequantizeLinear	activation	PPQ_Variable_1625	int8	scalar	-117	-117	1	-117
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	549	PPQ_Operation_1037	QuantizeLinear	activation	PPQ_Variable_1628	int8	scalar	-117	-117	1	-117
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	550	PPQ_Operation_1038	DequantizeLinear	activation	PPQ_Variable_1631	int8	scalar	-117	-117	1	-117
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	552	PPQ_Operation_1039	QuantizeLinear	activation	PPQ_Variable_1634	int8	scalar	-116	-116	1	-116
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	553	PPQ_Operation_1040	DequantizeLinear	activation	PPQ_Variable_1637	int8	scalar	-116	-116	1	-116
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	555	PPQ_Operation_1042	QuantizeLinear	activation	PPQ_Variable_1643	int8	scalar	31	31	1	31
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	556	PPQ_Operation_1043	DequantizeLinear	activation	PPQ_Variable_1646	int8	scalar	31	31	1	31
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	558	PPQ_Operation_1044	QuantizeLinear	activation	PPQ_Variable_1649	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	559	PPQ_Operation_1045	DequantizeLinear	activation	PPQ_Variable_1652	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	561	PPQ_Operation_1046	QuantizeLinear	activation	PPQ_Variable_1655	int8	scalar	-115	-115	1	-115
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	562	PPQ_Operation_1047	DequantizeLinear	activation	PPQ_Variable_1658	int8	scalar	-115	-115	1	-115
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	564	PPQ_Operation_1048	QuantizeLinear	activation	PPQ_Variable_1661	int8	scalar	-115	-115	1	-115
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	565	PPQ_Operation_1050	QuantizeLinear	activation	PPQ_Variable_1667	int8	scalar	-115	-115	1	-115
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	566	PPQ_Operation_1049	DequantizeLinear	activation	PPQ_Variable_1664	int8	scalar	-115	-115	1	-115
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	567	PPQ_Operation_1051	DequantizeLinear	activation	PPQ_Variable_1670	int8	scalar	-115	-115	1	-115
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	570	PPQ_Operation_1053	QuantizeLinear	activation	PPQ_Variable_1676	int8	scalar	37	37	1	37
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	571	PPQ_Operation_1056	QuantizeLinear	activation	PPQ_Variable_1685	int8	scalar	0	0	1	0
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	572	PPQ_Operation_1054	DequantizeLinear	activation	PPQ_Variable_1679	int8	scalar	37	37	1	37
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	573	PPQ_Operation_1057	DequantizeLinear	activation	PPQ_Variable_1688	int8	scalar	0	0	1	0
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	576	PPQ_Operation_1058	QuantizeLinear	activation	PPQ_Variable_1691	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	577	PPQ_Operation_1060	QuantizeLinear	activation	PPQ_Variable_1697	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	578	PPQ_Operation_1059	DequantizeLinear	activation	PPQ_Variable_1694	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	579	PPQ_Operation_1061	DequantizeLinear	activation	PPQ_Variable_1700	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	582	PPQ_Operation_1062	QuantizeLinear	activation	PPQ_Variable_1703	int8	scalar	-104	-104	1	-104
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	583	PPQ_Operation_1064	QuantizeLinear	activation	PPQ_Variable_1709	int8	scalar	-119	-119	1	-119
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	584	PPQ_Operation_1063	DequantizeLinear	activation	PPQ_Variable_1706	int8	scalar	-104	-104	1	-104
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	585	PPQ_Operation_1065	DequantizeLinear	activation	PPQ_Variable_1712	int8	scalar	-119	-119	1	-119
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	587	PPQ_Operation_1067	QuantizeLinear	activation	PPQ_Variable_1718	int8	scalar	9	9	1	9
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	588	PPQ_Operation_1068	DequantizeLinear	activation	PPQ_Variable_1721	int8	scalar	9	9	1	9
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	590	PPQ_Operation_1069	QuantizeLinear	activation	PPQ_Variable_1724	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	591	PPQ_Operation_1070	DequantizeLinear	activation	PPQ_Variable_1727	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	593	PPQ_Operation_1071	QuantizeLinear	activation	PPQ_Variable_1730	int8	scalar	-116	-116	1	-116
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	594	PPQ_Operation_1072	DequantizeLinear	activation	PPQ_Variable_1733	int8	scalar	-116	-116	1	-116
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	596	PPQ_Operation_1074	QuantizeLinear	activation	PPQ_Variable_1739	int8	scalar	0	0	1	0
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	597	PPQ_Operation_1075	DequantizeLinear	activation	PPQ_Variable_1742	int8	scalar	0	0	1	0
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	599	PPQ_Operation_1076	QuantizeLinear	activation	PPQ_Variable_1745	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	600	PPQ_Operation_1077	DequantizeLinear	activation	PPQ_Variable_1748	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	602	PPQ_Operation_1078	QuantizeLinear	activation	PPQ_Variable_1751	int8	scalar	-118	-118	1	-118
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	603	PPQ_Operation_1079	DequantizeLinear	activation	PPQ_Variable_1754	int8	scalar	-118	-118	1	-118
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	605	PPQ_Operation_1080	QuantizeLinear	activation	PPQ_Variable_1757	int8	scalar	-109	-109	1	-109
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	606	PPQ_Operation_1081	DequantizeLinear	activation	PPQ_Variable_1760	int8	scalar	-109	-109	1	-109
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	608	PPQ_Operation_1083	QuantizeLinear	activation	PPQ_Variable_1766	int8	scalar	33	33	1	33
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	609	PPQ_Operation_1084	DequantizeLinear	activation	PPQ_Variable_1769	int8	scalar	33	33	1	33
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	611	PPQ_Operation_1085	QuantizeLinear	activation	PPQ_Variable_1772	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	612	PPQ_Operation_1086	DequantizeLinear	activation	PPQ_Variable_1775	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	614	PPQ_Operation_1087	QuantizeLinear	activation	PPQ_Variable_1778	int8	scalar	-113	-113	1	-113
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	615	PPQ_Operation_1088	DequantizeLinear	activation	PPQ_Variable_1781	int8	scalar	-113	-113	1	-113
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	617	PPQ_Operation_1090	QuantizeLinear	activation	PPQ_Variable_1787	int8	scalar	-11	-11	1	-11
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	618	PPQ_Operation_1091	DequantizeLinear	activation	PPQ_Variable_1790	int8	scalar	-11	-11	1	-11
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	620	PPQ_Operation_1092	QuantizeLinear	activation	PPQ_Variable_1793	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	621	PPQ_Operation_1093	DequantizeLinear	activation	PPQ_Variable_1796	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	623	PPQ_Operation_1094	QuantizeLinear	activation	PPQ_Variable_1799	int8	scalar	-121	-121	1	-121
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	624	PPQ_Operation_1095	DequantizeLinear	activation	PPQ_Variable_1802	int8	scalar	-121	-121	1	-121
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	626	PPQ_Operation_1096	QuantizeLinear	activation	PPQ_Variable_1805	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	627	PPQ_Operation_1097	DequantizeLinear	activation	PPQ_Variable_1808	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	629	PPQ_Operation_1098	QuantizeLinear	activation	PPQ_Variable_1811	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	630	PPQ_Operation_1099	DequantizeLinear	activation	PPQ_Variable_1814	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	632	PPQ_Operation_1101	QuantizeLinear	activation	PPQ_Variable_1820	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	633	PPQ_Operation_1102	DequantizeLinear	activation	PPQ_Variable_1823	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	635	PPQ_Operation_1103	QuantizeLinear	activation	PPQ_Variable_1826	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	636	PPQ_Operation_1104	DequantizeLinear	activation	PPQ_Variable_1829	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	638	PPQ_Operation_1105	QuantizeLinear	activation	PPQ_Variable_1832	int8	scalar	-119	-119	1	-119
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	639	PPQ_Operation_1106	DequantizeLinear	activation	PPQ_Variable_1835	int8	scalar	-119	-119	1	-119
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	641	PPQ_Operation_1107	QuantizeLinear	activation	PPQ_Variable_1838	int8	scalar	-117	-117	1	-117
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	642	PPQ_Operation_1108	DequantizeLinear	activation	PPQ_Variable_1841	int8	scalar	-117	-117	1	-117
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	644	PPQ_Operation_1110	QuantizeLinear	activation	PPQ_Variable_1847	int8	scalar	48	48	1	48
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	645	PPQ_Operation_1111	DequantizeLinear	activation	PPQ_Variable_1850	int8	scalar	48	48	1	48
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	647	PPQ_Operation_1112	QuantizeLinear	activation	PPQ_Variable_1853	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	648	PPQ_Operation_1113	DequantizeLinear	activation	PPQ_Variable_1856	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	650	PPQ_Operation_1114	QuantizeLinear	activation	PPQ_Variable_1859	int8	scalar	-113	-113	1	-113
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	651	PPQ_Operation_1115	DequantizeLinear	activation	PPQ_Variable_1862	int8	scalar	-113	-113	1	-113
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	653	PPQ_Operation_1116	QuantizeLinear	activation	PPQ_Variable_1865	int8	scalar	-113	-113	1	-113
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	654	PPQ_Operation_1117	DequantizeLinear	activation	PPQ_Variable_1868	int8	scalar	-113	-113	1	-113
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	656	PPQ_Operation_1118	QuantizeLinear	activation	PPQ_Variable_1871	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	657	PPQ_Operation_1119	DequantizeLinear	activation	PPQ_Variable_1874	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	659	PPQ_Operation_1121	QuantizeLinear	activation	PPQ_Variable_1880	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	660	PPQ_Operation_1122	DequantizeLinear	activation	PPQ_Variable_1883	int8	scalar	1	1	1	1
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	662	PPQ_Operation_1123	QuantizeLinear	activation	PPQ_Variable_1886	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	663	PPQ_Operation_1124	DequantizeLinear	activation	PPQ_Variable_1889	int8	scalar	-128	-128	1	-128
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	665	PPQ_Operation_1125	QuantizeLinear	activation	PPQ_Variable_1892	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	666	PPQ_Operation_1126	DequantizeLinear	activation	PPQ_Variable_1895	int8	scalar	-112	-112	1	-112
V9A33_VENDOR_LITERAL_SPLIT_run1	v9a33_vendor_literal_split	668	PPQ_Operation_1127	QuantizeLinear	activation	PPQ_Variable_1898	int8	scalar	-112	-112	1	-112
