mode	index	buffer_index	buffer_count	sequence	kernel_timestamp_sec	kernel_timestamp_usec	kernel_timestamp_ns	timestamp_clock	timestamp_source	bytesused	flags_hex	dqbuf_return_monotonic_ns	wait_us	requeue_us	sequence_gap
640x480-mjpg	1386	2	4	1386	144604	401364	144604401364000	monotonic	soe	51819	0x12001	144604433424606	31988	4	0
640x480-mjpg	1387	3	4	1387	144604	433368	144604433368000	monotonic	soe	51999	0x12001	144604465426054	31988	3	0
640x480-mjpg	1388	0	4	1388	144604	465372	144604465372000	monotonic	soe	51947	0x12001	144604501424803	35985	3	0
640x480-mjpg	1389	1	4	1389	144604	501366	144604501366000	monotonic	soe	51765	0x12001	144604533426210	31988	5	0
640x480-mjpg	1390	2	4	1390	144604	533370	144604533370000	monotonic	soe	51777	0x12001	144604565426242	31986	3	0
640x480-mjpg	1391	3	4	1391	144604	565373	144604565373000	monotonic	soe	51817	0x12001	144604601421157	35984	3	0
640x480-mjpg	1392	0	4	1392	144604	601366	144604601366000	monotonic	soe	51915	0x12001	144604633424772	31991	4	0
640x480-mjpg	1393	1	4	1393	144604	633371	144604633371000	monotonic	soe	51779	0x12001	144604665429721	31991	4	0
640x480-mjpg	1394	2	4	1394	144604	665375	144604665375000	monotonic	soe	51807	0x12001	144604701423595	35980	4	0
640x480-mjpg	1395	3	4	1395	144604	701366	144604701366000	monotonic	soe	51683	0x12001	144604733423751	31987	4	0
640x480-mjpg	1396	0	4	1396	144604	733371	144604733371000	monotonic	soe	51833	0x12001	144604765430158	31994	3	0
640x480-mjpg	1397	1	4	1397	144604	765377	144604765377000	monotonic	soe	51839	0x12001	144604801428241	35985	4	0
640x480-mjpg	1398	2	4	1398	144604	801369	144604801369000	monotonic	soe	51813	0x12001	144604833425647	31984	3	0
640x480-mjpg	1399	3	4	1399	144604	833373	144604833373000	monotonic	soe	51603	0x12001	144604865427512	31990	3	0
640x480-mjpg	1400	0	4	1400	144604	865378	144604865378000	monotonic	soe	51741	0x12001	144604901429762	35990	5	0
640x480-mjpg	1401	1	4	1401	144604	901371	144604901371000	monotonic	soe	51908	0x12001	144604933428418	31982	3	0
640x480-mjpg	1402	2	4	1402	144604	933375	144604933375000	monotonic	soe	51843	0x12001	144604965437408	31962	7	0
640x480-mjpg	1403	3	4	1403	144604	965378	144604965378000	monotonic	soe	51912	0x12001	144605001426532	35971	3	0
640x480-mjpg	1404	0	4	1404	144605	1371	144605001371000	monotonic	soe	51723	0x12001	144605033439272	31999	5	0
640x480-mjpg	1405	1	4	1405	144605	33376	144605033376000	monotonic	soe	51631	0x12001	144605065435137	31979	4	0
640x480-mjpg	1406	2	4	1406	144605	65380	144605065380000	monotonic	soe	51822	0x12001	144605101428886	35979	4	0
640x480-mjpg	1407	3	4	1407	144605	101373	144605101373000	monotonic	soe	51842	0x12001	144605133428876	31986	3	0
640x480-mjpg	1408	0	4	1408	144605	133376	144605133376000	monotonic	soe	51863	0x12001	144605165437283	31996	4	0
640x480-mjpg	1409	1	4	1409	144605	165381	144605165381000	monotonic	soe	51819	0x12001	144605201430782	35979	4	0
640x480-mjpg	1410	2	4	1410	144605	201374	144605201374000	monotonic	soe	51720	0x12001	144605233431064	31986	4	0
640x480-mjpg	1411	3	4	1411	144605	233378	144605233378000	monotonic	soe	51990	0x12001	144605265438346	31995	4	0
640x480-mjpg	1412	0	4	1412	144605	265382	144605265382000	monotonic	soe	51895	0x12001	144605301432886	35982	4	0
640x480-mjpg	1413	1	4	1413	144605	301374	144605301374000	monotonic	soe	51634	0x12001	144605333461835	32015	9	0
640x480-mjpg	1414	2	4	1414	144605	333382	144605333382000	monotonic	soe	52029	0x12001	144605365444325	31955	6	0
640x480-mjpg	1415	3	4	1415	144605	365384	144605365384000	monotonic	soe	51942	0x12001	144605401432699	35972	3	0
640x480-mjpg	1416	0	4	1416	144605	401377	144605401377000	monotonic	soe	51688	0x12001	144605433442314	31996	4	0
640x480-mjpg	1417	1	4	1417	144605	433380	144605433380000	monotonic	soe	51891	0x12001	144605465452971	31993	4	0
640x480-mjpg	1418	2	4	1418	144605	465398	144605465398000	monotonic	soe	51948	0x12001	144605501456595	35988	4	0
640x480-mjpg	1419	3	4	1419	144605	501390	144605501390000	monotonic	soe	51819	0x12001	144605533441001	31971	5	0
640x480-mjpg	1420	0	4	1420	144605	533382	144605533382000	monotonic	soe	51648	0x12001	144605565460783	32005	4	0
640x480-mjpg	1421	1	4	1421	144605	565403	144605565403000	monotonic	soe	51681	0x12001	144605601438032	35963	4	0
640x480-mjpg	1422	2	4	1422	144605	601377	144605601377000	monotonic	soe	51993	0x12001	144605633439231	31988	3	0
640x480-mjpg	1423	3	4	1423	144605	633382	144605633382000	monotonic	soe	51765	0x12001	144605665490930	32038	5	0
640x480-mjpg	1424	0	4	1424	144605	665424	144605665424000	monotonic	soe	51776	0x12001	144605701454887	35948	6	0
640x480-mjpg	1425	1	4	1425	144605	701381	144605701381000	monotonic	soe	51699	0x12001	144605733445376	31971	4	0
640x480-mjpg	1426	2	4	1426	144605	733384	144605733384000	monotonic	soe	51883	0x12001	144605765461450	32001	4	0
640x480-mjpg	1427	3	4	1427	144605	765406	144605765406000	monotonic	soe	51769	0x12001	144605801437574	35961	4	0
640x480-mjpg	1428	0	4	1428	144605	801381	144605801381000	monotonic	soe	51783	0x12001	144605833440647	31990	4	0
640x480-mjpg	1429	1	4	1429	144605	833386	144605833386000	monotonic	soe	51898	0x12001	144605865463054	32010	3	0
640x480-mjpg	1430	2	4	1430	144605	865407	144605865407000	monotonic	soe	51798	0x12001	144605901441553	35965	5	0
640x480-mjpg	1431	3	4	1431	144605	901382	144605901382000	monotonic	soe	51877	0x12001	144605933467627	32010	8	0
640x480-mjpg	1432	0	4	1432	144605	933388	144605933388000	monotonic	soe	51782	0x12001	144605965467575	31972	4	0
640x480-mjpg	1433	1	4	1433	144605	965409	144605965409000	monotonic	soe	51759	0x12001	144606001443990	35961	4	0
640x480-mjpg	1434	2	4	1434	144606	1384	144606001384000	monotonic	soe	51879	0x12001	144606033448480	31990	5	0
640x480-mjpg	1435	3	4	1435	144606	33388	144606033388000	monotonic	soe	51936	0x12001	144606065462846	31997	3	0
640x480-mjpg	1436	0	4	1436	144606	65409	144606065409000	monotonic	soe	51687	0x12001	144606101443678	35968	3	0
640x480-mjpg	1437	1	4	1437	144606	101385	144606101385000	monotonic	soe	51842	0x12001	144606133447126	31991	4	0
640x480-mjpg	1438	2	4	1438	144606	133389	144606133389000	monotonic	soe	51963	0x12001	144606165467366	32005	5	0
640x480-mjpg	1439	3	4	1439	144606	165412	144606165412000	monotonic	soe	51762	0x12001	144606201444282	35962	3	0
640x480-mjpg	1440	0	4	1440	144606	201386	144606201386000	monotonic	soe	51744	0x12001	144606233443647	31987	3	0
640x480-mjpg	1441	1	4	1441	144606	233391	144606233391000	monotonic	soe	51940	0x12001	144606265466054	32011	3	0
640x480-mjpg	1442	2	4	1442	144606	265412	144606265412000	monotonic	soe	51884	0x12001	144606301454011	35975	3	0
640x480-mjpg	1443	3	4	1443	144606	301395	144606301395000	monotonic	soe	51740	0x12001	144606333443918	31977	4	0
640x480-mjpg	1444	0	4	1444	144606	333391	144606333391000	monotonic	soe	51895	0x12001	144606365464325	31973	4	0
640x480-mjpg	1445	1	4	1445	144606	365413	144606365413000	monotonic	soe	51856	0x12001	144606401461657	35985	3	0
640x480-mjpg	1446	2	4	1446	144606	401405	144606401405000	monotonic	soe	51766	0x12001	144606433448730	31974	3	0
640x480-mjpg	1447	3	4	1447	144606	433392	144606433392000	monotonic	soe	51848	0x12001	144606465466179	32005	4	0
640x480-mjpg	1448	0	4	1448	144606	465414	144606465414000	monotonic	soe	51913	0x12001	144606501460469	35980	3	0
640x480-mjpg	1449	1	4	1449	144606	501406	144606501406000	monotonic	soe	51864	0x12001	144606533451626	31980	4	0
640x480-mjpg	1450	2	4	1450	144606	533395	144606533395000	monotonic	soe	51944	0x12001	144606565471408	32007	4	0
640x480-mjpg	1451	3	4	1451	144606	565416	144606565416000	monotonic	soe	51915	0x12001	144606601487199	36002	9	0
640x480-mjpg	1452	0	4	1452	144606	601408	144606601408000	monotonic	soe	51866	0x12001	144606633456147	31941	3	0
640x480-mjpg	1453	1	4	1453	144606	633397	144606633397000	monotonic	soe	51770	0x12001	144606665481054	32011	4	0
640x480-mjpg	1454	2	4	1454	144606	665420	144606665420000	monotonic	soe	51878	0x12001	144606701467219	35970	4	0
640x480-mjpg	1455	3	4	1455	144606	701409	144606701409000	monotonic	soe	51888	0x12001	144606733455709	31973	4	0
640x480-mjpg	1456	0	4	1456	144606	733397	144606733397000	monotonic	soe	51772	0x12001	144606765470116	31999	4	0
640x480-mjpg	1457	1	4	1457	144606	765418	144606765418000	monotonic	soe	51832	0x12001	144606801471865	35990	4	0
640x480-mjpg	1458	2	4	1458	144606	801410	144606801410000	monotonic	soe	51921	0x12001	144606833458313	31972	4	0
640x480-mjpg	1459	3	4	1459	144606	833397	144606833397000	monotonic	soe	51842	0x12001	144606865472387	31999	3	0
640x480-mjpg	1460	0	4	1460	144606	865420	144606865420000	monotonic	soe	52053	0x12001	144606901464094	35979	4	0
640x480-mjpg	1461	1	4	1461	144606	901411	144606901411000	monotonic	soe	51770	0x12001	144606933454834	31978	4	0
640x480-mjpg	1462	2	4	1462	144606	933400	144606933400000	monotonic	soe	51903	0x12001	144606965485741	32015	6	0
640x480-mjpg	1463	3	4	1463	144606	965421	144606965421000	monotonic	soe	51715	0x12001	144607001473907	35967	4	0
640x480-mjpg	1464	0	4	1464	144607	1413	144607001413000	monotonic	soe	51796	0x12001	144607033455105	31967	4	0
640x480-mjpg	1465	1	4	1465	144607	33400	144607033400000	monotonic	soe	51866	0x12001	144607065477928	32009	3	0
640x480-mjpg	1466	2	4	1466	144607	65422	144607065422000	monotonic	soe	51732	0x12001	144607101475302	35985	3	0
640x480-mjpg	1467	3	4	1467	144607	101414	144607101414000	monotonic	soe	51712	0x12001	144607133456126	31967	4	0
640x480-mjpg	1468	0	4	1468	144607	133402	144607133402000	monotonic	soe	51890	0x12001	144607165481449	32011	4	0
640x480-mjpg	1469	1	4	1469	144607	165425	144607165425000	monotonic	soe	51928	0x12001	144607201467365	35972	3	0
640x480-mjpg	1470	2	4	1470	144607	201415	144607201415000	monotonic	soe	51782	0x12001	144607233459188	31979	5	0
640x480-mjpg	1471	3	4	1471	144607	233402	144607233402000	monotonic	soe	51979	0x12001	144607265495387	32021	8	0
640x480-mjpg	1472	0	4	1472	144607	265426	144607265426000	monotonic	soe	51772	0x12001	144607301450094	35932	3	0
640x480-mjpg	1473	1	4	1473	144607	301422	144607301422000	monotonic	soe	51692	0x12001	144607333471376	32007	5	0
640x480-mjpg	1474	2	4	1474	144607	333406	144607333406000	monotonic	soe	51762	0x12001	144607365480324	31991	5	0
640x480-mjpg	1475	3	4	1475	144607	365419	144607365419000	monotonic	soe	52027	0x12001	144607401447823	35950	3	0
640x480-mjpg	1476	0	4	1476	144607	401423	144607401423000	monotonic	soe	51891	0x12001	144607433463896	32001	4	0
640x480-mjpg	1477	1	4	1477	144607	433406	144607433406000	monotonic	soe	51871	0x12001	144607465461969	31985	3	0
640x480-mjpg	1478	2	4	1478	144607	465411	144607465411000	monotonic	soe	51733	0x12001	144607497474710	32001	4	0
640x480-mjpg	1479	3	4	1479	144607	501419	144607501419000	monotonic	soe	51840	0x12001	144607533472167	35982	5	0
640x480-mjpg	1480	0	4	1480	144607	533407	144607533407000	monotonic	soe	51686	0x12001	144607565466282	31977	5	0
640x480-mjpg	1481	1	4	1481	144607	565412	144607565412000	monotonic	soe	51684	0x12001	144607597477147	31997	3	0
640x480-mjpg	1482	2	4	1482	144607	601420	144607601420000	monotonic	soe	51974	0x12001	144607633468396	35979	4	0
640x480-mjpg	1483	3	4	1483	144607	633408	144607633408000	monotonic	soe	51899	0x12001	144607665468469	31986	4	0
640x480-mjpg	1484	0	4	1484	144607	665413	144607665413000	monotonic	soe	51881	0x12001	144607697479043	31997	3	0
640x480-mjpg	1485	1	4	1485	144607	701420	144607701420000	monotonic	soe	51893	0x12001	144607733465958	35974	4	0
640x480-mjpg	1486	2	4	1486	144607	733409	144607733409000	monotonic	soe	51847	0x12001	144607765471532	31961	3	0
640x480-mjpg	1487	3	4	1487	144607	765414	144607765414000	monotonic	soe	51806	0x12001	144607797481647	31996	3	0
640x480-mjpg	1488	0	4	1488	144607	801422	144607801422000	monotonic	soe	52105	0x12001	144607833501938	36009	9	0
640x480-mjpg	1489	1	4	1489	144607	833414	144607833414000	monotonic	soe	51835	0x12001	144607865477511	31946	4	0
640x480-mjpg	1490	2	4	1490	144607	865416	144607865416000	monotonic	soe	51886	0x12001	144607897487876	31996	5	0
640x480-mjpg	1491	3	4	1491	144607	901427	144607901427000	monotonic	soe	51818	0x12001	144607933473250	35969	5	0
640x480-mjpg	1492	0	4	1492	144607	933412	144607933412000	monotonic	soe	51879	0x12001	144607965473532	31983	4	0
640x480-mjpg	1493	1	4	1493	144607	965417	144607965417000	monotonic	soe	52090	0x12001	144607997485688	31998	4	0
640x480-mjpg	1494	2	4	1494	144608	1425	144608001425000	monotonic	soe	52001	0x12001	144608033477437	35979	5	0
640x480-mjpg	1495	3	4	1495	144608	33414	144608033414000	monotonic	soe	51802	0x12001	144608065472927	31978	4	0
640x480-mjpg	1496	0	4	1496	144608	65418	144608065418000	monotonic	soe	51752	0x12001	144608097486209	31996	3	0
640x480-mjpg	1497	1	4	1497	144608	101426	144608101426000	monotonic	soe	51899	0x12001	144608133469791	35971	3	0
640x480-mjpg	1498	2	4	1498	144608	133414	144608133414000	monotonic	soe	51950	0x12001	144608165470615	31988	4	0
640x480-mjpg	1499	3	4	1499	144608	165418	144608165418000	monotonic	soe	51939	0x12001	144608197486230	32002	4	0
640x480-mjpg	1500	0	4	1500	144608	201422	144608201422000	monotonic	soe	51858	0x12001	144608233473020	35973	3	0
640x480-mjpg	1501	1	4	1501	144608	233416	144608233416000	monotonic	soe	52051	0x12001	144608265475135	31989	4	0
640x480-mjpg	1502	2	4	1502	144608	265420	144608265420000	monotonic	soe	51823	0x12001	144608297483792	31996	4	0
640x480-mjpg	1503	3	4	1503	144608	301417	144608301417000	monotonic	soe	51794	0x12001	144608333473249	35978	3	0
640x480-mjpg	1504	0	4	1504	144608	333416	144608333416000	monotonic	soe	51913	0x12001	144608365473448	31987	3	0
640x480-mjpg	1505	1	4	1505	144608	365421	144608365421000	monotonic	soe	51736	0x12001	144608397488271	32002	4	0
640x480-mjpg	1506	2	4	1506	144608	401413	144608401413000	monotonic	soe	52085	0x12001	144608433474103	35974	4	0
640x480-mjpg	1507	3	4	1507	144608	433419	144608433419000	monotonic	soe	51846	0x12001	144608465477510	31989	4	0
640x480-mjpg	1508	0	4	1508	144608	465423	144608465423000	monotonic	soe	51927	0x12001	144608497490292	31999	4	0
640x480-mjpg	1509	1	4	1509	144608	501414	144608501414000	monotonic	soe	51784	0x12001	144608533472874	35970	4	0
640x480-mjpg	1510	2	4	1510	144608	533421	144608533421000	monotonic	soe	51740	0x12001	144608565474239	31989	3	0
640x480-mjpg	1511	3	4	1511	144608	565423	144608565423000	monotonic	soe	51819	0x12001	144608597491729	32007	4	0
640x480-mjpg	1512	0	4	1512	144608	601416	144608601416000	monotonic	soe	51844	0x12001	144608633479228	35975	4	0
640x480-mjpg	1513	1	4	1513	144608	633421	144608633421000	monotonic	soe	51759	0x12001	144608665478385	31984	3	0
640x480-mjpg	1514	2	4	1514	144608	665425	144608665425000	monotonic	soe	51702	0x12001	144608697489875	31999	4	0
640x480-mjpg	1515	3	4	1515	144608	701417	144608701417000	monotonic	soe	51676	0x12001	144608733480666	35979	4	0
640x480-mjpg	1516	0	4	1516	144608	733422	144608733422000	monotonic	soe	51604	0x12001	144608765480781	31986	4	0
640x480-mjpg	1517	1	4	1517	144608	765425	144608765425000	monotonic	soe	51869	0x12001	144608797493271	32000	4	0
640x480-mjpg	1518	2	4	1518	144608	801419	144608801419000	monotonic	soe	51714	0x12001	144608833476728	35971	5	0
640x480-mjpg	1519	3	4	1519	144608	833423	144608833423000	monotonic	soe	51890	0x12001	144608865483218	31993	4	0
640x480-mjpg	1520	0	4	1520	144608	865428	144608865428000	monotonic	soe	51888	0x12001	144608897496750	31999	4	0
640x480-mjpg	1521	1	4	1521	144608	901419	144608901419000	monotonic	soe	51961	0x12001	144608933478207	35969	4	0
640x480-mjpg	1522	2	4	1522	144608	933425	144608933425000	monotonic	soe	51821	0x12001	144608965488030	31996	6	0
640x480-mjpg	1523	3	4	1523	144608	965430	144608965430000	monotonic	soe	51834	0x12001	144608997499312	31995	4	0
640x480-mjpg	1524	0	4	1524	144609	1422	144609001422000	monotonic	soe	51864	0x12001	144609033486269	35973	6	0
640x480-mjpg	1525	1	4	1525	144609	33425	144609033425000	monotonic	soe	51859	0x12001	144609065488634	31984	3	0
640x480-mjpg	1526	2	4	1526	144609	65429	144609065429000	monotonic	soe	51733	0x12001	144609097518666	32018	7	0
640x480-mjpg	1527	3	4	1527	144609	101424	144609101424000	monotonic	soe	51982	0x12001	144609133492665	35951	6	0
640x480-mjpg	1528	0	4	1528	144609	133427	144609133427000	monotonic	soe	51938	0x12001	144609165490613	31949	3	0
640x480-mjpg	1529	1	4	1529	144609	165432	144609165432000	monotonic	soe	51760	0x12001	144609197490478	31987	4	0
640x480-mjpg	1530	2	4	1530	144609	201423	144609201423000	monotonic	soe	51802	0x12001	144609233480644	35976	5	0
640x480-mjpg	1531	3	4	1531	144609	233428	144609233428000	monotonic	soe	51748	0x12001	144609265496176	32002	5	0
640x480-mjpg	1532	0	4	1532	144609	265434	144609265434000	monotonic	soe	51973	0x12001	144609297494874	31981	4	0
640x480-mjpg	1533	1	4	1533	144609	301426	144609301426000	monotonic	soe	51834	0x12001	144609333483123	35973	4	0
640x480-mjpg	1534	2	4	1534	144609	333428	144609333428000	monotonic	soe	51935	0x12001	144609365486655	31990	4	0
640x480-mjpg	1535	3	4	1535	144609	365433	144609365433000	monotonic	soe	51735	0x12001	144609397491770	31992	3	0
640x480-mjpg	1536	0	4	1536	144609	401426	144609401426000	monotonic	soe	51922	0x12001	144609433484269	35981	4	0
640x480-mjpg	1537	1	4	1537	144609	433430	144609433430000	monotonic	soe	51979	0x12001	144609465485259	31987	4	0
640x480-mjpg	1538	2	4	1538	144609	465435	144609465435000	monotonic	soe	51897	0x12001	144609497492874	31994	3	0
640x480-mjpg	1539	3	4	1539	144609	497440	144609497440000	monotonic	soe	51872	0x12001	144609533512998	36008	3	0
640x480-mjpg	1540	0	4	1540	144609	533446	144609533446000	monotonic	soe	51967	0x12001	144609565492821	31969	4	0
640x480-mjpg	1541	1	4	1541	144609	565436	144609565436000	monotonic	soe	51775	0x12001	144609597494478	31986	3	0
640x480-mjpg	1542	2	4	1542	144609	597441	144609597441000	monotonic	soe	51679	0x12001	144609633488435	35981	4	0
640x480-mjpg	1543	3	4	1543	144609	633433	144609633433000	monotonic	soe	51892	0x12001	144609665494050	31992	4	0
640x480-mjpg	1544	0	4	1544	144609	665437	144609665437000	monotonic	soe	51838	0x12001	144609697496915	31990	5	0
640x480-mjpg	1545	1	4	1545	144609	697442	144609697442000	monotonic	soe	52055	0x12001	144609733490789	35979	3	0
640x480-mjpg	1546	2	4	1546	144609	733433	144609733433000	monotonic	soe	51834	0x12001	144609765492613	31989	4	0
640x480-mjpg	1547	3	4	1547	144609	765440	144609765440000	monotonic	soe	51678	0x12001	144609797497061	31990	3	0
640x480-mjpg	1548	0	4	1548	144609	797443	144609797443000	monotonic	soe	51935	0x12001	144609833489435	35981	4	0
640x480-mjpg	1549	1	4	1549	144609	833435	144609833435000	monotonic	soe	51853	0x12001	144609865494217	31992	3	0
640x480-mjpg	1550	2	4	1550	144609	865440	144609865440000	monotonic	soe	51942	0x12001	144609897500040	31992	5	0
640x480-mjpg	1551	3	4	1551	144609	897445	144609897445000	monotonic	soe	51828	0x12001	144609933492289	35977	3	0
640x480-mjpg	1552	0	4	1552	144609	933437	144609933437000	monotonic	soe	52064	0x12001	144609965597905	32094	10	0
640x480-mjpg	1553	1	4	1553	144609	965454	144609965454000	monotonic	soe	51766	0x12001	144609997606854	31977	11	0
640x480-mjpg	1554	2	4	1554	144609	997457	144609997457000	monotonic	soe	51918	0x12001	144610033548102	35908	11	0
640x480-mjpg	1555	3	4	1555	144610	33448	144610033448000	monotonic	soe	51824	0x12001	144610065513675	31928	6	0
640x480-mjpg	1556	0	4	1556	144610	65444	144610065444000	monotonic	soe	51792	0x12001	144610097509498	31977	5	0
640x480-mjpg	1557	1	4	1557	144610	97448	144610097448000	monotonic	soe	51646	0x12001	144610133518456	35992	4	0
640x480-mjpg	1558	2	4	1558	144610	133453	144610133453000	monotonic	soe	51815	0x12001	144610165500320	31966	5	0
640x480-mjpg	1559	3	4	1559	144610	165443	144610165443000	monotonic	soe	51732	0x12001	144610197508144	31992	4	0
640x480-mjpg	1560	0	4	1560	144610	197448	144610197448000	monotonic	soe	51952	0x12001	144610233518810	35998	5	0
640x480-mjpg	1561	1	4	1561	144610	233458	144610233458000	monotonic	soe	51856	0x12001	144610265503674	31969	4	0
640x480-mjpg	1562	2	4	1562	144610	265445	144610265445000	monotonic	soe	51882	0x12001	144610297504664	31987	4	0
640x480-mjpg	1563	3	4	1563	144610	297450	144610297450000	monotonic	soe	51625	0x12001	144610333551081	36032	10	0
640x480-mjpg	1564	0	4	1564	144610	333463	144610333463000	monotonic	soe	51842	0x12001	144610365512153	31931	5	0
640x480-mjpg	1565	1	4	1565	144610	365447	144610365447000	monotonic	soe	51803	0x12001	144610397516143	31988	4	0
640x480-mjpg	1566	2	4	1566	144610	397451	144610397451000	monotonic	soe	51926	0x12001	144610433520018	35988	6	0
640x480-mjpg	1567	3	4	1567	144610	433460	144610433460000	monotonic	soe	51909	0x12001	144610465505174	31969	4	0
640x480-mjpg	1568	0	4	1568	144610	465448	144610465448000	monotonic	soe	51766	0x12001	144610497504747	31985	3	0
640x480-mjpg	1569	1	4	1569	144610	497453	144610497453000	monotonic	soe	51869	0x12001	144610533524830	35971	5	0
640x480-mjpg	1570	2	4	1570	144610	533461	144610533461000	monotonic	soe	51903	0x12001	144610565507945	31966	4	0
640x480-mjpg	1571	3	4	1571	144610	565450	144610565450000	monotonic	soe	51662	0x12001	144610597506851	31984	4	0
640x480-mjpg	1572	0	4	1572	144610	597453	144610597453000	monotonic	soe	51759	0x12001	144610633514559	35994	3	0
640x480-mjpg	1573	1	4	1573	144610	633463	144610633463000	monotonic	soe	52090	0x12001	144610665506632	31980	4	0
640x480-mjpg	1574	2	4	1574	144610	665450	144610665450000	monotonic	soe	51673	0x12001	144610697511872	31989	5	0
640x480-mjpg	1575	3	4	1575	144610	697455	144610697455000	monotonic	soe	51896	0x12001	144610733519788	35993	3	0
640x480-mjpg	1576	0	4	1576	144610	733464	144610733464000	monotonic	soe	51861	0x12001	144610765501611	31969	4	0
640x480-mjpg	1577	1	4	1577	144610	765451	144610765451000	monotonic	soe	51864	0x12001	144610797512476	31999	4	0
640x480-mjpg	1578	2	4	1578	144610	797455	144610797455000	monotonic	soe	51749	0x12001	144610833524392	35997	4	0
640x480-mjpg	1579	3	4	1579	144610	833465	144610833465000	monotonic	soe	51858	0x12001	144610865508882	31970	3	0
640x480-mjpg	1580	0	4	1580	144610	865453	144610865453000	monotonic	soe	51749	0x12001	144610897509913	31987	2	0
640x480-mjpg	1581	1	4	1581	144610	897457	144610897457000	monotonic	soe	51911	0x12001	144610933523996	36002	4	0
640x480-mjpg	1582	2	4	1582	144610	933466	144610933466000	monotonic	soe	51822	0x12001	144610965519569	31982	5	0
640x480-mjpg	1583	3	4	1583	144610	965454	144610965454000	monotonic	soe	51673	0x12001	144610997517434	31980	4	0
640x480-mjpg	1584	0	4	1584	144610	997459	144610997459000	monotonic	soe	51797	0x12001	144611033522475	35991	4	0
640x480-mjpg	1585	1	4	1585	144611	33467	144611033467000	monotonic	soe	51841	0x12001	144611065514673	31980	3	0
640x480-mjpg	1586	2	4	1586	144611	65456	144611065456000	monotonic	soe	51795	0x12001	144611097511663	31983	5	0
640x480-mjpg	1587	3	4	1587	144611	97459	144611097459000	monotonic	soe	51901	0x12001	144611133526329	35999	3	0
640x480-mjpg	1588	0	4	1588	144611	133468	144611133468000	monotonic	soe	51778	0x12001	144611165510402	31972	4	0
640x480-mjpg	1589	1	4	1589	144611	165455	144611165455000	monotonic	soe	51729	0x12001	144611197517350	31994	4	0
640x480-mjpg	1590	2	4	1590	144611	197461	144611197461000	monotonic	soe	51775	0x12001	144611233525058	35995	4	0
640x480-mjpg	1591	3	4	1591	144611	233470	144611233470000	monotonic	soe	51856	0x12001	144611265507547	31969	4	0
640x480-mjpg	1592	0	4	1592	144611	265457	144611265457000	monotonic	soe	51999	0x12001	144611297514704	31993	3	0
640x480-mjpg	1593	1	4	1593	144611	297463	144611297463000	monotonic	soe	51866	0x12001	144611333524287	35999	4	0
640x480-mjpg	1594	2	4	1594	144611	333471	144611333471000	monotonic	soe	51957	0x12001	144611365513526	31976	4	0
640x480-mjpg	1595	3	4	1595	144611	365459	144611365459000	monotonic	soe	51834	0x12001	144611397515141	31988	3	0
640x480-mjpg	1596	0	4	1596	144611	397464	144611397464000	monotonic	soe	51898	0x12001	144611433526682	36000	5	0
640x480-mjpg	1597	1	4	1597	144611	433471	144611433471000	monotonic	soe	51809	0x12001	144611465510255	31968	3	0
640x480-mjpg	1598	2	4	1598	144611	465460	144611465460000	monotonic	soe	51845	0x12001	144611497518412	31997	4	0
640x480-mjpg	1599	3	4	1599	144611	497465	144611497465000	monotonic	soe	51744	0x12001	144611533528661	35998	4	0
640x480-mjpg	1600	0	4	1600	144611	533473	144611533473000	monotonic	soe	51905	0x12001	144611565521068	31978	4	0
640x480-mjpg	1601	1	4	1601	144611	565463	144611565463000	monotonic	soe	51849	0x12001	144611597540391	32005	9	0
640x480-mjpg	1602	2	4	1602	144611	597468	144611597468000	monotonic	soe	51833	0x12001	144611633537932	35970	5	0
640x480-mjpg	1603	3	4	1603	144611	633475	144611633475000	monotonic	soe	51982	0x12001	144611665522797	31967	4	0
640x480-mjpg	1604	0	4	1604	144611	665463	144611665463000	monotonic	soe	51417	0x12001	144611697521787	31984	4	0
640x480-mjpg	1605	1	4	1605	144611	697468	144611697468000	monotonic	soe	51725	0x12001	144611733532202	35997	3	0
640x480-mjpg	1606	2	4	1606	144611	733474	144611733474000	monotonic	soe	51597	0x12001	144611765520776	31975	3	0
640x480-mjpg	1607	3	4	1607	144611	765465	144611765465000	monotonic	soe	51682	0x12001	144611797524016	31990	4	0
640x480-mjpg	1608	0	4	1608	144611	797469	144611797469000	monotonic	soe	51830	0x12001	144611833547057	36009	6	0
640x480-mjpg	1609	1	4	1609	144611	833477	144611833477000	monotonic	soe	51769	0x12001	144611865524421	31957	3	0
640x480-mjpg	1610	2	4	1610	144611	865465	144611865465000	monotonic	soe	51677	0x12001	144611897541745	32006	7	0
640x480-mjpg	1611	3	4	1611	144611	897471	144611897471000	monotonic	soe	51858	0x12001	144611933542702	35946	7	0
640x480-mjpg	1612	0	4	1612	144611	933479	144611933479000	monotonic	soe	51751	0x12001	144611965525233	31962	3	0
640x480-mjpg	1613	1	4	1613	144611	965466	144611965466000	monotonic	soe	51680	0x12001	144611997525390	31988	3	0
640x480-mjpg	1614	2	4	1614	144611	997471	144611997471000	monotonic	soe	51705	0x12001	144612033532723	35996	6	0
640x480-mjpg	1615	3	4	1615	144612	33470	144612033470000	monotonic	soe	51781	0x12001	144612065527254	31976	5	0
640x480-mjpg	1616	0	4	1616	144612	65467	144612065467000	monotonic	soe	51863	0x12001	144612097527286	31984	3	0
