surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
compatibility_500	1	0	146329	2347.28	22244.5	71395.9	16369	11750.5	9962.32	6152.39	3354.51	2611.03	543014	1212	2	1	0	0xd43f5e018b415631
compatibility_500	1	1	146475	2413.7	22159	71558.8	16451.9	11693.3	10085.3	5912.17	3371.1	2693.49	543095	1213	1	1	0	0xd43f5e018b415631
compatibility_500	1	2	146604	2366.65	22412.5	71704.8	16426.1	11682.8	9724.24	6060.92	3391.1	2693.99	543857	1217	0	1	0	0xd43f5e018b415631
compatibility_500	1	3	149152	4497.5	22569.6	71282.6	16759.4	11715.5	10045	6104.84	3364.76	2673.74	546534	1215	2	1	0	0xd43f5e018b415631
compatibility_500	1	4	146693	2358.03	22199.4	71878.7	16231.7	11774.7	9972.83	6085.18	3389.35	2659.87	542815	1204	2	1	0	0xd43f5e018b415631
compatibility_500	1	5	146110	2348.03	22242.3	71389.3	16400.4	11734	9775.32	6128.39	3367.01	2591.03	542797	1212	0	1	0	0xd43f5e018b415631
compatibility_500	1	6	146401	2420.74	22353.4	71297.6	16469.2	11667.3	10067.3	6013.88	3318.22	2661.74	543784	1211	1	1	0	0xd43f5e018b415631
compatibility_500	1	7	148545	2363.61	22317.3	73441.8	16459.1	11752	10037.1	6045.68	3333.34	2657.7	544932	1215	0	1	0	0xd43f5e018b415631
compatibility_500	1	8	146765	2616.95	22286.2	71628.6	16194.3	11700.5	10279.5	5908.71	3334.72	2676.45	543513	1215	0	1	0	0xd43f5e018b415631
compatibility_500	1	9	146390	2340.69	22176.5	71601.6	16437.6	11715.3	9966.96	6085.3	3312.89	2610.7	542496	1218	0	1	0	0xd43f5e018b415631
compatibility_500	1	10	146288	2417.74	22288	71410.6	16283.1	11767.4	9858.61	6086.63	3376.77	2656.83	542266	1230	1	1	0	0xd43f5e018b415631
compatibility_500	1	11	147413	3198.84	22316.5	71641.8	16455.8	11680.8	9756.99	6167.38	3393.18	2663.33	543350	1221	0	1	0	0xd43f5e018b415631
compatibility_500	1	12	146461	2373.99	22434.6	71376.5	16451.8	11708.9	9748.61	6175.01	3354.18	2696.54	542674	1208	1	1	0	0xd43f5e018b415631
compatibility_500	1	13	146049	2360.99	22329	71107	16403.2	11715.6	9898.57	6110.09	3339.89	2653.12	542576	1219	1	1	0	0xd43f5e018b415631
compatibility_500	1	14	146074	2421.15	22091.9	71492.1	16349.8	11698	9848.62	6026.13	3354.26	2657.7	542201	1215	1	1	0	0xd43f5e018b415631
compatibility_500	1	15	146590	2324.61	22371.8	71580	16444	11759.7	9788.66	6228.59	3346.31	2610.78	542355	1211	1	1	0	0xd43f5e018b415631
compatibility_500	1	16	146085	2391.86	22266.6	71405.9	16461.5	11732.5	9750.03	5884.25	3410.76	2644.49	541701	1205	0	1	0	0xd43f5e018b415631
compatibility_500	1	17	147101	2440.65	22627.3	71580.7	16356.8	11687.1	10192.1	6012.3	3366.22	2697.41	544748	1210	3	1	0	0xd43f5e018b415631
compatibility_500	1	18	145688	2328.36	22247.1	71141.5	16481.6	11738.7	9651.73	5979.42	3364.14	2614.16	540981	1206	0	1	0	0xd43f5e018b415631
compatibility_500	1	19	146795	2645.83	22377.8	71750.2	16329.6	11775.4	9823.9	5936.38	3345.13	2673.2	543968	1234	3	1	0	0xd43f5e018b415631
compatibility_500	1	20	149233	2426.32	22157.7	74288.1	16329.6	11714.3	10307.6	5892.71	3370.97	2600.95	545745	1223	0	1	0	0xd43f5e018b415631
compatibility_500	1	21	146242	2425.69	22430.8	71384.1	16383.8	11738.9	9615.69	6089.55	3361.31	2672.41	542366	1214	1	1	0	0xd43f5e018b415631
compatibility_500	1	22	145830	2410.95	22148.5	71312.7	16322	11712.8	9871.66	5895.29	3411.93	2611.16	542604	1202	1	1	0	0xd43f5e018b415631
compatibility_500	1	23	145811	2334.03	22113.3	71366.9	16280.3	11715.7	9834.66	6053.21	3324.97	2653.37	541272	1218	1	1	0	0xd43f5e018b415631
compatibility_500	1	24	146677	2440.65	22249.6	71559.2	16252.2	11740.1	10146.7	6075.84	3407.05	2668.83	545172	1210	0	1	0	0xd43f5e018b415631
compatibility_500	1	25	145922	2365.03	22285.4	71467.9	16344.1	11684.4	9660.82	5958.3	3415.06	2604.32	541160	1217	0	1	0	0xd43f5e018b415631
