surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage56_compatibility_500	1	43	156760	2542.03	21901.2	76336.3	16265.7	17457.4	9831.22	5979.78	3389.3	2919.41	580196	1232	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	44	157290	3332.96	21616.7	75791.8	16439.4	17353	10439.5	5949.53	3373.63	2863.49	581767	1233	2	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	45	156651	2623.11	21509.4	75948.2	16360.7	17415.7	10229.3	6167.54	3346.17	2921.37	581177	1235	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	46	157751	2458.15	21731.5	76206.7	16217.3	18912.3	9858.14	6104.41	3355.63	2768.87	579827	1228	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	47	156436	2600.07	21708.5	75753.1	16566.6	17418	9974.23	6081.95	3344.3	2854.78	579173	1229	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	48	156224	2587.74	21597.4	75918.3	16434.1	17359.3	9786.1	6097	3479.93	2845.45	579594	1231	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	49	156115	2567.03	21727.4	75534.1	16394.1	17361.2	10076.6	6067.79	3403.22	2848.74	580142	1213	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	50	155554	2515.61	21431.8	75790.9	16294.9	17304.9	9887.51	5922.7	3416.3	2863.2	579042	1210	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	51	156181	2625.78	21542.5	75670.3	16295.3	17365.9	10119.5	6113.24	3454.26	2856.08	579745	1229	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	52	155613	2526.07	21600.9	75585.2	16271.2	17297.5	9777.22	6125.2	3379.47	2918.45	579324	1226	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	53	159340	4089.4	21483.2	77801	16539.1	17377.5	9799.01	5890.28	3379.47	2848.37	582770	1219	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	54	156078	2624.49	21598.8	75945.8	16230.7	17467.3	9990.06	5814.95	3421.55	2850.78	578361	1223	3	1	0	0xd43f5e018b415631
