sample	1	24	6336.397000	24996.415000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	25	6355.732000	24927.707000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	26	7905.871000	24653.084000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	27	6530.191000	25031.747000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	28	6294.522000	24728.083000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	29	6295.022000	24728.250000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	30	6174.396000	24357.334000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	31	7755.495000	24084.500000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	32	6300.480000	24610.375000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	33	6313.605000	24740.917000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	34	6331.648000	24886.084000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	35	6265.563000	24717.873000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	36	6281.814000	24533.417000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	37	6368.356000	24513.083000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	38	6191.312000	24456.209000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	39	6317.481000	24804.294000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	40	6273.731000	24658.333000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	41	6256.230000	24296.499000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	42	6300.897000	24746.291000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	43	6284.772000	24676.249000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	44	6336.481000	24848.333000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	45	6333.814000	24847.999000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	46	6329.189000	24777.998000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	47	6347.689000	24948.959000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	48	6351.981000	24935.584000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	49	6346.064000	24880.793000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	50	8490.003000	24179.001000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	51	6334.522000	24883.291000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	52	6288.772000	24727.835000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	53	6320.398000	24822.875000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	54	6305.439000	24771.500000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	55	6319.523000	24803.960000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	56	6264.688000	24556.958000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	57	6287.022000	24675.166000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	58	9115.675000	27436.417000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	59	6310.981000	24565.164000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	60	6341.106000	24788.335000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	61	6184.563000	24260.834000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	62	6272.522000	24416.459000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	63	6344.773000	24885.583000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	64	8495.711000	24802.166000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	65	6338.314000	24849.584000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	66	6305.980000	24759.793000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	67	6317.273000	24767.584000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	68	6253.896000	24646.121000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	69	6241.564000	24491.044000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	70	6318.189000	24810.542000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	71	6281.688000	24667.126000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	72	6276.813000	24628.168000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	73	6279.022000	24656.376000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	74	6266.522000	24613.375000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	75	6262.021000	24577.957000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	76	6341.022000	24647.874000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	77	6191.521000	24319.750000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	78	6293.314000	24712.375000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	79	6342.606000	24805.667000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	80	6346.856000	24725.166000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	81	6300.189000	24712.168000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	82	6293.397000	24691.500000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	83	6284.022000	24216.875000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	84	6236.897000	24564.833000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	85	6136.937000	24145.959000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	86	6254.814000	24465.125000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	87	6275.730000	24665.583000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	88	6322.272000	24786.626000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	89	6310.647000	24704.043000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	90	6382.315000	24702.417000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	91	6309.689000	24755.458000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	92	6364.898000	24916.459000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	93	6335.773000	24881.917000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	94	6324.522000	24789.250000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	95	6196.396000	24313.959000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	96	6284.147000	24655.916000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	97	6267.855000	24618.582000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	98	6254.980000	24596.043000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	1	99	6281.022000	24746.084000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
repeat_summary	1	-1	6458.390020	24701.734170	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	0	6321.023000	24828.000000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	1	6299.606000	24773.791000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	2	6274.856000	24597.415000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	3	6273.355000	24590.751000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	4	6157.062000	24308.958000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	5	6349.231000	24929.251000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	6	6297.273000	24732.833000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	7	6288.231000	24701.874000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	8	6316.690000	24777.375000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	9	6337.898000	24807.916000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	10	6395.690000	24931.376000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	11	6327.439000	24849.581000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	12	6304.772000	24614.501000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	13	6249.689000	24340.876000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	14	6287.814000	24645.626000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	15	6301.105000	24515.500000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	16	6269.147000	24549.041000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	17	6373.856000	24708.042000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	18	7045.238000	24624.375000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	19	6400.357000	24809.874000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	20	6350.773000	24878.583000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	21	6201.354000	24390.917000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	22	6268.105000	24546.042000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	23	6266.397000	24472.125000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	24	6347.898000	24919.375000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	25	6327.814000	24794.582000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	26	6324.773000	24796.584000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	27	6236.647000	24105.251000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	28	6247.939000	24413.583000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	29	6241.771000	24590.207000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	30	9959.601000	23936.291000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	31	6308.439000	24769.333000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	32	6329.023000	24936.957000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	33	6358.522000	24950.416000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	34	6313.647000	24779.210000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	35	8232.542000	24577.543000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	36	6289.313000	24708.210000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	37	6309.480000	24775.291000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
sample	2	38	6215.730000	24481.999000	ime	m12n16	rvv_vlseg2e64_c8x4	spatial	4	10094906690607741993
