raw	repeat=1	run=46	wall_us=26772.3	process_cpu_us=74161.3
raw	repeat=1	run=47	wall_us=26592.4	process_cpu_us=73608.2
raw	repeat=1	run=48	wall_us=26691.6	process_cpu_us=73765.2
raw	repeat=1	run=49	wall_us=26664.4	process_cpu_us=73892.3
raw	repeat=1	run=50	wall_us=26709.4	process_cpu_us=73869.7
raw	repeat=1	run=51	wall_us=26825.1	process_cpu_us=74239
raw	repeat=1	run=52	wall_us=26669.5	process_cpu_us=73886.4
raw	repeat=1	run=53	wall_us=26638.6	process_cpu_us=73718.7
raw	repeat=1	run=54	wall_us=26688.4	process_cpu_us=74117
raw	repeat=1	run=55	wall_us=26750.8	process_cpu_us=74054.5
raw	repeat=1	run=56	wall_us=26760.8	process_cpu_us=73997.4
raw	repeat=1	run=57	wall_us=26734.8	process_cpu_us=74070.7
raw	repeat=1	run=58	wall_us=26733.9	process_cpu_us=73884.6
raw	repeat=1	run=59	wall_us=26657.9	process_cpu_us=74065.3
raw	repeat=1	run=60	wall_us=26646.5	process_cpu_us=73884.1
raw	repeat=1	run=61	wall_us=26724.7	process_cpu_us=73748.9
raw	repeat=1	run=62	wall_us=26715.2	process_cpu_us=74039.7
raw	repeat=1	run=63	wall_us=26414.6	process_cpu_us=73420.5
raw	repeat=1	run=64	wall_us=26667.2	process_cpu_us=73843.3
raw	repeat=1	run=65	wall_us=26770.5	process_cpu_us=74428.1
raw	repeat=1	run=66	wall_us=26553.7	process_cpu_us=73455.8
raw	repeat=1	run=67	wall_us=26615.3	process_cpu_us=73752.5
raw	repeat=1	run=68	wall_us=26627.3	process_cpu_us=73656.6
raw	repeat=1	run=69	wall_us=26583.4	process_cpu_us=73680
raw	repeat=1	run=70	wall_us=26743.8	process_cpu_us=74216.5
raw	repeat=1	run=71	wall_us=26661	process_cpu_us=74025.4
raw	repeat=1	run=72	wall_us=26626.1	process_cpu_us=73644.1
raw	repeat=1	run=73	wall_us=27744.7	process_cpu_us=75048.4
raw	repeat=1	run=74	wall_us=26642.5	process_cpu_us=73640.7
raw	repeat=1	run=75	wall_us=26809.2	process_cpu_us=74205.7
raw	repeat=1	run=76	wall_us=26755.8	process_cpu_us=74075.6
raw	repeat=1	run=77	wall_us=26717.2	process_cpu_us=74123.2
raw	repeat=1	run=78	wall_us=26628.2	process_cpu_us=73692.9
raw	repeat=1	run=79	wall_us=26689.3	process_cpu_us=73968
raw	repeat=1	run=80	wall_us=26721.8	process_cpu_us=73782.9
raw	repeat=1	run=81	wall_us=26643.5	process_cpu_us=73701.5
raw	repeat=1	run=82	wall_us=26666.5	process_cpu_us=73960
raw	repeat=1	run=83	wall_us=26677.5	process_cpu_us=73787.1
raw	repeat=1	run=84	wall_us=26674.7	process_cpu_us=73718.8
raw	repeat=1	run=85	wall_us=26727	process_cpu_us=73868
raw	repeat=1	run=86	wall_us=26717.5	process_cpu_us=74093.7
raw	repeat=1	run=87	wall_us=26581.5	process_cpu_us=73556.2
raw	repeat=1	run=88	wall_us=26739.3	process_cpu_us=73711.1
raw	repeat=1	run=89	wall_us=26637.1	process_cpu_us=73681.2
raw	repeat=1	run=90	wall_us=26560.9	process_cpu_us=73558.4
raw	repeat=1	run=91	wall_us=26734.4	process_cpu_us=73673.5
raw	repeat=1	run=92	wall_us=27044.7	process_cpu_us=73964.9
raw	repeat=1	run=93	wall_us=26604	process_cpu_us=73433.2
raw	repeat=1	run=94	wall_us=26722.7	process_cpu_us=73860.6
raw	repeat=1	run=95	wall_us=26800.9	process_cpu_us=74034.4
raw	repeat=1	run=96	wall_us=26622	process_cpu_us=73657
raw	repeat=1	run=97	wall_us=26688.9	process_cpu_us=73775
raw	repeat=1	run=98	wall_us=26682.6	process_cpu_us=73827.1
raw	repeat=1	run=99	wall_us=26631	process_cpu_us=73646.8
repeat_summary	repeat=1	mean_us=26700.8	stddev_us=144.816	p95_us=26832.9
raw	repeat=2	run=0	wall_us=26588.5	process_cpu_us=73523
raw	repeat=2	run=1	wall_us=26662	process_cpu_us=73836.2
raw	repeat=2	run=2	wall_us=26637.6	process_cpu_us=73664.2
raw	repeat=2	run=3	wall_us=26700.3	process_cpu_us=73896.2
raw	repeat=2	run=4	wall_us=26741.9	process_cpu_us=73954.1
raw	repeat=2	run=5	wall_us=26659.7	process_cpu_us=73573.2
raw	repeat=2	run=6	wall_us=26705.5	process_cpu_us=73589.7
raw	repeat=2	run=7	wall_us=26616.2	process_cpu_us=73861.5
raw	repeat=2	run=8	wall_us=26807.9	process_cpu_us=73852
raw	repeat=2	run=9	wall_us=26625.2	process_cpu_us=73832.6
raw	repeat=2	run=10	wall_us=26644.7	process_cpu_us=73967.7
raw	repeat=2	run=11	wall_us=26653	process_cpu_us=73441.3
raw	repeat=2	run=12	wall_us=26683.2	process_cpu_us=73743.4
raw	repeat=2	run=13	wall_us=26715.5	process_cpu_us=73828.2
raw	repeat=2	run=14	wall_us=26845	process_cpu_us=74168.2
