surface	category_id	class_name	instances	ap50_95	ap50	ar_100
B2_EP	53	apple	13	0.3285513126315725	0.504566889919659	0.6230769230769231
B2_EP	54	sandwich	12	0.5594067916604769	0.6970064578488131	0.8416666666666666
B2_EP	55	orange	19	0.2784886306581315	0.3564668031590375	0.731578947368421
B2_EP	56	broccoli	29	0.2272652813303426	0.35994052893109113	0.48965517241379314
B2_EP	57	carrot	21	0.5715153284130896	0.7675429491759859	0.819047619047619
B2_EP	58	hot dog	12	0.30540596519852337	0.37134657046174774	0.4916666666666667
B2_EP	59	pizza	13	0.6771956906073251	0.8367442007358632	0.8153846153846154
B2_EP	60	donut	6	0.24059405940594053	0.3102310231023102	0.3833333333333333
B2_EP	61	cake	18	0.41472741845465994	0.5495033823939885	0.5888888888888889
B2_EP	62	chair	103	0.3893723248083137	0.5878883167564622	0.6524271844660194
B2_EP	63	couch	35	0.5079026929339784	0.7320628340377875	0.8485714285714285
B2_EP	64	potted plant	49	0.31528850370383366	0.5613427949003987	0.6306122448979592
B2_EP	65	bed	15	0.5804790008864016	0.722601409519687	0.8133333333333332
B2_EP	67	dining table	70	0.27425444584277014	0.4703616044742874	0.6042857142857143
B2_EP	70	toilet	17	0.6711386384852356	0.9186785986290935	0.8764705882352942
B2_EP	72	tv	35	0.48161975935886253	0.6160234691166817	0.6885714285714286
B2_EP	73	laptop	25	0.6978222015736437	0.8607804149066716	0.788
B2_EP	74	mouse	13	0.5630362721365273	0.7752570610698118	0.7307692307692308
B2_EP	75	remote	24	0.2593354934680983	0.48681771779847366	0.45
B2_EP	76	keyboard	22	0.49496087286545526	0.6794849540328568	0.6772727272727272
B2_EP	77	cell phone	31	0.4424972567852579	0.5830092237743697	0.6096774193548387
B2_EP	78	microwave	5	0.4578957607900966	0.5668316831683168	0.78
B2_EP	79	oven	22	0.510691304369578	0.7055502497254335	0.7454545454545454
B2_EP	80	toaster	2	0.0	0.0	0.0
B2_EP	81	sink	31	0.45444407465597086	0.6088508721715786	0.6354838709677418
B2_EP	82	refrigerator	15	0.47160616923425847	0.6567670732841737	0.7533333333333333
B2_EP	84	book	121	0.19732220227902827	0.33995111742191714	0.4991735537190084
B2_EP	85	clock	14	0.4702184343821379	0.5762322942820598	0.6071428571428571
B2_EP	86	vase	34	0.310991610038727	0.43690276927295774	0.5529411764705883
B2_EP	87	scissors	4	0.30129950495049507	0.36571782178217815	0.525
B2_EP	88	teddy bear	34	0.42370276620802094	0.6874886819121033	0.6205882352941177
B2_EP	89	hair drier	0	nan	nan	nan
B2_EP	90	toothbrush	7	0.4191842832931942	0.6663120322494327	0.6714285714285714
C2_CPU	1	person	1092	0.5266333923384623	0.7686278264580737	0.6664835164835164
