surface	model	scope	provider	score_threshold	iou_threshold	max_dets	area	tp	fp	fn	precision	recall	f1	detections	detections_per_image	ignored_detections	ignored_ground_truths
A1_BOARD_CPU	A1	board	CPU	0.05	0.5	100	small	5592	5855	9672	0.4885122739582423	0.3663522012578616	0.4187039047583393	43610	8.722	32163	21517
A1_BOARD_CPU	A1	board	CPU	0.05	0.75	100	small	3320	7326	11944	0.31185421754649634	0.21750524109014674	0.2562717097645697	43610	8.722	32964	21517
A1_BOARD_CPU	A1	board	CPU	0.25	0.5	100	small	1892	242	13372	0.8865979381443299	0.12395178197064989	0.21749626393838373	16620	3.324	14486	21517
A1_BOARD_CPU	A1	board	CPU	0.25	0.75	100	small	1405	577	13859	0.7088799192734612	0.09204664570230608	0.16293633306273916	16620	3.324	14638	21517
A1_BOARD_CPU	A1	board	CPU	0.5	0.5	100	small	570	26	14694	0.9563758389261745	0.03734276729559748	0.07187894073139975	10304	2.0608	9708	21517
A1_BOARD_CPU	A1	board	CPU	0.5	0.75	100	small	474	89	14790	0.8419182948490231	0.031053459119496855	0.05989764326783345	10304	2.0608	9741	21517
A1_BOARD_CPU	A1	board	CPU	0.001	0.5	300	all	30510	547696	5825	0.05276666101700778	0.8396862529241778	0.09929361914013872	625537	125.1074	47331	446
A1_BOARD_CPU	A1	board	CPU	0.001	0.75	300	all	23374	555887	12961	0.04035141326621333	0.6432915921288014	0.07593941481101243	625537	125.1074	46276	446
A1_BOARD_CPU	A1	board	CPU	0.01	0.5	300	all	26747	96914	9588	0.21629292986471077	0.7361221962295308	0.33434585864646615	140931	28.1862	17270	446
A1_BOARD_CPU	A1	board	CPU	0.01	0.75	300	all	20266	103045	16069	0.16434867935545086	0.5577542314572727	0.25388672437768567	140931	28.1862	17620	446
A1_BOARD_CPU	A1	board	CPU	0.05	0.5	300	all	21426	19193	14909	0.5274871365617075	0.5896793725058483	0.5568521454375341	43610	8.722	2991	446
A1_BOARD_CPU	A1	board	CPU	0.05	0.75	300	all	16913	23225	19422	0.4213712691215307	0.46547406082289805	0.44232604971689354	43610	8.722	3472	446
A1_BOARD_CPU	A1	board	CPU	0.25	0.5	300	all	13747	2639	22588	0.8389478823385818	0.37834044309894044	0.5214999715483394	16620	3.324	234	446
A1_BOARD_CPU	A1	board	CPU	0.25	0.75	300	all	11941	4348	24394	0.7330713978758672	0.3286363010871061	0.4538233505624811	16620	3.324	331	446
A1_BOARD_CPU	A1	board	CPU	0.5	0.5	300	all	9509	742	26826	0.9276168178714271	0.261703591578368	0.40823423346069637	10304	2.0608	53	446
A1_BOARD_CPU	A1	board	CPU	0.5	0.75	300	all	8669	1561	27666	0.8474095796676442	0.23858538599146828	0.37233974014817994	10304	2.0608	74	446
A1_BOARD_CPU	A1	board	CPU	0.001	0.5	300	large	8436	121141	243	0.0651041465692214	0.9720013826477705	0.12203448674921884	625537	125.1074	495960	28102
A1_BOARD_CPU	A1	board	CPU	0.001	0.75	300	large	7856	122498	823	0.06026665848382098	0.9051734070745477	0.11300914171455698	625537	125.1074	495183	28102
A1_BOARD_CPU	A1	board	CPU	0.01	0.5	300	large	8021	23058	658	0.2580842369445606	0.9241848139186543	0.4034911212837668	140931	28.1862	109852	28102
A1_BOARD_CPU	A1	board	CPU	0.01	0.75	300	large	7329	24334	1350	0.23146890692606512	0.8444521258209471	0.3633434138119082	140931	28.1862	109268	28102
A1_BOARD_CPU	A1	board	CPU	0.05	0.5	300	large	7601	8007	1078	0.4869938493080472	0.8757921419518377	0.6259315683287355	43610	8.722	28002	28102
A1_BOARD_CPU	A1	board	CPU	0.05	0.75	300	large	6887	9165	1792	0.4290431098928482	0.7935245996082498	0.5569528122599167	43610	8.722	27558	28102
A1_BOARD_CPU	A1	board	CPU	0.25	0.5	300	large	6756	1885	1923	0.7818539520888786	0.7784306947805046	0.7801385681293304	16620	3.324	7979	28102
A1_BOARD_CPU	A1	board	CPU	0.25	0.75	300	large	6116	2794	2563	0.6864197530864198	0.7046894803548795	0.6954346466541588	16620	3.324	7710	28102
A1_BOARD_CPU	A1	board	CPU	0.5	0.5	300	large	5857	628	2822	0.9031611410948343	0.6748473326420095	0.7724874703244528	10304	2.0608	3819	28102
A1_BOARD_CPU	A1	board	CPU	0.5	0.75	300	large	5396	1238	3283	0.8133855893880012	0.6217306141260514	0.7047606608763796	10304	2.0608	3670	28102
A1_BOARD_CPU	A1	board	CPU	0.001	0.5	300	medium	11270	171642	1122	0.06161432820153954	0.9094577146546159	0.1154098226354811	625537	125.1074	442625	24389
A1_BOARD_CPU	A1	board	CPU	0.001	0.75	300	medium	9369	174441	3023	0.050971111473804474	0.7560522918011621	0.09550361362269498	625537	125.1074	441727	24389
A1_BOARD_CPU	A1	board	CPU	0.01	0.5	300	medium	10100	28944	2292	0.25868251203770104	0.8150419625564881	0.3927210514036861	140931	28.1862	101887	24389
A1_BOARD_CPU	A1	board	CPU	0.01	0.75	300	medium	8131	31061	4261	0.2074658093488467	0.6561491284699806	0.3152527915632754	140931	28.1862	101739	24389
A1_BOARD_CPU	A1	board	CPU	0.05	0.5	300	medium	8265	5331	4127	0.6078993821712269	0.6669625564880568	0.6360627982145606	43610	8.722	30014	24389
A1_BOARD_CPU	A1	board	CPU	0.05	0.75	300	medium	6709	6734	5683	0.4990701480324332	0.5413976759199484	0.5193729436810528	43610	8.722	30167	24389
A1_BOARD_CPU	A1	board	CPU	0.25	0.5	300	medium	5127	512	7265	0.9092037595318319	0.41373466752743704	0.5686872608285729	16620	3.324	10981	24389
A1_BOARD_CPU	A1	board	CPU	0.25	0.75	300	medium	4421	977	7971	0.8190070396443128	0.35676242737249836	0.4970207982012367	16620	3.324	11222	24389
A1_BOARD_CPU	A1	board	CPU	0.5	0.5	300	medium	3101	88	9291	0.9724051426779555	0.2502420916720465	0.3980489057185033	10304	2.0608	7115	24389
A1_BOARD_CPU	A1	board	CPU	0.5	0.75	300	medium	2800	234	9592	0.922874093605801	0.22595222724338282	0.36302346687410864	10304	2.0608	7270	24389
A1_BOARD_CPU	A1	board	CPU	0.001	0.5	300	small	10809	254916	4455	0.04067739204064352	0.7081367924528302	0.0769353960475321	625537	125.1074	359812	21517
A1_BOARD_CPU	A1	board	CPU	0.001	0.75	300	small	6150	258947	9114	0.023199055440084194	0.40290880503144655	0.043872007875560434	625537	125.1074	360440	21517
A1_BOARD_CPU	A1	board	CPU	0.01	0.5	300	small	8644	44913	6620	0.16139813656478144	0.5662997903563941	0.2512023946179219	140931	28.1862	87374	21517
A1_BOARD_CPU	A1	board	CPU	0.01	0.75	300	small	4808	47650	10456	0.09165427580159366	0.3149895178197065	0.1419922624848646	140931	28.1862	88473	21517
A1_BOARD_CPU	A1	board	CPU	0.05	0.5	300	small	5592	5855	9672	0.4885122739582423	0.3663522012578616	0.4187039047583393	43610	8.722	32163	21517
A1_BOARD_CPU	A1	board	CPU	0.05	0.75	300	small	3320	7326	11944	0.31185421754649634	0.21750524109014674	0.2562717097645697	43610	8.722	32964	21517
A1_BOARD_CPU	A1	board	CPU	0.25	0.5	300	small	1892	242	13372	0.8865979381443299	0.12395178197064989	0.21749626393838373	16620	3.324	14486	21517
A1_BOARD_CPU	A1	board	CPU	0.25	0.75	300	small	1405	577	13859	0.7088799192734612	0.09204664570230608	0.16293633306273916	16620	3.324	14638	21517
A1_BOARD_CPU	A1	board	CPU	0.5	0.5	300	small	570	26	14694	0.9563758389261745	0.03734276729559748	0.07187894073139975	10304	2.0608	9708	21517
A1_BOARD_CPU	A1	board	CPU	0.5	0.75	300	small	474	89	14790	0.8419182948490231	0.031053459119496855	0.05989764326783345	10304	2.0608	9741	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.5	100	all	30201	521365	6134	0.05475500665378214	0.8311820558689968	0.1027417881582103	577643	115.5286	26077	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.75	100	all	23132	528631	13203	0.04192379699254934	0.6366313471859089	0.07866716091535765	577643	115.5286	25880	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.5	100	all	26822	100164	9513	0.21122013450301608	0.7381863217283611	0.32845745495067996	143236	28.6472	16250	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.75	100	all	20375	106281	15960	0.16086881000505307	0.5607540938489061	0.25001380444319016	143236	28.6472	16580	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.5	100	all	21611	19921	14724	0.5203457574882019	0.5947708820696298	0.5550746786186703	44725	8.945	3193	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.75	100	all	17004	24042	19331	0.4142669200409297	0.4679785330948122	0.43948772954601256	44725	8.945	3679	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.5	100	all	13909	2750	22426	0.8349240650699322	0.3827989541764139	0.5249273502660678	16902	3.3804	243	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.75	100	all	12048	4501	24287	0.7280198199286966	0.33158112013210406	0.45563875652371233	16902	3.3804	353	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.5	100	all	9603	777	26732	0.9251445086705202	0.2642906288702353	0.4111313282671519	10431	2.0862	51	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.75	100	all	8734	1620	27601	0.8435387289936257	0.24037429475712124	0.3741352352802587	10431	2.0862	77	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.5	100	large	8433	120135	246	0.06559174911330969	0.9716557207051504	0.12288793197665522	577643	115.5286	449075	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.75	100	large	7839	121373	840	0.0606677398384051	0.9032146560663671	0.11369850098991231	577643	115.5286	448431	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.5	100	large	8035	23407	644	0.255549901405763	0.9257979029842148	0.400538371426435	143236	28.6472	111794	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.75	100	large	7328	24676	1351	0.2289713785776778	0.8443369051734071	0.36024875255020533	143236	28.6472	111232	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.5	100	large	7608	8091	1071	0.48461685457672465	0.876598686484618	0.6241693330051686	44725	8.945	29026	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.75	100	large	6890	9253	1789	0.426810382209007	0.7938702615508699	0.5551526871323826	44725	8.945	28582	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.5	100	large	6763	1894	1916	0.7812175118401293	0.7792372393132849	0.7802261190586064	16902	3.3804	8245	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.75	100	large	6121	2812	2558	0.6852121347811485	0.7052655835925797	0.6950942539177832	16902	3.3804	7969	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.5	100	large	5860	636	2819	0.9020935960591133	0.6751929945846296	0.7723228995057662	10431	2.0862	3935	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.75	100	large	5390	1254	3289	0.8112582781456954	0.6210392902408112	0.7035175879396987	10431	2.0862	3787	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.5	100	medium	11234	164763	1158	0.06383063347670699	0.9065526145900581	0.119263863601378	577643	115.5286	401646	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.75	100	medium	9298	167194	3094	0.05268227455068785	0.750322788896062	0.09845195993308062	577643	115.5286	401151	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.5	100	medium	10156	30755	2236	0.24824619295543987	0.8195610071013557	0.38106673170365646	143236	28.6472	102325	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.75	100	medium	8203	32849	4189	0.19981974081652537	0.6619593285990962	0.30697552578399817	143236	28.6472	102184	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.5	100	medium	8381	5734	4011	0.593765497697485	0.6763234344738541	0.6323612630625873	44725	8.945	30610	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.75	100	medium	6774	7190	5618	0.48510455456889146	0.5466429954809554	0.5140385490969799	44725	8.945	30761	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.5	100	medium	5253	582	7139	0.9002570694087404	0.4239025177533893	0.5763976518351895	16902	3.3804	11067	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.75	100	medium	4522	1071	7870	0.8085106382978723	0.36491284699806326	0.5028634973589101	16902	3.3804	11309	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.5	100	medium	3153	117	9239	0.9642201834862385	0.2544383473208522	0.40263057080832587	10431	2.0862	7161	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.75	100	medium	2840	272	9552	0.9125964010282777	0.22918011620400258	0.36635706914344685	10431	2.0862	7319	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.5	100	small	10541	236469	4723	0.04267438565240274	0.6905791404612159	0.08038158566994823	577643	115.5286	330633	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.75	100	small	5997	240064	9267	0.024372005315755035	0.39288522012578614	0.04589687171147038	577643	115.5286	331582	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.5	100	small	8651	46003	6613	0.15828667618106634	0.5667583857442348	0.24746131182242057	143236	28.6472	88582	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.75	100	small	4847	48756	10417	0.09042404343040501	0.31754454926624737	0.14076408149040906	143236	28.6472	89633	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.5	100	small	5651	6099	9613	0.48093617021276597	0.37021750524109015	0.41837565706670615	44725	8.945	32975	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.75	100	small	3343	7599	11921	0.3055200146225553	0.21901205450733752	0.2551324124246356	44725	8.945	33783	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.5	100	small	1920	276	13344	0.8743169398907104	0.12578616352201258	0.2199312714776632	16902	3.3804	14706	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.75	100	small	1408	618	13856	0.6949654491609082	0.09224318658280922	0.1628687102371313	16902	3.3804	14876	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.5	100	small	611	25	14653	0.960691823899371	0.04002882599580713	0.07685534591194969	10431	2.0862	9795	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.75	100	small	507	94	14757	0.8435940099833611	0.033215408805031446	0.06391427670973841	10431	2.0862	9830	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.5	300	all	30509	559378	5826	0.051720075200843554	0.8396587312508601	0.09743828865801586	637132	127.4264	47245	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.75	300	all	23415	567510	12920	0.03962431780682828	0.6444199807348286	0.07465803653987182	637132	127.4264	46207	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.5	300	all	26860	100701	9475	0.2105659253220028	0.7392321453144352	0.3277688290135208	145502	29.1004	17941	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.75	300	all	20398	106858	15937	0.1602910668259257	0.561387092335214	0.2493780220183262	145502	29.1004	18246	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.5	300	all	21611	19921	14724	0.5203457574882019	0.5947708820696298	0.5550746786186703	44725	8.945	3193	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.75	300	all	17004	24042	19331	0.4142669200409297	0.4679785330948122	0.43948772954601256	44725	8.945	3679	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.5	300	all	13909	2750	22426	0.8349240650699322	0.3827989541764139	0.5249273502660678	16902	3.3804	243	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.75	300	all	12048	4501	24287	0.7280198199286966	0.33158112013210406	0.45563875652371233	16902	3.3804	353	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.5	300	all	9603	777	26732	0.9251445086705202	0.2642906288702353	0.4111313282671519	10431	2.0862	51	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.75	300	all	8734	1620	27601	0.8435387289936257	0.24037429475712124	0.3741352352802587	10431	2.0862	77	446
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.5	300	large	8439	123404	240	0.06400794884825133	0.9723470445903906	0.12010930672777216	637132	127.4264	505289	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.75	300	large	7849	124746	830	0.05919529394019382	0.9043668625417675	0.11111740306071888	637132	127.4264	504537	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.5	300	large	8036	23410	643	0.25554919544616167	0.9259131236317548	0.4005482866043613	145502	29.1004	114056	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.75	300	large	7329	24680	1350	0.22896685307257333	0.8444521258209471	0.3602536374360991	145502	29.1004	113493	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.5	300	large	7608	8091	1071	0.48461685457672465	0.876598686484618	0.6241693330051686	44725	8.945	29026	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.75	300	large	6890	9253	1789	0.426810382209007	0.7938702615508699	0.5551526871323826	44725	8.945	28582	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.5	300	large	6763	1894	1916	0.7812175118401293	0.7792372393132849	0.7802261190586064	16902	3.3804	8245	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.75	300	large	6121	2812	2558	0.6852121347811485	0.7052655835925797	0.6950942539177832	16902	3.3804	7969	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.5	300	large	5860	636	2819	0.9020935960591133	0.6751929945846296	0.7723228995057662	10431	2.0862	3935	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.75	300	large	5390	1254	3289	0.8112582781456954	0.6210392902408112	0.7035175879396987	10431	2.0862	3787	28102
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.5	300	medium	11294	177548	1098	0.059806610817508814	0.9113944480309877	0.11224743333631493	637132	127.4264	448290	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.75	300	medium	9373	180309	3019	0.04941428285235289	0.756375080697224	0.09276799588269644	637132	127.4264	447450	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.5	300	medium	10160	30855	2232	0.24771425088382298	0.8198837959974177	0.3804744696388114	145502	29.1004	104487	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.75	300	medium	8207	32963	4185	0.19934418265727472	0.6622821174951582	0.3064486016205519	145502	29.1004	104332	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.5	300	medium	8381	5734	4011	0.593765497697485	0.6763234344738541	0.6323612630625873	44725	8.945	30610	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.75	300	medium	6774	7190	5618	0.48510455456889146	0.5466429954809554	0.5140385490969799	44725	8.945	30761	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.5	300	medium	5253	582	7139	0.9002570694087404	0.4239025177533893	0.5763976518351895	16902	3.3804	11067	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.75	300	medium	4522	1071	7870	0.8085106382978723	0.36491284699806326	0.5028634973589101	16902	3.3804	11309	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.5	300	medium	3153	117	9239	0.9642201834862385	0.2544383473208522	0.40263057080832587	10431	2.0862	7161	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.75	300	medium	2840	272	9552	0.9125964010282777	0.22918011620400258	0.36635706914344685	10431	2.0862	7319	24389
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.5	300	small	10783	258428	4481	0.04005408397130875	0.7064334381551363	0.07580982511644258	637132	127.4264	367921	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.001	0.75	300	small	6194	262455	9070	0.023056106667063717	0.40579140461215935	0.04363308478301452	637132	127.4264	368483	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.5	300	small	8684	46437	6580	0.15754431160537727	0.5689203354297694	0.24675712154578391	145502	29.1004	90381	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.01	0.75	300	small	4865	49215	10399	0.08995931952662722	0.31872379454926625	0.140314951545916	145502	29.1004	91422	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.5	300	small	5651	6099	9613	0.48093617021276597	0.37021750524109015	0.41837565706670615	44725	8.945	32975	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.05	0.75	300	small	3343	7599	11921	0.3055200146225553	0.21901205450733752	0.2551324124246356	44725	8.945	33783	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.5	300	small	1920	276	13344	0.8743169398907104	0.12578616352201258	0.2199312714776632	16902	3.3804	14706	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.25	0.75	300	small	1408	618	13856	0.6949654491609082	0.09224318658280922	0.1628687102371313	16902	3.3804	14876	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.5	300	small	611	25	14653	0.960691823899371	0.04002882599580713	0.07685534591194969	10431	2.0862	9795	21517
A1_BOARD_EP	A1	board	SpaceMIT_EP	0.5	0.75	300	small	507	94	14757	0.8435940099833611	0.033215408805031446	0.06391427670973841	10431	2.0862	9830	21517
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	all	30229	523045	6106	0.054636581512957416	0.8319526627218935	0.10253914034555105	579400	115.88	26126	446
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	all	23165	530354	13170	0.04185041525223163	0.6375395624053942	0.07854486025355427	579400	115.88	25881	446
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	all	26921	102837	9414	0.20747083031489388	0.7409109673868172	0.3241677855177521	145675	29.135	15917	446
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	all	20507	108912	15828	0.15845432278104452	0.5643869547268474	0.2474389758316541	145675	29.135	16256	446
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	all	21497	19639	14838	0.5225836250486192	0.5916334113114078	0.5549689561255179	44058	8.8116	2922	446
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	all	17008	23660	19327	0.41821579620340316	0.46808861978808314	0.4417490227653468	44058	8.8116	3390	446
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	all	13563	2499	22772	0.8444153903623459	0.3732764552084767	0.5177013951180411	16286	3.2572	224	446
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	all	11806	4161	24529	0.7394000125258345	0.3249208751892115	0.4514550112806393	16286	3.2572	319	446
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	all	9457	713	26878	0.9298918387413962	0.26027246456584563	0.4067089560262338	10220	2.044	50	446
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	all	8637	1510	27698	0.8511875431161919	0.23770469244530068	0.3716277268620111	10220	2.044	73	446
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	large	8436	126338	243	0.0625936753379732	0.9720013826477705	0.1176134343652625	579400	115.88	444626	28102
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	large	7867	127603	812	0.05807189783715952	0.9064408341974882	0.10915094797744002	579400	115.88	443930	28102
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	large	8080	27330	599	0.22818412877718158	0.9309828321235165	0.36653133434643564	145675	29.135	110265	28102
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	large	7391	28606	1288	0.2053226657777037	0.8515958059684295	0.3308711612498881	145675	29.135	109678	28102
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	large	7626	8515	1053	0.47246143361625675	0.8786726581403388	0.6145044319097502	44058	8.8116	27917	28102
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	large	6913	9684	1766	0.4165210580225342	0.7965203364442908	0.5470011077702168	44058	8.8116	27461	28102
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	large	6726	1786	1953	0.7901785714285714	0.7749740753543035	0.7825024722238381	16286	3.2572	7774	28102
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	large	6103	2678	2576	0.6950233458603804	0.7031916119368591	0.6990836197021764	16286	3.2572	7505	28102
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	large	5839	597	2840	0.9072405220633935	0.6727733609862887	0.7726099900760833	10220	2.044	3784	28102
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	large	5387	1199	3292	0.8179471606437898	0.6206936282981911	0.705797576154602	10220	2.044	3634	28102
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	medium	11250	163942	1142	0.06421526097082059	0.907843770174306	0.11994626407369499	579400	115.88	404208	24389
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	medium	9317	166389	3075	0.05302607765244215	0.7518560361523564	0.09906538081212984	579400	115.88	403694	24389
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	medium	10281	33483	2111	0.23491911159857418	0.8296481601032925	0.3661585583018733	145675	29.135	101911	24389
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	medium	8312	35610	4080	0.18924456991940258	0.670755326016785	0.29520190361189047	145675	29.135	101753	24389
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	medium	8405	5748	3987	0.5938670246590829	0.6782601678502259	0.633264268223771	44058	8.8116	29905	24389
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	medium	6796	7187	5596	0.48601873703783166	0.5484183344092963	0.5153364928909953	44058	8.8116	30075	24389
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	medium	4960	444	7432	0.9178386380458919	0.4002582311168496	0.5574286356484603	16286	3.2572	10882	24389
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	medium	4281	879	8111	0.8296511627906977	0.34546481601032925	0.48780765724703734	16286	3.2572	11126	24389
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	medium	3037	88	9355	0.97184	0.24507746933505486	0.3914416446478057	10220	2.044	7095	24389
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	medium	2747	221	9645	0.9255390835579514	0.22167527437056164	0.3576822916666667	10220	2.044	7252	24389
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	small	10549	232767	4715	0.04335514310608427	0.691103249475891	0.08159177043854901	579400	115.88	336084	21517
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	small	5982	236361	9282	0.024684022232950818	0.39190251572327045	0.04644283734525848	579400	115.88	337057	21517
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	small	8576	42025	6688	0.16948281654512756	0.5618448637316562	0.26041144765808855	145675	29.135	95074	21517
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	small	4806	44696	10458	0.09708698638438851	0.31485849056603776	0.1484112034091962	145675	29.135	96173	21517
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	small	5498	5377	9766	0.5055632183908046	0.3601939203354298	0.42067408852672256	44058	8.8116	33183	21517
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	small	3302	6789	11962	0.32722227727678127	0.21632599580712789	0.2604614474462631	44058	8.8116	33967	21517
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	small	1906	269	13358	0.8763218390804598	0.12486897274633124	0.21859051551121053	16286	3.2572	14111	21517
