variance_lane	lane	graphwise_rank	op	variable	pyramid	branch	snr	mse	cosine	q_min	q_max	f_min	f_max	f_histogram	snr_high_error	cosine_significant_deviation	source_report
Vseed	VSEED	367	/model.6/m.0/m/m.0/cv2/conv/Conv[Conv]	model.6.m.0.m.0.cv2.conv.weight[Constant]			0.0001	0.0	0.9999	-0.459	0.377	-0.461	0.378	17,17,0,0,0,34,17,85,153,204,323,442,1071,1207,2312,3706,4998,6052,5304,3332,2227,1241,884,459,289,153,119,34,51,51,17,17	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	368	/model.6/m.0/m/m.0/cv2/conv/Conv[Conv]	model.6.m.0.m.0.cv2.conv.bias[Constant]			0.0	0.0	1.0	-1.779	1.214	-1.779	1.215	918,0,0,0,0,1003,1122,1088,1122,986,1020,4726,0,2227,952,3060,2176,1071,918,3468,1071,0,0,1173,1241,2261,2023,0,0,0,0,1190	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	369	/model.6/m.0/m/m.0/cv2/conv/Conv[Conv]	/model.6/m.0/m/m.0/cv2/conv/Conv_output_0			0.0141	0.0123	0.9929	-4.550	3.633	-5.062	4.067	1,0,3,10,35,41,84,120,206,295,450,797,1030,1432,2121,3039,3544,3779,4627,4374,3912,2775,1372,480,184,66,25,10,2,0,1,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	370	/model.2/cv1/act/Mul[Mul]	/model.2/cv1/act/Mul_output_0			0.0141	0.1181	0.993	-0.201	43.610	-0.278	44.404	17573,7954,5092,2002,956,516,290,158,87,50,41,23,15,21,5,11,7,2,4,2,0,0,2,1,1,0,1,0,1,0,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	371	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul[Mul]	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0	P5	bbox	0.0139	0.055	0.9931	-0.278	7.255	-0.278	7.755	11366,2184,1592,1424,1393,1470,1275,1421,1253,1242,1247,1153,1247,1452,1324,1070,791,733,521,313,174,67,46,21,12,5,8,5,0,2,3,2	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	372	/model.6/m.0/cv1/act/Mul[Mul]	/model.6/m.0/cv1/act/Mul_output_0			0.0137	0.0031	0.9932	-0.282	2.722	-0.278	2.953	5034,3460,3559,3405,3332,2987,2348,2317,1962,1801,1655,1060,609,418,254,208,120,81,67,32,22,18,13,12,9,6,10,3,6,2,3,3	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	373	/model.9/cv2/conv/Conv[Conv]	model.9.cv2.conv.weight[Constant]			0.0002	0.0	0.9999	-0.196	0.295	-0.197	0.294	34,0,0,68,187,204,272,459,748,1785,2448,5389,8755,6494,3502,1717,1190,527,408,136,136,119,85,51,17,0,34,17,0,17,0,17	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	374	/model.9/cv2/conv/Conv[Conv]	model.9.cv2.conv.bias[Constant]			0.0	0.0	1.0	-6.564	6.205	-6.563	6.213	153,289,0,0,799,153,612,1683,561,1139,2737,3298,3094,3468,3417,3162,2040,2040,1496,1207,1139,816,187,391,238,0,187,170,119,0,0,221	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	375	/model.9/cv2/conv/Conv[Conv]	/model.9/cv2/conv/Conv_output_0			0.0135	0.0509	0.9933	-9.544	5.573	-9.573	6.094	3,9,10,23,28,38,58,94,161,261,392,684,1189,1964,3108,4187,5257,5479,4683,3253,1906,1041,478,315,146,34,7,4,0,1,2,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	376	/model.6/m.0/m/m.1/cv1/conv/Conv[Conv]	model.6.m.0.m.1.cv1.conv.weight[Constant]			0.0001	0.0	0.9999	-0.886	0.412	-0.883	0.411	17,0,0,0,0,0,51,17,0,0,0,51,34,68,68,272,476,544,1241,3111,5542,8670,7004,4216,1768,731,374,272,153,68,51,17	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	377	/model.6/m.0/m/m.1/cv1/conv/Conv[Conv]	model.6.m.0.m.1.cv1.conv.bias[Constant]			0.0	0.0	1.0	-2.071	2.095	-2.070	2.094	1088,1071,0,0,0,0,0,0,0,0,816,1326,0,3587,0,2244,1139,3366,4301,0,0,3893,3672,2142,1173,0,1258,1972,0,816,0,952	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	378	/model.6/m.0/m/m.1/cv1/conv/Conv[Conv]	/model.6/m.0/m/m.1/cv1/conv/Conv_output_0			0.0132	0.016	0.9935	-5.797	4.124	-6.500	4.338	1,1,2,2,0,8,12,36,59,137,216,461,790,1436,2202,3086,3915,3684,3502,3972,4407,3235,2225,956,298,97,36,27,4,4,2,3	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	379	/model.5/conv/Conv[Conv]	model.5.conv.weight[Constant]			0.0002	0.0	0.9999	-0.296	0.404	-0.294	0.405	17,0,0,34,136,153,136,357,595,1037,1785,3434,6511,7514,5746,3502,1683,867,561,153,221,68,102,34,51,34,0,34,0,34,0,17	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	380	/model.5/conv/Conv[Conv]	model.5.conv.bias[Constant]			0.0	0.0	1.0	-1.759	2.598	-1.760	2.600	459,459,459,1564,2057,3400,2618,2346,2108,1105,935,1071,748,884,1734,459,578,1241,578,1190,459,2261,714,1683,1088,221,0,340,629,187,204,1037	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	381	/model.5/conv/Conv[Conv]	/model.5/conv/Conv_output_0			0.0131	0.02	0.9934	-6.212	4.542	-6.301	4.492	1,0,1,4,2,10,20,56,68,132,237,395,663,1071,1843,2887,3504,3926,2859,2633,2828,3054,2962,2850,1735,609,272,128,37,23,4,2	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	382	/model.10/m/m.0/ffn/ffn.0/act/Sigmoid[Sigmoid]	/model.10/m/m.0/ffn/ffn.0/act/Sigmoid_output_0			0.0131	0.0006	0.9934	0.000	0.937	0.001	0.962	1172,3438,4387,4597,4156,3517,2808,2390,1857,1451,1101,893,657,547,417,333,245,189,163,132,95,69,51,42,33,15,19,16,5,14,3,4	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	383	/model.22/cv1/act/Sigmoid[Sigmoid]	/model.22/cv1/act/Sigmoid_output_0			0.0128	0.0026	0.9936	0.000	0.998	0.000	0.999	478,896,1229,1490,1763,1889,1835,1887,1821,1817,1669,1610,1583,1425,1416,1303,1173,1106,1013,945,934,842,805,730,641,610,478,464,325,256,233,150	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	384	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul[Mul]	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0	P3	confidence	0.0125	0.0273	0.9938	-0.280	9.917	-0.278	10.266	5683,2958,3175,3337,5136,4803,3889,2426,1579,985,521,148,81,44,29,7,3,0,4,1,1,1,0,1,0,2,1,0,0,0,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	385	/model.2/Concat[Concat]	/model.2/Split_output_0			0.0152	0.1558	0.9924	-0.201	51.046	-0.278	57.011	18709,7956,5158,1670,716,293,122,57,32,23,20,13,7,5,9,7,3,5,2,3,3,2,0,0,0,0,0,0,0,0,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	386	/model.2/Concat[Concat]	/model.2/Concat_output_0			0.0125	0.1662	0.9937	-0.392	47.248	-0.555	46.498	13628,9482,5532,2422,1470,828,513,320,199,146,83,37,38,38,28,14,11,7,4,3,3,3,2,2,0,2,0,0,0,0,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	387	/model.16/m.0/cv2/conv/Conv[Conv]	model.16.m.0.cv2.conv.weight[Constant]			0.0	0.0	1.0	-2.340	2.140	-2.331	2.145	153,0,0,0,0,0,0,221,731,442,697,799,2091,2873,3247,4250,4811,4080,2907,2431,1785,1190,459,272,442,187,391,17,187,0,0,153	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	388	/model.16/m.0/cv2/conv/Conv[Conv]	model.16.m.0.cv2.conv.bias[Constant]			0.0	0.0	1.0	-5.450	4.617	-5.449	4.617	2329,0,0,0,0,0,0,2006,0,2210,2023,0,2346,0,0,0,0,2142,0,2125,2261,2040,0,11271,2023,0,0,0,0,0,0,2040	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	389	/model.16/m.0/cv2/conv/Conv[Conv]	/model.16/m.0/cv2/conv/Conv_output_0			0.0123	0.0356	0.9938	-6.777	5.156	-7.030	5.977	1,6,4,17,19,58,133,277,423,751,1040,1422,1604,1863,2192,2735,3402,3409,2960,2337,2436,2774,2078,1413,927,405,105,18,5,1,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	390	/model.8/m.0/Concat[Concat]	/model.8/m.0/Concat_output_0			0.0121	0.0399	0.9939	-0.822	11.072	-0.833	11.382	1383,11173,4902,3143,2469,2120,1865,1507,1257,1045,823,675,572,465,398,256,218,175,111,70,70,49,25,16,7,6,6,6,3,0,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	391	/model.19/m.0/cv3/act/Sigmoid[Sigmoid]	/model.19/m.0/cv3/act/Sigmoid_output_0			0.0121	0.0042	0.9939	0.000	1.000	0.000	1.000	1299,779,818,801,913,863,920,951,996,1015,1114,1125,1163,1090,1150,1253,1129,1157,1163,1145,1168,1146,1196,1128,1224,1227,1252,1362,1282,1191,1006,790	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	392	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv[Conv]	model.23.one2one_cv3.1.0.0.conv.weight[Constant]	P4	confidence	0.0	0.0	1.0	-3.310	4.224	-3.298	4.241	119,34,51,51,34,34,17,34,68,527,1020,2244,3247,7174,7310,5236,4182,1564,731,238,153,136,136,68,68,204,0,0,17,34,34,51	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	393	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv[Conv]	model.23.one2one_cv3.1.0.0.conv.bias[Constant]	P4	confidence	0.0	0.0	1.0	-1.541	10.650	-1.546	10.637	408,1445,408,1207,2652,2652,2533,3553,2941,3468,3706,3927,3842,697,204,204,442,255,0,0,0,0,0,0,0,0,0,0,0,0,0,272	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	394	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv[Conv]	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv_output_0	P4	confidence	0.0121	0.0623	0.994	-6.163	14.319	-6.085	14.310	8,11,51,70,56,126,168,656,2258,3362,3285,6117,7508,5860,2444,1478,622,155,130,58,14,22,159,111,44,24,11,3,3,1,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	395	/model.6/m.0/m/m.0/Add[Add]	/model.6/m.0/m/m.0/Add_output_0			0.0121	0.0059	0.994	-0.557	4.341	-0.557	4.700	2330,1966,2343,3862,3708,4242,3987,3645,2637,2123,1298,998,694,377,224,127,84,56,43,28,18,10,7,2,2,1,0,2,1,0,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	396	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul[Mul]	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0	P3	bbox	0.0118	0.1879	0.9941	-0.285	13.772	-0.278	14.665	6360,2215,2036,1838,1741,1868,1986,2057,2154,2010,1854,1537,1414,1277,1178,923,670,516,352,290,190,125,105,52,31,19,8,6,0,2,1,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	397	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv[Conv]	model.23.one2one_cv3.0.1.0.conv.weight[Constant]	P3	confidence	0.0001	0.0003	0.9999	-12.783	8.929	-12.786	8.908	68,0,0,0,85,0,34,0,17,0,17,238,102,68,221,646,1122,2567,14654,11900,1564,731,119,51,153,0,68,17,102,170,51,51	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	398	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv[Conv]	model.23.one2one_cv3.0.1.0.conv.bias[Constant]	P3	confidence	0.0	0.0	1.0	-3.993	3.752	-3.993	3.744	459,0,0,289,0,0,663,0,0,476,0,0,0,901,918,2193,2482,1258,2567,2839,3077,1173,2312,1904,986,2533,1020,1462,850,1717,1173,1564	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	399	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv[Conv]	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0	P3	confidence	0.0117	0.0348	0.9942	-9.331	8.341	-12.280	9.765	1,0,0,0,0,0,0,1,0,5,3,10,126,255,209,864,1710,3086,4515,7313,10209,4750,1491,205,47,6,4,2,2,1,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	400	/model.22/m.0/m.0.1/ffn/ffn.0/act/Sigmoid[Sigmoid]	/model.22/m.0/m.0.1/ffn/ffn.0/act/Sigmoid_output_0			0.0117	0.0023	0.9942	0.000	1.000	0.000	1.000	1667,1400,1486,1413,1537,1432,1580,1602,1577,1692,1645,1644,1550,1514,1486,1345,1314,1191,1132,996,899,810,710,641,524,455,412,368,237,206,199,152	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	401	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv[Conv]	model.23.one2one_cv2.1.2.weight[Constant]	P4	bbox	0.0	0.0	1.0	-0.583	0.873	-0.585	0.876	697,646,578,0,0,0,1326,0,0,0,0,0,22423,3332,0,0,0,0,0,0,0,0,0,0,0,0,0,646,1020,2193,884,1071	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	402	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv[Conv]	model.23.one2one_cv2.1.2.bias[Constant]	P4	bbox	0.0	0.0	1.0	1.005	1.935	1.005	1.936	8568,8517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8840,0,0,0,0,0,0,0,0,8891	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	403	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv[Conv]	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	P4	bbox	0.0116	0.1608	0.9942	-0.052	11.404	-0.064	11.698	256,2319,1561,1762,2743,1983,2936,2374,2297,3086,2517,2234,1937,1418,1155,964,755,612,495,410,314,233,168,96,73,44,32,25,6,7,2,2	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	404	/model.8/m.0/cv2/act/Sigmoid[Sigmoid]	/model.8/m.0/cv2/act/Sigmoid_output_0			0.0114	0.0029	0.9943	0.000	1.000	0.001	1.000	511,778,918,1066,1202,1318,1377,1554,1681,1605,1806,1636,1590,1463,1527,1343,1335,1175,1102,1032,1042,921,935,905,781,749,670,677,636,616,536,329	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	405	/model.2/cv2/act/Sigmoid[Sigmoid]	/model.2/cv2/act/Sigmoid_output_0			0.0113	0.0045	0.9943	0.000	1.000	0.000	1.000	3531,906,731,701,624,573,677,1007,840,695,557,551,765,1084,1128,1065,867,719,1023,650,923,1066,828,1318,830,818,1413,1988,1718,1831,1667,1722	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	406	/model.8/m.0/m/m.1/cv2/conv/Conv[Conv]	model.8.m.0.m.1.cv2.conv.weight[Constant]			0.0002	0.0	0.9999	-1.037	0.640	-1.033	0.644	17,0,0,0,0,0,0,0,0,0,17,17,0,85,136,238,680,2244,6103,11679,8755,3128,1105,374,153,0,34,17,17,0,0,17	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	407	/model.8/m.0/m/m.1/cv2/conv/Conv[Conv]	model.8.m.0.m.1.cv2.conv.bias[Constant]			0.0	0.0	1.0	-0.875	7.969	-0.875	7.969	612,561,0,3060,3077,544,2567,3451,3281,5117,2040,3009,1785,1360,1411,612,0,867,476,0,0,0,561,0,0,0,0,0,0,0,0,425	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	408	/model.8/m.0/m/m.1/cv2/conv/Conv[Conv]	/model.8/m.0/m/m.1/cv2/conv/Conv_output_0			0.011	0.0521	0.9945	-9.999	11.060	-12.937	11.405	4,3,2,2,6,6,14,33,47,59,123,249,462,803,1264,2180,3418,5569,6867,5669,3902,2082,1005,549,326,114,41,9,6,1,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	409	/model.2/m.0/Add[Add]	/model.2/m.0/Add_output_0			0.0108	0.2397	0.9946	-0.384	48.408	-0.557	53.145	11577,9620,5511,3008,1817,1178,801,491,302,189,104,66,57,36,18,8,13,3,5,2,3,0,0,1,0,2,1,1,1,0,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	410	/model.16/m.0/cv2/act/Mul[Mul]	/model.16/m.0/cv2/act/Mul_output_0			0.0107	0.0117	0.9947	-0.289	5.076	-0.278	6.035	14746,3761,2264,1647,1306,1161,1264,1343,1345,1199,1053,903,722,516,502,395,259,185,134,60,27,10,10,0,3,0,0,0,0,0,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	411	/model.20/act/Sigmoid[Sigmoid]	/model.20/act/Sigmoid_output_0			0.0106	0.0022	0.9947	0.000	0.984	0.000	0.992	404,694,911,1124,1291,1392,1610,1649,1842,1815,1851,1853,1805,1786,1755,1615,1485,1380,1294,1200,1042,910,817,737,646,512,415,328,258,226,125,44	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	412	/model.16/cv1/conv/Conv[Conv]	model.16.cv1.conv.weight[Constant]			0.0001	0.0	0.9999	-0.548	0.582	-0.547	0.585	34,17,51,34,34,68,68,153,272,425,833,1241,2329,3485,5848,6953,4981,3247,2108,1190,561,357,238,68,85,34,34,17,17,17,0,17	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	413	/model.16/cv1/conv/Conv[Conv]	model.16.cv1.conv.bias[Constant]			0.0	0.0	1.0	-1.315	2.627	-1.312	2.626	629,510,629,1819,1258,1428,1173,1462,1870,1802,442,510,1564,1122,1224,1700,595,1139,867,1819,1360,2329,1785,1003,952,1683,629,0,0,527,544,442	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	414	/model.16/cv1/conv/Conv[Conv]	/model.16/cv1/conv/Conv_output_0			0.0106	0.015	0.9947	-4.149	3.884	-4.139	4.025	2,4,4,4,21,43,56,106,166,336,619,943,1307,1773,2110,2263,2347,2613,2918,3383,3546,3336,2612,1795,1084,708,382,200,89,28,13,5	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	415	/model.19/m.0/cv1/conv/Conv[Conv]	/model.19/Split_output_1			0.0293	0.0093	0.9853	-0.284	4.823	-0.278	4.850	17510,5019,2890,2116,1582,1239,962,719,608,468,356,339,231,224,145,114,75,57,45,42,26,9,14,6,4,6,3,1,1,1,1,3	0	1	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	416	/model.19/m.0/cv1/conv/Conv[Conv]	model.19.m.0.cv1.conv.weight[Constant]			0.0001	0.0	1.0	-0.516	0.282	-0.514	0.284	17,0,0,0,0,0,17,17,119,17,119,68,119,374,510,408,1598,2397,3417,4301,7310,5831,3842,2006,918,646,340,238,34,68,34,51	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	417	/model.19/m.0/cv1/conv/Conv[Conv]	model.19.m.0.cv1.conv.bias[Constant]			0.0	0.0	1.0	-0.954	0.691	-0.955	0.691	2244,935,2278,986,0,0,2125,0,0,1292,1020,0,0,1105,1139,969,2397,2907,0,0,867,0,1088,0,0,1190,2227,1054,3417,3383,1105,1088	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	418	/model.19/m.0/cv1/conv/Conv[Conv]	/model.19/m.0/cv1/conv/Conv_output_0			0.0105	0.0039	0.9947	-3.248	1.339	-3.216	1.887	3,6,6,10,23,44,68,86,155,252,312,400,540,776,997,1466,1987,2434,2773,3358,3763,3704,3849,3137,2852,1477,284,49,3,1,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	419	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv[Conv]	model.23.one2one_cv3.1.2.weight[Constant]	P4	confidence	0.0003	0.0	0.9998	-0.499	0.323	-0.500	0.327	68,68,51,187,68,51,323,323,442,493,935,1309,1173,1785,1411,1275,1649,2771,3570,3315,3451,3468,2210,1581,1054,646,408,289,153,153,68,68	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	420	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv[Conv]	model.23.one2one_cv3.1.2.bias[Constant]	P4	confidence	0.0002	0.0283	1.0	-11.934	-7.802	-12.062	-8.117	1309,986,1003,1513,782,2363,1734,2907,6052,2686,1819,3621,850,833,2074,323,425,850,374,1156,0,0,0,0,0,663,0,0,0,0,0,493	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	421	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv[Conv]	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	P4	confidence	0.0105	4.5094	0.9948	-93.194	-2.060	-121.127	-0.518	1,0,1,0,0,3,1,4,4,4,7,10,3,6,17,17,21,30,35,58,63,92,152,272,749,3556,12867,13643,2854,312,32,2	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	422	/model.3/act/Mul[Mul]	/model.3/act/Mul_output_0			0.0104	0.0121	0.9948	-0.286	6.444	-0.278	6.448	12374,3729,2439,2480,1972,1874,1858,2061,1588,913,718,697,525,482,279,171,155,120,96,71,71,54,28,21,10,10,6,5,6,1,1,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	423	/model.9/Concat[Concat]	/model.9/m/MaxPool_output_0			0.0134	0.0421	0.9933	-1.985	6.437	-2.176	6.985	2,5,9,39,121,239,594,1094,1997,3009,3931,4446,4362,3827,3124,2365,1732,1287,981,605,407,269,148,84,51,42,16,11,10,4,0,5	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	424	/model.9/Concat[Concat]	/model.9/m_1/MaxPool_output_0			0.008	0.0415	0.996	-1.127	6.437	-1.335	6.985	3,3,9,50,300,402,609,1127,1910,2846,3324,4085,3882,3531,3035,2587,2042,1481,1138,898,562,382,186,162,86,55,43,18,46,8,0,6	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	425	/model.9/Concat[Concat]	/model.9/m_2/MaxPool_output_0			0.0061	0.0417	0.9969	-0.536	6.437	-0.571	6.985	14,61,155,166,348,576,954,1515,2268,3097,3282,3640,3547,3305,2763,2389,1935,1300,1193,788,540,306,253,136,98,59,47,34,24,6,9,8	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	426	/model.9/Concat[Concat]	/model.9/Concat_output_0			0.0104	0.0421	0.9948	-4.331	6.437	-4.838	6.985	2,2,2,9,21,35,75,173,305,541,787,1129,1526,2123,2494,3205,3803,4141,3871,3250,2496,1876,1216,794,456,252,118,47,25,22,16,4	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	427	/model.19/m.0/cv1/act/Mul[Mul]	/model.19/m.0/cv1/act/Mul_output_0			0.0103	0.0007	0.9948	-0.278	1.040	-0.278	1.105	4608,2480,2257,2095,1891,1981,2009,1933,1773,1697,1808,1618,1380,1227,1093,1002,951,844,723,540,397,208,148,79,29,18,10,3,6,5,1,2	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	428	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Sigmoid[Sigmoid]	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Sigmoid_output_0	P3	confidence	0.0102	0.005	0.9949	0.000	1.000	0.000	1.000	357,472,586,697,713,731,780,773,826,776,804,831,870,868,881,899,884,913,936,923,951,940,1010,994,1083,1075,1215,1339,1486,1848,2622,4733	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	429	/model.4/m.0/cv1/conv/Conv[Conv]	/model.4/Split_output_1			0.0116	0.0082	0.9942	-0.283	3.910	-0.278	4.125	4418,2501,2357,2886,2827,2792,3252,2900,2196,1688,1618,1582,1192,793,443,356,497,139,129,94,67,37,22,11,8,2,2,2,1,2,1,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	430	/model.4/m.0/cv1/conv/Conv[Conv]	model.4.m.0.cv1.conv.weight[Constant]			0.0001	0.0	0.9999	-0.656	0.509	-0.654	0.509	17,0,17,17,0,51,17,0,68,170,102,221,238,510,1020,2057,4148,9044,8891,4760,1496,867,357,306,85,119,68,68,17,51,17,17	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	431	/model.4/m.0/cv1/conv/Conv[Conv]	model.4.m.0.cv1.conv.bias[Constant]			0.0	0.0	1.0	-1.638	3.064	-1.640	3.066	2278,0,0,0,0,0,2159,0,0,2397,0,0,0,2227,0,0,0,2006,0,1887,0,0,4556,0,2227,2363,4386,1989,2091,2346,0,1904	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	432	/model.4/m.0/cv1/conv/Conv[Conv]	/model.4/m.0/cv1/conv/Conv_output_0			0.0102	0.0169	0.9949	-3.890	4.315	-4.015	4.314	1,5,4,16,37,41,82,137,240,335,464,660,1029,1674,1702,1885,2859,3469,2890,3447,3879,2846,3559,2087,872,349,144,50,30,14,6,3	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	433	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul[Mul]	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0	P4	confidence	0.0101	0.0442	0.9949	-0.255	15.888	-0.278	18.827	7044,3809,6707,7589,4686,2247,1259,688,134,113,174,15,17,24,153,88,37,16,7,2,1,1,0,0,1,0,0,0,0,2,0,2	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
Vseed	VSEED	434	/model.8/m.0/m/m.1/cv2/act/Mul[Mul]	/model.8/m.0/m/m.1/cv2/act/Mul_output_0			0.01	0.0335	0.995	-0.277	11.400	-0.278	12.543	10278,3959,3766,3551,2986,2494,2027,1696,1147,813,616,456,307,244,209,106,66,45,22,14,5,4,2,2,0,0,0,0,0,0,0,1	0	0	stage65b_r2_vseed_split_s8_qdq_report.md
