surface	repeat	run	wall_us	process_cpu_us
model5_sched_other	4	3	3472.74	13478
model5_sched_other	4	4	3438.61	13429.1
model5_sched_other	4	5	3486.95	13538.7
model5_sched_other	4	6	3553.03	13756.2
model5_sched_other	4	7	3632.16	13730.1
model5_sched_other	4	8	3468.9	13556.6
model5_sched_other	4	9	3541.57	13589.2
model5_sched_other	4	10	3492.32	13638.4
model5_sched_other	4	11	3499.45	13699.8
model5_sched_other	4	12	3586.61	13953
model5_sched_other	4	13	3510.45	13684.7
model5_sched_other	4	14	3494.95	13628.3
model5_sched_other	4	15	3572.7	13801.2
model5_sched_other	4	16	3574.78	13931.1
model5_sched_other	4	17	3530.07	13803.4
model5_sched_other	4	18	3614.03	13902.7
model5_sched_other	4	19	3521.32	13727.9
model5_sched_other	4	20	3555.11	13892.6
model5_sched_other	4	21	3515.53	13742.3
model5_sched_other	4	22	3593.53	13946.3
model5_sched_other	4	23	3541.86	13845
model5_sched_other	4	24	3500.2	13721.8
model5_sched_other	4	25	3559.16	13938
model5_sched_other	4	26	3565.86	13924.9
model5_sched_other	4	27	3549.24	13788.8
model5_sched_other	4	28	3559.66	13827
model5_sched_other	4	29	3513.74	13767.1
model5_sched_other	4	30	3497.65	13672.9
model5_sched_other	4	31	3568.36	13921.9
model5_sched_other	4	32	3510.65	13831.3
model5_sched_other	4	33	3566.16	14006.5
model5_sched_other	4	34	3541.03	13778.5
model5_sched_other	4	35	3522.82	13802.4
model5_sched_other	4	36	3573.32	13877.5
model5_sched_other	4	37	3531.7	13826.7
model5_sched_other	4	38	3534.36	13856.2
model5_sched_other	4	39	3527.49	13806.1
model5_sched_other	4	40	3565.07	13786.9
model5_sched_other	4	41	3492.4	13701.2
model5_sched_other	4	42	3542.91	13903.2
model5_sched_other	4	43	3538.41	13844.3
model5_sched_other	4	44	3540.03	13785.7
model5_sched_other	4	45	3537.99	13829.7
model5_sched_other	4	46	3591.91	13959.3
model5_sched_other	4	47	3634.86	14112.5
model5_sched_other	4	48	3503.78	13705.4
model5_sched_other	4	49	3531.53	13706.8
model5_sched_other	4	50	3512.11	13757.1
model5_sched_other	4	51	3695.78	13884.8
model5_sched_other	4	52	3556.74	13836.8
model5_sched_other	4	53	3530.61	13850.5
model5_sched_other	4	54	3556.53	13802.5
model5_sched_other	4	55	3470.53	13583.7
model5_sched_other	4	56	3502.74	13598.4
model5_sched_other	4	57	3516.61	13716
model5_sched_other	4	58	3468.7	13591.3
model5_sched_other	4	59	3491.9	13523.1
model5_sched_other	4	60	5728.24	15794.8
model5_sched_other	4	61	4589.18	14839.9
model5_sched_other	4	62	3556.36	13871.4
model5_sched_other	4	63	3507.45	13621
model5_sched_other	4	64	3545.78	13756.7
model5_sched_other	4	65	3507.49	13687.6
model5_sched_other	4	66	3466.57	13564.6
model5_sched_other	4	67	3561.2	13816.5
model5_sched_other	4	68	3534.07	13752.5
model5_sched_other	4	69	3597.86	13876.8
model5_sched_other	4	70	3616.49	14058.6
model5_sched_other	4	71	3503.65	13699.1
model5_sched_other	4	72	3601.36	13984.7
model5_sched_other	4	73	3568.61	13920.7
model5_sched_other	4	74	3560.36	13893.4
model5_sched_other	4	75	3558.36	13889.8
model5_sched_other	4	76	3571.57	13844.5
model5_sched_other	4	77	3643.07	14072.3
model5_sched_other	4	78	3606.49	14051.6
model5_sched_other	4	79	3542.07	13906.9
model5_sched_other	4	80	3510.4	13736.8
model5_sched_other	4	81	3522.78	13756.7
model5_sched_other	4	82	3570.41	13877.3
model5_sched_other	4	83	3579.91	13960.6
model5_sched_other	4	84	3596.95	13999.5
model5_sched_other	4	85	3552.24	13897.9
model5_sched_other	4	86	3520.57	13741.6
model5_sched_other	4	87	3553.61	13928.3
model5_sched_other	4	88	3579.03	13875.5
model5_sched_other	4	89	3549.32	13799.7
model5_sched_other	4	90	3668.57	14233.2
model5_sched_other	4	91	3511.16	13709
model5_sched_other	4	92	3585.82	13802.4
model5_sched_other	4	93	3519.45	13740.8
model5_sched_other	4	94	3574.78	13874.4
model5_sched_other	4	95	3551.24	13833.4
model5_sched_other	4	96	3580.53	13812.4
model5_sched_other	4	97	3586.78	13847.3
model5_sched_other	4	98	3523.57	13759.4
model5_sched_other	4	99	3512.24	13761.5
model4final_model9_sched_other	0	0	21084.6	78776.2
model4final_model9_sched_other	0	1	21157.3	79157.9
model4final_model9_sched_other	0	2	21017.7	78676.3
model4final_model9_sched_other	0	3	21057.1	78473.5
model4final_model9_sched_other	0	4	21200	78979.9
model4final_model9_sched_other	0	5	21151.3	78820.9
model4final_model9_sched_other	0	6	21255.2	79173
model4final_model9_sched_other	0	7	21222	78697.2
model4final_model9_sched_other	0	8	21194.9	78842.7
